"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","23.03.2018 19:45 - 23.03.2018 20:00 (CET/CEST)","4600","n/e","15572","412","9111","15882","140","n/e","n/e","20","2535","25","1364","114","n/e","9287","551","223","0","573","2301","2293"
"Germany (DE)","23.03.2018 20:00 - 23.03.2018 20:15 (CET/CEST)","4579","n/e","15555","412","8991","15902","141","n/e","n/e","20","2082","6","1367","297","n/e","9320","551","222","0","565","2324","2374"
"Germany (DE)","23.03.2018 20:15 - 23.03.2018 20:30 (CET/CEST)","4557","n/e","15532","457","8994","15867","141","n/e","n/e","20","1456","9","1369","277","n/e","9323","551","221","0","565","2355","2427"
"Germany (DE)","23.03.2018 20:30 - 23.03.2018 20:45 (CET/CEST)","4533","n/e","15559","457","8988","15745","140","n/e","n/e","20","815","9","1370","191","n/e","9302","552","220","0","565","2322","2454"
"Germany (DE)","23.03.2018 20:45 - 23.03.2018 21:00 (CET/CEST)","4535","n/e","15518","457","8741","15703","140","n/e","n/e","20","586","236","1371","109","n/e","9292","552","221","0","565","2336","2466"
"Germany (DE)","23.03.2018 21:00 - 23.03.2018 21:15 (CET/CEST)","4548","n/e","15552","457","8341","15753","141","n/e","n/e","20","1280","3","1370","168","n/e","9322","552","222","0","565","2334","2473"
"Germany (DE)","23.03.2018 21:15 - 23.03.2018 21:30 (CET/CEST)","4576","n/e","15451","379","8117","15722","140","n/e","n/e","21","1373","3","1370","212","n/e","9304","552","221","0","565","2282","2487"
"Germany (DE)","23.03.2018 21:30 - 23.03.2018 21:45 (CET/CEST)","4562","n/e","15518","379","8024","15691","139","n/e","n/e","21","1079","88","1370","72","n/e","9305","552","221","0","565","2272","2515"
"Germany (DE)","23.03.2018 21:45 - 23.03.2018 22:00 (CET/CEST)","4554","n/e","15469","379","7974","15603","140","n/e","n/e","21","642","572","1369","76","n/e","9301","552","221","0","566","2191","2561"
"Germany (DE)","23.03.2018 22:00 - 23.03.2018 22:15 (CET/CEST)","4544","n/e","15495","379","7613","15615","140","n/e","n/e","21","1169","2","1368","180","n/e","9323","552","222","0","566","2118","2545"
"Germany (DE)","23.03.2018 22:15 - 23.03.2018 22:30 (CET/CEST)","4519","n/e","15509","323","7522","15542","140","n/e","n/e","21","1288","2","1361","168","n/e","9321","552","222","0","556","2094","2501"
"Germany (DE)","23.03.2018 22:30 - 23.03.2018 22:45 (CET/CEST)","4515","n/e","15516","323","7439","15558","140","n/e","n/e","21","954","225","1360","64","n/e","9321","552","222","0","557","2157","2480"
"Germany (DE)","23.03.2018 22:45 - 23.03.2018 23:00 (CET/CEST)","4518","n/e","15513","323","7304","15638","140","n/e","n/e","22","639","465","1366","38","n/e","9312","552","222","0","557","2170","2503"
"Germany (DE)","23.03.2018 23:00 - 23.03.2018 23:15 (CET/CEST)","4511","n/e","15802","323","6951","15587","140","n/e","n/e","22","401","229","1367","61","n/e","9328","550","222","0","566","2123","2542"
"Germany (DE)","23.03.2018 23:15 - 23.03.2018 23:30 (CET/CEST)","4493","n/e","15863","322","6570","15406","140","n/e","n/e","22","231","330","1367","49","n/e","9315","548","222","0","566","2043","2509"
"Germany (DE)","23.03.2018 23:30 - 23.03.2018 23:45 (CET/CEST)","4487","n/e","15902","322","6376","15248","140","n/e","n/e","22","152","514","1369","46","n/e","9301","549","221","0","566","2099","2489"
"Germany (DE)","23.03.2018 23:45 - 24.03.2018 00:00 (CET/CEST)","4485","n/e","15905","322","6267","15086","140","n/e","n/e","22","143","1031","1374","44","n/e","9295","549","220","0","567","2114","2510"
"Germany (DE)","24.03.2018 00:00 - 24.03.2018 00:15 (CET/CEST)","4469","n/e","15933","353","6241","15066","140","n/e","n/e","22","478","2172","1367","52","n/e","9329","547","220","0","567","2069","2504"
"Germany (DE)","24.03.2018 00:15 - 24.03.2018 00:30 (CET/CEST)","4482","n/e","15945","327","6303","15006","140","n/e","n/e","22","364","2482","1369","46","n/e","9331","549","219","0","567","2074","2492"
"Germany (DE)","24.03.2018 00:30 - 24.03.2018 00:45 (CET/CEST)","4462","n/e","15918","327","6113","15002","140","n/e","n/e","22","71","2719","1368","42","n/e","9315","550","220","0","567","2023","2482"
"Germany (DE)","24.03.2018 00:45 - 24.03.2018 01:00 (CET/CEST)","4453","n/e","15927","327","5618","14999","140","n/e","n/e","22","57","2928","1366","40","n/e","9316","551","222","0","567","1946","2459"
"Germany (DE)","24.03.2018 01:00 - 24.03.2018 01:15 (CET/CEST)","4457","n/e","15972","327","5104","15022","140","n/e","n/e","22","358","1798","1360","47","n/e","9331","550","222","0","567","1851","2446"
"Germany (DE)","24.03.2018 01:15 - 24.03.2018 01:30 (CET/CEST)","4447","n/e","15935","403","5099","15028","140","n/e","n/e","22","200","1801","1358","46","n/e","9325","550","225","0","567","1706","2463"
"Germany (DE)","24.03.2018 01:30 - 24.03.2018 01:45 (CET/CEST)","4441","n/e","15939","403","5111","14979","140","n/e","n/e","21","69","2139","1357","45","n/e","9328","550","225","0","567","1588","2512"
"Germany (DE)","24.03.2018 01:45 - 24.03.2018 02:00 (CET/CEST)","4469","n/e","15965","403","5120","14968","141","n/e","n/e","21","134","2374","1361","44","n/e","9323","550","225","0","568","1515","2542"
"Germany (DE)","24.03.2018 02:00 - 24.03.2018 02:15 (CET/CEST)","4465","n/e","15955","403","4903","14950","140","n/e","n/e","21","222","1683","1356","48","n/e","9338","550","225","0","568","1460","2530"
"Germany (DE)","24.03.2018 02:15 - 24.03.2018 02:30 (CET/CEST)","4466","n/e","15959","430","4889","14971","140","n/e","n/e","21","212","1716","1349","53","n/e","9335","550","225","0","568","1360","2556"
"Germany (DE)","24.03.2018 02:30 - 24.03.2018 02:45 (CET/CEST)","4465","n/e","15959","430","4922","14921","140","n/e","n/e","21","134","1876","1349","48","n/e","9335","550","226","0","568","1252","2531"
"Germany (DE)","24.03.2018 02:45 - 24.03.2018 03:00 (CET/CEST)","4457","n/e","15971","430","4928","14842","140","n/e","n/e","21","209","1968","1349","49","n/e","9331","550","226","0","568","1171","2527"
"Germany (DE)","24.03.2018 03:00 - 24.03.2018 03:15 (CET/CEST)","4473","n/e","15999","430","4883","14820","140","n/e","n/e","21","204","1600","1350","49","n/e","9345","550","225","0","568","1103","2558"
"Germany (DE)","24.03.2018 03:15 - 24.03.2018 03:30 (CET/CEST)","4468","n/e","15940","494","4886","14817","140","n/e","n/e","21","200","1591","1348","47","n/e","9341","550","225","0","568","1064","2608"
"Germany (DE)","24.03.2018 03:30 - 24.03.2018 03:45 (CET/CEST)","4467","n/e","16013","494","4899","14818","140","n/e","n/e","21","201","1614","1347","47","n/e","9347","550","224","0","568","1027","2632"
"Germany (DE)","24.03.2018 03:45 - 24.03.2018 04:00 (CET/CEST)","4462","n/e","16007","494","4783","14775","140","n/e","n/e","21","191","1508","1343","48","n/e","9338","550","224","0","569","984","2651"
"Germany (DE)","24.03.2018 04:00 - 24.03.2018 04:15 (CET/CEST)","4447","n/e","16012","494","4678","14832","140","n/e","n/e","21","137","2030","1336","46","n/e","9347","551","224","1","569","948","2686"
"Germany (DE)","24.03.2018 04:15 - 24.03.2018 04:30 (CET/CEST)","4452","n/e","15997","438","4697","14831","140","n/e","n/e","21","138","2032","1336","47","n/e","9335","551","224","0","569","901","2756"
"Germany (DE)","24.03.2018 04:30 - 24.03.2018 04:45 (CET/CEST)","4457","n/e","16002","438","4707","14825","140","n/e","n/e","21","122","2145","1335","45","n/e","9333","551","224","0","569","848","2831"
"Germany (DE)","24.03.2018 04:45 - 24.03.2018 05:00 (CET/CEST)","4459","n/e","16025","438","4716","14801","140","n/e","n/e","21","141","2064","1334","46","n/e","9339","551","225","0","569","828","2904"
"Germany (DE)","24.03.2018 05:00 - 24.03.2018 05:15 (CET/CEST)","4476","n/e","16027","438","4917","14785","140","n/e","n/e","21","133","1518","1333","43","n/e","9333","551","224","0","569","799","2952"
"Germany (DE)","24.03.2018 05:15 - 24.03.2018 05:30 (CET/CEST)","4480","n/e","16048","445","4932","14756","140","n/e","n/e","21","103","1628","1328","42","n/e","9337","550","222","0","569","743","2967"
"Germany (DE)","24.03.2018 05:30 - 24.03.2018 05:45 (CET/CEST)","4487","n/e","16068","445","4945","14745","140","n/e","n/e","21","156","1669","1327","43","n/e","9348","550","221","0","569","670","3037"
"Germany (DE)","24.03.2018 05:45 - 24.03.2018 06:00 (CET/CEST)","4496","n/e","16052","445","4948","14690","140","n/e","n/e","21","154","1586","1324","44","n/e","9349","550","221","0","570","627","3056"
"Germany (DE)","24.03.2018 06:00 - 24.03.2018 06:15 (CET/CEST)","4491","n/e","16070","445","5187","14690","140","n/e","n/e","21","146","2050","1315","43","n/e","9350","551","221","11","570","595","3132"
"Germany (DE)","24.03.2018 06:15 - 24.03.2018 06:30 (CET/CEST)","4484","n/e","16055","465","5196","14679","140","n/e","n/e","21","127","1693","1310","41","n/e","9342","551","220","76","570","558","3117"
"Germany (DE)","24.03.2018 06:30 - 24.03.2018 06:45 (CET/CEST)","4487","n/e","16067","465","5211","14700","140","n/e","n/e","21","127","1646","1301","42","n/e","9354","551","220","312","570","540","3061"
"Germany (DE)","24.03.2018 06:45 - 24.03.2018 07:00 (CET/CEST)","4497","n/e","16027","465","5202","14731","140","n/e","n/e","21","76","1487","1297","42","n/e","9356","551","210","807","570","532","3026"
"Germany (DE)","24.03.2018 07:00 - 24.03.2018 07:15 (CET/CEST)","4524","n/e","16036","465","5223","14800","140","n/e","n/e","21","162","642","1298","41","n/e","9335","550","214","1568","570","512","2939"
"Germany (DE)","24.03.2018 07:15 - 24.03.2018 07:30 (CET/CEST)","4520","n/e","16044","493","5233","14835","141","n/e","n/e","21","299","609","1299","44","n/e","9347","550","222","2522","570","501","2842"
"Germany (DE)","24.03.2018 07:30 - 24.03.2018 07:45 (CET/CEST)","4536","n/e","16063","493","5241","14833","140","n/e","n/e","20","209","531","1303","42","n/e","9353","550","223","3619","570","475","2750"
"Germany (DE)","24.03.2018 07:45 - 24.03.2018 08:00 (CET/CEST)","4537","n/e","16060","493","5231","14838","140","n/e","n/e","20","225","658","1300","41","n/e","9352","550","224","4844","571","476","2633"
"Germany (DE)","24.03.2018 08:00 - 24.03.2018 08:15 (CET/CEST)","4570","n/e","16057","493","5265","14883","140","n/e","n/e","20","219","643","1304","40","n/e","9334","550","224","6287","566","482","2425"
"Germany (DE)","24.03.2018 08:15 - 24.03.2018 08:30 (CET/CEST)","4582","n/e","16068","525","5270","14858","140","n/e","n/e","20","198","1026","1304","36","n/e","9348","550","224","7729","566","454","2132"
"Germany (DE)","24.03.2018 08:30 - 24.03.2018 08:45 (CET/CEST)","4595","n/e","16058","525","5279","14807","141","n/e","n/e","20","116","1289","1308","36","n/e","9342","550","224","9263","567","424","1889"
"Germany (DE)","24.03.2018 08:45 - 24.03.2018 09:00 (CET/CEST)","4603","n/e","16018","525","5266","14618","141","n/e","n/e","20","68","1182","1310","37","n/e","9351","550","224","10875","567","411","1699"
"Germany (DE)","24.03.2018 09:00 - 24.03.2018 09:15 (CET/CEST)","4582","n/e","15869","525","5257","14457","141","n/e","n/e","20","120","1058","1314","38","n/e","9339","549","223","12580","567","391","1553"
"Germany (DE)","24.03.2018 09:15 - 24.03.2018 09:30 (CET/CEST)","4583","n/e","15694","484","5257","14379","141","n/e","n/e","20","69","1327","1315","36","n/e","9305","550","222","14120","567","378","1541"
"Germany (DE)","24.03.2018 09:30 - 24.03.2018 09:45 (CET/CEST)","4575","n/e","15506","484","5261","14242","141","n/e","n/e","20","77","1794","1319","36","n/e","9275","550","224","15576","567","362","1526"
"Germany (DE)","24.03.2018 09:45 - 24.03.2018 10:00 (CET/CEST)","4481","n/e","15454","484","5253","14029","142","n/e","n/e","20","110","2000","1323","37","n/e","9200","549","222","16989","567","374","1605"
"Germany (DE)","24.03.2018 10:00 - 24.03.2018 10:15 (CET/CEST)","4583","n/e","15460","484","5177","13663","141","n/e","n/e","19","134","1545","1323","39","n/e","9334","549","224","18040","567","383","1722"
"Germany (DE)","24.03.2018 10:15 - 24.03.2018 10:30 (CET/CEST)","4587","n/e","15419","475","5182","13349","141","n/e","n/e","19","67","1619","1321","36","n/e","9327","549","227","18987","567","334","1884"
"Germany (DE)","24.03.2018 10:30 - 24.03.2018 10:45 (CET/CEST)","4567","n/e","15508","475","5188","13011","141","n/e","n/e","19","46","1850","1316","35","n/e","9321","549","227","19752","568","310","2057"
"Germany (DE)","24.03.2018 10:45 - 24.03.2018 11:00 (CET/CEST)","4585","n/e","15538","475","5175","12833","141","n/e","n/e","19","146","2144","1318","36","n/e","9327","549","227","20187","568","309","2165"
"Germany (DE)","24.03.2018 11:00 - 24.03.2018 11:15 (CET/CEST)","4566","n/e","15530","475","5017","12799","140","n/e","n/e","19","307","2526","1319","42","n/e","9332","548","225","20581","568","314","2229"
"Germany (DE)","24.03.2018 11:15 - 24.03.2018 11:30 (CET/CEST)","4563","n/e","15523","479","5015","12605","141","n/e","n/e","19","54","2383","1315","44","n/e","9333","548","224","20678","568","284","2264"
"Germany (DE)","24.03.2018 11:30 - 24.03.2018 11:45 (CET/CEST)","4572","n/e","15498","479","5039","12531","141","n/e","n/e","19","19","2270","1314","45","n/e","9332","548","221","20629","568","257","2260"
"Germany (DE)","24.03.2018 11:45 - 24.03.2018 12:00 (CET/CEST)","4574","n/e","15515","479","5049","12611","141","n/e","n/e","19","19","2319","1313","44","n/e","9330","548","218","20643","568","250","2196"
"Germany (DE)","24.03.2018 12:00 - 24.03.2018 12:15 (CET/CEST)","4546","n/e","15582","479","5095","12840","141","n/e","n/e","18","163","2180","1303","50","n/e","9339","548","223","20310","568","245","2099"
"Germany (DE)","24.03.2018 12:15 - 24.03.2018 12:30 (CET/CEST)","4536","n/e","15573","452","5105","12906","141","n/e","n/e","19","82","2353","1300","43","n/e","9329","548","224","20030","568","216","2048"
"Germany (DE)","24.03.2018 12:30 - 24.03.2018 12:45 (CET/CEST)","4537","n/e","15591","452","5119","12956","140","n/e","n/e","19","56","2391","1301","45","n/e","9334","548","226","19747","569","194","2006"
"Germany (DE)","24.03.2018 12:45 - 24.03.2018 13:00 (CET/CEST)","4538","n/e","15554","452","5105","13137","141","n/e","n/e","19","2","2916","1302","40","n/e","9328","548","225","19711","569","193","1933"
"Germany (DE)","24.03.2018 13:00 - 24.03.2018 13:15 (CET/CEST)","4515","n/e","15615","452","4888","13351","141","n/e","n/e","19","2","2935","1303","36","n/e","9327","548","225","19380","569","194","1861"
"Germany (DE)","24.03.2018 13:15 - 24.03.2018 13:30 (CET/CEST)","4517","n/e","15546","421","4876","13412","140","n/e","n/e","18","2","3413","1306","36","n/e","9271","548","226","19212","569","178","1767"
"Germany (DE)","24.03.2018 13:30 - 24.03.2018 13:45 (CET/CEST)","4523","n/e","15520","421","4901","13471","140","n/e","n/e","18","2","3463","1307","39","n/e","9283","548","226","18797","569","159","1707"
"Germany (DE)","24.03.2018 13:45 - 24.03.2018 14:00 (CET/CEST)","4512","n/e","15492","421","4872","13479","140","n/e","n/e","18","2","3720","1303","38","n/e","9212","548","225","18542","569","163","1639"
"Germany (DE)","24.03.2018 14:00 - 24.03.2018 14:15 (CET/CEST)","4524","n/e","15535","421","4751","13381","140","n/e","n/e","18","2","3449","1297","40","n/e","9290","547","225","18202","569","155","1577"
"Germany (DE)","24.03.2018 14:15 - 24.03.2018 14:30 (CET/CEST)","4501","n/e","15492","432","4749","13343","141","n/e","n/e","18","2","3233","1297","36","n/e","9266","547","225","17567","569","137","1552"
"Germany (DE)","24.03.2018 14:30 - 24.03.2018 14:45 (CET/CEST)","4508","n/e","15596","432","4757","13302","140","n/e","n/e","18","124","2684","1295","44","n/e","9319","547","225","16775","570","108","1517"
"Germany (DE)","24.03.2018 14:45 - 24.03.2018 15:00 (CET/CEST)","4509","n/e","15572","432","4746","13256","140","n/e","n/e","18","58","2431","1293","37","n/e","9308","547","224","16073","570","92","1525"
"Germany (DE)","24.03.2018 15:00 - 24.03.2018 15:15 (CET/CEST)","4528","n/e","15581","432","4912","13308","140","n/e","n/e","18","43","2186","1293","43","n/e","9311","547","224","15085","570","84","1512"
"Germany (DE)","24.03.2018 15:15 - 24.03.2018 15:30 (CET/CEST)","4515","n/e","15558","367","4933","13373","140","n/e","n/e","18","4","1816","1291","38","n/e","9305","547","223","14025","570","83","1545"
"Germany (DE)","24.03.2018 15:30 - 24.03.2018 15:45 (CET/CEST)","4513","n/e","15583","367","4947","13389","140","n/e","n/e","18","4","1122","1290","42","n/e","9319","545","223","12934","570","78","1538"
"Germany (DE)","24.03.2018 15:45 - 24.03.2018 16:00 (CET/CEST)","4524","n/e","15611","367","4938","13489","141","n/e","n/e","18","170","820","1291","42","n/e","9317","544","223","11694","570","77","1519"
"Germany (DE)","24.03.2018 16:00 - 24.03.2018 16:15 (CET/CEST)","4539","n/e","15709","367","5143","13559","140","n/e","n/e","18","67","2183","1288","39","n/e","9294","544","222","10458","570","74","1493"
"Germany (DE)","24.03.2018 16:15 - 24.03.2018 16:30 (CET/CEST)","4512","n/e","15816","447","5174","13771","140","n/e","n/e","18","164","1764","1280","42","n/e","9304","544","222","9121","570","71","1494"
"Germany (DE)","24.03.2018 16:30 - 24.03.2018 16:45 (CET/CEST)","4523","n/e","15928","447","5192","14067","140","n/e","n/e","18","92","1186","1280","47","n/e","9317","544","222","7707","571","69","1546"
"Germany (DE)","24.03.2018 16:45 - 24.03.2018 17:00 (CET/CEST)","4532","n/e","16078","447","5166","14339","141","n/e","n/e","19","545","796","1279","46","n/e","9309","544","223","6333","571","67","1588"
"Germany (DE)","24.03.2018 17:00 - 24.03.2018 17:15 (CET/CEST)","4531","n/e","16135","447","5363","14585","140","n/e","n/e","19","1618","1389","1275","47","n/e","9290","544","223","4909","571","70","1630"
"Germany (DE)","24.03.2018 17:15 - 24.03.2018 17:30 (CET/CEST)","4536","n/e","16187","493","5373","14804","140","n/e","n/e","19","1673","1018","1273","47","n/e","9298","544","224","3575","571","70","1700"
"Germany (DE)","24.03.2018 17:30 - 24.03.2018 17:45 (CET/CEST)","4552","n/e","16181","493","5380","15022","140","n/e","n/e","19","2098","403","1273","49","n/e","9299","544","224","2385","571","80","1768"
"Germany (DE)","24.03.2018 17:45 - 24.03.2018 18:00 (CET/CEST)","4550","n/e","16136","493","5347","15272","140","n/e","n/e","19","2965","73","1268","52","n/e","9306","544","224","1425","571","89","1864"
"Germany (DE)","24.03.2018 18:00 - 24.03.2018 18:15 (CET/CEST)","4550","n/e","16112","493","5458","15352","140","n/e","n/e","19","2124","478","1266","41","n/e","9257","544","224","661","571","99","1987"
"Germany (DE)","24.03.2018 18:15 - 24.03.2018 18:30 (CET/CEST)","4546","n/e","16181","519","5482","15382","141","n/e","n/e","19","2381","673","1276","39","n/e","9282","544","222","152","571","106","2207"
"Germany (DE)","24.03.2018 18:30 - 24.03.2018 18:45 (CET/CEST)","4573","n/e","16156","519","5489","15475","141","n/e","n/e","19","2728","300","1275","86","n/e","9301","545","221","30","572","108","2455"
"Germany (DE)","24.03.2018 18:45 - 24.03.2018 19:00 (CET/CEST)","4543","n/e","16145","519","5506","15509","142","n/e","n/e","19","3369","87","1273","75","n/e","9311","547","222","2","572","105","2699"
"Germany (DE)","24.03.2018 19:00 - 24.03.2018 19:15 (CET/CEST)","4559","n/e","16106","519","5487","15470","142","n/e","n/e","19","5113","9","1270","67","n/e","9294","548","222","1","572","108","3050"
"Germany (DE)","24.03.2018 19:15 - 24.03.2018 19:30 (CET/CEST)","4555","n/e","16117","505","5491","15502","143","n/e","n/e","20","5103","9","1267","53","n/e","9309","548","222","1","572","123","3351"
"Germany (DE)","24.03.2018 19:30 - 24.03.2018 19:45 (CET/CEST)","4543","n/e","16118","505","5481","15499","142","n/e","n/e","20","4741","9","1266","59","n/e","9311","548","222","1","572","139","3618"
"Germany (DE)","24.03.2018 19:45 - 24.03.2018 20:00 (CET/CEST)","4532","n/e","16104","505","5466","15429","143","n/e","n/e","20","3972","9","1266","64","n/e","9283","548","221","0","572","134","3868"
"Germany (DE)","24.03.2018 20:00 - 24.03.2018 20:15 (CET/CEST)","4517","n/e","16147","505","5408","15416","143","n/e","n/e","20","1703","109","1266","63","n/e","9315","548","222","0","577","132","4104"
"Germany (DE)","24.03.2018 20:15 - 24.03.2018 20:30 (CET/CEST)","4503","n/e","16134","508","5406","15429","143","n/e","n/e","20","625","530","1261","57","n/e","9282","549","222","0","577","134","4276"
"Germany (DE)","24.03.2018 20:30 - 24.03.2018 20:45 (CET/CEST)","4498","n/e","16024","508","5440","15289","143","n/e","n/e","20","347","784","1260","59","n/e","9296","549","220","0","577","130","4295"
"Germany (DE)","24.03.2018 20:45 - 24.03.2018 21:00 (CET/CEST)","4504","n/e","15941","508","5424","15208","143","n/e","n/e","20","385","1267","1260","63","n/e","9294","549","219","0","577","127","4290"
"Germany (DE)","24.03.2018 21:00 - 24.03.2018 21:15 (CET/CEST)","4498","n/e","15973","508","5310","15253","143","n/e","n/e","21","904","266","1257","63","n/e","9329","549","220","0","577","126","4294"
"Germany (DE)","24.03.2018 21:15 - 24.03.2018 21:30 (CET/CEST)","4504","n/e","15850","508","5324","15118","143","n/e","n/e","21","626","182","1252","63","n/e","9310","549","220","0","577","142","4187"
"Germany (DE)","24.03.2018 21:30 - 24.03.2018 21:45 (CET/CEST)","4492","n/e","15865","508","5313","14899","143","n/e","n/e","21","591","262","1251","52","n/e","9307","549","220","0","578","145","4122"
"Germany (DE)","24.03.2018 21:45 - 24.03.2018 22:00 (CET/CEST)","4480","n/e","15834","508","5303","14869","143","n/e","n/e","21","425","817","1249","38","n/e","9294","549","220","0","578","136","3987"
"Germany (DE)","24.03.2018 22:00 - 24.03.2018 22:15 (CET/CEST)","4475","n/e","15828","508","5243","14876","143","n/e","n/e","21","674","172","1250","39","n/e","9332","550","220","0","578","135","3856"
"Germany (DE)","24.03.2018 22:15 - 24.03.2018 22:30 (CET/CEST)","4470","n/e","15753","502","5241","14742","144","n/e","n/e","21","714","172","1246","39","n/e","9330","550","220","0","578","141","3674"
"Germany (DE)","24.03.2018 22:30 - 24.03.2018 22:45 (CET/CEST)","4463","n/e","15626","502","5241","14564","143","n/e","n/e","22","833","382","1246","39","n/e","9329","550","220","0","578","159","3493"
"Germany (DE)","24.03.2018 22:45 - 24.03.2018 23:00 (CET/CEST)","4457","n/e","15583","502","5212","14287","144","n/e","n/e","22","980","729","1244","39","n/e","9322","550","220","0","578","170","3289"
"Germany (DE)","24.03.2018 23:00 - 24.03.2018 23:15 (CET/CEST)","4473","n/e","15767","502","5172","14066","143","n/e","n/e","22","793","236","1247","79","n/e","9340","550","220","0","569","182","3095"
"Germany (DE)","24.03.2018 23:15 - 24.03.2018 23:30 (CET/CEST)","4443","n/e","15884","470","5172","13755","142","n/e","n/e","22","467","397","1244","70","n/e","9335","550","218","0","570","192","2940"
"Germany (DE)","24.03.2018 23:30 - 24.03.2018 23:45 (CET/CEST)","4439","n/e","15889","470","5138","13550","142","n/e","n/e","22","337","504","1243","64","n/e","9326","550","217","0","570","191","2793"
"Germany (DE)","24.03.2018 23:45 - 25.03.2018 00:00 (CET/CEST)","4436","n/e","15991","470","5107","13044","142","n/e","n/e","22","261","917","1243","50","n/e","9319","549","220","0","570","176","2599"
"Germany (DE)","25.03.2018 00:00 - 25.03.2018 00:15 (CET/CEST)","4411","n/e","16101","340","4651","12403","142","n/e","n/e","22","416","489","1243","51","n/e","9341","545","220","0","557","161","2423"
"Germany (DE)","25.03.2018 00:15 - 25.03.2018 00:30 (CET/CEST)","4402","n/e","16079","340","4387","11738","144","n/e","n/e","22","555","362","1241","54","n/e","9342","546","220","0","558","161","2327"
"Germany (DE)","25.03.2018 00:30 - 25.03.2018 00:45 (CET/CEST)","4406","n/e","16086","340","4365","11570","143","n/e","n/e","22","517","380","1240","49","n/e","9336","546","221","0","558","164","2229"
"Germany (DE)","25.03.2018 00:45 - 25.03.2018 01:00 (CET/CEST)","4408","n/e","16069","340","4365","11311","143","n/e","n/e","22","441","767","1240","48","n/e","9328","546","220","0","558","159","2142"
"Germany (DE)","25.03.2018 01:00 - 25.03.2018 01:15 (CET/CEST)","4399","n/e","16078","340","4265","11292","144","n/e","n/e","22","570","570","1239","51","n/e","9346","546","221","0","558","147","2050"
"Germany (DE)","25.03.2018 01:15 - 25.03.2018 01:30 (CET/CEST)","4402","n/e","16042","340","4288","11223","143","n/e","n/e","22","311","741","1243","50","n/e","9340","546","221","0","558","131","2004"
"Germany (DE)","25.03.2018 01:30 - 25.03.2018 01:45 (CET/CEST)","4385","n/e","16035","340","4276","11014","143","n/e","n/e","22","178","750","1244","48","n/e","9346","546","221","0","558","125","1903"
"Germany (DE)","25.03.2018 01:45 - 25.03.2018 02:00 (CET/CEST)","4373","n/e","16002","340","3895","10905","143","n/e","n/e","22","209","773","1244","45","n/e","9336","547","221","0","558","109","1841"
"Germany (DE)","25.03.2018 02:00 - 25.03.2018 02:15 (CET/CEST)","","","","","","","","","","","","","","","","","","","","","",""
"Germany (DE)","25.03.2018 02:15 - 25.03.2018 02:30 (CET/CEST)","","","","","","","","","","","","","","","","","","","","","",""
"Germany (DE)","25.03.2018 02:30 - 25.03.2018 02:45 (CET/CEST)","","","","","","","","","","","","","","","","","","","","","",""
"Germany (DE)","25.03.2018 02:45 - 25.03.2018 03:00 (CET/CEST)","","","","","","","","","","","","","","","","","","","","","",""
"Germany (DE)","25.03.2018 03:00 - 25.03.2018 03:15 (CET/CEST)","4402","n/e","16008","340","4271","10732","143","n/e","n/e","22","918","776","1244","59","n/e","9354","547","220","0","558","98","1796"
"Germany (DE)","25.03.2018 03:15 - 25.03.2018 03:30 (CET/CEST)","4388","n/e","15829","340","4295","10617","143","n/e","n/e","22","1189","693","1240","54","n/e","9343","547","220","0","559","67","1718"
"Germany (DE)","25.03.2018 03:30 - 25.03.2018 03:45 (CET/CEST)","4396","n/e","15913","340","4301","10627","143","n/e","n/e","22","1058","737","1242","55","n/e","9342","547","220","0","559","50","1588"
"Germany (DE)","25.03.2018 03:45 - 25.03.2018 04:00 (CET/CEST)","4396","n/e","15906","340","4289","10672","142","n/e","n/e","22","889","696","1239","56","n/e","9343","547","219","0","559","36","1497"
"Germany (DE)","25.03.2018 04:00 - 25.03.2018 04:15 (CET/CEST)","4416","n/e","15920","340","4224","10710","141","n/e","n/e","22","492","812","1240","56","n/e","9358","547","220","1","559","35","1433"
"Germany (DE)","25.03.2018 04:15 - 25.03.2018 04:30 (CET/CEST)","4422","n/e","15849","340","4239","10768","141","n/e","n/e","22","464","748","1239","53","n/e","9349","547","220","0","559","37","1382"
"Germany (DE)","25.03.2018 04:30 - 25.03.2018 04:45 (CET/CEST)","4417","n/e","15854","340","4237","10868","141","n/e","n/e","22","434","748","1237","54","n/e","9358","547","220","0","559","40","1321"
