"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","19.07.2021 10:00 - 19.07.2021 10:15 (CET/CEST)","4192","n/e","8958","n/e","5949","5714","325","n/e","n/e","13","1343","10","1420","543","n/e","7806","192","89","18796","905","1802","4301"
"Germany (DE)","19.07.2021 10:15 - 19.07.2021 10:30 (CET/CEST)","4171","n/e","8962","n/e","5895","5630","325","n/e","n/e","13","1047","9","1422","488","n/e","7805","192","90","19700","886","1817","4358"
"Germany (DE)","19.07.2021 10:30 - 19.07.2021 10:45 (CET/CEST)","4166","n/e","9007","n/e","5857","5705","325","n/e","n/e","13","628","16","1431","436","n/e","7806","192","89","20366","890","1687","4352"
"Germany (DE)","19.07.2021 10:45 - 19.07.2021 11:00 (CET/CEST)","4171","n/e","9057","n/e","5908","5820","325","n/e","n/e","13","476","17","1437","431","n/e","7796","192","90","21073","905","1575","4409"
"Germany (DE)","19.07.2021 11:00 - 19.07.2021 11:15 (CET/CEST)","4129","n/e","9068","n/e","5876","5797","325","n/e","n/e","13","1023","15","1433","589","n/e","7796","192","90","21792","874","1509","4392"
"Germany (DE)","19.07.2021 11:15 - 19.07.2021 11:30 (CET/CEST)","4124","n/e","9063","n/e","5901","5753","325","n/e","n/e","13","677","13","1427","623","n/e","7795","192","90","22267","883","1419","4326"
"Germany (DE)","19.07.2021 11:30 - 19.07.2021 11:45 (CET/CEST)","4124","n/e","9063","n/e","5953","5719","325","n/e","n/e","13","536","14","1442","622","n/e","7798","192","90","22584","855","1385","4217"
"Germany (DE)","19.07.2021 11:45 - 19.07.2021 12:00 (CET/CEST)","4134","n/e","9069","n/e","5940","5681","325","n/e","n/e","13","397","10","1460","287","n/e","7795","197","90","23258","852","1381","4242"
"Germany (DE)","19.07.2021 12:00 - 19.07.2021 12:15 (CET/CEST)","4065","n/e","9070","n/e","5864","5695","325","n/e","n/e","12","1008","9","1462","564","n/e","7794","197","91","23651","861","1303","4428"
"Germany (DE)","19.07.2021 12:15 - 19.07.2021 12:30 (CET/CEST)","4051","n/e","9070","n/e","5869","5678","325","n/e","n/e","12","400","13","1464","352","n/e","7788","197","93","24247","869","1251","4460"
"Germany (DE)","19.07.2021 12:30 - 19.07.2021 12:45 (CET/CEST)","4057","n/e","9042","n/e","5923","5692","325","n/e","n/e","12","398","53","1468","385","n/e","7787","197","94","24713","891","1208","4519"
"Germany (DE)","19.07.2021 12:45 - 19.07.2021 13:00 (CET/CEST)","4047","n/e","9027","n/e","5910","5640","325","n/e","n/e","12","259","180","1471","353","n/e","7787","197","94","24918","901","1114","4503"
"Germany (DE)","19.07.2021 13:00 - 19.07.2021 13:15 (CET/CEST)","4029","n/e","9003","n/e","5763","5433","325","n/e","n/e","12","215","438","1477","241","n/e","7787","199","96","25352","892","1060","4520"
"Germany (DE)","19.07.2021 13:15 - 19.07.2021 13:30 (CET/CEST)","4025","n/e","8999","n/e","5699","5392","325","n/e","n/e","12","82","776","1483","122","n/e","7785","199","99","25448","902","1057","4528"
"Germany (DE)","19.07.2021 13:30 - 19.07.2021 13:45 (CET/CEST)","4019","n/e","8963","n/e","5705","5307","325","n/e","n/e","12","69","1310","1493","230","n/e","7785","199","100","25376","898","1029","4555"
"Germany (DE)","19.07.2021 13:45 - 19.07.2021 14:00 (CET/CEST)","4024","n/e","8971","n/e","5668","5144","325","n/e","n/e","12","71","1571","1501","224","n/e","7782","199","99","25329","897","1047","4606"
"Germany (DE)","19.07.2021 14:00 - 19.07.2021 14:15 (CET/CEST)","4018","n/e","9024","n/e","5523","4773","325","n/e","n/e","12","130","1626","1504","242","n/e","7785","199","100","25184","898","1076","4590"
"Germany (DE)","19.07.2021 14:15 - 19.07.2021 14:30 (CET/CEST)","4012","n/e","9243","n/e","5436","4657","325","n/e","n/e","12","85","1330","1523","231","n/e","7784","199","100","25035","897","1013","4645"
"Germany (DE)","19.07.2021 14:30 - 19.07.2021 14:45 (CET/CEST)","4020","n/e","9239","n/e","5400","4586","325","n/e","n/e","12","97","1041","1525","216","n/e","7781","199","98","24642","898","991","4710"
"Germany (DE)","19.07.2021 14:45 - 19.07.2021 15:00 (CET/CEST)","4026","n/e","9231","n/e","5435","4562","326","n/e","n/e","12","106","1017","1535","206","n/e","7777","199","100","24292","895","1020","4815"
"Germany (DE)","19.07.2021 15:00 - 19.07.2021 15:15 (CET/CEST)","4032","n/e","9236","n/e","5533","4510","326","n/e","n/e","12","101","1158","1538","110","n/e","7784","199","102","23609","891","1049","4864"
"Germany (DE)","19.07.2021 15:15 - 19.07.2021 15:30 (CET/CEST)","4042","n/e","9183","n/e","5529","4543","326","n/e","n/e","12","116","1055","1539","159","n/e","7790","199","101","22875","872","1136","4957"
"Germany (DE)","19.07.2021 15:30 - 19.07.2021 15:45 (CET/CEST)","4040","n/e","9203","n/e","5593","4655","325","n/e","n/e","11","123","922","1543","159","n/e","7802","199","101","22260","886","1158","4998"
"Germany (DE)","19.07.2021 15:45 - 19.07.2021 16:00 (CET/CEST)","4030","n/e","9222","n/e","5588","4936","326","n/e","n/e","11","157","929","1547","198","n/e","7805","199","101","21330","889","1162","5056"
"Germany (DE)","19.07.2021 16:00 - 19.07.2021 16:15 (CET/CEST)","4066","n/e","9240","n/e","5565","5232","325","n/e","n/e","11","128","1257","1555","92","n/e","7797","199","101","20383","906","1166","5166"
"Germany (DE)","19.07.2021 16:15 - 19.07.2021 16:30 (CET/CEST)","4087","n/e","9288","n/e","5562","5411","325","n/e","n/e","11","149","964","1563","130","n/e","7801","199","101","19396","901","1183","5202"
"Germany (DE)","19.07.2021 16:30 - 19.07.2021 16:45 (CET/CEST)","4091","n/e","9302","n/e","5699","5512","325","n/e","n/e","11","408","568","1568","178","n/e","7802","199","101","18271","882","1155","5261"
"Germany (DE)","19.07.2021 16:45 - 19.07.2021 17:00 (CET/CEST)","4094","n/e","9298","n/e","5718","5662","325","n/e","n/e","11","681","376","1571","293","n/e","7804","199","103","17231","895","1148","5364"
"Germany (DE)","19.07.2021 17:00 - 19.07.2021 17:15 (CET/CEST)","4121","n/e","9277","n/e","5672","5753","326","n/e","n/e","11","207","1258","1559","186","n/e","7794","199","103","16074","903","1175","5453"
"Germany (DE)","19.07.2021 17:15 - 19.07.2021 17:30 (CET/CEST)","4131","n/e","9293","n/e","5674","5934","325","n/e","n/e","11","289","696","1558","196","n/e","7796","199","103","14809","915","1203","5536"
"Germany (DE)","19.07.2021 17:30 - 19.07.2021 17:45 (CET/CEST)","4137","n/e","9308","n/e","5668","6171","326","n/e","n/e","11","443","406","1558","322","n/e","7846","199","103","13509","910","1121","5498"
"Germany (DE)","19.07.2021 17:45 - 19.07.2021 18:00 (CET/CEST)","4166","n/e","9274","n/e","5696","6313","325","n/e","n/e","11","705","187","1558","524","n/e","7879","199","102","12172","912","1072","5517"
"Germany (DE)","19.07.2021 18:00 - 19.07.2021 18:15 (CET/CEST)","4143","n/e","9023","n/e","5664","6503","325","n/e","n/e","11","483","1624","1561","161","n/e","7870","199","101","10872","927","1105","5489"
"Germany (DE)","19.07.2021 18:15 - 19.07.2021 18:30 (CET/CEST)","4220","n/e","9028","n/e","5550","6620","326","n/e","n/e","11","593","1278","1560","394","n/e","7877","199","101","9619","935","1158","5510"
"Germany (DE)","19.07.2021 18:30 - 19.07.2021 18:45 (CET/CEST)","4250","n/e","9106","n/e","5531","6684","325","n/e","n/e","11","463","452","1548","273","n/e","7874","199","101","8395","933","1175","5542"
"Germany (DE)","19.07.2021 18:45 - 19.07.2021 19:00 (CET/CEST)","4283","n/e","9210","n/e","5727","6747","325","n/e","n/e","12","1092","21","1532","469","n/e","7875","199","102","7089","932","1136","5495"
"Germany (DE)","19.07.2021 19:00 - 19.07.2021 19:15 (CET/CEST)","4282","n/e","8962","n/e","5825","6771","325","n/e","n/e","12","1033","264","1522","247","n/e","7869","199","102","5806","903","1143","5433"
"Germany (DE)","19.07.2021 19:15 - 19.07.2021 19:30 (CET/CEST)","4346","n/e","9078","n/e","5853","6777","325","n/e","n/e","12","1265","301","1509","399","n/e","7877","199","102","4645","880","1166","5371"
"Germany (DE)","19.07.2021 19:30 - 19.07.2021 19:45 (CET/CEST)","4343","n/e","9102","n/e","5894","6783","325","n/e","n/e","12","1740","130","1501","494","n/e","7879","199","102","3632","874","1160","5220"
"Germany (DE)","19.07.2021 19:45 - 19.07.2021 20:00 (CET/CEST)","4377","n/e","9213","n/e","5959","6770","325","n/e","n/e","12","2074","126","1497","619","n/e","7882","199","102","2754","884","1158","5007"
"Germany (DE)","19.07.2021 20:00 - 19.07.2021 20:15 (CET/CEST)","4381","n/e","9231","n/e","6110","6676","325","n/e","n/e","12","2097","64","1505","486","n/e","7879","199","102","1980","908","1180","4804"
"Germany (DE)","19.07.2021 20:15 - 19.07.2021 20:30 (CET/CEST)","4405","n/e","9263","n/e","6132","6663","325","n/e","n/e","12","2016","69","1511","386","n/e","7879","199","102","1327","919","1203","4603"
"Germany (DE)","19.07.2021 20:30 - 19.07.2021 20:45 (CET/CEST)","4400","n/e","9270","n/e","6119","6659","325","n/e","n/e","13","2223","101","1519","413","n/e","7878","199","102","790","910","1238","4335"
"Germany (DE)","19.07.2021 20:45 - 19.07.2021 21:00 (CET/CEST)","4396","n/e","9309","n/e","6235","6655","325","n/e","n/e","13","2086","84","1525","454","n/e","7880","199","103","395","906","1338","4188"
"Germany (DE)","19.07.2021 21:00 - 19.07.2021 21:15 (CET/CEST)","4362","n/e","9288","n/e","6320","6664","325","n/e","n/e","13","2166","112","1526","524","n/e","7882","199","103","152","913","1420","4245"
"Germany (DE)","19.07.2021 21:15 - 19.07.2021 21:30 (CET/CEST)","4352","n/e","9291","n/e","6252","6661","325","n/e","n/e","13","1679","135","1526","558","n/e","7884","199","102","39","904","1533","4315"
"Germany (DE)","19.07.2021 21:30 - 19.07.2021 21:45 (CET/CEST)","4335","n/e","9292","n/e","6271","6643","325","n/e","n/e","13","1335","392","1529","626","n/e","7884","199","103","6","898","1677","4189"
"Germany (DE)","19.07.2021 21:45 - 19.07.2021 22:00 (CET/CEST)","4326","n/e","9244","n/e","6189","6645","325","n/e","n/e","14","1112","251","1529","383","n/e","7889","199","103","0","899","1777","4094"
"Germany (DE)","19.07.2021 22:00 - 19.07.2021 22:15 (CET/CEST)","4253","n/e","9259","n/e","6130","6618","325","n/e","n/e","14","1476","158","1534","337","n/e","7894","199","103","0","915","1810","4044"
"Germany (DE)","19.07.2021 22:15 - 19.07.2021 22:30 (CET/CEST)","4220","n/e","9271","n/e","6205","6607","325","n/e","n/e","14","965","370","1545","391","n/e","7895","199","103","0","920","1765","4000"
"Germany (DE)","19.07.2021 22:30 - 19.07.2021 22:45 (CET/CEST)","4210","n/e","9315","n/e","6225","6588","325","n/e","n/e","14","896","541","1548","489","n/e","7900","199","103","0","914","1612","3993"
"Germany (DE)","19.07.2021 22:45 - 19.07.2021 23:00 (CET/CEST)","4200","n/e","9349","n/e","6208","6488","325","n/e","n/e","14","847","864","1559","302","n/e","7903","199","103","0","914","1467","4074"
"Germany (DE)","19.07.2021 23:00 - 19.07.2021 23:15 (CET/CEST)","4150","n/e","9444","n/e","5904","6232","326","n/e","n/e","14","1120","340","1560","460","n/e","7911","199","103","0","916","1352","4114"
"Germany (DE)","19.07.2021 23:15 - 19.07.2021 23:30 (CET/CEST)","4134","n/e","9437","n/e","5835","6064","325","n/e","n/e","14","908","746","1552","290","n/e","7903","199","103","0","915","1258","4091"
"Germany (DE)","19.07.2021 23:30 - 19.07.2021 23:45 (CET/CEST)","4122","n/e","9430","n/e","5832","5987","325","n/e","n/e","15","989","1087","1549","185","n/e","7903","199","103","0","909","1126","4060"
"Germany (DE)","19.07.2021 23:45 - 20.07.2021 00:00 (CET/CEST)","4103","n/e","9407","n/e","5706","5799","325","n/e","n/e","15","948","1235","1577","185","n/e","7894","199","102","0","908","1093","4018"
"Germany (DE)","20.07.2021 00:00 - 20.07.2021 00:15 (CET/CEST)","3994","n/e","9362","n/e","5495","5569","325","n/e","n/e","15","366","894","1575","276","n/e","7912","193","102","0","901","1014","3917"
"Germany (DE)","20.07.2021 00:15 - 20.07.2021 00:30 (CET/CEST)","3973","n/e","9303","n/e","5463","5521","325","n/e","n/e","15","256","792","1582","201","n/e","7899","193","102","0","915","1040","3771"
"Germany (DE)","20.07.2021 00:30 - 20.07.2021 00:45 (CET/CEST)","3963","n/e","9295","n/e","5454","5463","325","n/e","n/e","15","205","839","1586","186","n/e","7902","193","102","0","923","1154","3627"
"Germany (DE)","20.07.2021 00:45 - 20.07.2021 01:00 (CET/CEST)","3968","n/e","9295","n/e","5532","5464","325","n/e","n/e","15","97","1020","1583","207","n/e","7902","193","101","0","935","1207","3462"
"Germany (DE)","20.07.2021 01:00 - 20.07.2021 01:15 (CET/CEST)","3957","n/e","9366","n/e","5728","5576","325","n/e","n/e","15","268","1752","1581","247","n/e","7909","193","101","0","938","1178","3287"
"Germany (DE)","20.07.2021 01:15 - 20.07.2021 01:30 (CET/CEST)","3953","n/e","9184","n/e","5680","5428","325","n/e","n/e","15","321","1683","1578","266","n/e","7910","193","101","0","933","1060","3210"
"Germany (DE)","20.07.2021 01:30 - 20.07.2021 01:45 (CET/CEST)","3952","n/e","8919","n/e","5600","5361","324","n/e","n/e","15","599","1655","1579","245","n/e","7913","193","101","0","929","1041","3100"
"Germany (DE)","20.07.2021 01:45 - 20.07.2021 02:00 (CET/CEST)","3941","n/e","8764","n/e","5526","5256","323","n/e","n/e","15","685","1657","1576","214","n/e","7902","193","99","0","938","1051","2979"
"Germany (DE)","20.07.2021 02:00 - 20.07.2021 02:15 (CET/CEST)","3932","n/e","8613","n/e","5421","5042","323","n/e","n/e","15","161","1855","1575","260","n/e","7911","193","100","0","935","975","2876"
"Germany (DE)","20.07.2021 02:15 - 20.07.2021 02:30 (CET/CEST)","3938","n/e","8581","n/e","4964","5028","321","n/e","n/e","15","127","2120","1561","342","n/e","7907","193","100","0","930","871","2749"
"Germany (DE)","20.07.2021 02:30 - 20.07.2021 02:45 (CET/CEST)","3933","n/e","8587","n/e","5119","5071","317","n/e","n/e","15","201","2363","1556","337","n/e","7906","193","100","0","938","833","2597"
"Germany (DE)","20.07.2021 02:45 - 20.07.2021 03:00 (CET/CEST)","3937","n/e","8601","n/e","4999","5079","315","n/e","n/e","15","149","2448","1554","291","n/e","7905","193","101","0","937","756","2503"
"Germany (DE)","20.07.2021 03:00 - 20.07.2021 03:15 (CET/CEST)","3948","n/e","8698","n/e","5257","5110","313","n/e","n/e","16","413","2008","1552","347","n/e","7908","193","101","0","938","603","2396"
"Germany (DE)","20.07.2021 03:15 - 20.07.2021 03:30 (CET/CEST)","3949","n/e","8824","n/e","5407","5156","312","n/e","n/e","16","461","1982","1563","240","n/e","7864","193","101","0","937","475","2315"
"Germany (DE)","20.07.2021 03:30 - 20.07.2021 03:45 (CET/CEST)","3946","n/e","8924","n/e","5456","5154","313","n/e","n/e","16","346","2233","1556","236","n/e","7841","193","101","0","932","402","2288"
"Germany (DE)","20.07.2021 03:45 - 20.07.2021 04:00 (CET/CEST)","3949","n/e","9084","n/e","5442","5158","313","n/e","n/e","16","345","2341","1554","263","n/e","7862","193","101","0","930","393","2255"
"Germany (DE)","20.07.2021 04:00 - 20.07.2021 04:15 (CET/CEST)","3967","n/e","9256","n/e","5440","5149","310","n/e","n/e","16","333","2171","1553","239","n/e","7881","193","101","0","925","418","2212"
"Germany (DE)","20.07.2021 04:15 - 20.07.2021 04:30 (CET/CEST)","3972","n/e","9280","n/e","5484","5237","309","n/e","n/e","16","317","2080","1548","210","n/e","7874","193","101","0","926","465","2187"
"Germany (DE)","20.07.2021 04:30 - 20.07.2021 04:45 (CET/CEST)","3976","n/e","9244","n/e","5615","5289","308","n/e","n/e","16","357","2104","1545","272","n/e","7870","193","101","0","931","386","2188"
"Germany (DE)","20.07.2021 04:45 - 20.07.2021 05:00 (CET/CEST)","3980","n/e","9339","n/e","5731","5475","308","n/e","n/e","16","433","2096","1541","276","n/e","7876","193","100","0","930","343","2224"
"Germany (DE)","20.07.2021 05:00 - 20.07.2021 05:15 (CET/CEST)","3995","n/e","9463","n/e","5797","5481","308","n/e","n/e","16","338","1766","1552","291","n/e","7878","193","100","4","936","335","2232"
"Germany (DE)","20.07.2021 05:15 - 20.07.2021 05:30 (CET/CEST)","4014","n/e","9453","n/e","5944","5625","308","n/e","n/e","16","365","1708","1549","350","n/e","7872","193","101","33","937","359","2251"
"Germany (DE)","20.07.2021 05:30 - 20.07.2021 05:45 (CET/CEST)","4016","n/e","9415","n/e","6198","5844","308","n/e","n/e","16","344","1363","1576","394","n/e","7876","193","102","118","931","385","2313"
"Germany (DE)","20.07.2021 05:45 - 20.07.2021 06:00 (CET/CEST)","4042","n/e","9415","n/e","6360","6071","308","n/e","n/e","16","274","1200","1580","496","n/e","7883","193","101","280","926","404","2344"
"Germany (DE)","20.07.2021 06:00 - 20.07.2021 06:15 (CET/CEST)","4142","n/e","9470","n/e","6061","6473","308","n/e","n/e","16","242","466","1582","441","n/e","7874","193","101","603","915","401","2280"
"Germany (DE)","20.07.2021 06:15 - 20.07.2021 06:30 (CET/CEST)","4204","n/e","9450","n/e","6487","6666","309","n/e","n/e","16","670","140","1581","588","n/e","7896","193","100","1088","897","503","2231"
"Germany (DE)","20.07.2021 06:30 - 20.07.2021 06:45 (CET/CEST)","4223","n/e","9463","n/e","6112","6784","308","n/e","n/e","16","1026","96","1584","521","n/e","7917","193","100","1721","908","582","2129"
"Germany (DE)","20.07.2021 06:45 - 20.07.2021 07:00 (CET/CEST)","4253","n/e","9479","n/e","6269","6906","308","n/e","n/e","16","1551","11","1586","503","n/e","7954","193","99","2492","907","597","1990"
"Germany (DE)","20.07.2021 07:00 - 20.07.2021 07:15 (CET/CEST)","4313","n/e","9370","n/e","6311","6942","308","n/e","n/e","16","2116","94","1578","527","n/e","7951","193","100","3386","894","668","1833"
"Germany (DE)","20.07.2021 07:15 - 20.07.2021 07:30 (CET/CEST)","4352","n/e","9457","n/e","6198","6989","308","n/e","n/e","16","2376","8","1578","504","n/e","7960","193","99","4388","892","732","1614"
"Germany (DE)","20.07.2021 07:30 - 20.07.2021 07:45 (CET/CEST)","4356","n/e","9462","n/e","6210","7003","308","n/e","n/e","15","2325","15","1619","374","n/e","7957","193","97","5578","892","825","1352"
"Germany (DE)","20.07.2021 07:45 - 20.07.2021 08:00 (CET/CEST)","4373","n/e","9472","n/e","6298","7002","308","n/e","n/e","15","2100","17","1642","294","n/e","7959","193","96","6899","893","959","1209"
"Germany (DE)","20.07.2021 08:00 - 20.07.2021 08:15 (CET/CEST)","4378","n/e","9500","n/e","6439","6965","308","n/e","n/e","15","2165","10","1642","325","n/e","7958","193","97","8308","891","1111","1152"
"Germany (DE)","20.07.2021 08:15 - 20.07.2021 08:30 (CET/CEST)","4375","n/e","9498","n/e","6810","6931","308","n/e","n/e","15","1678","10","1637","296","n/e","7957","193","98","9757","890","1288","1167"
"Germany (DE)","20.07.2021 08:30 - 20.07.2021 08:45 (CET/CEST)","4358","n/e","9408","n/e","6315","6925","308","n/e","n/e","15","1338","90","1624","285","n/e","7956","193","100","11315","886","1499","1122"
"Germany (DE)","20.07.2021 08:45 - 20.07.2021 09:00 (CET/CEST)","4347","n/e","9345","n/e","6223","6847","310","n/e","n/e","15","819","430","1595","139","n/e","7953","193","99","13095","887","1579","1209"
"Germany (DE)","20.07.2021 09:00 - 20.07.2021 09:15 (CET/CEST)","4302","n/e","9217","n/e","6481","6874","310","n/e","n/e","15","902","411","1582","364","n/e","7955","230","97","14658","885","1567","1360"
"Germany (DE)","20.07.2021 09:15 - 20.07.2021 09:30 (CET/CEST)","4279","n/e","9039","n/e","6386","6868","310","n/e","n/e","14","533","505","1601","203","n/e","7943","230","97","16208","887","1558","1472"
"Germany (DE)","20.07.2021 09:30 - 20.07.2021 09:45 (CET/CEST)","4274","n/e","8715","n/e","6411","6781","310","n/e","n/e","14","450","315","1655","159","n/e","7935","230","96","17641","893","1616","1604"
"Germany (DE)","20.07.2021 09:45 - 20.07.2021 10:00 (CET/CEST)","4263","n/e","8606","n/e","6360","6615","312","n/e","n/e","14","341","552","1665","158","n/e","7939","230","97","19013","892","1559","1720"
"Germany (DE)","20.07.2021 10:00 - 20.07.2021 10:15 (CET/CEST)","4203","n/e","8750","n/e","6532","6537","312","n/e","n/e","14","1125","263","1687","399","n/e","7938","233","98","20054","897","1630","1829"
"Germany (DE)","20.07.2021 10:15 - 20.07.2021 10:30 (CET/CEST)","4206","n/e","8761","n/e","6513","6401","312","n/e","n/e","14","641","186","1706","346","n/e","7936","233","99","20813","898","1654","1899"
"Germany (DE)","20.07.2021 10:30 - 20.07.2021 10:45 (CET/CEST)","4203","n/e","8768","n/e","6384","6301","312","n/e","n/e","14","467","15","1704","210","n/e","7934","233","98","21516","886","1764","1936"
"Germany (DE)","20.07.2021 10:45 - 20.07.2021 11:00 (CET/CEST)","4203","n/e","8764","n/e","6300","6186","312","n/e","n/e","14","309","16","1708","135","n/e","7931","233","97","22188","875","1731","2036"
"Germany (DE)","20.07.2021 11:00 - 20.07.2021 11:15 (CET/CEST)","4172","n/e","8759","n/e","6556","6224","312","n/e","n/e","14","642","17","1703","380","n/e","7934","239","97","22703","878","1522","2077"
"Germany (DE)","20.07.2021 11:15 - 20.07.2021 11:30 (CET/CEST)","4164","n/e","8699","n/e","6696","6164","312","n/e","n/e","13","587","17","1697","393","n/e","7935","239","96","23099","878","1429","2117"
"Germany (DE)","20.07.2021 11:30 - 20.07.2021 11:45 (CET/CEST)","4158","n/e","8683","n/e","6704","6131","312","n/e","n/e","13","560","16","1700","364","n/e","7933","239","97","23576","872","1503","2157"
"Germany (DE)","20.07.2021 11:45 - 20.07.2021 12:00 (CET/CEST)","4163","n/e","8663","n/e","6906","6074","313","n/e","n/e","13","511","16","1699","318","n/e","7931","239","98","23928","872","1360","2226"
"Germany (DE)","20.07.2021 12:00 - 20.07.2021 12:15 (CET/CEST)","4099","n/e","8658","n/e","6794","6055","312","n/e","n/e","13","712","14","1701","729","n/e","7931","244","100","24572","874","1176","2344"
"Germany (DE)","20.07.2021 12:15 - 20.07.2021 12:30 (CET/CEST)","4099","n/e","8539","n/e","6874","5983","312","n/e","n/e","13","514","15","1703","604","n/e","7927","244","100","24943","873","1098","2408"
"Germany (DE)","20.07.2021 12:30 - 20.07.2021 12:45 (CET/CEST)","4093","n/e","8670","n/e","6819","5962","312","n/e","n/e","13","337","73","1704","603","n/e","7925","244","100","25317","867","1022","2507"
"Germany (DE)","20.07.2021 12:45 - 20.07.2021 13:00 (CET/CEST)","4079","n/e","8675","n/e","7195","5970","312","n/e","n/e","13","255","416","1704","447","n/e","7922","244","100","25747","873","1053","2560"
"Germany (DE)","20.07.2021 13:00 - 20.07.2021 13:15 (CET/CEST)","4053","n/e","8596","n/e","6728","5953","312","n/e","n/e","13","177","502","1703","267","n/e","7920","249","101","25873","874","1162","2769"
"Germany (DE)","20.07.2021 13:15 - 20.07.2021 13:30 (CET/CEST)","4052","n/e","8545","n/e","6606","5921","312","n/e","n/e","13","48","1050","1710","201","n/e","7921","249","100","26242","875","1291","2844"
"Germany (DE)","20.07.2021 13:30 - 20.07.2021 13:45 (CET/CEST)","4031","n/e","8497","n/e","6517","5839","312","n/e","n/e","13","33","1588","1717","185","n/e","7924","249","100","26378","883","1421","3015"
"Germany (DE)","20.07.2021 13:45 - 20.07.2021 14:00 (CET/CEST)","3985","n/e","8319","n/e","6316","5747","312","n/e","n/e","13","32","2244","1715","175","n/e","7915","249","98","26593","895","1466","3179"
"Germany (DE)","20.07.2021 14:00 - 20.07.2021 14:15 (CET/CEST)","4008","n/e","8508","n/e","6225","5468","312","n/e","n/e","13","79","1789","1719","282","n/e","7924","250","97","26647","887","1481","3305"
"Germany (DE)","20.07.2021 14:15 - 20.07.2021 14:30 (CET/CEST)","4018","n/e","8599","n/e","6316","5263","312","n/e","n/e","12","111","1609","1715","293","n/e","7920","250","97","26739","882","1507","3472"
"Germany (DE)","20.07.2021 14:30 - 20.07.2021 14:45 (CET/CEST)","4024","n/e","8570","n/e","6245","5286","312","n/e","n/e","12","42","1615","1717","232","n/e","7917","250","98","26298","887","1499","3613"
"Germany (DE)","20.07.2021 14:45 - 20.07.2021 15:00 (CET/CEST)","4039","n/e","8474","n/e","6215","5355","312","n/e","n/e","12","26","2050","1720","214","n/e","7905","250","101","26111","894","1543","3676"
"Germany (DE)","20.07.2021 15:00 - 20.07.2021 15:15 (CET/CEST)","4045","n/e","8540","n/e","6089","5523","312","n/e","n/e","12","30","1855","1732","194","n/e","7908","250","101","25778","895","1630","3779"
"Germany (DE)","20.07.2021 15:15 - 20.07.2021 15:30 (CET/CEST)","4043","n/e","8499","n/e","6128","5528","312","n/e","n/e","12","28","1953","1757","126","n/e","7907","250","99","25510","891","1701","3894"
"Germany (DE)","20.07.2021 15:30 - 20.07.2021 15:45 (CET/CEST)","4047","n/e","8575","n/e","6181","5488","312","n/e","n/e","12","47","2070","1758","191","n/e","7900","250","99","24929","889","1721","4139"
"Germany (DE)","20.07.2021 15:45 - 20.07.2021 16:00 (CET/CEST)","4037","n/e","8624","n/e","6204","5519","312","n/e","n/e","12","95","1966","1760","246","n/e","7900","250","99","24292","891","1778","4314"
"Germany (DE)","20.07.2021 16:00 - 20.07.2021 16:15 (CET/CEST)","4098","n/e","8592","n/e","5873","5635","312","n/e","n/e","12","94","1919","1763","142","n/e","7893","250","98","23320","891","1732","4315"
"Germany (DE)","20.07.2021 16:15 - 20.07.2021 16:30 (CET/CEST)","4089","n/e","8693","n/e","6048","5696","312","n/e","n/e","12","156","1626","1771","222","n/e","7895","250","97","22361","889","1749","4347"
"Germany (DE)","20.07.2021 16:30 - 20.07.2021 16:45 (CET/CEST)","4097","n/e","8768","n/e","6175","5810","312","n/e","n/e","12","237","1387","1776","288","n/e","7906","250","98","21348","883","1731","4316"
"Germany (DE)","20.07.2021 16:45 - 20.07.2021 17:00 (CET/CEST)","4096","n/e","8761","n/e","6092","5904","312","n/e","n/e","12","398","1097","1776","325","n/e","7904","250","100","20177","888","1742","4373"
"Germany (DE)","20.07.2021 17:00 - 20.07.2021 17:15 (CET/CEST)","4131","n/e","8735","n/e","5911","5843","312","n/e","n/e","12","158","950","1776","166","n/e","7895","250","101","18761","891","1755","4509"
"Germany (DE)","20.07.2021 17:15 - 20.07.2021 17:30 (CET/CEST)","4152","n/e","8779","n/e","6050","6033","312","n/e","n/e","12","379","596","1775","309","n/e","7897","250","100","17199","894","1735","4447"
"Germany (DE)","20.07.2021 17:30 - 20.07.2021 17:45 (CET/CEST)","4156","n/e","8781","n/e","6220","6185","312","n/e","n/e","12","525","159","1777","413","n/e","7893","250","101","15773","888","1813","4258"
