"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","11.06.2020 19:00 - 11.06.2020 19:15 (CET/CEST)","4403","n/e","8758","n/e","8496","1115","390","n/e","n/e","21","558","1471","2143","165","n/e","7814","271","125","4706","368","4347","4595"
"Germany (DE)","11.06.2020 19:15 - 11.06.2020 19:30 (CET/CEST)","4419","n/e","8828","n/e","8257","1111","388","n/e","n/e","21","839","1485","2149","175","n/e","7817","271","126","3804","368","4304","5006"
"Germany (DE)","11.06.2020 19:30 - 11.06.2020 19:45 (CET/CEST)","4414","n/e","8878","n/e","8182","1111","388","n/e","n/e","21","722","1557","2149","188","n/e","7817","271","125","3024","368","4387","5339"
"Germany (DE)","11.06.2020 19:45 - 11.06.2020 20:00 (CET/CEST)","4407","n/e","8849","n/e","8286","1110","388","n/e","n/e","21","902","1526","2150","144","n/e","7814","271","125","2312","368","4531","5332"
"Germany (DE)","11.06.2020 20:00 - 11.06.2020 20:15 (CET/CEST)","4405","n/e","8797","n/e","8482","1102","387","n/e","n/e","21","1070","199","2151","208","n/e","7791","271","125","1709","359","4699","5354"
"Germany (DE)","11.06.2020 20:15 - 11.06.2020 20:30 (CET/CEST)","4400","n/e","8692","n/e","8455","1099","386","n/e","n/e","22","1035","172","2150","218","n/e","7786","271","125","1203","359","4849","5409"
"Germany (DE)","11.06.2020 20:30 - 11.06.2020 20:45 (CET/CEST)","4393","n/e","8820","n/e","8372","1106","387","n/e","n/e","22","896","147","2149","293","n/e","7783","271","126","751","359","4988","5495"
"Germany (DE)","11.06.2020 20:45 - 11.06.2020 21:00 (CET/CEST)","4389","n/e","8813","n/e","8326","1322","388","n/e","n/e","22","528","181","2148","157","n/e","7776","271","126","405","359","5145","5687"
"Germany (DE)","11.06.2020 21:00 - 11.06.2020 21:15 (CET/CEST)","4350","n/e","8492","n/e","8338","1401","388","n/e","n/e","22","303","530","2146","294","n/e","7758","271","126","170","368","5166","5913"
"Germany (DE)","11.06.2020 21:15 - 11.06.2020 21:30 (CET/CEST)","4338","n/e","8365","n/e","8275","1381","387","n/e","n/e","23","165","538","2143","164","n/e","7761","271","126","44","368","5073","6161"
"Germany (DE)","11.06.2020 21:30 - 11.06.2020 21:45 (CET/CEST)","4327","n/e","8333","n/e","8319","1313","387","n/e","n/e","23","133","539","2144","190","n/e","7763","271","126","7","368","4924","6361"
"Germany (DE)","11.06.2020 21:45 - 11.06.2020 22:00 (CET/CEST)","4311","n/e","8371","n/e","8304","1293","388","n/e","n/e","23","74","544","2143","94","n/e","7767","271","127","2","368","4921","6487"
"Germany (DE)","11.06.2020 22:00 - 11.06.2020 22:15 (CET/CEST)","4275","n/e","8670","n/e","8506","1320","388","n/e","n/e","23","577","274","2142","387","n/e","7773","271","127","1","368","5029","6370"
"Germany (DE)","11.06.2020 22:15 - 11.06.2020 22:30 (CET/CEST)","4254","n/e","8574","n/e","8570","1346","388","n/e","n/e","24","275","285","2143","139","n/e","7773","271","127","0","368","5251","6546"
"Germany (DE)","11.06.2020 22:30 - 11.06.2020 22:45 (CET/CEST)","4245","n/e","8399","n/e","8575","1348","388","n/e","n/e","24","391","204","2146","203","n/e","7773","271","127","0","368","5449","6745"
"Germany (DE)","11.06.2020 22:45 - 11.06.2020 23:00 (CET/CEST)","4259","n/e","8074","n/e","9046","1359","388","n/e","n/e","24","112","429","2149","123","n/e","7772","271","126","0","430","5644","6797"
"Germany (DE)","11.06.2020 23:00 - 11.06.2020 23:15 (CET/CEST)","4219","n/e","7187","n/e","9015","1361","388","n/e","n/e","24","278","724","2146","340","n/e","7726","271","125","0","439","5602","6940"
"Germany (DE)","11.06.2020 23:15 - 11.06.2020 23:30 (CET/CEST)","4205","n/e","6614","n/e","8976","1371","388","n/e","n/e","24","162","833","2140","322","n/e","7704","271","123","0","439","5738","6995"
"Germany (DE)","11.06.2020 23:30 - 11.06.2020 23:45 (CET/CEST)","4195","n/e","6318","n/e","8818","1384","389","n/e","n/e","25","116","765","2138","316","n/e","7705","276","123","0","439","5806","6918"
"Germany (DE)","11.06.2020 23:45 - 12.06.2020 00:00 (CET/CEST)","4189","n/e","5888","n/e","8292","1384","388","n/e","n/e","25","547","801","2140","259","n/e","7703","276","123","0","439","5728","6765"
"Germany (DE)","12.06.2020 00:00 - 12.06.2020 00:15 (CET/CEST)","4130","n/e","5613","n/e","7232","1364","387","n/e","n/e","25","355","697","2139","123","n/e","7702","275","123","0","368","5596","6604"
"Germany (DE)","12.06.2020 00:15 - 12.06.2020 00:30 (CET/CEST)","4113","n/e","5456","n/e","6953","1391","386","n/e","n/e","25","265","686","2138","90","n/e","7681","275","123","0","368","5566","6439"
"Germany (DE)","12.06.2020 00:30 - 12.06.2020 00:45 (CET/CEST)","4112","n/e","5366","n/e","6755","1399","388","n/e","n/e","25","261","796","2138","24","n/e","7681","275","124","0","368","5506","6212"
"Germany (DE)","12.06.2020 00:45 - 12.06.2020 01:00 (CET/CEST)","4107","n/e","5241","n/e","6651","1416","388","n/e","n/e","25","194","965","2133","17","n/e","7642","275","124","1","368","5420","6003"
"Germany (DE)","12.06.2020 01:00 - 12.06.2020 01:15 (CET/CEST)","4098","n/e","4957","n/e","6660","1438","388","n/e","n/e","25","659","715","2138","147","n/e","7600","275","124","0","368","5247","5809"
"Germany (DE)","12.06.2020 01:15 - 12.06.2020 01:30 (CET/CEST)","4102","n/e","4897","n/e","6639","1524","387","n/e","n/e","25","632","926","2137","34","n/e","7564","275","125","0","368","5038","5723"
"Germany (DE)","12.06.2020 01:30 - 12.06.2020 01:45 (CET/CEST)","4085","n/e","4869","n/e","6674","1616","388","n/e","n/e","25","532","960","2136","26","n/e","7518","275","124","1","368","4747","5585"
"Germany (DE)","12.06.2020 01:45 - 12.06.2020 02:00 (CET/CEST)","4083","n/e","4904","n/e","6715","1639","388","n/e","n/e","25","720","1068","2136","27","n/e","7466","275","124","0","368","4616","5329"
"Germany (DE)","12.06.2020 02:00 - 12.06.2020 02:15 (CET/CEST)","4095","n/e","4889","n/e","6727","1618","387","n/e","n/e","25","2007","1117","2139","41","n/e","7422","275","125","1","368","4556","5069"
"Germany (DE)","12.06.2020 02:15 - 12.06.2020 02:30 (CET/CEST)","4089","n/e","4839","n/e","6738","1600","387","n/e","n/e","25","2037","1175","2139","33","n/e","7415","275","125","1","368","4613","4897"
"Germany (DE)","12.06.2020 02:30 - 12.06.2020 02:45 (CET/CEST)","4092","n/e","4840","n/e","6729","1607","388","n/e","n/e","25","2148","1312","2140","76","n/e","7414","275","125","1","368","4763","4684"
"Germany (DE)","12.06.2020 02:45 - 12.06.2020 03:00 (CET/CEST)","4075","n/e","4873","n/e","6706","1606","388","n/e","n/e","25","2152","1306","2132","58","n/e","7416","275","125","1","368","4769","4567"
"Germany (DE)","12.06.2020 03:00 - 12.06.2020 03:15 (CET/CEST)","4060","n/e","4903","n/e","6579","1606","388","n/e","n/e","26","1985","1838","2132","62","n/e","7447","275","123","1","368","4585","4417"
"Germany (DE)","12.06.2020 03:15 - 12.06.2020 03:30 (CET/CEST)","4068","n/e","4885","n/e","6566","1612","388","n/e","n/e","26","2021","1979","2132","24","n/e","7454","275","123","1","368","4440","4293"
"Germany (DE)","12.06.2020 03:30 - 12.06.2020 03:45 (CET/CEST)","4066","n/e","4891","n/e","6571","1606","388","n/e","n/e","26","2018","2062","2129","20","n/e","7454","275","122","1","368","4343","4248"
"Germany (DE)","12.06.2020 03:45 - 12.06.2020 04:00 (CET/CEST)","4092","n/e","4916","n/e","6548","1607","388","n/e","n/e","26","2017","2150","2128","18","n/e","7453","275","124","1","368","4450","4306"
"Germany (DE)","12.06.2020 04:00 - 12.06.2020 04:15 (CET/CEST)","4099","n/e","5056","n/e","6288","1601","390","n/e","n/e","26","2049","2491","2128","14","n/e","7416","275","121","1","368","4622","4392"
"Germany (DE)","12.06.2020 04:15 - 12.06.2020 04:30 (CET/CEST)","4098","n/e","5089","n/e","6294","1608","388","n/e","n/e","26","2062","2672","2122","16","n/e","7411","275","122","1","368","4699","4485"
"Germany (DE)","12.06.2020 04:30 - 12.06.2020 04:45 (CET/CEST)","4090","n/e","5088","n/e","6288","1609","387","n/e","n/e","26","2066","2477","2118","23","n/e","7407","275","123","3","368","4595","4532"
"Germany (DE)","12.06.2020 04:45 - 12.06.2020 05:00 (CET/CEST)","4096","n/e","5083","n/e","6376","1594","388","n/e","n/e","26","2017","2296","2116","39","n/e","7419","275","122","11","368","4406","4586"
"Germany (DE)","12.06.2020 05:00 - 12.06.2020 05:15 (CET/CEST)","4109","n/e","5103","n/e","6427","1525","388","n/e","n/e","26","1712","1778","2108","22","n/e","7474","275","120","45","372","4439","4576"
"Germany (DE)","12.06.2020 05:15 - 12.06.2020 05:30 (CET/CEST)","4123","n/e","5091","n/e","6627","1496","388","n/e","n/e","26","1717","1719","2101","30","n/e","7517","275","120","117","372","4535","4640"
"Germany (DE)","12.06.2020 05:30 - 12.06.2020 05:45 (CET/CEST)","4125","n/e","5094","n/e","6659","1483","388","n/e","n/e","25","1712","1341","2100","37","n/e","7563","275","120","287","372","4588","4747"
"Germany (DE)","12.06.2020 05:45 - 12.06.2020 06:00 (CET/CEST)","4146","n/e","5262","n/e","6614","1474","388","n/e","n/e","25","1704","699","2098","76","n/e","7602","275","120","593","372","4425","4834"
"Germany (DE)","12.06.2020 06:00 - 12.06.2020 06:15 (CET/CEST)","4218","n/e","5620","n/e","6603","1445","387","n/e","n/e","25","241","1359","2098","177","n/e","7591","275","119","1008","372","4228","4885"
"Germany (DE)","12.06.2020 06:15 - 12.06.2020 06:30 (CET/CEST)","4240","n/e","5900","n/e","6685","1481","388","n/e","n/e","25","140","1011","2096","247","n/e","7605","275","119","1544","372","3861","4947"
"Germany (DE)","12.06.2020 06:30 - 12.06.2020 06:45 (CET/CEST)","4256","n/e","5920","n/e","6679","1465","388","n/e","n/e","25","181","633","2096","319","n/e","7610","275","118","2195","372","3763","4937"
"Germany (DE)","12.06.2020 06:45 - 12.06.2020 07:00 (CET/CEST)","4272","n/e","6129","n/e","6463","1469","387","n/e","n/e","24","338","557","2099","421","n/e","7615","275","120","2985","372","3604","4704"
"Germany (DE)","12.06.2020 07:00 - 12.06.2020 07:15 (CET/CEST)","4324","n/e","6596","n/e","6530","1498","383","n/e","n/e","24","500","2616","2101","359","n/e","7624","275","122","3934","368","3386","4538"
"Germany (DE)","12.06.2020 07:15 - 12.06.2020 07:30 (CET/CEST)","4366","n/e","6867","n/e","6602","1508","383","n/e","n/e","24","737","2613","2101","407","n/e","7626","275","124","5027","368","3280","4340"
"Germany (DE)","12.06.2020 07:30 - 12.06.2020 07:45 (CET/CEST)","4391","n/e","6909","n/e","6683","1500","384","n/e","n/e","24","388","2599","2103","448","n/e","7624","275","124","6219","368","3241","4186"
"Germany (DE)","12.06.2020 07:45 - 12.06.2020 08:00 (CET/CEST)","4398","n/e","7096","n/e","6691","1462","388","n/e","n/e","23","318","2586","2101","564","n/e","7665","275","123","7546","368","3178","4014"
"Germany (DE)","12.06.2020 08:00 - 12.06.2020 08:15 (CET/CEST)","4418","n/e","7417","n/e","6731","1113","383","n/e","n/e","23","1966","2505","2104","596","n/e","7716","275","122","8932","368","3174","3783"
"Germany (DE)","12.06.2020 08:15 - 12.06.2020 08:30 (CET/CEST)","4434","n/e","7517","n/e","6735","1089","381","n/e","n/e","23","1897","2619","2106","496","n/e","7720","275","122","10356","368","3057","3525"
"Germany (DE)","12.06.2020 08:30 - 12.06.2020 08:45 (CET/CEST)","4440","n/e","7526","n/e","6705","1104","381","n/e","n/e","22","1657","2457","2103","461","n/e","7712","275","123","11802","368","2954","3332"
"Germany (DE)","12.06.2020 08:45 - 12.06.2020 09:00 (CET/CEST)","4423","n/e","7462","n/e","6717","1118","381","n/e","n/e","22","1040","2453","2098","402","n/e","7709","275","123","13292","368","2836","3125"
"Germany (DE)","12.06.2020 09:00 - 12.06.2020 09:15 (CET/CEST)","4398","n/e","7210","n/e","6618","1138","381","n/e","n/e","22","884","2421","2099","292","n/e","7670","275","125","14823","368","2812","3030"
"Germany (DE)","12.06.2020 09:15 - 12.06.2020 09:30 (CET/CEST)","4404","n/e","7038","n/e","6566","943","381","n/e","n/e","21","500","2378","2094","214","n/e","7665","275","128","16290","368","2685","3110"
"Germany (DE)","12.06.2020 09:30 - 12.06.2020 09:45 (CET/CEST)","4392","n/e","6844","n/e","6563","939","381","n/e","n/e","21","304","2340","2091","207","n/e","7661","275","125","17707","368","2468","3198"
"Germany (DE)","12.06.2020 09:45 - 12.06.2020 10:00 (CET/CEST)","4392","n/e","6801","n/e","6540","943","381","n/e","n/e","21","240","2899","2094","202","n/e","7656","275","124","18981","368","2384","3177"
"Germany (DE)","12.06.2020 10:00 - 12.06.2020 10:15 (CET/CEST)","4348","n/e","6631","n/e","6525","943","381","n/e","n/e","20","688","393","2096","485","n/e","7684","275","124","20383","368","2466","3284"
"Germany (DE)","12.06.2020 10:15 - 12.06.2020 10:30 (CET/CEST)","4338","n/e","6409","n/e","6569","946","381","n/e","n/e","20","244","411","2101","283","n/e","7689","275","123","21818","368","2405","3455"
"Germany (DE)","12.06.2020 10:30 - 12.06.2020 10:45 (CET/CEST)","4337","n/e","6244","n/e","6508","944","383","n/e","n/e","20","186","566","2100","250","n/e","7677","275","124","23014","368","2472","3626"
"Germany (DE)","12.06.2020 10:45 - 12.06.2020 11:00 (CET/CEST)","4325","n/e","6002","n/e","6398","948","383","n/e","n/e","19","235","976","2094","129","n/e","7666","275","123","24008","368","2485","3809"
"Germany (DE)","12.06.2020 11:00 - 12.06.2020 11:15 (CET/CEST)","4304","n/e","5591","n/e","6328","951","383","n/e","n/e","19","259","597","2090","276","n/e","7639","275","120","25080","368","2559","4116"
"Germany (DE)","12.06.2020 11:15 - 12.06.2020 11:30 (CET/CEST)","4288","n/e","5429","n/e","6317","948","383","n/e","n/e","19","182","758","2084","66","n/e","7622","275","117","26196","368","2505","4456"
"Germany (DE)","12.06.2020 11:30 - 12.06.2020 11:45 (CET/CEST)","4291","n/e","5371","n/e","6334","943","383","n/e","n/e","19","179","769","2082","72","n/e","7617","275","114","27122","368","2374","4710"
"Germany (DE)","12.06.2020 11:45 - 12.06.2020 12:00 (CET/CEST)","4282","n/e","5072","n/e","6369","938","382","n/e","n/e","19","98","1065","2079","75","n/e","7598","275","114","27843","368","2382","4919"
"Germany (DE)","12.06.2020 12:00 - 12.06.2020 12:15 (CET/CEST)","4217","n/e","4704","n/e","6452","938","381","n/e","n/e","18","434","440","2087","224","n/e","7577","275","112","28474","368","2358","5229"
"Germany (DE)","12.06.2020 12:15 - 12.06.2020 12:30 (CET/CEST)","4178","n/e","4564","n/e","6447","939","381","n/e","n/e","18","148","808","2086","154","n/e","7564","275","113","28858","368","2460","5512"
"Germany (DE)","12.06.2020 12:30 - 12.06.2020 12:45 (CET/CEST)","4186","n/e","4511","n/e","6477","941","381","n/e","n/e","18","100","732","2087","181","n/e","7562","275","113","29011","368","2568","5797"
"Germany (DE)","12.06.2020 12:45 - 12.06.2020 13:00 (CET/CEST)","4184","n/e","4378","n/e","6479","955","382","n/e","n/e","18","152","1008","2087","140","n/e","7558","275","113","29178","368","2664","6182"
"Germany (DE)","12.06.2020 13:00 - 12.06.2020 13:15 (CET/CEST)","4164","n/e","4144","n/e","6277","949","382","n/e","n/e","17","930","462","2090","209","n/e","7571","275","111","29091","368","2837","6458"
"Germany (DE)","12.06.2020 13:15 - 12.06.2020 13:30 (CET/CEST)","4167","n/e","4092","n/e","6273","932","382","n/e","n/e","17","623","419","2093","163","n/e","7588","275","111","29081","368","2852","6694"
"Germany (DE)","12.06.2020 13:30 - 12.06.2020 13:45 (CET/CEST)","4164","n/e","4083","n/e","6311","922","381","n/e","n/e","17","695","866","2091","91","n/e","7587","275","117","29097","368","2854","6960"
"Germany (DE)","12.06.2020 13:45 - 12.06.2020 14:00 (CET/CEST)","4157","n/e","4045","n/e","6172","914","381","n/e","n/e","17","759","1262","2091","72","n/e","7580","275","118","28771","368","3057","7121"
"Germany (DE)","12.06.2020 14:00 - 12.06.2020 14:15 (CET/CEST)","4128","n/e","3940","n/e","6195","915","381","n/e","n/e","17","1028","1139","2090","132","n/e","7559","275","119","28549","368","3120","7221"
"Germany (DE)","12.06.2020 14:15 - 12.06.2020 14:30 (CET/CEST)","4138","n/e","3962","n/e","6239","915","381","n/e","n/e","17","1057","1171","2092","88","n/e","7545","275","116","28281","368","3353","7190"
"Germany (DE)","12.06.2020 14:30 - 12.06.2020 14:45 (CET/CEST)","4128","n/e","3944","n/e","6247","915","381","n/e","n/e","17","1069","1256","2087","81","n/e","7533","275","116","27755","368","3553","7286"
"Germany (DE)","12.06.2020 14:45 - 12.06.2020 15:00 (CET/CEST)","4115","n/e","3948","n/e","6221","927","381","n/e","n/e","16","1083","1245","2087","61","n/e","7507","275","116","27162","368","3685","7398"
"Germany (DE)","12.06.2020 15:00 - 12.06.2020 15:15 (CET/CEST)","4101","n/e","3984","n/e","6296","955","381","n/e","n/e","16","1316","1797","2084","77","n/e","7493","275","117","26689","368","3859","7366"
"Germany (DE)","12.06.2020 15:15 - 12.06.2020 15:30 (CET/CEST)","4104","n/e","3972","n/e","6422","958","381","n/e","n/e","16","1463","1554","2083","77","n/e","7482","275","117","26034","423","3915","7554"
"Germany (DE)","12.06.2020 15:30 - 12.06.2020 15:45 (CET/CEST)","4114","n/e","3979","n/e","6457","950","381","n/e","n/e","16","1443","1509","2086","78","n/e","7504","275","117","25175","423","3954","7965"
"Germany (DE)","12.06.2020 15:45 - 12.06.2020 16:00 (CET/CEST)","4121","n/e","3959","n/e","6429","953","381","n/e","n/e","16","1491","1290","2084","76","n/e","7503","275","117","24165","423","4215","8234"
"Germany (DE)","12.06.2020 16:00 - 12.06.2020 16:15 (CET/CEST)","4142","n/e","3906","n/e","6349","946","381","n/e","n/e","16","1286","1881","2081","81","n/e","7470","275","118","23266","423","4325","8453"
"Germany (DE)","12.06.2020 16:15 - 12.06.2020 16:30 (CET/CEST)","4145","n/e","3910","n/e","6423","951","381","n/e","n/e","16","1196","1555","2078","77","n/e","7467","275","119","22214","424","4324","8719"
"Germany (DE)","12.06.2020 16:30 - 12.06.2020 16:45 (CET/CEST)","4138","n/e","3945","n/e","6435","950","381","n/e","n/e","16","1005","1249","2074","77","n/e","7460","275","118","21090","424","4358","8969"
"Germany (DE)","12.06.2020 16:45 - 12.06.2020 17:00 (CET/CEST)","4136","n/e","4060","n/e","6512","951","380","n/e","n/e","16","1084","847","2074","71","n/e","7453","275","119","19861","423","4414","9219"
"Germany (DE)","12.06.2020 17:00 - 12.06.2020 17:15 (CET/CEST)","4167","n/e","4309","n/e","6528","1031","381","n/e","n/e","16","725","1379","2074","60","n/e","7445","275","120","18458","423","4630","9268"
"Germany (DE)","12.06.2020 17:15 - 12.06.2020 17:30 (CET/CEST)","4182","n/e","4481","n/e","6556","1038","381","n/e","n/e","16","452","948","2075","80","n/e","7433","275","119","16992","423","4864","9524"
"Germany (DE)","12.06.2020 17:30 - 12.06.2020 17:45 (CET/CEST)","4196","n/e","4602","n/e","6594","1037","381","n/e","n/e","16","319","669","2074","76","n/e","7436","275","119","15486","423","5010","9988"
"Germany (DE)","12.06.2020 17:45 - 12.06.2020 18:00 (CET/CEST)","4205","n/e","4856","n/e","6598","1026","381","n/e","n/e","16","463","384","2074","118","n/e","7396","280","117","13917","423","4970","10339"
"Germany (DE)","12.06.2020 18:00 - 12.06.2020 18:15 (CET/CEST)","4260","n/e","5001","n/e","6589","1020","382","n/e","n/e","16","167","1406","2069","72","n/e","7273","280","116","12240","423","5026","10699"
"Germany (DE)","12.06.2020 18:15 - 12.06.2020 18:30 (CET/CEST)","4280","n/e","5285","n/e","6641","1029","384","n/e","n/e","16","243","700","2075","105","n/e","7131","280","116","10621","423","5112","10899"
"Germany (DE)","12.06.2020 18:30 - 12.06.2020 18:45 (CET/CEST)","4286","n/e","5379","n/e","6600","1033","398","n/e","n/e","16","669","705","2072","215","n/e","7050","282","116","9022","423","5250","10832"
"Germany (DE)","12.06.2020 18:45 - 12.06.2020 19:00 (CET/CEST)","4284","n/e","5621","n/e","6707","1034","412","n/e","n/e","16","842","1024","2071","369","n/e","6916","282","119","7499","423","5431","10912"
"Germany (DE)","12.06.2020 19:00 - 12.06.2020 19:15 (CET/CEST)","4318","n/e","6112","n/e","6755","1031","418","n/e","n/e","16","870","2151","2071","405","n/e","6748","282","119","5993","419","5498","10658"
"Germany (DE)","12.06.2020 19:15 - 12.06.2020 19:30 (CET/CEST)","4331","n/e","6394","n/e","6729","1029","426","n/e","n/e","16","1139","2274","2069","580","n/e","6712","282","121","4642","423","5561","10616"
"Germany (DE)","12.06.2020 19:30 - 12.06.2020 19:45 (CET/CEST)","4344","n/e","6468","n/e","6782","1027","435","n/e","n/e","16","1317","2203","2070","634","n/e","6702","282","120","3541","422","5629","10582"
"Germany (DE)","12.06.2020 19:45 - 12.06.2020 20:00 (CET/CEST)","4352","n/e","6477","n/e","6784","1019","438","n/e","n/e","17","1664","2013","2067","667","n/e","6697","282","120","2729","422","5668","10173"
"Germany (DE)","12.06.2020 20:00 - 12.06.2020 20:15 (CET/CEST)","4338","n/e","6446","n/e","6828","978","428","n/e","n/e","17","1838","1462","2061","619","n/e","6699","282","121","1999","422","5710","10216"
"Germany (DE)","12.06.2020 20:15 - 12.06.2020 20:30 (CET/CEST)","4338","n/e","6444","n/e","6818","975","417","n/e","n/e","17","1457","1282","2058","658","n/e","6706","282","120","1388","422","5696","10188"
"Germany (DE)","12.06.2020 20:30 - 12.06.2020 20:45 (CET/CEST)","4346","n/e","6474","n/e","6802","1005","410","n/e","n/e","18","1303","1505","2057","534","n/e","6698","282","121","890","423","5654","10517"
"Germany (DE)","12.06.2020 20:45 - 12.06.2020 21:00 (CET/CEST)","4332","n/e","6604","n/e","6797","1020","395","n/e","n/e","18","888","1423","2057","505","n/e","6708","282","121","492","423","5756","10890"
"Germany (DE)","12.06.2020 21:00 - 12.06.2020 21:15 (CET/CEST)","4328","n/e","6669","n/e","6817","1037","385","n/e","n/e","18","1232","627","2057","657","n/e","6851","282","123","218","423","5907","11491"
"Germany (DE)","12.06.2020 21:15 - 12.06.2020 21:30 (CET/CEST)","4310","n/e","6650","n/e","6595","1042","386","n/e","n/e","19","833","364","2054","483","n/e","6971","282","123","63","422","6103","12336"
"Germany (DE)","12.06.2020 21:30 - 12.06.2020 21:45 (CET/CEST)","4305","n/e","6635","n/e","6436","1081","387","n/e","n/e","19","395","345","2056","213","n/e","7065","282","123","13","422","6163","13140"
"Germany (DE)","12.06.2020 21:45 - 12.06.2020 22:00 (CET/CEST)","4269","n/e","6389","n/e","6517","1125","384","n/e","n/e","19","420","801","2054","170","n/e","7047","282","123","3","423","6159","13578"
"Germany (DE)","12.06.2020 22:00 - 12.06.2020 22:15 (CET/CEST)","4232","n/e","5792","n/e","6653","1227","383","n/e","n/e","20","860","839","2054","511","n/e","6995","282","123","1","423","6147","13786"
"Germany (DE)","12.06.2020 22:15 - 12.06.2020 22:30 (CET/CEST)","4217","n/e","5516","n/e","6707","1346","382","n/e","n/e","20","370","242","2051","374","n/e","6992","283","123","0","423","6106","14130"
"Germany (DE)","12.06.2020 22:30 - 12.06.2020 22:45 (CET/CEST)","4205","n/e","5325","n/e","6783","1395","383","n/e","n/e","21","202","294","2050","339","n/e","6992","283","124","0","423","6085","14200"
"Germany (DE)","12.06.2020 22:45 - 12.06.2020 23:00 (CET/CEST)","4205","n/e","5055","n/e","6875","1434","383","n/e","n/e","21","163","733","2051","261","n/e","7025","283","124","1","423","5976","14477"
"Germany (DE)","12.06.2020 23:00 - 12.06.2020 23:15 (CET/CEST)","4171","n/e","4785","n/e","6840","1326","382","n/e","n/e","21","971","259","2048","500","n/e","7034","283","124","0","423","5725","14433"
"Germany (DE)","12.06.2020 23:15 - 12.06.2020 23:30 (CET/CEST)","4172","n/e","4673","n/e","6838","1288","382","n/e","n/e","21","631","148","2038","513","n/e","7035","283","125","0","423","5772","14430"
"Germany (DE)","12.06.2020 23:30 - 12.06.2020 23:45 (CET/CEST)","4166","n/e","4698","n/e","6849","1273","383","n/e","n/e","22","300","396","2037","456","n/e","6999","283","125","0","423","5808","14252"
"Germany (DE)","12.06.2020 23:45 - 13.06.2020 00:00 (CET/CEST)","4166","n/e","4657","n/e","6758","1245","382","n/e","n/e","22","188","803","2039","349","n/e","6918","284","125","0","423","5805","14167"
"Germany (DE)","13.06.2020 00:00 - 13.06.2020 00:15 (CET/CEST)","4119","n/e","4416","n/e","5902","1297","383","n/e","n/e","22","327","488","2036","316","n/e","6845","278","125","0","453","5812","13949"
"Germany (DE)","13.06.2020 00:15 - 13.06.2020 00:30 (CET/CEST)","4121","n/e","4316","n/e","5756","1458","383","n/e","n/e","22","259","677","2038","395","n/e","6788","278","125","0","453","5830","13973"
"Germany (DE)","13.06.2020 00:30 - 13.06.2020 00:45 (CET/CEST)","4103","n/e","4338","n/e","5445","1498","382","n/e","n/e","22","199","762","2039","322","n/e","6716","278","125","0","453","5857","13945"
"Germany (DE)","13.06.2020 00:45 - 13.06.2020 01:00 (CET/CEST)","4105","n/e","4022","n/e","5347","1509","383","n/e","n/e","22","138","731","2040","109","n/e","6640","278","125","0","453","5859","13871"
"Germany (DE)","13.06.2020 01:00 - 13.06.2020 01:15 (CET/CEST)","4091","n/e","3631","n/e","5173","1509","382","n/e","n/e","23","314","673","2039","97","n/e","6538","278","125","0","453","5806","13593"
"Germany (DE)","13.06.2020 01:15 - 13.06.2020 01:30 (CET/CEST)","4097","n/e","3503","n/e","5163","1501","382","n/e","n/e","23","306","832","2043","47","n/e","6496","278","125","1","453","6286","13224"
"Germany (DE)","13.06.2020 01:30 - 13.06.2020 01:45 (CET/CEST)","4095","n/e","3400","n/e","5177","1498","382","n/e","n/e","23","258","713","2043","52","n/e","6463","278","125","0","453","6462","12713"
"Germany (DE)","13.06.2020 01:45 - 13.06.2020 02:00 (CET/CEST)","4103","n/e","3393","n/e","5115","1511","382","n/e","n/e","23","396","798","2045","42","n/e","6444","278","125","0","453","6362","12071"
"Germany (DE)","13.06.2020 02:00 - 13.06.2020 02:15 (CET/CEST)","4087","n/e","3418","n/e","4886","1495","382","n/e","n/e","23","332","804","2043","58","n/e","6398","278","125","0","454","6275","11524"
"Germany (DE)","13.06.2020 02:15 - 13.06.2020 02:30 (CET/CEST)","4085","n/e","3422","n/e","4876","1488","383","n/e","n/e","23","277","912","2041","52","n/e","6336","278","125","0","454","6184","11033"
"Germany (DE)","13.06.2020 02:30 - 13.06.2020 02:45 (CET/CEST)","4084","n/e","3435","n/e","4900","1496","382","n/e","n/e","23","350","711","2040","76","n/e","6274","278","125","1","454","6011","10492"
