"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","29.06.2022 05:45 - 29.06.2022 06:00 (CET/CEST)","3892","n/e","13607","n/e","3634","6690","432","n/e","n/e","23","200","1546","1719","329","n/e","3978","229","97","618","528","1686","8284"
"Germany (DE)","29.06.2022 06:00 - 29.06.2022 06:15 (CET/CEST)","4010","n/e","13666","n/e","3603","6736","432","n/e","n/e","23","40","955","1719","202","n/e","3984","229","97","1022","525","1689","8127"
"Germany (DE)","29.06.2022 06:15 - 29.06.2022 06:30 (CET/CEST)","4084","n/e","13698","n/e","3947","6783","434","n/e","n/e","23","308","196","1719","446","n/e","3992","229","96","1510","527","1656","7906"
"Germany (DE)","29.06.2022 06:30 - 29.06.2022 06:45 (CET/CEST)","4113","n/e","13597","n/e","4005","6747","438","n/e","n/e","23","886","26","1716","488","n/e","3991","229","97","2107","525","1533","7672"
"Germany (DE)","29.06.2022 06:45 - 29.06.2022 07:00 (CET/CEST)","4137","n/e","13616","n/e","4027","6787","421","n/e","n/e","24","1374","15","1712","630","n/e","3989","229","96","2802","528","1493","7344"
"Germany (DE)","29.06.2022 07:00 - 29.06.2022 07:15 (CET/CEST)","4221","n/e","13618","n/e","4030","6885","340","n/e","n/e","24","1309","16","1698","222","n/e","3988","229","96","3614","518","1487","6849"
"Germany (DE)","29.06.2022 07:15 - 29.06.2022 07:30 (CET/CEST)","4242","n/e","13602","n/e","4010","7056","340","n/e","n/e","23","1627","14","1692","335","n/e","3988","229","95","4507","519","1493","6357"
"Germany (DE)","29.06.2022 07:30 - 29.06.2022 07:45 (CET/CEST)","4256","n/e","13622","n/e","3911","7213","340","n/e","n/e","23","2002","22","1681","385","n/e","3988","229","95","5436","516","1378","5865"
"Germany (DE)","29.06.2022 07:45 - 29.06.2022 08:00 (CET/CEST)","4293","n/e","13619","n/e","3914","7250","340","n/e","n/e","23","1932","32","1683","529","n/e","3989","229","95","6416","518","1471","5370"
"Germany (DE)","29.06.2022 08:00 - 29.06.2022 08:15 (CET/CEST)","4314","n/e","13617","n/e","4051","7215","341","n/e","n/e","23","3307","9","1676","558","n/e","3986","229","95","7481","525","1553","4911"
"Germany (DE)","29.06.2022 08:15 - 29.06.2022 08:30 (CET/CEST)","4324","n/e","13665","n/e","4078","7157","344","n/e","n/e","23","2795","6","1680","524","n/e","3983","229","95","8628","519","1523","4545"
"Germany (DE)","29.06.2022 08:30 - 29.06.2022 08:45 (CET/CEST)","4315","n/e","13718","n/e","4068","7138","348","n/e","n/e","23","2335","7","1688","273","n/e","3984","229","95","9766","524","1460","4359"
"Germany (DE)","29.06.2022 08:45 - 29.06.2022 09:00 (CET/CEST)","4316","n/e","13730","n/e","4342","7015","348","n/e","n/e","23","1984","11","1692","236","n/e","3983","229","94","10906","525","1385","4296"
"Germany (DE)","29.06.2022 09:00 - 29.06.2022 09:15 (CET/CEST)","4276","n/e","13775","n/e","4190","6953","348","n/e","n/e","23","1844","16","1689","644","n/e","3981","229","93","11980","524","1320","4261"
"Germany (DE)","29.06.2022 09:15 - 29.06.2022 09:30 (CET/CEST)","4244","n/e","13778","n/e","4183","6962","348","n/e","n/e","23","1296","15","1683","559","n/e","3980","229","94","13006","522","1233","4305"
"Germany (DE)","29.06.2022 09:30 - 29.06.2022 09:45 (CET/CEST)","4245","n/e","13791","n/e","4182","6965","348","n/e","n/e","22","834","15","1682","324","n/e","3979","229","94","13950","521","1154","4371"
"Germany (DE)","29.06.2022 09:45 - 29.06.2022 10:00 (CET/CEST)","4239","n/e","13801","n/e","4192","6974","348","n/e","n/e","22","525","20","1682","181","n/e","3975","229","93","14995","528","1083","4504"
"Germany (DE)","29.06.2022 10:00 - 29.06.2022 10:15 (CET/CEST)","4106","n/e","13737","n/e","4254","6967","349","n/e","n/e","22","1083","20","1684","511","n/e","3976","229","93","15863","522","1047","4575"
"Germany (DE)","29.06.2022 10:15 - 29.06.2022 10:30 (CET/CEST)","4082","n/e","13658","n/e","4177","6970","352","n/e","n/e","22","642","22","1674","353","n/e","3975","229","94","16723","520","1016","4566"
"Germany (DE)","29.06.2022 10:30 - 29.06.2022 10:45 (CET/CEST)","4075","n/e","13647","n/e","4183","6971","350","n/e","n/e","22","372","27","1677","179","n/e","3973","229","94","17610","526","1009","4677"
"Germany (DE)","29.06.2022 10:45 - 29.06.2022 11:00 (CET/CEST)","4069","n/e","13620","n/e","4106","6983","350","n/e","n/e","22","207","29","1678","70","n/e","3970","229","94","18371","525","1014","4734"
"Germany (DE)","29.06.2022 11:00 - 29.06.2022 11:15 (CET/CEST)","4018","n/e","13608","n/e","4160","6972","354","n/e","n/e","22","283","29","1676","129","n/e","3968","229","95","18871","532","1010","4840"
"Germany (DE)","29.06.2022 11:15 - 29.06.2022 11:30 (CET/CEST)","3993","n/e","13598","n/e","4140","6973","350","n/e","n/e","22","225","29","1678","100","n/e","3967","230","96","19335","532","999","4868"
"Germany (DE)","29.06.2022 11:30 - 29.06.2022 11:45 (CET/CEST)","3986","n/e","13620","n/e","4114","6969","350","n/e","n/e","22","165","326","1674","176","n/e","3961","230","95","19759","531","1034","4938"
"Germany (DE)","29.06.2022 11:45 - 29.06.2022 12:00 (CET/CEST)","3987","n/e","13609","n/e","3867","6529","351","n/e","n/e","21","252","458","1670","264","n/e","3960","230","95","20366","530","1075","5037"
"Germany (DE)","29.06.2022 12:00 - 29.06.2022 12:15 (CET/CEST)","3874","n/e","13690","n/e","3887","6517","350","n/e","n/e","21","482","227","1672","343","n/e","3959","229","95","20808","536","1182","5097"
"Germany (DE)","29.06.2022 12:15 - 29.06.2022 12:30 (CET/CEST)","3854","n/e","13793","n/e","3803","6522","350","n/e","n/e","21","228","489","1678","300","n/e","3957","229","95","21172","536","1287","5046"
"Germany (DE)","29.06.2022 12:30 - 29.06.2022 12:45 (CET/CEST)","3862","n/e","13777","n/e","3802","6535","351","n/e","n/e","21","203","769","1674","254","n/e","3959","229","97","21695","540","1352","4928"
"Germany (DE)","29.06.2022 12:45 - 29.06.2022 13:00 (CET/CEST)","3859","n/e","13786","n/e","3800","6539","350","n/e","n/e","21","107","974","1673","151","n/e","3960","229","97","21974","543","1423","4816"
"Germany (DE)","29.06.2022 13:00 - 29.06.2022 13:15 (CET/CEST)","3825","n/e","13735","n/e","3845","6505","350","n/e","n/e","21","85","819","1667","60","n/e","3952","229","97","22393","528","1495","4891"
"Germany (DE)","29.06.2022 13:15 - 29.06.2022 13:30 (CET/CEST)","3825","n/e","13741","n/e","3841","6534","350","n/e","n/e","21","46","1632","1650","53","n/e","3956","229","97","22701","531","1577","4815"
"Germany (DE)","29.06.2022 13:30 - 29.06.2022 13:45 (CET/CEST)","3825","n/e","13767","n/e","3820","6572","350","n/e","n/e","21","57","2521","1641","171","n/e","3954","229","97","23013","532","1672","4739"
"Germany (DE)","29.06.2022 13:45 - 29.06.2022 14:00 (CET/CEST)","3814","n/e","13719","n/e","3712","6625","350","n/e","n/e","21","53","3262","1639","95","n/e","3958","229","98","23168","526","1735","4703"
"Germany (DE)","29.06.2022 14:00 - 29.06.2022 14:15 (CET/CEST)","3783","n/e","13754","n/e","3783","6725","350","n/e","n/e","21","43","3037","1641","43","n/e","3956","229","99","23207","522","1823","4643"
"Germany (DE)","29.06.2022 14:15 - 29.06.2022 14:30 (CET/CEST)","3818","n/e","13784","n/e","3752","6755","350","n/e","n/e","21","77","2977","1643","132","n/e","3957","229","98","22835","522","1907","4442"
"Germany (DE)","29.06.2022 14:30 - 29.06.2022 14:45 (CET/CEST)","3825","n/e","13814","n/e","3688","6828","350","n/e","n/e","21","97","2760","1639","120","n/e","3956","229","98","22553","518","2008","4385"
"Germany (DE)","29.06.2022 14:45 - 29.06.2022 15:00 (CET/CEST)","3827","n/e","13749","n/e","3706","6859","350","n/e","n/e","21","76","2584","1638","91","n/e","3951","229","98","22230","517","2003","4355"
"Germany (DE)","29.06.2022 15:00 - 29.06.2022 15:15 (CET/CEST)","3853","n/e","13461","n/e","3834","6960","351","n/e","n/e","21","53","2938","1637","50","n/e","3952","229","96","21988","518","1886","4433"
"Germany (DE)","29.06.2022 15:15 - 29.06.2022 15:30 (CET/CEST)","3870","n/e","13444","n/e","3697","6970","350","n/e","n/e","21","42","2659","1635","70","n/e","3954","229","96","21698","519","1749","4365"
"Germany (DE)","29.06.2022 15:30 - 29.06.2022 15:45 (CET/CEST)","3871","n/e","13453","n/e","3694","6963","350","n/e","n/e","20","44","2517","1631","198","n/e","3951","229","97","21396","522","1668","4295"
"Germany (DE)","29.06.2022 15:45 - 29.06.2022 16:00 (CET/CEST)","3888","n/e","13518","n/e","3783","6959","350","n/e","n/e","20","69","2577","1632","203","n/e","3949","229","97","20961","527","1678","4289"
"Germany (DE)","29.06.2022 16:00 - 29.06.2022 16:15 (CET/CEST)","3939","n/e","13531","n/e","3739","6953","350","n/e","n/e","20","44","2789","1632","212","n/e","3949","229","97","20319","535","1660","4287"
"Germany (DE)","29.06.2022 16:15 - 29.06.2022 16:30 (CET/CEST)","3976","n/e","13579","n/e","3704","6958","350","n/e","n/e","20","49","2885","1637","226","n/e","3948","229","97","19698","534","1631","4283"
"Germany (DE)","29.06.2022 16:30 - 29.06.2022 16:45 (CET/CEST)","3984","n/e","13712","n/e","3692","7017","350","n/e","n/e","20","57","2257","1640","227","n/e","3950","229","97","18946","532","1630","4204"
"Germany (DE)","29.06.2022 16:45 - 29.06.2022 17:00 (CET/CEST)","3995","n/e","13745","n/e","3818","7041","350","n/e","n/e","20","119","2071","1640","207","n/e","3948","229","97","18259","529","1586","4198"
"Germany (DE)","29.06.2022 17:00 - 29.06.2022 17:15 (CET/CEST)","4131","n/e","13712","n/e","4086","7064","350","n/e","n/e","20","39","2389","1638","171","n/e","3948","229","98","17270","529","1510","4197"
"Germany (DE)","29.06.2022 17:15 - 29.06.2022 17:30 (CET/CEST)","4183","n/e","13799","n/e","4162","7086","350","n/e","n/e","20","67","1326","1638","253","n/e","3945","229","98","16108","531","1383","4231"
"Germany (DE)","29.06.2022 17:30 - 29.06.2022 17:45 (CET/CEST)","4196","n/e","13831","n/e","4193","7215","350","n/e","n/e","20","323","1121","1635","358","n/e","3945","229","98","14793","524","1321","4235"
"Germany (DE)","29.06.2022 17:45 - 29.06.2022 18:00 (CET/CEST)","4219","n/e","13862","n/e","4207","7274","350","n/e","n/e","20","743","627","1639","363","n/e","3945","229","98","13402","528","1362","4191"
"Germany (DE)","29.06.2022 18:00 - 29.06.2022 18:15 (CET/CEST)","4293","n/e","13920","n/e","4195","7246","350","n/e","n/e","20","632","319","1631","235","n/e","3945","229","98","12058","532","1415","4257"
"Germany (DE)","29.06.2022 18:15 - 29.06.2022 18:30 (CET/CEST)","4350","n/e","13991","n/e","4080","7241","350","n/e","n/e","20","1341","76","1625","354","n/e","3947","229","96","10718","534","1428","4197"
"Germany (DE)","29.06.2022 18:30 - 29.06.2022 18:45 (CET/CEST)","4361","n/e","13977","n/e","4104","7238","350","n/e","n/e","20","2752","15","1621","583","n/e","3948","229","93","9383","534","1497","4135"
"Germany (DE)","29.06.2022 18:45 - 29.06.2022 19:00 (CET/CEST)","4362","n/e","14004","n/e","4158","7183","350","n/e","n/e","20","3958","13","1618","791","n/e","3948","229","94","8002","532","1655","4081"
"Germany (DE)","29.06.2022 19:00 - 29.06.2022 19:15 (CET/CEST)","4382","n/e","14008","n/e","4218","7046","350","n/e","n/e","20","5006","13","1615","503","n/e","3947","229","95","6789","536","1830","4082"
"Germany (DE)","29.06.2022 19:15 - 29.06.2022 19:30 (CET/CEST)","4417","n/e","14050","n/e","4239","6973","350","n/e","n/e","21","5533","12","1606","681","n/e","3949","229","95","5632","532","1945","4076"
"Germany (DE)","29.06.2022 19:30 - 29.06.2022 19:45 (CET/CEST)","4422","n/e","14047","n/e","4259","6984","350","n/e","n/e","21","5895","12","1597","800","n/e","3946","229","95","4464","532","2218","4076"
"Germany (DE)","29.06.2022 19:45 - 29.06.2022 20:00 (CET/CEST)","4428","n/e","14005","n/e","4263","6926","347","n/e","n/e","21","6207","12","1590","838","n/e","3946","229","94","3425","532","2426","4185"
"Germany (DE)","29.06.2022 20:00 - 29.06.2022 20:15 (CET/CEST)","4397","n/e","13999","n/e","4115","6897","417","n/e","n/e","21","5079","12","1582","757","n/e","3944","229","94","2546","531","2532","4232"
"Germany (DE)","29.06.2022 20:15 - 29.06.2022 20:30 (CET/CEST)","4383","n/e","14001","n/e","4108","6949","430","n/e","n/e","21","4548","13","1578","715","n/e","3945","229","94","1874","534","2575","4286"
"Germany (DE)","29.06.2022 20:30 - 29.06.2022 20:45 (CET/CEST)","4386","n/e","13992","n/e","4106","6972","428","n/e","n/e","21","4631","13","1579","714","n/e","3947","229","94","1248","536","2665","4270"
"Germany (DE)","29.06.2022 20:45 - 29.06.2022 21:00 (CET/CEST)","4378","n/e","14011","n/e","4104","7093","427","n/e","n/e","21","4382","11","1609","528","n/e","3948","229","95","759","533","2690","4345"
"Germany (DE)","29.06.2022 21:00 - 29.06.2022 21:15 (CET/CEST)","4322","n/e","14036","n/e","4113","7137","427","n/e","n/e","22","4639","11","1614","841","n/e","3952","229","95","379","533","2691","4635"
"Germany (DE)","29.06.2022 21:15 - 29.06.2022 21:30 (CET/CEST)","4312","n/e","14016","n/e","4078","7164","425","n/e","n/e","22","4596","12","1611","721","n/e","3949","229","95","142","534","2744","4981"
"Germany (DE)","29.06.2022 21:30 - 29.06.2022 21:45 (CET/CEST)","4290","n/e","14027","n/e","4097","7196","426","n/e","n/e","22","4090","12","1611","406","n/e","3951","229","98","33","531","2841","5421"
"Germany (DE)","29.06.2022 21:45 - 29.06.2022 22:00 (CET/CEST)","4272","n/e","14011","n/e","4092","7154","427","n/e","n/e","22","3206","12","1610","269","n/e","3951","229","98","8","533","2931","5678"
"Germany (DE)","29.06.2022 22:00 - 29.06.2022 22:15 (CET/CEST)","4190","n/e","14065","n/e","4105","7128","428","n/e","n/e","23","3584","12","1614","828","n/e","3949","229","98","8","531","3074","5783"
"Germany (DE)","29.06.2022 22:15 - 29.06.2022 22:30 (CET/CEST)","4157","n/e","14042","n/e","4102","7137","428","n/e","n/e","23","3418","10","1612","627","n/e","3950","229","99","8","530","3167","6240"
"Germany (DE)","29.06.2022 22:30 - 29.06.2022 22:45 (CET/CEST)","4152","n/e","14042","n/e","4113","7126","428","n/e","n/e","23","2984","9","1609","295","n/e","3947","229","98","6","532","3151","6619"
"Germany (DE)","29.06.2022 22:45 - 29.06.2022 23:00 (CET/CEST)","4130","n/e","14061","n/e","4113","7152","430","n/e","n/e","23","1341","11","1608","338","n/e","3948","229","99","5","545","3115","6946"
"Germany (DE)","29.06.2022 23:00 - 29.06.2022 23:15 (CET/CEST)","4027","n/e","14137","n/e","4089","7147","429","n/e","n/e","23","2126","11","1607","489","n/e","3950","229","98","5","557","3143","7230"
"Germany (DE)","29.06.2022 23:15 - 29.06.2022 23:30 (CET/CEST)","4000","n/e","13996","n/e","4114","7166","430","n/e","n/e","23","1121","67","1608","400","n/e","3948","229","99","5","530","3194","7437"
"Germany (DE)","29.06.2022 23:30 - 29.06.2022 23:45 (CET/CEST)","3985","n/e","13966","n/e","4030","7150","430","n/e","n/e","23","290","277","1610","170","n/e","3952","229","99","5","524","3333","7540"
"Germany (DE)","29.06.2022 23:45 - 30.06.2022 00:00 (CET/CEST)","3968","n/e","13910","n/e","3903","7143","430","n/e","n/e","23","281","1099","1612","159","n/e","3955","229","99","8","520","3597","7530"
"Germany (DE)","30.06.2022 00:00 - 30.06.2022 00:15 (CET/CEST)","3861","n/e","13887","n/e","9093","7072","356","n/e","n/e","23","270","417","1612","279","n/e","3959","232","98","7","529","3800","7367"
"Germany (DE)","30.06.2022 00:15 - 30.06.2022 00:30 (CET/CEST)","3843","n/e","13786","n/e","8675","7094","336","n/e","n/e","23","86","470","1610","171","n/e","3961","232","99","7","530","3924","7257"
"Germany (DE)","30.06.2022 00:30 - 30.06.2022 00:45 (CET/CEST)","3832","n/e","13788","n/e","8444","7068","336","n/e","n/e","23","20","1000","1614","124","n/e","3961","232","99","7","531","4037","7147"
"Germany (DE)","30.06.2022 00:45 - 30.06.2022 01:00 (CET/CEST)","3836","n/e","13719","n/e","7814","7049","336","n/e","n/e","23","14","1572","1615","140","n/e","3961","232","96","7","529","4120","7083"
"Germany (DE)","30.06.2022 01:00 - 30.06.2022 01:15 (CET/CEST)","3810","n/e","13634","n/e","7403","6995","336","n/e","n/e","24","80","943","1621","163","n/e","3962","232","96","4","528","4195","6977"
"Germany (DE)","30.06.2022 01:15 - 30.06.2022 01:30 (CET/CEST)","3818","n/e","13629","n/e","7399","7002","336","n/e","n/e","24","106","1237","1626","278","n/e","3961","232","96","3","527","4065","6924"
"Germany (DE)","30.06.2022 01:30 - 30.06.2022 01:45 (CET/CEST)","3811","n/e","13636","n/e","7327","6982","338","n/e","n/e","24","109","1759","1628","212","n/e","3961","232","96","3","533","3827","6894"
"Germany (DE)","30.06.2022 01:45 - 30.06.2022 02:00 (CET/CEST)","3814","n/e","13595","n/e","7310","6981","336","n/e","n/e","24","45","2025","1632","147","n/e","3961","232","96","3","535","3653","6917"
"Germany (DE)","30.06.2022 02:00 - 30.06.2022 02:15 (CET/CEST)","3807","n/e","13451","n/e","7326","6994","336","n/e","n/e","24","83","2396","1628","515","n/e","3965","232","97","3","535","2404","6828"
"Germany (DE)","30.06.2022 02:15 - 30.06.2022 02:30 (CET/CEST)","3823","n/e","13358","n/e","7351","6994","336","n/e","n/e","24","50","2578","1628","442","n/e","3966","232","99","3","532","2262","6718"
"Germany (DE)","30.06.2022 02:30 - 30.06.2022 02:45 (CET/CEST)","3845","n/e","13361","n/e","7346","7012","336","n/e","n/e","24","159","2528","1630","388","n/e","3966","232","100","3","534","2270","6539"
"Germany (DE)","30.06.2022 02:45 - 30.06.2022 03:00 (CET/CEST)","3848","n/e","13400","n/e","7334","6905","336","n/e","n/e","24","185","2510","1625","341","n/e","3966","232","100","3","536","2266","6247"
"Germany (DE)","30.06.2022 03:00 - 30.06.2022 03:15 (CET/CEST)","3832","n/e","13463","n/e","7164","6805","336","n/e","n/e","24","437","4219","1621","368","n/e","3966","232","100","3","538","2248","6021"
"Germany (DE)","30.06.2022 03:15 - 30.06.2022 03:30 (CET/CEST)","3835","n/e","13462","n/e","7040","6810","336","n/e","n/e","24","446","4383","1615","333","n/e","3969","232","99","3","537","2315","5841"
"Germany (DE)","30.06.2022 03:30 - 30.06.2022 03:45 (CET/CEST)","3842","n/e","13466","n/e","7024","6855","338","n/e","n/e","24","375","4386","1615","368","n/e","3970","232","99","3","536","2436","5586"
"Germany (DE)","30.06.2022 03:45 - 30.06.2022 04:00 (CET/CEST)","3817","n/e","13474","n/e","7062","6905","337","n/e","n/e","24","372","4263","1614","368","n/e","3971","232","100","3","538","2507","5342"
"Germany (DE)","30.06.2022 04:00 - 30.06.2022 04:15 (CET/CEST)","3800","n/e","13487","n/e","7131","6942","336","n/e","n/e","25","127","4282","1615","253","n/e","3974","232","99","3","531","2692","5242"
"Germany (DE)","30.06.2022 04:15 - 30.06.2022 04:30 (CET/CEST)","3807","n/e","13446","n/e","7152","7000","336","n/e","n/e","25","114","4256","1619","235","n/e","3976","232","100","3","535","2595","5096"
"Germany (DE)","30.06.2022 04:30 - 30.06.2022 04:45 (CET/CEST)","3822","n/e","13435","n/e","7113","7019","336","n/e","n/e","25","75","4120","1616","258","n/e","3978","232","100","6","534","2517","5027"
"Germany (DE)","30.06.2022 04:45 - 30.06.2022 05:00 (CET/CEST)","3845","n/e","13458","n/e","7141","7050","337","n/e","n/e","25","41","4008","1617","325","n/e","3977","232","99","13","536","2493","5099"
"Germany (DE)","30.06.2022 05:00 - 30.06.2022 05:15 (CET/CEST)","3888","n/e","13436","n/e","7212","7088","337","n/e","n/e","25","19","2571","1608","231","n/e","3978","232","100","55","534","2298","5237"
"Germany (DE)","30.06.2022 05:15 - 30.06.2022 05:30 (CET/CEST)","3905","n/e","13463","n/e","7333","7109","336","n/e","n/e","25","38","1387","1605","285","n/e","3984","232","100","140","536","2172","5292"
"Germany (DE)","30.06.2022 05:30 - 30.06.2022 05:45 (CET/CEST)","3917","n/e","13463","n/e","7844","7178","336","n/e","n/e","25","109","649","1602","295","n/e","3987","232","100","303","537","2113","4991"
"Germany (DE)","30.06.2022 05:45 - 30.06.2022 06:00 (CET/CEST)","3940","n/e","13445","n/e","8766","7221","336","n/e","n/e","25","397","433","1593","339","n/e","3978","232","100","641","537","2068","4672"
"Germany (DE)","30.06.2022 06:00 - 30.06.2022 06:15 (CET/CEST)","4084","n/e","13540","n/e","9726","7047","336","n/e","n/e","25","406","239","1585","167","n/e","3974","232","100","1114","526","2974","4401"
"Germany (DE)","30.06.2022 06:15 - 30.06.2022 06:30 (CET/CEST)","4151","n/e","13718","n/e","9952","7199","336","n/e","n/e","25","832","90","1573","230","n/e","3973","232","99","1709","528","2973","4210"
"Germany (DE)","30.06.2022 06:30 - 30.06.2022 06:45 (CET/CEST)","4186","n/e","13792","n/e","9956","7313","336","n/e","n/e","24","1381","29","1569","444","n/e","3981","232","99","2466","527","2934","3890"
"Germany (DE)","30.06.2022 06:45 - 30.06.2022 07:00 (CET/CEST)","4210","n/e","13748","n/e","9956","7412","336","n/e","n/e","24","2178","22","1568","518","n/e","3982","232","99","3397","527","2877","3552"
"Germany (DE)","30.06.2022 07:00 - 30.06.2022 07:15 (CET/CEST)","4283","n/e","13808","n/e","9921","7483","336","n/e","n/e","24","2219","22","1565","495","n/e","3982","232","99","4522","527","2713","3152"
"Germany (DE)","30.06.2022 07:15 - 30.06.2022 07:30 (CET/CEST)","4313","n/e","13841","n/e","9939","7533","336","n/e","n/e","24","2604","21","1567","544","n/e","3985","232","99","5799","524","2654","2816"
"Germany (DE)","30.06.2022 07:30 - 30.06.2022 07:45 (CET/CEST)","4310","n/e","13799","n/e","9943","7764","336","n/e","n/e","23","2684","14","1566","560","n/e","3987","232","97","7252","523","2459","2498"
"Germany (DE)","30.06.2022 07:45 - 30.06.2022 08:00 (CET/CEST)","4324","n/e","13694","n/e","9988","7779","336","n/e","n/e","23","2538","6","1562","432","n/e","3986","232","93","8838","524","2453","2154"
"Germany (DE)","30.06.2022 08:00 - 30.06.2022 08:15 (CET/CEST)","4318","n/e","13597","n/e","10119","7802","336","n/e","n/e","23","3537","2","1566","780","n/e","3982","232","95","10547","566","2472","1881"
"Germany (DE)","30.06.2022 08:15 - 30.06.2022 08:30 (CET/CEST)","4312","n/e","13573","n/e","10042","7852","336","n/e","n/e","22","2769","2","1590","613","n/e","3979","232","92","12397","561","2568","1656"
"Germany (DE)","30.06.2022 08:30 - 30.06.2022 08:45 (CET/CEST)","4303","n/e","13588","n/e","10037","7906","336","n/e","n/e","22","2223","8","1608","297","n/e","3978","232","92","14339","562","2617","1556"
"Germany (DE)","30.06.2022 08:45 - 30.06.2022 09:00 (CET/CEST)","4326","n/e","13599","n/e","10047","7985","336","n/e","n/e","22","1178","14","1626","283","n/e","3973","232","92","16287","563","2692","1498"
"Germany (DE)","30.06.2022 09:00 - 30.06.2022 09:15 (CET/CEST)","4294","n/e","13621","n/e","10016","7936","336","n/e","n/e","21","1746","11","1637","551","n/e","3972","232","92","18274","564","2707","1429"
"Germany (DE)","30.06.2022 09:15 - 30.06.2022 09:30 (CET/CEST)","4279","n/e","13413","n/e","9778","7944","336","n/e","n/e","21","1020","20","1641","230","n/e","3965","232","93","20247","566","2755","1412"
"Germany (DE)","30.06.2022 09:30 - 30.06.2022 09:45 (CET/CEST)","4245","n/e","13133","n/e","9613","7972","336","n/e","n/e","21","242","238","1541","158","n/e","3958","232","94","22006","580","2821","1419"
"Germany (DE)","30.06.2022 09:45 - 30.06.2022 10:00 (CET/CEST)","4237","n/e","12963","n/e","9159","7935","336","n/e","n/e","20","133","693","1562","110","n/e","3955","232","93","23691","596","2677","1442"
"Germany (DE)","30.06.2022 10:00 - 30.06.2022 10:15 (CET/CEST)","4080","n/e","12839","n/e","9688","7885","336","n/e","n/e","20","439","316","1629","240","n/e","3951","232","94","25285","565","2651","1509"
"Germany (DE)","30.06.2022 10:15 - 30.06.2022 10:30 (CET/CEST)","4047","n/e","12867","n/e","9208","7918","336","n/e","n/e","20","138","732","1630","151","n/e","3955","232","95","26736","563","2624","1555"
"Germany (DE)","30.06.2022 10:30 - 30.06.2022 10:45 (CET/CEST)","4049","n/e","12865","n/e","8600","7914","336","n/e","n/e","20","142","1421","1623","167","n/e","3952","232","95","27995","563","2570","1579"
"Germany (DE)","30.06.2022 10:45 - 30.06.2022 11:00 (CET/CEST)","4044","n/e","12862","n/e","8527","7933","336","n/e","n/e","20","69","2158","1620","155","n/e","3948","232","96","28845","558","2503","1607"
"Germany (DE)","30.06.2022 11:00 - 30.06.2022 11:15 (CET/CEST)","3987","n/e","12922","n/e","8702","7818","336","n/e","n/e","20","177","1874","1618","253","n/e","3949","232","96","29688","561","2415","1581"
"Germany (DE)","30.06.2022 11:15 - 30.06.2022 11:30 (CET/CEST)","3983","n/e","12920","n/e","8611","7678","336","n/e","n/e","19","59","1694","1616","171","n/e","3945","232","96","30405","559","2339","1547"
"Germany (DE)","30.06.2022 11:30 - 30.06.2022 11:45 (CET/CEST)","3969","n/e","12881","n/e","8530","7552","336","n/e","n/e","19","149","1825","1615","212","n/e","3939","232","96","31144","561","2279","1436"
"Germany (DE)","30.06.2022 11:45 - 30.06.2022 12:00 (CET/CEST)","3954","n/e","12897","n/e","8303","7540","336","n/e","n/e","19","112","2162","1612","240","n/e","3940","232","95","31775","561","2142","1354"
"Germany (DE)","30.06.2022 12:00 - 30.06.2022 12:15 (CET/CEST)","3840","n/e","12884","n/e","8220","7490","336","n/e","n/e","19","133","2185","1613","220","n/e","3939","232","96","32340","574","1957","1281"
"Germany (DE)","30.06.2022 12:15 - 30.06.2022 12:30 (CET/CEST)","3827","n/e","12873","n/e","8114","7526","336","n/e","n/e","19","72","2672","1621","113","n/e","3938","232","96","32795","575","1845","1227"
"Germany (DE)","30.06.2022 12:30 - 30.06.2022 12:45 (CET/CEST)","3835","n/e","12877","n/e","8018","7598","336","n/e","n/e","19","227","2731","1625","113","n/e","3938","232","95","33224","572","1768","1166"
"Germany (DE)","30.06.2022 12:45 - 30.06.2022 13:00 (CET/CEST)","3828","n/e","12876","n/e","8313","7655","336","n/e","n/e","18","192","3154","1633","70","n/e","3931","232","94","33422","572","1753","1106"
"Germany (DE)","30.06.2022 13:00 - 30.06.2022 13:15 (CET/CEST)","3807","n/e","12900","n/e","8535","7680","336","n/e","n/e","18","96","3751","1631","97","n/e","3929","232","97","33404","583","1734","1010"
"Germany (DE)","30.06.2022 13:15 - 30.06.2022 13:30 (CET/CEST)","3817","n/e","12903","n/e","8460","7670","336","n/e","n/e","18","60","3782","1614","103","n/e","3930","232","97","33334","584","1750","938"
