"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"Germany (DE)","13.08.2017 15:00 - 13.08.2017 15:15 (CET/CEST)","4425","n/e","12322","372","860","1090","173","n/e","n/e","16","149","1705","2164","87","n/e","9621","351","147","16527","624","853","3604"
"Germany (DE)","13.08.2017 15:15 - 13.08.2017 15:30 (CET/CEST)","4427","n/e","12334","372","870","1092","173","n/e","n/e","16","105","1687","2167","69","n/e","9619","353","146","16045","622","824","3535"
"Germany (DE)","13.08.2017 15:30 - 13.08.2017 15:45 (CET/CEST)","4419","n/e","12344","385","895","1093","174","n/e","n/e","16","269","1891","2144","71","n/e","9646","355","144","15426","622","784","3457"
"Germany (DE)","13.08.2017 15:45 - 13.08.2017 16:00 (CET/CEST)","4417","n/e","12365","395","901","1091","176","n/e","n/e","16","253","1965","2144","45","n/e","9642","349","144","15159","611","722","3402"
"Germany (DE)","13.08.2017 16:00 - 13.08.2017 16:15 (CET/CEST)","4399","n/e","12253","393","902","1153","176","n/e","n/e","16","90","2212","2144","22","n/e","9481","381","145","14709","616","673","3309"
"Germany (DE)","13.08.2017 16:15 - 13.08.2017 16:30 (CET/CEST)","4414","n/e","12330","398","912","1364","176","n/e","n/e","16","101","1975","2144","72","n/e","9536","379","147","14238","620","630","3233"
"Germany (DE)","13.08.2017 16:30 - 13.08.2017 16:45 (CET/CEST)","4435","n/e","12559","410","937","1420","177","n/e","n/e","16","129","1585","2146","93","n/e","9642","379","147","13551","610","595","3122"
"Germany (DE)","13.08.2017 16:45 - 13.08.2017 17:00 (CET/CEST)","4438","n/e","12797","411","935","1449","176","n/e","n/e","16","136","1283","2147","92","n/e","9658","389","148","12652","618","586","3019"
"Germany (DE)","13.08.2017 17:00 - 13.08.2017 17:15 (CET/CEST)","4433","n/e","13155","399","926","1478","176","n/e","n/e","16","112","1564","2145","56","n/e","9586","407","145","11739","582","542","2953"
"Germany (DE)","13.08.2017 17:15 - 13.08.2017 17:30 (CET/CEST)","4446","n/e","13504","385","935","1471","176","n/e","n/e","16","173","1243","2145","76","n/e","9646","419","146","10958","595","486","2779"
"Germany (DE)","13.08.2017 17:30 - 13.08.2017 17:45 (CET/CEST)","4445","n/e","13864","387","956","1479","176","n/e","n/e","16","420","371","2143","63","n/e","9683","400","145","9932","600","473","2611"
"Germany (DE)","13.08.2017 17:45 - 13.08.2017 18:00 (CET/CEST)","4450","n/e","13986","366","1002","1504","175","n/e","n/e","16","787","116","2160","80","n/e","9687","395","144","8894","615","433","2496"
"Germany (DE)","13.08.2017 18:00 - 13.08.2017 18:15 (CET/CEST)","4420","n/e","13945","374","1008","1570","175","n/e","n/e","16","358","456","2134","70","n/e","9628","408","144","7798","575","397","2346"
"Germany (DE)","13.08.2017 18:15 - 13.08.2017 18:30 (CET/CEST)","4409","n/e","14025","385","1030","1718","175","n/e","n/e","16","395","209","2132","55","n/e","9653","421","144","6659","611","375","2098"
"Germany (DE)","13.08.2017 18:30 - 13.08.2017 18:45 (CET/CEST)","4452","n/e","14061","409","1046","1805","175","n/e","n/e","16","705","15","2135","87","n/e","9671","428","147","5517","610","374","1926"
"Germany (DE)","13.08.2017 18:45 - 13.08.2017 19:00 (CET/CEST)","4462","n/e","14065","416","1040","2042","164","n/e","n/e","16","1534","12","2132","119","n/e","9680","439","149","4394","610","338","1788"
"Germany (DE)","13.08.2017 19:00 - 13.08.2017 19:15 (CET/CEST)","4460","n/e","14048","435","1053","2458","176","n/e","n/e","16","611","151","2137","72","n/e","9627","438","147","3335","608","319","1678"
"Germany (DE)","13.08.2017 19:15 - 13.08.2017 19:30 (CET/CEST)","4479","n/e","14072","435","1058","2532","175","n/e","n/e","16","1116","136","2137","81","n/e","9653","435","148","2381","615","364","1455"
"Germany (DE)","13.08.2017 19:30 - 13.08.2017 19:45 (CET/CEST)","4488","n/e","14074","426","1067","2588","175","n/e","n/e","17","1648","100","2137","77","n/e","9656","432","148","1567","616","336","1330"
"Germany (DE)","13.08.2017 19:45 - 13.08.2017 20:00 (CET/CEST)","4493","n/e","14066","430","1054","2575","175","n/e","n/e","17","2091","19","2138","96","n/e","9666","430","147","895","618","286","1185"
"Germany (DE)","13.08.2017 20:00 - 13.08.2017 20:15 (CET/CEST)","4481","n/e","14049","432","1077","2639","176","n/e","n/e","17","1863","15","2137","123","n/e","9500","409","148","432","616","246","1018"
"Germany (DE)","13.08.2017 20:15 - 13.08.2017 20:30 (CET/CEST)","4490","n/e","14091","432","1075","2659","177","n/e","n/e","17","2619","12","2132","123","n/e","8869","414","148","163","618","189","1012"
"Germany (DE)","13.08.2017 20:30 - 13.08.2017 20:45 (CET/CEST)","4486","n/e","14061","398","1090","2787","176","n/e","n/e","18","2298","59","2130","127","n/e","8868","420","148","37","615","167","1038"
"Germany (DE)","13.08.2017 20:45 - 13.08.2017 21:00 (CET/CEST)","4480","n/e","14049","403","1064","2891","176","n/e","n/e","18","2530","51","2130","130","n/e","8873","410","148","5","617","154","1041"
"Germany (DE)","13.08.2017 21:00 - 13.08.2017 21:15 (CET/CEST)","4456","n/e","14064","415","1092","2986","176","n/e","n/e","18","2339","52","2127","116","n/e","8861","413","148","1","617","131","1032"
"Germany (DE)","13.08.2017 21:15 - 13.08.2017 21:30 (CET/CEST)","4450","n/e","14059","421","1093","3028","176","n/e","n/e","18","2601","31","2125","131","n/e","8849","413","147","1","617","95","1070"
"Germany (DE)","13.08.2017 21:30 - 13.08.2017 21:45 (CET/CEST)","4458","n/e","14071","421","1101","3060","177","n/e","n/e","18","2213","9","2125","113","n/e","8850","410","147","0","615","78","1089"
"Germany (DE)","13.08.2017 21:45 - 13.08.2017 22:00 (CET/CEST)","4469","n/e","14067","425","1088","3180","177","n/e","n/e","19","2119","9","2126","113","n/e","8840","410","147","0","613","72","1099"
"Germany (DE)","13.08.2017 22:00 - 13.08.2017 22:15 (CET/CEST)","4453","n/e","14101","438","1100","3622","176","n/e","n/e","19","2502","9","2128","117","n/e","8869","407","146","0","623","77","1124"
"Germany (DE)","13.08.2017 22:15 - 13.08.2017 22:30 (CET/CEST)","4455","n/e","14052","435","1103","3734","176","n/e","n/e","19","2065","7","2130","126","n/e","8807","406","139","0","624","71","1170"
"Germany (DE)","13.08.2017 22:30 - 13.08.2017 22:45 (CET/CEST)","4454","n/e","14052","432","1114","3791","176","n/e","n/e","19","2057","56","2126","98","n/e","8852","395","142","0","623","55","1214"
"Germany (DE)","13.08.2017 22:45 - 13.08.2017 23:00 (CET/CEST)","4447","n/e","14021","434","1094","3729","176","n/e","n/e","19","1633","206","2124","84","n/e","8799","389","145","0","623","44","1238"
"Germany (DE)","13.08.2017 23:00 - 13.08.2017 23:15 (CET/CEST)","4434","n/e","14078","435","1091","3744","176","n/e","n/e","19","2219","100","2123","113","n/e","8871","395","145","0","630","44","1225"
"Germany (DE)","13.08.2017 23:15 - 13.08.2017 23:30 (CET/CEST)","4433","n/e","14081","440","1101","3650","176","n/e","n/e","19","1526","95","2122","99","n/e","8854","394","145","0","627","57","1245"
"Germany (DE)","13.08.2017 23:30 - 13.08.2017 23:45 (CET/CEST)","4427","n/e","14071","433","1111","3591","176","n/e","n/e","20","1033","95","2120","98","n/e","8863","394","145","0","622","69","1250"
"Germany (DE)","13.08.2017 23:45 - 14.08.2017 00:00 (CET/CEST)","4413","n/e","14061","431","1126","3524","177","n/e","n/e","20","434","255","2122","95","n/e","8901","403","146","0","627","73","1256"
"Germany (DE)","14.08.2017 00:00 - 14.08.2017 00:15 (CET/CEST)","4376","n/e","14076","433","1149","3828","176","n/e","n/e","20","385","567","2122","102","n/e","9070","396","146","0","626","72","1274"
"Germany (DE)","14.08.2017 00:15 - 14.08.2017 00:30 (CET/CEST)","4378","n/e","14065","435","1164","3817","176","n/e","n/e","20","368","992","2124","104","n/e","9150","404","153","0","620","77","1297"
"Germany (DE)","14.08.2017 00:30 - 14.08.2017 00:45 (CET/CEST)","4372","n/e","14090","397","1175","3778","176","n/e","n/e","20","165","1473","2120","106","n/e","9161","416","153","0","612","79","1325"
"Germany (DE)","14.08.2017 00:45 - 14.08.2017 01:00 (CET/CEST)","4368","n/e","14056","357","1173","3630","176","n/e","n/e","20","177","1780","2126","76","n/e","9308","417","153","0","621","67","1373"
"Germany (DE)","14.08.2017 01:00 - 14.08.2017 01:15 (CET/CEST)","4361","n/e","14103","347","1164","2992","167","n/e","n/e","20","232","1761","2129","93","n/e","9483","397","153","0","631","72","1379"
"Germany (DE)","14.08.2017 01:15 - 14.08.2017 01:30 (CET/CEST)","4359","n/e","14053","347","1158","2836","173","n/e","n/e","20","224","1390","2131","105","n/e","9514","370","153","0","621","80","1422"
"Germany (DE)","14.08.2017 01:30 - 14.08.2017 01:45 (CET/CEST)","4348","n/e","13987","347","1156","2790","173","n/e","n/e","20","159","1515","2130","80","n/e","9608","371","153","0","621","83","1449"
"Germany (DE)","14.08.2017 01:45 - 14.08.2017 02:00 (CET/CEST)","4332","n/e","13942","347","1148","2766","173","n/e","n/e","20","161","2118","2126","74","n/e","9673","384","154","0","621","89","1481"
"Germany (DE)","14.08.2017 02:00 - 14.08.2017 02:15 (CET/CEST)","4325","n/e","14068","330","1138","2461","173","n/e","n/e","20","104","2008","2125","75","n/e","9733","384","154","0","620","105","1506"
"Germany (DE)","14.08.2017 02:15 - 14.08.2017 02:30 (CET/CEST)","4320","n/e","14050","330","1151","2430","173","n/e","n/e","21","94","2186","2123","48","n/e","9715","389","153","0","617","114","1515"
"Germany (DE)","14.08.2017 02:30 - 14.08.2017 02:45 (CET/CEST)","4321","n/e","14089","330","1163","2460","173","n/e","n/e","21","97","2222","2120","49","n/e","9740","390","155","0","613","128","1571"
"Germany (DE)","14.08.2017 02:45 - 14.08.2017 03:00 (CET/CEST)","4320","n/e","14054","366","1149","2460","173","n/e","n/e","21","93","2271","2120","61","n/e","9728","387","157","0","610","147","1629"
"Germany (DE)","14.08.2017 03:00 - 14.08.2017 03:15 (CET/CEST)","4315","n/e","14071","367","1134","2472","173","n/e","n/e","21","97","2249","2120","88","n/e","9753","394","155","0","622","163","1691"
"Germany (DE)","14.08.2017 03:15 - 14.08.2017 03:30 (CET/CEST)","4324","n/e","14071","381","1141","2463","173","n/e","n/e","21","90","2290","2121","89","n/e","9733","393","155","0","619","175","1801"
"Germany (DE)","14.08.2017 03:30 - 14.08.2017 03:45 (CET/CEST)","4331","n/e","14048","392","1158","2470","173","n/e","n/e","21","90","2295","2122","89","n/e","9728","391","155","0","619","183","1879"
"Germany (DE)","14.08.2017 03:45 - 14.08.2017 04:00 (CET/CEST)","4331","n/e","13940","395","1142","2467","173","n/e","n/e","21","86","2332","2122","87","n/e","9712","390","155","0","622","200","1924"
"Germany (DE)","14.08.2017 04:00 - 14.08.2017 04:15 (CET/CEST)","4325","n/e","13934","396","1161","2462","173","n/e","n/e","21","89","2326","2122","89","n/e","9729","392","154","0","623","219","2015"
"Germany (DE)","14.08.2017 04:15 - 14.08.2017 04:30 (CET/CEST)","4331","n/e","14010","396","1193","2471","173","n/e","n/e","21","89","2363","2121","85","n/e","9725","390","154","0","622","222","2127"
"Germany (DE)","14.08.2017 04:30 - 14.08.2017 04:45 (CET/CEST)","4329","n/e","14059","391","1216","2503","173","n/e","n/e","21","88","2063","2120","92","n/e","9729","384","154","0","622","237","2217"
"Germany (DE)","14.08.2017 04:45 - 14.08.2017 05:00 (CET/CEST)","4327","n/e","14017","393","1222","2541","173","n/e","n/e","21","98","1730","2122","91","n/e","9760","385","154","0","621","281","2277"
"Germany (DE)","14.08.2017 05:00 - 14.08.2017 05:15 (CET/CEST)","4326","n/e","13876","399","1228","2518","173","n/e","n/e","21","95","1581","2120","64","n/e","9780","385","154","0","619","324","2364"
"Germany (DE)","14.08.2017 05:15 - 14.08.2017 05:30 (CET/CEST)","4350","n/e","13838","411","1280","2511","173","n/e","n/e","21","105","1326","2119","76","n/e","9774","395","154","0","621","376","2480"
"Germany (DE)","14.08.2017 05:30 - 14.08.2017 05:45 (CET/CEST)","4384","n/e","13787","415","1429","2544","173","n/e","n/e","21","118","793","2122","73","n/e","9774","388","154","0","619","422","2662"
"Germany (DE)","14.08.2017 05:45 - 14.08.2017 06:00 (CET/CEST)","4382","n/e","13835","437","1452","2815","173","n/e","n/e","21","272","550","2121","77","n/e","9783","391","153","10","619","448","2854"
"Germany (DE)","14.08.2017 06:00 - 14.08.2017 06:15 (CET/CEST)","4380","n/e","13943","447","1510","3405","173","n/e","n/e","21","279","522","2117","59","n/e","9793","405","153","57","623","475","3103"
"Germany (DE)","14.08.2017 06:15 - 14.08.2017 06:30 (CET/CEST)","4396","n/e","14089","453","1559","3789","174","n/e","n/e","21","284","244","2117","73","n/e","9754","409","153","197","620","497","3407"
"Germany (DE)","14.08.2017 06:30 - 14.08.2017 06:45 (CET/CEST)","4392","n/e","14195","450","1620","3795","173","n/e","n/e","21","822","345","2116","66","n/e","9754","419","152","481","621","529","3592"
"Germany (DE)","14.08.2017 06:45 - 14.08.2017 07:00 (CET/CEST)","4399","n/e","14290","480","1772","3975","173","n/e","n/e","21","939","635","2115","96","n/e","9798","427","152","976","620","575","3672"
"Germany (DE)","14.08.2017 07:00 - 14.08.2017 07:15 (CET/CEST)","4415","n/e","14273","486","1959","4056","173","n/e","n/e","20","1731","74","2114","84","n/e","9783","433","152","1744","616","640","3768"
"Germany (DE)","14.08.2017 07:15 - 14.08.2017 07:30 (CET/CEST)","4425","n/e","14307","494","1850","4157","173","n/e","n/e","20","1942","80","2114","87","n/e","9823","428","152","2675","615","699","3831"
"Germany (DE)","14.08.2017 07:30 - 14.08.2017 07:45 (CET/CEST)","4427","n/e","14334","471","1741","4241","173","n/e","n/e","20","2077","78","2119","87","n/e","9819","438","151","3743","616","791","3784"
"Germany (DE)","14.08.2017 07:45 - 14.08.2017 08:00 (CET/CEST)","4441","n/e","14312","445","1718","4208","173","n/e","n/e","20","2213","59","2122","88","n/e","9824","439","151","5014","616","912","3539"
"Germany (DE)","14.08.2017 08:00 - 14.08.2017 08:15 (CET/CEST)","4464","n/e","14312","433","1694","4174","173","n/e","n/e","19","2552","47","2113","95","n/e","9794","446","146","6330","617","1017","3088"
"Germany (DE)","14.08.2017 08:15 - 14.08.2017 08:30 (CET/CEST)","4492","n/e","14309","433","1734","4196","173","n/e","n/e","19","2676","104","2122","127","n/e","9810","440","141","7798","615","1071","2566"
"Germany (DE)","14.08.2017 08:30 - 14.08.2017 08:45 (CET/CEST)","4515","n/e","14325","433","1796","4100","173","n/e","n/e","19","2681","158","2135","128","n/e","9816","442","142","9431","616","1111","2093"
"Germany (DE)","14.08.2017 08:45 - 14.08.2017 09:00 (CET/CEST)","4513","n/e","14298","433","1812","4043","173","n/e","n/e","18","2497","193","2147","127","n/e","9805","452","145","10931","615","1192","1718"
"Germany (DE)","14.08.2017 09:00 - 14.08.2017 09:15 (CET/CEST)","4501","n/e","14279","368","1807","4068","173","n/e","n/e","18","2796","134","2150","126","n/e","9801","454","161","12551","614","1287","1456"
"Germany (DE)","14.08.2017 09:15 - 14.08.2017 09:30 (CET/CEST)","4499","n/e","14295","365","1825","4083","174","n/e","n/e","18","2423","202","2149","124","n/e","9815","454","165","14223","609","1354","1373"
"Germany (DE)","14.08.2017 09:30 - 14.08.2017 09:45 (CET/CEST)","4487","n/e","14231","389","1780","4078","173","n/e","n/e","18","1999","237","2147","100","n/e","9792","448","166","15767","617","1441","1367"
"Germany (DE)","14.08.2017 09:45 - 14.08.2017 10:00 (CET/CEST)","4490","n/e","14220","417","1779","4014","173","n/e","n/e","17","1626","267","2147","54","n/e","9754","444","163","17063","608","1492","1361"
"Germany (DE)","14.08.2017 10:00 - 14.08.2017 10:15 (CET/CEST)","4475","n/e","14134","386","1791","3936","173","n/e","n/e","17","1329","217","2143","58","n/e","9775","448","162","18338","612","1554","1333"
"Germany (DE)","14.08.2017 10:15 - 14.08.2017 10:30 (CET/CEST)","4466","n/e","14226","386","1775","3884","173","n/e","n/e","17","1013","260","2138","58","n/e","9778","432","162","19616","610","1553","1344"
"Germany (DE)","14.08.2017 10:30 - 14.08.2017 10:45 (CET/CEST)","4466","n/e","14264","386","1795","3853","173","n/e","n/e","16","1056","503","2142","69","n/e","9794","421","160","20593","613","1522","1385"
"Germany (DE)","14.08.2017 10:45 - 14.08.2017 11:00 (CET/CEST)","4465","n/e","14249","386","1826","3886","175","n/e","n/e","16","758","536","2139","98","n/e","9777","422","157","21653","612","1521","1372"
"Germany (DE)","14.08.2017 11:00 - 14.08.2017 11:15 (CET/CEST)","4448","n/e","14426","362","1812","3761","175","n/e","n/e","16","1112","229","2139","109","n/e","9778","419","159","22469","603","1525","1363"
"Germany (DE)","14.08.2017 11:15 - 14.08.2017 11:30 (CET/CEST)","4441","n/e","14540","362","1816","3673","175","n/e","n/e","16","1088","216","2138","104","n/e","9786","411","154","23164","614","1506","1365"
"Germany (DE)","14.08.2017 11:30 - 14.08.2017 11:45 (CET/CEST)","4422","n/e","14560","362","1820","3634","175","n/e","n/e","16","1007","216","2136","87","n/e","9781","418","151","23759","614","1508","1350"
"Germany (DE)","14.08.2017 11:45 - 14.08.2017 12:00 (CET/CEST)","4423","n/e","14579","362","1804","3648","175","n/e","n/e","16","993","255","2136","90","n/e","9779","426","149","24150","614","1446","1372"
"Germany (DE)","14.08.2017 12:00 - 14.08.2017 12:15 (CET/CEST)","4379","n/e","14571","362","1793","3790","175","n/e","n/e","15","1500","216","2134","80","n/e","9781","420","150","24353","614","1338","1390"
"Germany (DE)","14.08.2017 12:15 - 14.08.2017 12:30 (CET/CEST)","4379","n/e","14528","362","1769","3782","175","n/e","n/e","15","1312","216","2134","79","n/e","9779","417","151","24500","609","1271","1409"
"Germany (DE)","14.08.2017 12:30 - 14.08.2017 12:45 (CET/CEST)","4385","n/e","14421","362","1760","3771","175","n/e","n/e","15","1823","205","2137","80","n/e","9787","412","147","24675","607","1249","1464"
"Germany (DE)","14.08.2017 12:45 - 14.08.2017 13:00 (CET/CEST)","4397","n/e","14463","362","1752","3773","175","n/e","n/e","15","1568","177","2141","78","n/e","9778","414","146","24841","616","1250","1490"
"Germany (DE)","14.08.2017 13:00 - 14.08.2017 13:15 (CET/CEST)","4385","n/e","14535","362","1735","3695","175","n/e","n/e","15","1401","46","2140","81","n/e","9798","412","143","24666","615","1237","1536"
"Germany (DE)","14.08.2017 13:15 - 14.08.2017 13:30 (CET/CEST)","4381","n/e","14556","362","1729","3705","175","n/e","n/e","15","1308","58","2141","80","n/e","9784","409","138","24448","615","1224","1536"
"Germany (DE)","14.08.2017 13:30 - 14.08.2017 13:45 (CET/CEST)","4385","n/e","14565","362","1734","3729","176","n/e","n/e","15","1227","7","2141","85","n/e","9784","400","138","24204","610","1254","1575"
"Germany (DE)","14.08.2017 13:45 - 14.08.2017 14:00 (CET/CEST)","4370","n/e","14596","362","1726","3708","175","n/e","n/e","15","889","5","2143","73","n/e","9754","409","142","23962","613","1275","1603"
"Germany (DE)","14.08.2017 14:00 - 14.08.2017 14:15 (CET/CEST)","4355","n/e","14594","336","1702","3785","174","n/e","n/e","14","647","69","2140","80","n/e","9789","415","145","23410","607","1254","1640"
"Germany (DE)","14.08.2017 14:15 - 14.08.2017 14:30 (CET/CEST)","4363","n/e","14565","336","1707","3879","175","n/e","n/e","14","551","9","2143","77","n/e","9784","409","143","22924","610","1259","1717"
"Germany (DE)","14.08.2017 14:30 - 14.08.2017 14:45 (CET/CEST)","4358","n/e","14662","336","1715","3904","174","n/e","n/e","14","378","9","2111","79","n/e","9798","424","144","22554","605","1286","1779"
"Germany (DE)","14.08.2017 14:45 - 14.08.2017 15:00 (CET/CEST)","4363","n/e","14718","336","1696","3929","175","n/e","n/e","14","456","10","2146","60","n/e","9803","421","144","22024","606","1351","1873"
"Germany (DE)","14.08.2017 15:00 - 14.08.2017 15:15 (CET/CEST)","4364","n/e","14822","336","1697","4069","174","n/e","n/e","14","322","332","2149","81","n/e","9810","418","140","21336","607","1411","1983"
"Germany (DE)","14.08.2017 15:15 - 14.08.2017 15:30 (CET/CEST)","4373","n/e","14899","336","1707","4038","173","n/e","n/e","14","296","108","2150","65","n/e","9809","406","140","20537","608","1466","2090"
"Germany (DE)","14.08.2017 15:30 - 14.08.2017 15:45 (CET/CEST)","4382","n/e","14955","336","1722","4037","173","n/e","n/e","14","317","13","2152","46","n/e","9792","403","140","19768","606","1546","2145"
"Germany (DE)","14.08.2017 15:45 - 14.08.2017 16:00 (CET/CEST)","4388","n/e","15122","336","1700","4112","173","n/e","n/e","14","309","30","2152","43","n/e","9781","396","141","18977","597","1659","2215"
"Germany (DE)","14.08.2017 16:00 - 14.08.2017 16:15 (CET/CEST)","4397","n/e","15179","336","1676","4136","174","n/e","n/e","14","574","1142","2147","55","n/e","9718","405","142","18176","612","1762","2307"
"Germany (DE)","14.08.2017 16:15 - 14.08.2017 16:30 (CET/CEST)","4408","n/e","15270","336","1712","4147","174","n/e","n/e","14","593","1079","2148","69","n/e","9733","396","141","17159","609","1836","2437"
"Germany (DE)","14.08.2017 16:30 - 14.08.2017 16:45 (CET/CEST)","4410","n/e","15420","336","1726","4178","173","n/e","n/e","14","371","741","2142","54","n/e","9746","400","138","16329","610","1926","2511"
"Germany (DE)","14.08.2017 16:45 - 14.08.2017 17:00 (CET/CEST)","4427","n/e","15489","336","1712","4229","174","n/e","n/e","14","715","957","2143","40","n/e","9755","413","139","15286","615","1973","2587"
"Germany (DE)","14.08.2017 17:00 - 14.08.2017 17:15 (CET/CEST)","4426","n/e","15491","336","1722","4271","173","n/e","n/e","14","493","1089","2143","81","n/e","9763","418","142","13913","606","2020","2654"
"Germany (DE)","14.08.2017 17:15 - 14.08.2017 17:30 (CET/CEST)","4436","n/e","15529","336","1732","4409","173","n/e","n/e","14","499","328","2145","49","n/e","9813","404","144","12780","612","2046","2879"
"Germany (DE)","14.08.2017 17:30 - 14.08.2017 17:45 (CET/CEST)","4431","n/e","15599","336","1751","4467","174","n/e","n/e","14","911","223","2141","60","n/e","9827","406","144","11452","610","2050","2996"
"Germany (DE)","14.08.2017 17:45 - 14.08.2017 18:00 (CET/CEST)","4427","n/e","15607","336","1724","4532","173","n/e","n/e","14","1338","34","2136","75","n/e","9832","411","144","10096","611","2054","3139"
"Germany (DE)","14.08.2017 18:00 - 14.08.2017 18:15 (CET/CEST)","4437","n/e","15550","336","1718","4266","173","n/e","n/e","14","1484","41","2131","72","n/e","9792","410","144","8628","600","2033","3226"
"Germany (DE)","14.08.2017 18:15 - 14.08.2017 18:30 (CET/CEST)","4434","n/e","15587","336","1749","4141","174","n/e","n/e","15","2068","5","2127","100","n/e","9826","421","144","7207","608","2065","3430"
"Germany (DE)","14.08.2017 18:30 - 14.08.2017 18:45 (CET/CEST)","4433","n/e","15589","336","1756","4192","173","n/e","n/e","15","2761","0","2121","95","n/e","9870","424","144","5864","608","2060","3615"
"Germany (DE)","14.08.2017 18:45 - 14.08.2017 19:00 (CET/CEST)","4435","n/e","15583","336","1741","4297","173","n/e","n/e","15","3424","0","2119","127","n/e","9871","425","144","4580","614","2011","3688"
"Germany (DE)","14.08.2017 19:00 - 14.08.2017 19:15 (CET/CEST)","4422","n/e","15585","336","1734","4369","173","n/e","n/e","15","3116","0","2117","87","n/e","9839","424","144","3445","615","1973","3727"
"Germany (DE)","14.08.2017 19:15 - 14.08.2017 19:30 (CET/CEST)","4443","n/e","15622","336","1750","4360","174","n/e","n/e","15","3500","0","2119","114","n/e","9869","428","144","2408","608","1993","3843"
"Germany (DE)","14.08.2017 19:30 - 14.08.2017 19:45 (CET/CEST)","4452","n/e","15612","336","1758","4354","174","n/e","n/e","15","3869","0","2116","118","n/e","9885","428","144","1559","612","1962","3987"
"Germany (DE)","14.08.2017 19:45 - 14.08.2017 20:00 (CET/CEST)","4458","n/e","15564","336","1760","4374","174","n/e","n/e","15","3884","0","2121","85","n/e","9887","428","144","917","615","1941","4218"
"Germany (DE)","14.08.2017 20:00 - 14.08.2017 20:15 (CET/CEST)","4434","n/e","15531","336","1831","4391","175","n/e","n/e","16","3910","0","2117","72","n/e","9855","411","145","448","616","1897","4586"
"Germany (DE)","14.08.2017 20:15 - 14.08.2017 20:30 (CET/CEST)","4428","n/e","15549","336","1825","4383","174","n/e","n/e","16","2537","0","2114","68","n/e","9876","416","145","156","619","1857","5273"
"Germany (DE)","14.08.2017 20:30 - 14.08.2017 20:45 (CET/CEST)","4421","n/e","15559","336","1753","4395","174","n/e","n/e","16","2212","5","2113","62","n/e","9874","410","143","24","620","1843","6252"
"Germany (DE)","14.08.2017 20:45 - 14.08.2017 21:00 (CET/CEST)","4421","n/e","15537","336","1727","4377","174","n/e","n/e","16","1783","8","2113","58","n/e","9867","404","144","2","617","1870","7196"
"Germany (DE)","14.08.2017 21:00 - 14.08.2017 21:15 (CET/CEST)","4403","n/e","15516","336","1696","4282","175","n/e","n/e","17","1992","7","2110","110","n/e","9860","417","144","1","614","1904","8060"
"Germany (DE)","14.08.2017 21:15 - 14.08.2017 21:30 (CET/CEST)","4402","n/e","15480","336","1699","4277","176","n/e","n/e","17","1680","5","2110","75","n/e","9872","411","144","0","619","1971","8843"
"Germany (DE)","14.08.2017 21:30 - 14.08.2017 21:45 (CET/CEST)","4412","n/e","15469","336","1709","4284","176","n/e","n/e","17","1192","95","2107","69","n/e","9855","411","144","0","613","2042","9545"
"Germany (DE)","14.08.2017 21:45 - 14.08.2017 22:00 (CET/CEST)","4414","n/e","15451","336","1656","4258","175","n/e","n/e","17","933","1490","2106","56","n/e","9806","423","144","0","619","2133","10432"
"Germany (DE)","14.08.2017 22:00 - 14.08.2017 22:15 (CET/CEST)","4387","n/e","15530","295","1690","4210","176","n/e","n/e","17","1158","190","2103","98","n/e","9897","412","144","0","613","2230","10874"
"Germany (DE)","14.08.2017 22:15 - 14.08.2017 22:30 (CET/CEST)","4402","n/e","15290","295","1618","4102","176","n/e","n/e","18","781","123","2107","65","n/e","9842","408","144","0","616","2353","11104"
"Germany (DE)","14.08.2017 22:30 - 14.08.2017 22:45 (CET/CEST)","4404","n/e","15297","295","1570","4098","177","n/e","n/e","18","459","728","2106","66","n/e","9868","416","145","0","614","2492","11483"
"Germany (DE)","14.08.2017 22:45 - 14.08.2017 23:00 (CET/CEST)","4395","n/e","15237","295","1541","3939","177","n/e","n/e","18","357","1530","2105","78","n/e","9861","422","147","0","612","2541","11668"
"Germany (DE)","14.08.2017 23:00 - 14.08.2017 23:15 (CET/CEST)","4375","n/e","15327","295","1467","3380","177","n/e","n/e","18","450","875","2105","88","n/e","9913","418","147","0","620","2570","11801"
"Germany (DE)","14.08.2017 23:15 - 14.08.2017 23:30 (CET/CEST)","4373","n/e","15297","295","1467","3061","177","n/e","n/e","18","354","1106","2106","53","n/e","9893","405","150","0","615","2620","11823"
