"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"04.06.2016 15:45 - 04.06.2016 16:00","49168","51622"
"04.06.2016 16:00 - 04.06.2016 16:15","49273","51298"
"04.06.2016 16:15 - 04.06.2016 16:30","49587","50989"
"04.06.2016 16:30 - 04.06.2016 16:45","49445","50810"
"04.06.2016 16:45 - 04.06.2016 17:00","48602","50813"
"04.06.2016 17:00 - 04.06.2016 17:15","49145","51512"
"04.06.2016 17:15 - 04.06.2016 17:30","49205","51466"
"04.06.2016 17:30 - 04.06.2016 17:45","49520","51400"
"04.06.2016 17:45 - 04.06.2016 18:00","49470","51348"
"04.06.2016 18:00 - 04.06.2016 18:15","49514","51429"
"04.06.2016 18:15 - 04.06.2016 18:30","50056","51394"
"04.06.2016 18:30 - 04.06.2016 18:45","49917","51377"
"04.06.2016 18:45 - 04.06.2016 19:00","49922","51355"
"04.06.2016 19:00 - 04.06.2016 19:15","49918","51271"
"04.06.2016 19:15 - 04.06.2016 19:30","49782","50765"
"04.06.2016 19:30 - 04.06.2016 19:45","49366","50275"
"04.06.2016 19:45 - 04.06.2016 20:00","48573","49971"
"04.06.2016 20:00 - 04.06.2016 20:15","48564","49336"
"04.06.2016 20:15 - 04.06.2016 20:30","48127","48619"
"04.06.2016 20:30 - 04.06.2016 20:45","47038","47899"
"04.06.2016 20:45 - 04.06.2016 21:00","47003","47432"
"04.06.2016 21:00 - 04.06.2016 21:15","46305","47197"
"04.06.2016 21:15 - 04.06.2016 21:30","46367","46980"
"04.06.2016 21:30 - 04.06.2016 21:45","46570","47077"
"04.06.2016 21:45 - 04.06.2016 22:00","46992","47187"
"04.06.2016 22:00 - 04.06.2016 22:15","47147","47535"
"04.06.2016 22:15 - 04.06.2016 22:30","46697","46939"
"04.06.2016 22:30 - 04.06.2016 22:45","45773","46511"
"04.06.2016 22:45 - 04.06.2016 23:00","44791","45756"
"04.06.2016 23:00 - 04.06.2016 23:15","43645","44679"
"04.06.2016 23:15 - 04.06.2016 23:30","42869","43863"
"04.06.2016 23:30 - 04.06.2016 23:45","42191","43323"
"04.06.2016 23:45 - 05.06.2016 00:00","41323","42740"
"05.06.2016 00:00 - 05.06.2016 00:15","39815","41949"
"05.06.2016 00:15 - 05.06.2016 00:30","39021","41022"
"05.06.2016 00:30 - 05.06.2016 00:45","38247","40298"
"05.06.2016 00:45 - 05.06.2016 01:00","37759","39902"
"05.06.2016 01:00 - 05.06.2016 01:15","37053","39276"
"05.06.2016 01:15 - 05.06.2016 01:30","36614","38713"
"05.06.2016 01:30 - 05.06.2016 01:45","36251","38297"
"05.06.2016 01:45 - 05.06.2016 02:00","35987","37883"
"05.06.2016 02:00 - 05.06.2016 02:15","35755","37564"
"05.06.2016 02:15 - 05.06.2016 02:30","35520","37252"
"05.06.2016 02:30 - 05.06.2016 02:45","35217","36972"
"05.06.2016 02:45 - 05.06.2016 03:00","35156","36930"
"05.06.2016 03:00 - 05.06.2016 03:15","35129","37164"
"05.06.2016 03:15 - 05.06.2016 03:30","35029","36840"
"05.06.2016 03:30 - 05.06.2016 03:45","35001","36648"
"05.06.2016 03:45 - 05.06.2016 04:00","34944","36386"
"05.06.2016 04:00 - 05.06.2016 04:15","35080","36663"
"05.06.2016 04:15 - 05.06.2016 04:30","34957","36600"
"05.06.2016 04:30 - 05.06.2016 04:45","34668","36354"
"05.06.2016 04:45 - 05.06.2016 05:00","34625","36279"
"05.06.2016 05:00 - 05.06.2016 05:15","34697","36205"
"05.06.2016 05:15 - 05.06.2016 05:30","34647","36156"
"05.06.2016 05:30 - 05.06.2016 05:45","34652","36156"
"05.06.2016 05:45 - 05.06.2016 06:00","34554","36062"
"05.06.2016 06:00 - 05.06.2016 06:15","34855","36612"
"05.06.2016 06:15 - 05.06.2016 06:30","35246","36626"
"05.06.2016 06:30 - 05.06.2016 06:45","35594","37237"
"05.06.2016 06:45 - 05.06.2016 07:00","36022","37803"
"05.06.2016 07:00 - 05.06.2016 07:15","36629","38646"
"05.06.2016 07:15 - 05.06.2016 07:30","37583","39384"
"05.06.2016 07:30 - 05.06.2016 07:45","38284","40197"
"05.06.2016 07:45 - 05.06.2016 08:00","39648","40877"
"05.06.2016 08:00 - 05.06.2016 08:15","40708","42114"
"05.06.2016 08:15 - 05.06.2016 08:30","41321","42987"
"05.06.2016 08:30 - 05.06.2016 08:45","42200","43930"
"05.06.2016 08:45 - 05.06.2016 09:00","43136","44886"
"05.06.2016 09:00 - 05.06.2016 09:15","43817","45661"
"05.06.2016 09:15 - 05.06.2016 09:30","44717","46621"
"05.06.2016 09:30 - 05.06.2016 09:45","45009","47048"
"05.06.2016 09:45 - 05.06.2016 10:00","45682","47627"
"05.06.2016 10:00 - 05.06.2016 10:15","46655","48178"
"05.06.2016 10:15 - 05.06.2016 10:30","47740","48879"
"05.06.2016 10:30 - 05.06.2016 10:45","47649","49569"
"05.06.2016 10:45 - 05.06.2016 11:00","48459","49837"
"05.06.2016 11:00 - 05.06.2016 11:15","48942","50350"
"05.06.2016 11:15 - 05.06.2016 11:30","49621","51197"
"05.06.2016 11:30 - 05.06.2016 11:45","50278","51806"
"05.06.2016 11:45 - 05.06.2016 12:00","49856","51679"
"05.06.2016 12:00 - 05.06.2016 12:15","49594","51254"
"05.06.2016 12:15 - 05.06.2016 12:30","49674","50967"
"05.06.2016 12:30 - 05.06.2016 12:45","49336","50613"
"05.06.2016 12:45 - 05.06.2016 13:00","48908","50355"
"05.06.2016 13:00 - 05.06.2016 13:15","48078","49668"
"05.06.2016 13:15 - 05.06.2016 13:30","48271","49535"
"05.06.2016 13:30 - 05.06.2016 13:45","47487","48917"
"05.06.2016 13:45 - 05.06.2016 14:00","46821","48733"
"05.06.2016 14:00 - 05.06.2016 14:15","47197","48230"
"05.06.2016 14:15 - 05.06.2016 14:30","45908","48016"
"05.06.2016 14:30 - 05.06.2016 14:45","45975","47669"
"05.06.2016 14:45 - 05.06.2016 15:00","46011","47539"
"05.06.2016 15:00 - 05.06.2016 15:15","46195","47248"
"05.06.2016 15:15 - 05.06.2016 15:30","45672","47055"
"05.06.2016 15:30 - 05.06.2016 15:45","45102","47079"
"05.06.2016 15:45 - 05.06.2016 16:00","45835","46733"
"05.06.2016 16:00 - 05.06.2016 16:15","45623","46862"
"05.06.2016 16:15 - 05.06.2016 16:30","46381","46814"
"05.06.2016 16:30 - 05.06.2016 16:45","45855","46950"
"05.06.2016 16:45 - 05.06.2016 17:00","45283","46851"
"05.06.2016 17:00 - 05.06.2016 17:15","45634","47631"
"05.06.2016 17:15 - 05.06.2016 17:30","45906","47614"
"05.06.2016 17:30 - 05.06.2016 17:45","46551","47885"
"05.06.2016 17:45 - 05.06.2016 18:00","46874","48056"
"05.06.2016 18:00 - 05.06.2016 18:15","47314","48572"
"05.06.2016 18:15 - 05.06.2016 18:30","48132","48635"
"05.06.2016 18:30 - 05.06.2016 18:45","47889","48840"
"05.06.2016 18:45 - 05.06.2016 19:00","48093","48943"
"05.06.2016 19:00 - 05.06.2016 19:15","48096","49113"
"05.06.2016 19:15 - 05.06.2016 19:30","48233","48851"
"05.06.2016 19:30 - 05.06.2016 19:45","48022","48824"
"05.06.2016 19:45 - 05.06.2016 20:00","47550","48527"
"05.06.2016 20:00 - 05.06.2016 20:15","48077","48722"
"05.06.2016 20:15 - 05.06.2016 20:30","47866","48014"
"05.06.2016 20:30 - 05.06.2016 20:45","46984","47393"
"05.06.2016 20:45 - 05.06.2016 21:00","46865","47007"
"05.06.2016 21:00 - 05.06.2016 21:15","46416","47058"
"05.06.2016 21:15 - 05.06.2016 21:30","46256","47032"
"05.06.2016 21:30 - 05.06.2016 21:45","46543","47115"
"05.06.2016 21:45 - 05.06.2016 22:00","47112","47844"
"05.06.2016 22:00 - 05.06.2016 22:15","47446","48678"
"05.06.2016 22:15 - 05.06.2016 22:30","47034","48635"
"05.06.2016 22:30 - 05.06.2016 22:45","46190","47834"
"05.06.2016 22:45 - 05.06.2016 23:00","45071","47321"
"05.06.2016 23:00 - 05.06.2016 23:15","43875","46357"
"05.06.2016 23:15 - 05.06.2016 23:30","43071","45775"
"05.06.2016 23:30 - 05.06.2016 23:45","42423","44760"
"05.06.2016 23:45 - 06.06.2016 00:00","41430","43913"
"06.06.2016 00:00 - 06.06.2016 00:15","40578","42902"
"06.06.2016 00:15 - 06.06.2016 00:30","39906","42399"
"06.06.2016 00:30 - 06.06.2016 00:45","39303","41913"
"06.06.2016 00:45 - 06.06.2016 01:00","38944","41454"
"06.06.2016 01:00 - 06.06.2016 01:15","38563","40862"
"06.06.2016 01:15 - 06.06.2016 01:30","38171","40485"
"06.06.2016 01:30 - 06.06.2016 01:45","37965","40230"
"06.06.2016 01:45 - 06.06.2016 02:00","37827","39973"
"06.06.2016 02:00 - 06.06.2016 02:15","37457","39675"
"06.06.2016 02:15 - 06.06.2016 02:30","37311","39597"
"06.06.2016 02:30 - 06.06.2016 02:45","37221","39364"
"06.06.2016 02:45 - 06.06.2016 03:00","37258","39390"
"06.06.2016 03:00 - 06.06.2016 03:15","37375","39514"
"06.06.2016 03:15 - 06.06.2016 03:30","37245","39604"
"06.06.2016 03:30 - 06.06.2016 03:45","37332","39836"
"06.06.2016 03:45 - 06.06.2016 04:00","37428","39863"
"06.06.2016 04:00 - 06.06.2016 04:15","38276","40537"
"06.06.2016 04:15 - 06.06.2016 04:30","38770","40821"
"06.06.2016 04:30 - 06.06.2016 04:45","39298","41166"
"06.06.2016 04:45 - 06.06.2016 05:00","39881","41912"
"06.06.2016 05:00 - 06.06.2016 05:15","41570","43095"
"06.06.2016 05:15 - 06.06.2016 05:30","42042","43856"
"06.06.2016 05:30 - 06.06.2016 05:45","43426","45214"
"06.06.2016 05:45 - 06.06.2016 06:00","45137","46794"
"06.06.2016 06:00 - 06.06.2016 06:15","48672","50303"
"06.06.2016 06:15 - 06.06.2016 06:30","51429","52820"
"06.06.2016 06:30 - 06.06.2016 06:45","53378","54766"
"06.06.2016 06:45 - 06.06.2016 07:00","55050","56565"
"06.06.2016 07:00 - 06.06.2016 07:15","56926","58635"
"06.06.2016 07:15 - 06.06.2016 07:30","58314","59829"
"06.06.2016 07:30 - 06.06.2016 07:45","59229","61071"
"06.06.2016 07:45 - 06.06.2016 08:00","60348","62346"
"06.06.2016 08:00 - 06.06.2016 08:15","61350","63165"
"06.06.2016 08:15 - 06.06.2016 08:30","61770","63800"
"06.06.2016 08:30 - 06.06.2016 08:45","62095","64233"
"06.06.2016 08:45 - 06.06.2016 09:00","62055","64391"
"06.06.2016 09:00 - 06.06.2016 09:15","61886","64361"
"06.06.2016 09:15 - 06.06.2016 09:30","62360","65009"
"06.06.2016 09:30 - 06.06.2016 09:45","62599","65475"
"06.06.2016 09:45 - 06.06.2016 10:00","62947","66009"
"06.06.2016 10:00 - 06.06.2016 10:15","63448","66436"
"06.06.2016 10:15 - 06.06.2016 10:30","63759","66672"
"06.06.2016 10:30 - 06.06.2016 10:45","64025","67268"
"06.06.2016 10:45 - 06.06.2016 11:00","64651","67436"
"06.06.2016 11:00 - 06.06.2016 11:15","64846","67978"
"06.06.2016 11:15 - 06.06.2016 11:30","65175","68498"
"06.06.2016 11:30 - 06.06.2016 11:45","65551","68818"
"06.06.2016 11:45 - 06.06.2016 12:00","65547","68791"
"06.06.2016 12:00 - 06.06.2016 12:15","64440","68364"
"06.06.2016 12:15 - 06.06.2016 12:30","63713","68167"
"06.06.2016 12:30 - 06.06.2016 12:45","64466","68337"
"06.06.2016 12:45 - 06.06.2016 13:00","64117","68547"
"06.06.2016 13:00 - 06.06.2016 13:15","64520","68371"
"06.06.2016 13:15 - 06.06.2016 13:30","64249","68079"
"06.06.2016 13:30 - 06.06.2016 13:45","63932","67708"
"06.06.2016 13:45 - 06.06.2016 14:00","63887","67262"
"06.06.2016 14:00 - 06.06.2016 14:15","63479","67330"
"06.06.2016 14:15 - 06.06.2016 14:30","63118","67235"
"06.06.2016 14:30 - 06.06.2016 14:45","62292","66729"
"06.06.2016 14:45 - 06.06.2016 15:00","62703","66662"
"06.06.2016 15:00 - 06.06.2016 15:15","61920","66429"
"06.06.2016 15:15 - 06.06.2016 15:30","62195","66268"
"06.06.2016 15:30 - 06.06.2016 15:45","61646","65764"
"06.06.2016 15:45 - 06.06.2016 16:00","61253","65015"
"06.06.2016 16:00 - 06.06.2016 16:15","60439","64708"
"06.06.2016 16:15 - 06.06.2016 16:30","60407","64411"
"06.06.2016 16:30 - 06.06.2016 16:45","59255","63921"
"06.06.2016 16:45 - 06.06.2016 17:00","60310","63660"
"06.06.2016 17:00 - 06.06.2016 17:15","60047","63305"
"06.06.2016 17:15 - 06.06.2016 17:30","60045","63132"
"06.06.2016 17:30 - 06.06.2016 17:45","59777","62994"
"06.06.2016 17:45 - 06.06.2016 18:00","60188","62916"
"06.06.2016 18:00 - 06.06.2016 18:15","59664","62593"
"06.06.2016 18:15 - 06.06.2016 18:30","59084","62326"
"06.06.2016 18:30 - 06.06.2016 18:45","59500","62609"
"06.06.2016 18:45 - 06.06.2016 19:00","59521","62424"
"06.06.2016 19:00 - 06.06.2016 19:15","59029","62297"
"06.06.2016 19:15 - 06.06.2016 19:30","58597","61850"
"06.06.2016 19:30 - 06.06.2016 19:45","58128","61688"
"06.06.2016 19:45 - 06.06.2016 20:00","58289","61466"
"06.06.2016 20:00 - 06.06.2016 20:15","57753","60413"
"06.06.2016 20:15 - 06.06.2016 20:30","56638","59632"
"06.06.2016 20:30 - 06.06.2016 20:45","56068","58762"
"06.06.2016 20:45 - 06.06.2016 21:00","55097","58109"
"06.06.2016 21:00 - 06.06.2016 21:15","55195","57774"
"06.06.2016 21:15 - 06.06.2016 21:30","54778","56985"
"06.06.2016 21:30 - 06.06.2016 21:45","54551","56706"
"06.06.2016 21:45 - 06.06.2016 22:00","53064","56108"
"06.06.2016 22:00 - 06.06.2016 22:15","52658","56207"
"06.06.2016 22:15 - 06.06.2016 22:30","52063","55262"
"06.06.2016 22:30 - 06.06.2016 22:45","50755","54345"
"06.06.2016 22:45 - 06.06.2016 23:00","49849","52871"
"06.06.2016 23:00 - 06.06.2016 23:15","48679","51494"
"06.06.2016 23:15 - 06.06.2016 23:30","47394","50509"
"06.06.2016 23:30 - 06.06.2016 23:45","46557","49437"
"06.06.2016 23:45 - 07.06.2016 00:00","45819","48705"
"07.06.2016 00:00 - 07.06.2016 00:15","44674","47345"
"07.06.2016 00:15 - 07.06.2016 00:30","44103","46827"
"07.06.2016 00:30 - 07.06.2016 00:45","43695","46409"
"07.06.2016 00:45 - 07.06.2016 01:00","43291","45906"
"07.06.2016 01:00 - 07.06.2016 01:15","42635","45454"
"07.06.2016 01:15 - 07.06.2016 01:30","42204","45238"
"07.06.2016 01:30 - 07.06.2016 01:45","41940","44894"
"07.06.2016 01:45 - 07.06.2016 02:00","41697","44499"
"07.06.2016 02:00 - 07.06.2016 02:15","41233","43938"
"07.06.2016 02:15 - 07.06.2016 02:30","41163","43865"
"07.06.2016 02:30 - 07.06.2016 02:45","41200","43858"
"07.06.2016 02:45 - 07.06.2016 03:00","41214","43886"
"07.06.2016 03:00 - 07.06.2016 03:15","41404","44127"
"07.06.2016 03:15 - 07.06.2016 03:30","41396","44412"
"07.06.2016 03:30 - 07.06.2016 03:45","41391","44416"
"07.06.2016 03:45 - 07.06.2016 04:00","41545","44462"
"07.06.2016 04:00 - 07.06.2016 04:15","41860","44752"
"07.06.2016 04:15 - 07.06.2016 04:30","42324","45232"
"07.06.2016 04:30 - 07.06.2016 04:45","42834","45445"
"07.06.2016 04:45 - 07.06.2016 05:00","43151","45380"
"07.06.2016 05:00 - 07.06.2016 05:15","44007","46034"
"07.06.2016 05:15 - 07.06.2016 05:30","44585","46944"
"07.06.2016 05:30 - 07.06.2016 05:45","45659","47935"
"07.06.2016 05:45 - 07.06.2016 06:00","47006","49339"
"07.06.2016 06:00 - 07.06.2016 06:15","49843","52655"
"07.06.2016 06:15 - 07.06.2016 06:30","52132","54391"
"07.06.2016 06:30 - 07.06.2016 06:45","53925","56177"
"07.06.2016 06:45 - 07.06.2016 07:00","55369","57994"
"07.06.2016 07:00 - 07.06.2016 07:15","57054","60092"
"07.06.2016 07:15 - 07.06.2016 07:30","58842","61248"
"07.06.2016 07:30 - 07.06.2016 07:45","59896","62531"
"07.06.2016 07:45 - 07.06.2016 08:00","60992","63512"
"07.06.2016 08:00 - 07.06.2016 08:15","61796","64586"
"07.06.2016 08:15 - 07.06.2016 08:30","62332","65131"
"07.06.2016 08:30 - 07.06.2016 08:45","62773","65758"
"07.06.2016 08:45 - 07.06.2016 09:00","62803","65921"
"07.06.2016 09:00 - 07.06.2016 09:15","62584","65685"
"07.06.2016 09:15 - 07.06.2016 09:30","63041","66147"
"07.06.2016 09:30 - 07.06.2016 09:45","63487","66715"
"07.06.2016 09:45 - 07.06.2016 10:00","63783","67071"
"07.06.2016 10:00 - 07.06.2016 10:15","64142","67139"
"07.06.2016 10:15 - 07.06.2016 10:30","64367","67388"
"07.06.2016 10:30 - 07.06.2016 10:45","64690","67599"
"07.06.2016 10:45 - 07.06.2016 11:00","65019","68183"
"07.06.2016 11:00 - 07.06.2016 11:15","65186","68430"
"07.06.2016 11:15 - 07.06.2016 11:30","65494","68914"
"07.06.2016 11:30 - 07.06.2016 11:45","65649","69137"
"07.06.2016 11:45 - 07.06.2016 12:00","65069","69234"
"07.06.2016 12:00 - 07.06.2016 12:15","64808","68417"
"07.06.2016 12:15 - 07.06.2016 12:30","64566","68236"
"07.06.2016 12:30 - 07.06.2016 12:45","64721","68413"
"07.06.2016 12:45 - 07.06.2016 13:00","65308","68408"
"07.06.2016 13:00 - 07.06.2016 13:15","64712","68303"
"07.06.2016 13:15 - 07.06.2016 13:30","64972","68287"
"07.06.2016 13:30 - 07.06.2016 13:45","64440","68029"
"07.06.2016 13:45 - 07.06.2016 14:00","64082","67644"
"07.06.2016 14:00 - 07.06.2016 14:15","63940","67315"
"07.06.2016 14:15 - 07.06.2016 14:30","63565","66975"
"07.06.2016 14:30 - 07.06.2016 14:45","63360","66625"
"07.06.2016 14:45 - 07.06.2016 15:00","63771","66450"
"07.06.2016 15:00 - 07.06.2016 15:15","63659","66232"
"07.06.2016 15:15 - 07.06.2016 15:30","62746","65630"
"07.06.2016 15:30 - 07.06.2016 15:45","62395","65350"
"07.06.2016 15:45 - 07.06.2016 16:00","61865","65152"
"07.06.2016 16:00 - 07.06.2016 16:15","61698","64612"
"07.06.2016 16:15 - 07.06.2016 16:30","61836","64240"
"07.06.2016 16:30 - 07.06.2016 16:45","61451","63928"
"07.06.2016 16:45 - 07.06.2016 17:00","61068","63597"
"07.06.2016 17:00 - 07.06.2016 17:15","60699","63575"
"07.06.2016 17:15 - 07.06.2016 17:30","60895","63491"
"07.06.2016 17:30 - 07.06.2016 17:45","61137","63517"
"07.06.2016 17:45 - 07.06.2016 18:00","61116","63509"
"07.06.2016 18:00 - 07.06.2016 18:15","60527","63039"
"07.06.2016 18:15 - 07.06.2016 18:30","60390","63121"
"07.06.2016 18:30 - 07.06.2016 18:45","60248","63124"
"07.06.2016 18:45 - 07.06.2016 19:00","60340","63096"
"07.06.2016 19:00 - 07.06.2016 19:15","60199","62786"
"07.06.2016 19:15 - 07.06.2016 19:30","59692","62229"
"07.06.2016 19:30 - 07.06.2016 19:45","59217","61983"
"07.06.2016 19:45 - 07.06.2016 20:00","58911","61502"
"07.06.2016 20:00 - 07.06.2016 20:15","58456","60839"
"07.06.2016 20:15 - 07.06.2016 20:30","57495","59908"
"07.06.2016 20:30 - 07.06.2016 20:45","56608","59034"
"07.06.2016 20:45 - 07.06.2016 21:00","55887","58310"
"07.06.2016 21:00 - 07.06.2016 21:15","55334","58032"
"07.06.2016 21:15 - 07.06.2016 21:30","55190","57281"
"07.06.2016 21:30 - 07.06.2016 21:45","54775","56559"
"07.06.2016 21:45 - 07.06.2016 22:00","54377","55812"
"07.06.2016 22:00 - 07.06.2016 22:15","53854","55303"
"07.06.2016 22:15 - 07.06.2016 22:30","53110","54264"
"07.06.2016 22:30 - 07.06.2016 22:45","51944","53076"
"07.06.2016 22:45 - 07.06.2016 23:00","50685","51974"
"07.06.2016 23:00 - 07.06.2016 23:15","49133","50704"
"07.06.2016 23:15 - 07.06.2016 23:30","47942","49882"
"07.06.2016 23:30 - 07.06.2016 23:45","46979","48818"
"07.06.2016 23:45 - 08.06.2016 00:00","46308","48221"
"08.06.2016 00:00 - 08.06.2016 00:15","44881","47276"
"08.06.2016 00:15 - 08.06.2016 00:30","44249","46896"
"08.06.2016 00:30 - 08.06.2016 00:45","43796","46407"
"08.06.2016 00:45 - 08.06.2016 01:00","43337","46131"
"08.06.2016 01:00 - 08.06.2016 01:15","42703","45646"
"08.06.2016 01:15 - 08.06.2016 01:30","42330","45165"
"08.06.2016 01:30 - 08.06.2016 01:45","41951","44951"
"08.06.2016 01:45 - 08.06.2016 02:00","41711","44580"
"08.06.2016 02:00 - 08.06.2016 02:15","41170","44198"
"08.06.2016 02:15 - 08.06.2016 02:30","40991","44077"
"08.06.2016 02:30 - 08.06.2016 02:45","40944","44023"
"08.06.2016 02:45 - 08.06.2016 03:00","41066","44048"
"08.06.2016 03:00 - 08.06.2016 03:15","41079","44041"
"08.06.2016 03:15 - 08.06.2016 03:30","41174","43996"
"08.06.2016 03:30 - 08.06.2016 03:45","41106","44184"
"08.06.2016 03:45 - 08.06.2016 04:00","41141","44313"
"08.06.2016 04:00 - 08.06.2016 04:15","41663","44805"
"08.06.2016 04:15 - 08.06.2016 04:30","41884","44858"
"08.06.2016 04:30 - 08.06.2016 04:45","42384","45190"
"08.06.2016 04:45 - 08.06.2016 05:00","42643","45255"
"08.06.2016 05:00 - 08.06.2016 05:15","43597","46095"
"08.06.2016 05:15 - 08.06.2016 05:30","43936","46955"
"08.06.2016 05:30 - 08.06.2016 05:45","44788","47938"
"08.06.2016 05:45 - 08.06.2016 06:00","46006","49479"
"08.06.2016 06:00 - 08.06.2016 06:15","48851","52939"
"08.06.2016 06:15 - 08.06.2016 06:30","50745","55152"
"08.06.2016 06:30 - 08.06.2016 06:45","52413","57098"
"08.06.2016 06:45 - 08.06.2016 07:00","53662","58661"
"08.06.2016 07:00 - 08.06.2016 07:15","55405","60922"
"08.06.2016 07:15 - 08.06.2016 07:30","56021","61966"
"08.06.2016 07:30 - 08.06.2016 07:45","57027","63165"
"08.06.2016 07:45 - 08.06.2016 08:00","58020","63889"
"08.06.2016 08:00 - 08.06.2016 08:15","58639","64731"
"08.06.2016 08:15 - 08.06.2016 08:30","59384","65452"
"08.06.2016 08:30 - 08.06.2016 08:45","59811","65829"
"08.06.2016 08:45 - 08.06.2016 09:00","59904","66023"
"08.06.2016 09:00 - 08.06.2016 09:15","59790","65690"
"08.06.2016 09:15 - 08.06.2016 09:30","60197","66010"
"08.06.2016 09:30 - 08.06.2016 09:45","60736","66680"
"08.06.2016 09:45 - 08.06.2016 10:00","61163","66877"
"08.06.2016 10:00 - 08.06.2016 10:15","61578","67160"
"08.06.2016 10:15 - 08.06.2016 10:30","62029","67531"
"08.06.2016 10:30 - 08.06.2016 10:45","62246","67848"
"08.06.2016 10:45 - 08.06.2016 11:00","62538","68512"
"08.06.2016 11:00 - 08.06.2016 11:15","62810","68758"
"08.06.2016 11:15 - 08.06.2016 11:30","63107","69154"
"08.06.2016 11:30 - 08.06.2016 11:45","63433","69351"
"08.06.2016 11:45 - 08.06.2016 12:00","62839","69293"
"08.06.2016 12:00 - 08.06.2016 12:15","62716","68633"
"08.06.2016 12:15 - 08.06.2016 12:30","62408","68228"
"08.06.2016 12:30 - 08.06.2016 12:45","62179","68416"
"08.06.2016 12:45 - 08.06.2016 13:00","62258","68411"
"08.06.2016 13:00 - 08.06.2016 13:15","61830","68240"
"08.06.2016 13:15 - 08.06.2016 13:30","61797","68075"
"08.06.2016 13:30 - 08.06.2016 13:45","61406","67760"
"08.06.2016 13:45 - 08.06.2016 14:00","60889","66894"
"08.06.2016 14:00 - 08.06.2016 14:15","60563","66691"
"08.06.2016 14:15 - 08.06.2016 14:30","60361","66685"
"08.06.2016 14:30 - 08.06.2016 14:45","60022","66500"
"08.06.2016 14:45 - 08.06.2016 15:00","60215","66128"
"08.06.2016 15:00 - 08.06.2016 15:15","60035","66209"
"08.06.2016 15:15 - 08.06.2016 15:30","59251","65797"
"08.06.2016 15:30 - 08.06.2016 15:45","58754","65407"
"08.06.2016 15:45 - 08.06.2016 16:00","58489","64916"
"08.06.2016 16:00 - 08.06.2016 16:15","58123","64641"
"08.06.2016 16:15 - 08.06.2016 16:30","58379","64266"
"08.06.2016 16:30 - 08.06.2016 16:45","58456","63795"
"08.06.2016 16:45 - 08.06.2016 17:00","57953","63646"
"08.06.2016 17:00 - 08.06.2016 17:15","58126","63774"
"08.06.2016 17:15 - 08.06.2016 17:30","57683","63825"
"08.06.2016 17:30 - 08.06.2016 17:45","57858","63804"
"08.06.2016 17:45 - 08.06.2016 18:00","57862","63916"
"08.06.2016 18:00 - 08.06.2016 18:15","57660","63343"
"08.06.2016 18:15 - 08.06.2016 18:30","57717","63098"
"08.06.2016 18:30 - 08.06.2016 18:45","57695","63185"
"08.06.2016 18:45 - 08.06.2016 19:00","57867","63218"
"08.06.2016 19:00 - 08.06.2016 19:15","57852","63022"
"08.06.2016 19:15 - 08.06.2016 19:30","57501","62385"
"08.06.2016 19:30 - 08.06.2016 19:45","57026","62076"
"08.06.2016 19:45 - 08.06.2016 20:00","56826","61854"
"08.06.2016 20:00 - 08.06.2016 20:15","56181","61103"
"08.06.2016 20:15 - 08.06.2016 20:30","55420","60179"
"08.06.2016 20:30 - 08.06.2016 20:45","54533","59472"
"08.06.2016 20:45 - 08.06.2016 21:00","53956","58739"
"08.06.2016 21:00 - 08.06.2016 21:15","53188","58316"
"08.06.2016 21:15 - 08.06.2016 21:30","52969","57779"
"08.06.2016 21:30 - 08.06.2016 21:45","52560","57173"
"08.06.2016 21:45 - 08.06.2016 22:00","52315","56472"
"08.06.2016 22:00 - 08.06.2016 22:15","52016","56073"
"08.06.2016 22:15 - 08.06.2016 22:30","51359","55329"
"08.06.2016 22:30 - 08.06.2016 22:45","50321","54167"
"08.06.2016 22:45 - 08.06.2016 23:00","49092","53370"
"08.06.2016 23:00 - 08.06.2016 23:15","47685","51662"
"08.06.2016 23:15 - 08.06.2016 23:30","46660","50454"
"08.06.2016 23:30 - 08.06.2016 23:45","45708","49489"
"08.06.2016 23:45 - 09.06.2016 00:00","44812","48780"
"09.06.2016 00:00 - 09.06.2016 00:15","44298","47857"
"09.06.2016 00:15 - 09.06.2016 00:30","43500","47284"
"09.06.2016 00:30 - 09.06.2016 00:45","42951","46628"
"09.06.2016 00:45 - 09.06.2016 01:00","42444","46239"
"09.06.2016 01:00 - 09.06.2016 01:15","41813","45728"
"09.06.2016 01:15 - 09.06.2016 01:30","41363","45621"
"09.06.2016 01:30 - 09.06.2016 01:45","41111","45323"
"09.06.2016 01:45 - 09.06.2016 02:00","40768","44945"
"09.06.2016 02:00 - 09.06.2016 02:15","40374","44707"
"09.06.2016 02:15 - 09.06.2016 02:30","40265","44504"
"09.06.2016 02:30 - 09.06.2016 02:45","40128","44450"
"09.06.2016 02:45 - 09.06.2016 03:00","40186","44459"
"09.06.2016 03:00 - 09.06.2016 03:15","40338","44602"
"09.06.2016 03:15 - 09.06.2016 03:30","40337","44539"
"09.06.2016 03:30 - 09.06.2016 03:45","40309","44571"
"09.06.2016 03:45 - 09.06.2016 04:00","40332","44556"
"09.06.2016 04:00 - 09.06.2016 04:15","40734","44689"
"09.06.2016 04:15 - 09.06.2016 04:30","41131","45049"
