"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"31.05.2018 17:15 - 31.05.2018 17:30","53263","54850"
"31.05.2018 17:30 - 31.05.2018 17:45","53126","55191"
"31.05.2018 17:45 - 31.05.2018 18:00","53567","55392"
"31.05.2018 18:00 - 31.05.2018 18:15","53373","55917"
"31.05.2018 18:15 - 31.05.2018 18:30","53685","56059"
"31.05.2018 18:30 - 31.05.2018 18:45","53947","56056"
"31.05.2018 18:45 - 31.05.2018 19:00","53305","56023"
"31.05.2018 19:00 - 31.05.2018 19:15","53524","56027"
"31.05.2018 19:15 - 31.05.2018 19:30","53489","55897"
"31.05.2018 19:30 - 31.05.2018 19:45","53373","55694"
"31.05.2018 19:45 - 31.05.2018 20:00","52495","55781"
"31.05.2018 20:00 - 31.05.2018 20:15","52681","55305"
"31.05.2018 20:15 - 31.05.2018 20:30","52088","54760"
"31.05.2018 20:30 - 31.05.2018 20:45","51751","54726"
"31.05.2018 20:45 - 31.05.2018 21:00","51110","54159"
"31.05.2018 21:00 - 31.05.2018 21:15","50424","53996"
"31.05.2018 21:15 - 31.05.2018 21:30","50657","53933"
"31.05.2018 21:30 - 31.05.2018 21:45","50885","53599"
"31.05.2018 21:45 - 31.05.2018 22:00","50810","53422"
"31.05.2018 22:00 - 31.05.2018 22:15","51331","53285"
"31.05.2018 22:15 - 31.05.2018 22:30","49622","52639"
"31.05.2018 22:30 - 31.05.2018 22:45","49685","51828"
"31.05.2018 22:45 - 31.05.2018 23:00","48435","50739"
"31.05.2018 23:00 - 31.05.2018 23:15","47936","49773"
"31.05.2018 23:15 - 31.05.2018 23:30","47024","48939"
"31.05.2018 23:30 - 31.05.2018 23:45","45851","47833"
"31.05.2018 23:45 - 01.06.2018 00:00","45231","47059"
"01.06.2018 00:00 - 01.06.2018 00:15","43441","46228"
"01.06.2018 00:15 - 01.06.2018 00:30","42786","45717"
"01.06.2018 00:30 - 01.06.2018 00:45","42361","44965"
"01.06.2018 00:45 - 01.06.2018 01:00","41896","44784"
"01.06.2018 01:00 - 01.06.2018 01:15","41491","44219"
"01.06.2018 01:15 - 01.06.2018 01:30","41133","43675"
"01.06.2018 01:30 - 01.06.2018 01:45","41048","42973"
"01.06.2018 01:45 - 01.06.2018 02:00","40655","42511"
"01.06.2018 02:00 - 01.06.2018 02:15","40497","42197"
"01.06.2018 02:15 - 01.06.2018 02:30","40460","42370"
"01.06.2018 02:30 - 01.06.2018 02:45","40556","42343"
"01.06.2018 02:45 - 01.06.2018 03:00","40572","41952"
"01.06.2018 03:00 - 01.06.2018 03:15","40729","42201"
"01.06.2018 03:15 - 01.06.2018 03:30","40661","42116"
"01.06.2018 03:30 - 01.06.2018 03:45","40795","41850"
"01.06.2018 03:45 - 01.06.2018 04:00","40802","41987"
"01.06.2018 04:00 - 01.06.2018 04:15","41187","42389"
"01.06.2018 04:15 - 01.06.2018 04:30","41272","43355"
"01.06.2018 04:30 - 01.06.2018 04:45","41584","43278"
"01.06.2018 04:45 - 01.06.2018 05:00","41939","43648"
"01.06.2018 05:00 - 01.06.2018 05:15","42918","44522"
"01.06.2018 05:15 - 01.06.2018 05:30","43455","44753"
"01.06.2018 05:30 - 01.06.2018 05:45","44438","45238"
"01.06.2018 05:45 - 01.06.2018 06:00","45534","46740"
"01.06.2018 06:00 - 01.06.2018 06:15","48200","49048"
"01.06.2018 06:15 - 01.06.2018 06:30","50043","51002"
"01.06.2018 06:30 - 01.06.2018 06:45","51453","52743"
"01.06.2018 06:45 - 01.06.2018 07:00","52765","54170"
"01.06.2018 07:00 - 01.06.2018 07:15","54365","56065"
"01.06.2018 07:15 - 01.06.2018 07:30","55428","56993"
"01.06.2018 07:30 - 01.06.2018 07:45","57126","57683"
"01.06.2018 07:45 - 01.06.2018 08:00","57788","58471"
"01.06.2018 08:00 - 01.06.2018 08:15","58875","59639"
"01.06.2018 08:15 - 01.06.2018 08:30","59484","60305"
"01.06.2018 08:30 - 01.06.2018 08:45","59943","61201"
"01.06.2018 08:45 - 01.06.2018 09:00","60340","61657"
"01.06.2018 09:00 - 01.06.2018 09:15","60479","61739"
"01.06.2018 09:15 - 01.06.2018 09:30","60639","62315"
"01.06.2018 09:30 - 01.06.2018 09:45","61029","63319"
"01.06.2018 09:45 - 01.06.2018 10:00","61305","63603"
"01.06.2018 10:00 - 01.06.2018 10:15","61745","63643"
"01.06.2018 10:15 - 01.06.2018 10:30","61956","63766"
"01.06.2018 10:30 - 01.06.2018 10:45","61960","63771"
"01.06.2018 10:45 - 01.06.2018 11:00","62229","64155"
"01.06.2018 11:00 - 01.06.2018 11:15","62642","64466"
"01.06.2018 11:15 - 01.06.2018 11:30","62543","64545"
"01.06.2018 11:30 - 01.06.2018 11:45","63122","64536"
"01.06.2018 11:45 - 01.06.2018 12:00","61931","64560"
"01.06.2018 12:00 - 01.06.2018 12:15","62285","64222"
"01.06.2018 12:15 - 01.06.2018 12:30","61940","63811"
"01.06.2018 12:30 - 01.06.2018 12:45","61836","63682"
"01.06.2018 12:45 - 01.06.2018 13:00","61523","63581"
"01.06.2018 13:00 - 01.06.2018 13:15","61226","63558"
"01.06.2018 13:15 - 01.06.2018 13:30","61438","63008"
"01.06.2018 13:30 - 01.06.2018 13:45","60988","62418"
"01.06.2018 13:45 - 01.06.2018 14:00","60709","62071"
"01.06.2018 14:00 - 01.06.2018 14:15","60255","61683"
"01.06.2018 14:15 - 01.06.2018 14:30","60205","61408"
"01.06.2018 14:30 - 01.06.2018 14:45","59818","61341"
"01.06.2018 14:45 - 01.06.2018 15:00","59905","61068"
"01.06.2018 15:00 - 01.06.2018 15:15","60476","61491"
"01.06.2018 15:15 - 01.06.2018 15:30","59811","61246"
"01.06.2018 15:30 - 01.06.2018 15:45","59271","60798"
"01.06.2018 15:45 - 01.06.2018 16:00","58498","60336"
"01.06.2018 16:00 - 01.06.2018 16:15","58839","59845"
"01.06.2018 16:15 - 01.06.2018 16:30","58528","59664"
"01.06.2018 16:30 - 01.06.2018 16:45","58118","59296"
"01.06.2018 16:45 - 01.06.2018 17:00","57663","59347"
"01.06.2018 17:00 - 01.06.2018 17:15","57988","59554"
"01.06.2018 17:15 - 01.06.2018 17:30","57694","59705"
"01.06.2018 17:30 - 01.06.2018 17:45","57519","59961"
"01.06.2018 17:45 - 01.06.2018 18:00","57616","59774"
"01.06.2018 18:00 - 01.06.2018 18:15","57446","59749"
"01.06.2018 18:15 - 01.06.2018 18:30","57243","59328"
"01.06.2018 18:30 - 01.06.2018 18:45","57432","59385"
"01.06.2018 18:45 - 01.06.2018 19:00","57330","59161"
"01.06.2018 19:00 - 01.06.2018 19:15","57111","59053"
"01.06.2018 19:15 - 01.06.2018 19:30","57143","58600"
"01.06.2018 19:30 - 01.06.2018 19:45","56697","58021"
"01.06.2018 19:45 - 01.06.2018 20:00","56501","57723"
"01.06.2018 20:00 - 01.06.2018 20:15","55996","56980"
"01.06.2018 20:15 - 01.06.2018 20:30","55114","56210"
"01.06.2018 20:30 - 01.06.2018 20:45","54403","55747"
"01.06.2018 20:45 - 01.06.2018 21:00","53742","55113"
"01.06.2018 21:00 - 01.06.2018 21:15","53011","54699"
"01.06.2018 21:15 - 01.06.2018 21:30","52852","54195"
"01.06.2018 21:30 - 01.06.2018 21:45","52548","53695"
"01.06.2018 21:45 - 01.06.2018 22:00","52261","53419"
"01.06.2018 22:00 - 01.06.2018 22:15","52029","52898"
"01.06.2018 22:15 - 01.06.2018 22:30","50894","52016"
"01.06.2018 22:30 - 01.06.2018 22:45","50180","51249"
"01.06.2018 22:45 - 01.06.2018 23:00","49049","50268"
"01.06.2018 23:00 - 01.06.2018 23:15","47909","49328"
"01.06.2018 23:15 - 01.06.2018 23:30","47008","48565"
"01.06.2018 23:30 - 01.06.2018 23:45","46209","47987"
"01.06.2018 23:45 - 02.06.2018 00:00","45452","46903"
"02.06.2018 00:00 - 02.06.2018 00:15","46835","46307"
"02.06.2018 00:15 - 02.06.2018 00:30","46218","45462"
"02.06.2018 00:30 - 02.06.2018 00:45","45664","44738"
"02.06.2018 00:45 - 02.06.2018 01:00","45097","44298"
"02.06.2018 01:00 - 02.06.2018 01:15","44572","43690"
"02.06.2018 01:15 - 02.06.2018 01:30","43920","43397"
"02.06.2018 01:30 - 02.06.2018 01:45","43754","43051"
"02.06.2018 01:45 - 02.06.2018 02:00","43234","42818"
"02.06.2018 02:00 - 02.06.2018 02:15","42767","42104"
"02.06.2018 02:15 - 02.06.2018 02:30","42511","42077"
"02.06.2018 02:30 - 02.06.2018 02:45","42548","41978"
"02.06.2018 02:45 - 02.06.2018 03:00","42396","41893"
"02.06.2018 03:00 - 02.06.2018 03:15","42181","41734"
"02.06.2018 03:15 - 02.06.2018 03:30","42171","41823"
"02.06.2018 03:30 - 02.06.2018 03:45","42156","41569"
"02.06.2018 03:45 - 02.06.2018 04:00","42025","41609"
"02.06.2018 04:00 - 02.06.2018 04:15","42257","41572"
"02.06.2018 04:15 - 02.06.2018 04:30","42125","41656"
"02.06.2018 04:30 - 02.06.2018 04:45","42250","41556"
"02.06.2018 04:45 - 02.06.2018 05:00","42288","41607"
"02.06.2018 05:00 - 02.06.2018 05:15","42269","41995"
"02.06.2018 05:15 - 02.06.2018 05:30","42014","41735"
"02.06.2018 05:30 - 02.06.2018 05:45","42017","41784"
"02.06.2018 05:45 - 02.06.2018 06:00","42103","42344"
"02.06.2018 06:00 - 02.06.2018 06:15","42481","43181"
"02.06.2018 06:15 - 02.06.2018 06:30","43290","43833"
"02.06.2018 06:30 - 02.06.2018 06:45","43870","44440"
"02.06.2018 06:45 - 02.06.2018 07:00","44572","45214"
"02.06.2018 07:00 - 02.06.2018 07:15","45507","46227"
"02.06.2018 07:15 - 02.06.2018 07:30","46332","46936"
"02.06.2018 07:30 - 02.06.2018 07:45","47831","47629"
"02.06.2018 07:45 - 02.06.2018 08:00","48906","48828"
"02.06.2018 08:00 - 02.06.2018 08:15","50282","49875"
"02.06.2018 08:15 - 02.06.2018 08:30","50903","50853"
"02.06.2018 08:30 - 02.06.2018 08:45","51696","51311"
"02.06.2018 08:45 - 02.06.2018 09:00","52466","52120"
"02.06.2018 09:00 - 02.06.2018 09:15","53127","52894"
"02.06.2018 09:15 - 02.06.2018 09:30","54142","53669"
"02.06.2018 09:30 - 02.06.2018 09:45","54311","54230"
"02.06.2018 09:45 - 02.06.2018 10:00","55031","54674"
"02.06.2018 10:00 - 02.06.2018 10:15","55154","55148"
"02.06.2018 10:15 - 02.06.2018 10:30","55514","55660"
"02.06.2018 10:30 - 02.06.2018 10:45","55716","55732"
"02.06.2018 10:45 - 02.06.2018 11:00","56021","55938"
"02.06.2018 11:00 - 02.06.2018 11:15","56368","56170"
"02.06.2018 11:15 - 02.06.2018 11:30","56571","56415"
"02.06.2018 11:30 - 02.06.2018 11:45","56878","56919"
"02.06.2018 11:45 - 02.06.2018 12:00","56027","56744"
"02.06.2018 12:00 - 02.06.2018 12:15","56001","56447"
"02.06.2018 12:15 - 02.06.2018 12:30","55707","56292"
"02.06.2018 12:30 - 02.06.2018 12:45","55263","55937"
"02.06.2018 12:45 - 02.06.2018 13:00","54950","55491"
"02.06.2018 13:00 - 02.06.2018 13:15","54193","54908"
"02.06.2018 13:15 - 02.06.2018 13:30","53942","54655"
"02.06.2018 13:30 - 02.06.2018 13:45","53402","54079"
"02.06.2018 13:45 - 02.06.2018 14:00","53069","53547"
"02.06.2018 14:00 - 02.06.2018 14:15","52626","53156"
"02.06.2018 14:15 - 02.06.2018 14:30","52069","52953"
"02.06.2018 14:30 - 02.06.2018 14:45","51881","52464"
"02.06.2018 14:45 - 02.06.2018 15:00","52318","52384"
"02.06.2018 15:00 - 02.06.2018 15:15","52782","52143"
"02.06.2018 15:15 - 02.06.2018 15:30","52167","52255"
"02.06.2018 15:30 - 02.06.2018 15:45","52033","51609"
"02.06.2018 15:45 - 02.06.2018 16:00","51728","51433"
"02.06.2018 16:00 - 02.06.2018 16:15","52116","51140"
"02.06.2018 16:15 - 02.06.2018 16:30","52402","51126"
"02.06.2018 16:30 - 02.06.2018 16:45","52606","51240"
"02.06.2018 16:45 - 02.06.2018 17:00","51833","50988"
"02.06.2018 17:00 - 02.06.2018 17:15","52207","51073"
"02.06.2018 17:15 - 02.06.2018 17:30","52169","50986"
"02.06.2018 17:30 - 02.06.2018 17:45","52197","51272"
"02.06.2018 17:45 - 02.06.2018 18:00","52355","51485"
"02.06.2018 18:00 - 02.06.2018 18:15","52440","51667"
"02.06.2018 18:15 - 02.06.2018 18:30","52532","51828"
"02.06.2018 18:30 - 02.06.2018 18:45","52746","51767"
"02.06.2018 18:45 - 02.06.2018 19:00","52302","51473"
"02.06.2018 19:00 - 02.06.2018 19:15","52486","50835"
"02.06.2018 19:15 - 02.06.2018 19:30","52418","50869"
"02.06.2018 19:30 - 02.06.2018 19:45","52241","50482"
"02.06.2018 19:45 - 02.06.2018 20:00","51058","50402"
"02.06.2018 20:00 - 02.06.2018 20:15","51275","49985"
"02.06.2018 20:15 - 02.06.2018 20:30","50709","49201"
"02.06.2018 20:30 - 02.06.2018 20:45","49679","48678"
"02.06.2018 20:45 - 02.06.2018 21:00","49312","48233"
"02.06.2018 21:00 - 02.06.2018 21:15","48332","47713"
"02.06.2018 21:15 - 02.06.2018 21:30","48376","47323"
"02.06.2018 21:30 - 02.06.2018 21:45","48687","47401"
"02.06.2018 21:45 - 02.06.2018 22:00","48902","47403"
"02.06.2018 22:00 - 02.06.2018 22:15","49351","47251"
"02.06.2018 22:15 - 02.06.2018 22:30","47872","46709"
"02.06.2018 22:30 - 02.06.2018 22:45","47679","46200"
"02.06.2018 22:45 - 02.06.2018 23:00","46474","45245"
"02.06.2018 23:00 - 02.06.2018 23:15","45821","44229"
"02.06.2018 23:15 - 02.06.2018 23:30","45071","43770"
"02.06.2018 23:30 - 02.06.2018 23:45","43963","43046"
"02.06.2018 23:45 - 03.06.2018 00:00","43478","42691"
"03.06.2018 00:00 - 03.06.2018 00:15","42535","41830"
"03.06.2018 00:15 - 03.06.2018 00:30","42008","41373"
"03.06.2018 00:30 - 03.06.2018 00:45","41544","40653"
"03.06.2018 00:45 - 03.06.2018 01:00","41064","40166"
"03.06.2018 01:00 - 03.06.2018 01:15","40629","39746"
"03.06.2018 01:15 - 03.06.2018 01:30","40273","39302"
"03.06.2018 01:30 - 03.06.2018 01:45","39930","38871"
"03.06.2018 01:45 - 03.06.2018 02:00","39573","38464"
"03.06.2018 02:00 - 03.06.2018 02:15","39237","38204"
"03.06.2018 02:15 - 03.06.2018 02:30","39101","38115"
"03.06.2018 02:30 - 03.06.2018 02:45","38997","37993"
"03.06.2018 02:45 - 03.06.2018 03:00","38905","37747"
"03.06.2018 03:00 - 03.06.2018 03:15","38798","37435"
"03.06.2018 03:15 - 03.06.2018 03:30","38626","37238"
"03.06.2018 03:30 - 03.06.2018 03:45","38549","37209"
"03.06.2018 03:45 - 03.06.2018 04:00","38476","36883"
"03.06.2018 04:00 - 03.06.2018 04:15","38556","36816"
"03.06.2018 04:15 - 03.06.2018 04:30","38484","36911"
"03.06.2018 04:30 - 03.06.2018 04:45","38511","37000"
"03.06.2018 04:45 - 03.06.2018 05:00","38464","36737"
"03.06.2018 05:00 - 03.06.2018 05:15","38443","36768"
"03.06.2018 05:15 - 03.06.2018 05:30","38084","36526"
"03.06.2018 05:30 - 03.06.2018 05:45","37863","36467"
"03.06.2018 05:45 - 03.06.2018 06:00","37788","36581"
"03.06.2018 06:00 - 03.06.2018 06:15","37841","37225"
"03.06.2018 06:15 - 03.06.2018 06:30","38173","37557"
"03.06.2018 06:30 - 03.06.2018 06:45","38647","37736"
"03.06.2018 06:45 - 03.06.2018 07:00","38966","38008"
"03.06.2018 07:00 - 03.06.2018 07:15","39382","38966"
"03.06.2018 07:15 - 03.06.2018 07:30","40122","39376"
"03.06.2018 07:30 - 03.06.2018 07:45","41207","40439"
"03.06.2018 07:45 - 03.06.2018 08:00","42161","40975"
"03.06.2018 08:00 - 03.06.2018 08:15","43199","42005"
"03.06.2018 08:15 - 03.06.2018 08:30","43892","43081"
"03.06.2018 08:30 - 03.06.2018 08:45","44813","43865"
"03.06.2018 08:45 - 03.06.2018 09:00","45520","44647"
"03.06.2018 09:00 - 03.06.2018 09:15","46343","45479"
"03.06.2018 09:15 - 03.06.2018 09:30","47238","46246"
"03.06.2018 09:30 - 03.06.2018 09:45","47806","46923"
"03.06.2018 09:45 - 03.06.2018 10:00","48384","47281"
"03.06.2018 10:00 - 03.06.2018 10:15","48853","47947"
"03.06.2018 10:15 - 03.06.2018 10:30","49428","48376"
"03.06.2018 10:30 - 03.06.2018 10:45","49845","49142"
"03.06.2018 10:45 - 03.06.2018 11:00","50295","49499"
"03.06.2018 11:00 - 03.06.2018 11:15","50772","50370"
"03.06.2018 11:15 - 03.06.2018 11:30","51331","50897"
"03.06.2018 11:30 - 03.06.2018 11:45","51997","51410"
"03.06.2018 11:45 - 03.06.2018 12:00","51516","51322"
"03.06.2018 12:00 - 03.06.2018 12:15","51677","51102"
"03.06.2018 12:15 - 03.06.2018 12:30","51729","50809"
"03.06.2018 12:30 - 03.06.2018 12:45","51118","50428"
"03.06.2018 12:45 - 03.06.2018 13:00","50761","49882"
"03.06.2018 13:00 - 03.06.2018 13:15","50087","49395"
"03.06.2018 13:15 - 03.06.2018 13:30","49995","49257"
"03.06.2018 13:30 - 03.06.2018 13:45","49665","48668"
"03.06.2018 13:45 - 03.06.2018 14:00","49229","47916"
"03.06.2018 14:00 - 03.06.2018 14:15","48831","47781"
"03.06.2018 14:15 - 03.06.2018 14:30","48222","47869"
"03.06.2018 14:30 - 03.06.2018 14:45","48020","47682"
"03.06.2018 14:45 - 03.06.2018 15:00","48386","47280"
"03.06.2018 15:00 - 03.06.2018 15:15","48510","47535"
"03.06.2018 15:15 - 03.06.2018 15:30","47704","47014"
"03.06.2018 15:30 - 03.06.2018 15:45","47732","46936"
"03.06.2018 15:45 - 03.06.2018 16:00","47572","46535"
"03.06.2018 16:00 - 03.06.2018 16:15","47722","46655"
"03.06.2018 16:15 - 03.06.2018 16:30","48208","46604"
"03.06.2018 16:30 - 03.06.2018 16:45","48253","46635"
"03.06.2018 16:45 - 03.06.2018 17:00","47809","46813"
"03.06.2018 17:00 - 03.06.2018 17:15","48398","46868"
"03.06.2018 17:15 - 03.06.2018 17:30","48553","47341"
"03.06.2018 17:30 - 03.06.2018 17:45","49027","47751"
"03.06.2018 17:45 - 03.06.2018 18:00","49203","47806"
"03.06.2018 18:00 - 03.06.2018 18:15","49475","48382"
"03.06.2018 18:15 - 03.06.2018 18:30","49901","48531"
"03.06.2018 18:30 - 03.06.2018 18:45","50150","48925"
"03.06.2018 18:45 - 03.06.2018 19:00","50052","48939"
"03.06.2018 19:00 - 03.06.2018 19:15","50211","49293"
"03.06.2018 19:15 - 03.06.2018 19:30","50238","49007"
"03.06.2018 19:30 - 03.06.2018 19:45","50145","49119"
"03.06.2018 19:45 - 03.06.2018 20:00","49221","49140"
"03.06.2018 20:00 - 03.06.2018 20:15","49689","49303"
"03.06.2018 20:15 - 03.06.2018 20:30","49537","49249"
"03.06.2018 20:30 - 03.06.2018 20:45","48571","48737"
"03.06.2018 20:45 - 03.06.2018 21:00","48406","48287"
"03.06.2018 21:00 - 03.06.2018 21:15","47668","48368"
"03.06.2018 21:15 - 03.06.2018 21:30","47816","48227"
"03.06.2018 21:30 - 03.06.2018 21:45","48205","48324"
"03.06.2018 21:45 - 03.06.2018 22:00","48712","48570"
"03.06.2018 22:00 - 03.06.2018 22:15","49230","49404"
"03.06.2018 22:15 - 03.06.2018 22:30","48165","49305"
"03.06.2018 22:30 - 03.06.2018 22:45","47700","48661"
"03.06.2018 22:45 - 03.06.2018 23:00","46553","47675"
"03.06.2018 23:00 - 03.06.2018 23:15","45504","46730"
"03.06.2018 23:15 - 03.06.2018 23:30","44728","45842"
"03.06.2018 23:30 - 03.06.2018 23:45","43837","45391"
"03.06.2018 23:45 - 04.06.2018 00:00","43158","44692"
"04.06.2018 00:00 - 04.06.2018 00:15","43114","43916"
"04.06.2018 00:15 - 04.06.2018 00:30","42565","43123"
"04.06.2018 00:30 - 04.06.2018 00:45","42088","42702"
"04.06.2018 00:45 - 04.06.2018 01:00","41681","42099"
"04.06.2018 01:00 - 04.06.2018 01:15","41325","41949"
"04.06.2018 01:15 - 04.06.2018 01:30","40824","41413"
"04.06.2018 01:30 - 04.06.2018 01:45","40578","41015"
"04.06.2018 01:45 - 04.06.2018 02:00","40299","40844"
"04.06.2018 02:00 - 04.06.2018 02:15","40192","40699"
"04.06.2018 02:15 - 04.06.2018 02:30","40045","40438"
"04.06.2018 02:30 - 04.06.2018 02:45","40130","40420"
"04.06.2018 02:45 - 04.06.2018 03:00","40206","40704"
"04.06.2018 03:00 - 04.06.2018 03:15","40370","40671"
"04.06.2018 03:15 - 04.06.2018 03:30","40323","40636"
"04.06.2018 03:30 - 04.06.2018 03:45","40433","40907"
"04.06.2018 03:45 - 04.06.2018 04:00","40464","41196"
"04.06.2018 04:00 - 04.06.2018 04:15","41200","41792"
"04.06.2018 04:15 - 04.06.2018 04:30","41565","42237"
"04.06.2018 04:30 - 04.06.2018 04:45","42144","42451"
"04.06.2018 04:45 - 04.06.2018 05:00","42683","43057"
"04.06.2018 05:00 - 04.06.2018 05:15","43863","44031"
"04.06.2018 05:15 - 04.06.2018 05:30","44392","44830"
"04.06.2018 05:30 - 04.06.2018 05:45","45626","45904"
"04.06.2018 05:45 - 04.06.2018 06:00","47269","47870"
"04.06.2018 06:00 - 04.06.2018 06:15","50471","51252"
"04.06.2018 06:15 - 04.06.2018 06:30","53026","53575"
"04.06.2018 06:30 - 04.06.2018 06:45","54697","55340"
"04.06.2018 06:45 - 04.06.2018 07:00","56335","57030"
"04.06.2018 07:00 - 04.06.2018 07:15","58171","58843"
"04.06.2018 07:15 - 04.06.2018 07:30","59230","60389"
"04.06.2018 07:30 - 04.06.2018 07:45","60405","61575"
"04.06.2018 07:45 - 04.06.2018 08:00","61379","62346"
"04.06.2018 08:00 - 04.06.2018 08:15","62642","63133"
"04.06.2018 08:15 - 04.06.2018 08:30","63132","64118"
"04.06.2018 08:30 - 04.06.2018 08:45","63496","64685"
"04.06.2018 08:45 - 04.06.2018 09:00","63698","65110"
"04.06.2018 09:00 - 04.06.2018 09:15","63379","64856"
"04.06.2018 09:15 - 04.06.2018 09:30","63994","65263"
"04.06.2018 09:30 - 04.06.2018 09:45","64379","65941"
"04.06.2018 09:45 - 04.06.2018 10:00","64585","66333"
"04.06.2018 10:00 - 04.06.2018 10:15","64825","66700"
"04.06.2018 10:15 - 04.06.2018 10:30","65120","66932"
"04.06.2018 10:30 - 04.06.2018 10:45","65503","67323"
"04.06.2018 10:45 - 04.06.2018 11:00","65768","67765"
"04.06.2018 11:00 - 04.06.2018 11:15","66131","68033"
"04.06.2018 11:15 - 04.06.2018 11:30","66359","68289"
"04.06.2018 11:30 - 04.06.2018 11:45","66637","69001"
"04.06.2018 11:45 - 04.06.2018 12:00","66751","68834"
"04.06.2018 12:00 - 04.06.2018 12:15","65651","68268"
"04.06.2018 12:15 - 04.06.2018 12:30","65185","68484"
"04.06.2018 12:30 - 04.06.2018 12:45","65534","68399"
"04.06.2018 12:45 - 04.06.2018 13:00","64811","68475"
"04.06.2018 13:00 - 04.06.2018 13:15","65541","68189"
"04.06.2018 13:15 - 04.06.2018 13:30","65075","67771"
"04.06.2018 13:30 - 04.06.2018 13:45","64497","67324"
"04.06.2018 13:45 - 04.06.2018 14:00","64645","66944"
"04.06.2018 14:00 - 04.06.2018 14:15","64238","66687"
"04.06.2018 14:15 - 04.06.2018 14:30","63919","67152"
"04.06.2018 14:30 - 04.06.2018 14:45","63320","67105"
"04.06.2018 14:45 - 04.06.2018 15:00","63421","67101"
"04.06.2018 15:00 - 04.06.2018 15:15","63132","66782"
"04.06.2018 15:15 - 04.06.2018 15:30","63426","66326"
"04.06.2018 15:30 - 04.06.2018 15:45","62899","65926"
"04.06.2018 15:45 - 04.06.2018 16:00","62537","65491"
"04.06.2018 16:00 - 04.06.2018 16:15","61917","65243"
"04.06.2018 16:15 - 04.06.2018 16:30","61429","64992"
"04.06.2018 16:30 - 04.06.2018 16:45","60589","64763"
"04.06.2018 16:45 - 04.06.2018 17:00","61666","64687"
"04.06.2018 17:00 - 04.06.2018 17:15","61629","64469"
"04.06.2018 17:15 - 04.06.2018 17:30","61579","64529"
"04.06.2018 17:30 - 04.06.2018 17:45","61102","64683"
"04.06.2018 17:45 - 04.06.2018 18:00","61607","64580"
"04.06.2018 18:00 - 04.06.2018 18:15","61177","63962"
"04.06.2018 18:15 - 04.06.2018 18:30","60576","64013"
"04.06.2018 18:30 - 04.06.2018 18:45","60984","64088"
"04.06.2018 18:45 - 04.06.2018 19:00","61053","64310"
"04.06.2018 19:00 - 04.06.2018 19:15","60588","64011"
"04.06.2018 19:15 - 04.06.2018 19:30","60210","63588"
"04.06.2018 19:30 - 04.06.2018 19:45","59929","63132"
"04.06.2018 19:45 - 04.06.2018 20:00","59771","62961"
"04.06.2018 20:00 - 04.06.2018 20:15","59312","62390"
"04.06.2018 20:15 - 04.06.2018 20:30","58233","61767"
"04.06.2018 20:30 - 04.06.2018 20:45","57977","61273"
"04.06.2018 20:45 - 04.06.2018 21:00","56985","60411"
"04.06.2018 21:00 - 04.06.2018 21:15","56791","59809"
"04.06.2018 21:15 - 04.06.2018 21:30","56312","59425"
"04.06.2018 21:30 - 04.06.2018 21:45","56187","58967"
"04.06.2018 21:45 - 04.06.2018 22:00","54549","58094"
"04.06.2018 22:00 - 04.06.2018 22:15","54470","57615"
"04.06.2018 22:15 - 04.06.2018 22:30","53206","57380"
"04.06.2018 22:30 - 04.06.2018 22:45","52270","56393"
"04.06.2018 22:45 - 04.06.2018 23:00","51248","55107"
"04.06.2018 23:00 - 04.06.2018 23:15","50496","53359"
"04.06.2018 23:15 - 04.06.2018 23:30","49629","52370"
"04.06.2018 23:30 - 04.06.2018 23:45","48443","51362"
"04.06.2018 23:45 - 05.06.2018 00:00","47802","50464"
"05.06.2018 00:00 - 05.06.2018 00:15","47567","49292"
"05.06.2018 00:15 - 05.06.2018 00:30","47133","48750"
"05.06.2018 00:30 - 05.06.2018 00:45","46550","48016"
"05.06.2018 00:45 - 05.06.2018 01:00","46102","47651"
"05.06.2018 01:00 - 05.06.2018 01:15","45574","46901"
"05.06.2018 01:15 - 05.06.2018 01:30","45200","46746"
"05.06.2018 01:30 - 05.06.2018 01:45","44949","46329"
"05.06.2018 01:45 - 05.06.2018 02:00","44597","46129"
"05.06.2018 02:00 - 05.06.2018 02:15","44236","45294"
"05.06.2018 02:15 - 05.06.2018 02:30","44123","45200"
"05.06.2018 02:30 - 05.06.2018 02:45","44095","45418"
"05.06.2018 02:45 - 05.06.2018 03:00","44142","45544"
"05.06.2018 03:00 - 05.06.2018 03:15","44177","45673"
"05.06.2018 03:15 - 05.06.2018 03:30","44222","45611"
"05.06.2018 03:30 - 05.06.2018 03:45","44285","45527"
"05.06.2018 03:45 - 05.06.2018 04:00","44304","45729"
"05.06.2018 04:00 - 05.06.2018 04:15","44684","46280"
"05.06.2018 04:15 - 05.06.2018 04:30","44926","46157"
"05.06.2018 04:30 - 05.06.2018 04:45","45247","46607"
"05.06.2018 04:45 - 05.06.2018 05:00","45756","47039"
"05.06.2018 05:00 - 05.06.2018 05:15","46491","47955"
"05.06.2018 05:15 - 05.06.2018 05:30","47007","48478"
"05.06.2018 05:30 - 05.06.2018 05:45","47912","49574"
"05.06.2018 05:45 - 05.06.2018 06:00","49200","51020"
