"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"19.08.2017 01:00 - 19.08.2017 01:15","40933","43644"
"19.08.2017 01:15 - 19.08.2017 01:30","40468","43106"
"19.08.2017 01:30 - 19.08.2017 01:45","40044","42836"
"19.08.2017 01:45 - 19.08.2017 02:00","39711","42177"
"19.08.2017 02:00 - 19.08.2017 02:15","39322","41655"
"19.08.2017 02:15 - 19.08.2017 02:30","39058","41473"
"19.08.2017 02:30 - 19.08.2017 02:45","38942","41062"
"19.08.2017 02:45 - 19.08.2017 03:00","38974","40810"
"19.08.2017 03:00 - 19.08.2017 03:15","38903","40969"
"19.08.2017 03:15 - 19.08.2017 03:30","38786","40749"
"19.08.2017 03:30 - 19.08.2017 03:45","38786","40793"
"19.08.2017 03:45 - 19.08.2017 04:00","38758","40591"
"19.08.2017 04:00 - 19.08.2017 04:15","38842","40614"
"19.08.2017 04:15 - 19.08.2017 04:30","38910","40635"
"19.08.2017 04:30 - 19.08.2017 04:45","38902","40736"
"19.08.2017 04:45 - 19.08.2017 05:00","38901","40822"
"19.08.2017 05:00 - 19.08.2017 05:15","39267","41280"
"19.08.2017 05:15 - 19.08.2017 05:30","39197","41624"
"19.08.2017 05:30 - 19.08.2017 05:45","39410","41581"
"19.08.2017 05:45 - 19.08.2017 06:00","39563","41975"
"19.08.2017 06:00 - 19.08.2017 06:15","40000","42486"
"19.08.2017 06:15 - 19.08.2017 06:30","40441","42846"
"19.08.2017 06:30 - 19.08.2017 06:45","40810","43259"
"19.08.2017 06:45 - 19.08.2017 07:00","41339","43930"
"19.08.2017 07:00 - 19.08.2017 07:15","42243","44871"
"19.08.2017 07:15 - 19.08.2017 07:30","43317","45506"
"19.08.2017 07:30 - 19.08.2017 07:45","44827","46527"
"19.08.2017 07:45 - 19.08.2017 08:00","45856","47514"
"19.08.2017 08:00 - 19.08.2017 08:15","47160","48825"
"19.08.2017 08:15 - 19.08.2017 08:30","47799","49702"
"19.08.2017 08:30 - 19.08.2017 08:45","48893","50665"
"19.08.2017 08:45 - 19.08.2017 09:00","49666","51626"
"19.08.2017 09:00 - 19.08.2017 09:15","50380","52119"
"19.08.2017 09:15 - 19.08.2017 09:30","50997","52738"
"19.08.2017 09:30 - 19.08.2017 09:45","51554","53379"
"19.08.2017 09:45 - 19.08.2017 10:00","52212","54437"
"19.08.2017 10:00 - 19.08.2017 10:15","52693","55119"
"19.08.2017 10:15 - 19.08.2017 10:30","52799","55220"
"19.08.2017 10:30 - 19.08.2017 10:45","53404","55695"
"19.08.2017 10:45 - 19.08.2017 11:00","53577","55746"
"19.08.2017 11:00 - 19.08.2017 11:15","53943","56556"
"19.08.2017 11:15 - 19.08.2017 11:30","54472","56669"
"19.08.2017 11:30 - 19.08.2017 11:45","54681","56649"
"19.08.2017 11:45 - 19.08.2017 12:00","54150","56632"
"19.08.2017 12:00 - 19.08.2017 12:15","53922","56399"
"19.08.2017 12:15 - 19.08.2017 12:30","53914","55769"
"19.08.2017 12:30 - 19.08.2017 12:45","53423","55299"
"19.08.2017 12:45 - 19.08.2017 13:00","53066","54823"
"19.08.2017 13:00 - 19.08.2017 13:15","52214","54204"
"19.08.2017 13:15 - 19.08.2017 13:30","52036","53595"
"19.08.2017 13:30 - 19.08.2017 13:45","51641","53078"
"19.08.2017 13:45 - 19.08.2017 14:00","51148","52697"
"19.08.2017 14:00 - 19.08.2017 14:15","50724","51989"
"19.08.2017 14:15 - 19.08.2017 14:30","50112","51691"
"19.08.2017 14:30 - 19.08.2017 14:45","49743","51301"
"19.08.2017 14:45 - 19.08.2017 15:00","49409","51117"
"19.08.2017 15:00 - 19.08.2017 15:15","50213","51127"
"19.08.2017 15:15 - 19.08.2017 15:30","49454","50945"
"19.08.2017 15:30 - 19.08.2017 15:45","49603","50663"
"19.08.2017 15:45 - 19.08.2017 16:00","49437","50364"
"19.08.2017 16:00 - 19.08.2017 16:15","49505","50588"
"19.08.2017 16:15 - 19.08.2017 16:30","49884","50879"
"19.08.2017 16:30 - 19.08.2017 16:45","49811","50797"
"19.08.2017 16:45 - 19.08.2017 17:00","49033","50572"
"19.08.2017 17:00 - 19.08.2017 17:15","49384","50748"
"19.08.2017 17:15 - 19.08.2017 17:30","49872","50628"
"19.08.2017 17:30 - 19.08.2017 17:45","49976","50902"
"19.08.2017 17:45 - 19.08.2017 18:00","50040","51028"
"19.08.2017 18:00 - 19.08.2017 18:15","49872","51066"
"19.08.2017 18:15 - 19.08.2017 18:30","50171","50772"
"19.08.2017 18:30 - 19.08.2017 18:45","50036","50439"
"19.08.2017 18:45 - 19.08.2017 19:00","49939","50346"
"19.08.2017 19:00 - 19.08.2017 19:15","50006","50123"
"19.08.2017 19:15 - 19.08.2017 19:30","49861","49906"
"19.08.2017 19:30 - 19.08.2017 19:45","49416","49473"
"19.08.2017 19:45 - 19.08.2017 20:00","48576","49065"
"19.08.2017 20:00 - 19.08.2017 20:15","48483","48652"
"19.08.2017 20:15 - 19.08.2017 20:30","48009","47947"
"19.08.2017 20:30 - 19.08.2017 20:45","47391","48123"
"19.08.2017 20:45 - 19.08.2017 21:00","47394","48174"
"19.08.2017 21:00 - 19.08.2017 21:15","46871","48184"
"19.08.2017 21:15 - 19.08.2017 21:30","46944","47853"
"19.08.2017 21:30 - 19.08.2017 21:45","46977","47240"
"19.08.2017 21:45 - 19.08.2017 22:00","46790","46631"
"19.08.2017 22:00 - 19.08.2017 22:15","46359","46103"
"19.08.2017 22:15 - 19.08.2017 22:30","45884","45366"
"19.08.2017 22:30 - 19.08.2017 22:45","45023","44589"
"19.08.2017 22:45 - 19.08.2017 23:00","44161","44112"
"19.08.2017 23:00 - 19.08.2017 23:15","42985","43223"
"19.08.2017 23:15 - 19.08.2017 23:30","42146","42439"
"19.08.2017 23:30 - 19.08.2017 23:45","41488","41587"
"19.08.2017 23:45 - 20.08.2017 00:00","40490","40820"
"20.08.2017 00:00 - 20.08.2017 00:15","38571","40224"
"20.08.2017 00:15 - 20.08.2017 00:30","38090","39635"
"20.08.2017 00:30 - 20.08.2017 00:45","37681","38954"
"20.08.2017 00:45 - 20.08.2017 01:00","37176","38421"
"20.08.2017 01:00 - 20.08.2017 01:15","36552","38118"
"20.08.2017 01:15 - 20.08.2017 01:30","36193","37812"
"20.08.2017 01:30 - 20.08.2017 01:45","35798","37096"
"20.08.2017 01:45 - 20.08.2017 02:00","35510","36882"
"20.08.2017 02:00 - 20.08.2017 02:15","35139","36625"
"20.08.2017 02:15 - 20.08.2017 02:30","34981","36321"
"20.08.2017 02:30 - 20.08.2017 02:45","34820","36096"
"20.08.2017 02:45 - 20.08.2017 03:00","34699","35968"
"20.08.2017 03:00 - 20.08.2017 03:15","34588","35945"
"20.08.2017 03:15 - 20.08.2017 03:30","34579","35737"
"20.08.2017 03:30 - 20.08.2017 03:45","34630","35666"
"20.08.2017 03:45 - 20.08.2017 04:00","34543","35784"
"20.08.2017 04:00 - 20.08.2017 04:15","34634","35966"
"20.08.2017 04:15 - 20.08.2017 04:30","34719","35835"
"20.08.2017 04:30 - 20.08.2017 04:45","34704","35939"
"20.08.2017 04:45 - 20.08.2017 05:00","34762","36048"
"20.08.2017 05:00 - 20.08.2017 05:15","35050","36691"
"20.08.2017 05:15 - 20.08.2017 05:30","34982","36566"
"20.08.2017 05:30 - 20.08.2017 05:45","34994","36660"
"20.08.2017 05:45 - 20.08.2017 06:00","35012","36446"
"20.08.2017 06:00 - 20.08.2017 06:15","35051","36565"
"20.08.2017 06:15 - 20.08.2017 06:30","35196","36626"
"20.08.2017 06:30 - 20.08.2017 06:45","35365","36747"
"20.08.2017 06:45 - 20.08.2017 07:00","35495","37072"
"20.08.2017 07:00 - 20.08.2017 07:15","36200","37835"
"20.08.2017 07:15 - 20.08.2017 07:30","36932","38446"
"20.08.2017 07:30 - 20.08.2017 07:45","38175","39159"
"20.08.2017 07:45 - 20.08.2017 08:00","39153","40231"
"20.08.2017 08:00 - 20.08.2017 08:15","40305","41181"
"20.08.2017 08:15 - 20.08.2017 08:30","41027","42079"
"20.08.2017 08:30 - 20.08.2017 08:45","41937","42957"
"20.08.2017 08:45 - 20.08.2017 09:00","42838","43492"
"20.08.2017 09:00 - 20.08.2017 09:15","43733","44389"
"20.08.2017 09:15 - 20.08.2017 09:30","44532","45243"
"20.08.2017 09:30 - 20.08.2017 09:45","45284","45549"
"20.08.2017 09:45 - 20.08.2017 10:00","46008","46403"
"20.08.2017 10:00 - 20.08.2017 10:15","46588","47358"
"20.08.2017 10:15 - 20.08.2017 10:30","46965","47911"
"20.08.2017 10:30 - 20.08.2017 10:45","47571","48220"
"20.08.2017 10:45 - 20.08.2017 11:00","48208","49141"
"20.08.2017 11:00 - 20.08.2017 11:15","48811","49601"
"20.08.2017 11:15 - 20.08.2017 11:30","49790","50148"
"20.08.2017 11:30 - 20.08.2017 11:45","50273","50571"
"20.08.2017 11:45 - 20.08.2017 12:00","49873","50686"
"20.08.2017 12:00 - 20.08.2017 12:15","49919","50475"
"20.08.2017 12:15 - 20.08.2017 12:30","49840","50171"
"20.08.2017 12:30 - 20.08.2017 12:45","49400","49455"
"20.08.2017 12:45 - 20.08.2017 13:00","48861","49220"
"20.08.2017 13:00 - 20.08.2017 13:15","48086","48716"
"20.08.2017 13:15 - 20.08.2017 13:30","47932","48296"
"20.08.2017 13:30 - 20.08.2017 13:45","47362","47801"
"20.08.2017 13:45 - 20.08.2017 14:00","46662","47379"
"20.08.2017 14:00 - 20.08.2017 14:15","46473","47157"
"20.08.2017 14:15 - 20.08.2017 14:30","46021","47095"
"20.08.2017 14:30 - 20.08.2017 14:45","46067","46758"
"20.08.2017 14:45 - 20.08.2017 15:00","45878","46245"
"20.08.2017 15:00 - 20.08.2017 15:15","46013","46088"
"20.08.2017 15:15 - 20.08.2017 15:30","45389","45716"
"20.08.2017 15:30 - 20.08.2017 15:45","45199","45546"
"20.08.2017 15:45 - 20.08.2017 16:00","45295","45282"
"20.08.2017 16:00 - 20.08.2017 16:15","45483","45436"
"20.08.2017 16:15 - 20.08.2017 16:30","45406","45311"
"20.08.2017 16:30 - 20.08.2017 16:45","45245","45473"
"20.08.2017 16:45 - 20.08.2017 17:00","44854","45980"
"20.08.2017 17:00 - 20.08.2017 17:15","45471","46268"
"20.08.2017 17:15 - 20.08.2017 17:30","45735","46539"
"20.08.2017 17:30 - 20.08.2017 17:45","46328","47053"
"20.08.2017 17:45 - 20.08.2017 18:00","46391","47215"
"20.08.2017 18:00 - 20.08.2017 18:15","46568","47678"
"20.08.2017 18:15 - 20.08.2017 18:30","46947","48172"
"20.08.2017 18:30 - 20.08.2017 18:45","47063","48199"
"20.08.2017 18:45 - 20.08.2017 19:00","47001","48287"
"20.08.2017 19:00 - 20.08.2017 19:15","47398","48401"
"20.08.2017 19:15 - 20.08.2017 19:30","47479","48473"
"20.08.2017 19:30 - 20.08.2017 19:45","47194","48514"
"20.08.2017 19:45 - 20.08.2017 20:00","46584","48471"
"20.08.2017 20:00 - 20.08.2017 20:15","46785","48550"
"20.08.2017 20:15 - 20.08.2017 20:30","46758","48661"
"20.08.2017 20:30 - 20.08.2017 20:45","46210","48835"
"20.08.2017 20:45 - 20.08.2017 21:00","46452","48955"
"20.08.2017 21:00 - 20.08.2017 21:15","46201","49343"
"20.08.2017 21:15 - 20.08.2017 21:30","46401","48812"
"20.08.2017 21:30 - 20.08.2017 21:45","46551","48295"
"20.08.2017 21:45 - 20.08.2017 22:00","46522","47986"
"20.08.2017 22:00 - 20.08.2017 22:15","46169","47902"
"20.08.2017 22:15 - 20.08.2017 22:30","45879","47351"
"20.08.2017 22:30 - 20.08.2017 22:45","44929","46748"
"20.08.2017 22:45 - 20.08.2017 23:00","43948","45910"
"20.08.2017 23:00 - 20.08.2017 23:15","42700","44861"
"20.08.2017 23:15 - 20.08.2017 23:30","41855","44001"
"20.08.2017 23:30 - 20.08.2017 23:45","41162","43454"
"20.08.2017 23:45 - 21.08.2017 00:00","40189","42821"
"21.08.2017 00:00 - 21.08.2017 00:15","38945","41945"
"21.08.2017 00:15 - 21.08.2017 00:30","38599","41487"
"21.08.2017 00:30 - 21.08.2017 00:45","38207","41212"
"21.08.2017 00:45 - 21.08.2017 01:00","37876","40718"
"21.08.2017 01:00 - 21.08.2017 01:15","37455","40088"
"21.08.2017 01:15 - 21.08.2017 01:30","37149","39808"
"21.08.2017 01:30 - 21.08.2017 01:45","36899","39500"
"21.08.2017 01:45 - 21.08.2017 02:00","36623","39472"
"21.08.2017 02:00 - 21.08.2017 02:15","36495","39309"
"21.08.2017 02:15 - 21.08.2017 02:30","36381","39248"
"21.08.2017 02:30 - 21.08.2017 02:45","36423","39217"
"21.08.2017 02:45 - 21.08.2017 03:00","36477","39152"
"21.08.2017 03:00 - 21.08.2017 03:15","36640","39112"
"21.08.2017 03:15 - 21.08.2017 03:30","36596","39160"
"21.08.2017 03:30 - 21.08.2017 03:45","36875","39248"
"21.08.2017 03:45 - 21.08.2017 04:00","36862","39492"
"21.08.2017 04:00 - 21.08.2017 04:15","37679","39995"
"21.08.2017 04:15 - 21.08.2017 04:30","38148","40369"
"21.08.2017 04:30 - 21.08.2017 04:45","38594","40918"
"21.08.2017 04:45 - 21.08.2017 05:00","39157","41677"
"21.08.2017 05:00 - 21.08.2017 05:15","40791","43591"
"21.08.2017 05:15 - 21.08.2017 05:30","41378","44449"
"21.08.2017 05:30 - 21.08.2017 05:45","42774","46097"
"21.08.2017 05:45 - 21.08.2017 06:00","44328","47927"
"21.08.2017 06:00 - 21.08.2017 06:15","47301","51100"
"21.08.2017 06:15 - 21.08.2017 06:30","49181","52907"
"21.08.2017 06:30 - 21.08.2017 06:45","50723","54455"
"21.08.2017 06:45 - 21.08.2017 07:00","52202","55940"
"21.08.2017 07:00 - 21.08.2017 07:15","53922","57588"
"21.08.2017 07:15 - 21.08.2017 07:30","55354","59011"
"21.08.2017 07:30 - 21.08.2017 07:45","56727","60053"
"21.08.2017 07:45 - 21.08.2017 08:00","57691","61173"
"21.08.2017 08:00 - 21.08.2017 08:15","59211","62357"
"21.08.2017 08:15 - 21.08.2017 08:30","59516","62945"
"21.08.2017 08:30 - 21.08.2017 08:45","60113","63649"
"21.08.2017 08:45 - 21.08.2017 09:00","60385","64033"
"21.08.2017 09:00 - 21.08.2017 09:15","60379","64149"
"21.08.2017 09:15 - 21.08.2017 09:30","60734","64533"
"21.08.2017 09:30 - 21.08.2017 09:45","61338","65126"
"21.08.2017 09:45 - 21.08.2017 10:00","61869","65698"
"21.08.2017 10:00 - 21.08.2017 10:15","62163","65888"
"21.08.2017 10:15 - 21.08.2017 10:30","62257","66004"
"21.08.2017 10:30 - 21.08.2017 10:45","62817","66635"
"21.08.2017 10:45 - 21.08.2017 11:00","63186","67292"
"21.08.2017 11:00 - 21.08.2017 11:15","63391","67660"
"21.08.2017 11:15 - 21.08.2017 11:30","63774","67795"
"21.08.2017 11:30 - 21.08.2017 11:45","64042","68259"
"21.08.2017 11:45 - 21.08.2017 12:00","64286","68335"
"21.08.2017 12:00 - 21.08.2017 12:15","62953","67699"
"21.08.2017 12:15 - 21.08.2017 12:30","62435","67330"
"21.08.2017 12:30 - 21.08.2017 12:45","62966","66813"
"21.08.2017 12:45 - 21.08.2017 13:00","62105","66901"
"21.08.2017 13:00 - 21.08.2017 13:15","63054","66703"
"21.08.2017 13:15 - 21.08.2017 13:30","62505","66432"
"21.08.2017 13:30 - 21.08.2017 13:45","62032","66102"
"21.08.2017 13:45 - 21.08.2017 14:00","62054","65298"
"21.08.2017 14:00 - 21.08.2017 14:15","61525","64465"
"21.08.2017 14:15 - 21.08.2017 14:30","61100","64636"
"21.08.2017 14:30 - 21.08.2017 14:45","60457","64509"
"21.08.2017 14:45 - 21.08.2017 15:00","60322","64317"
"21.08.2017 15:00 - 21.08.2017 15:15","60423","64116"
"21.08.2017 15:15 - 21.08.2017 15:30","60603","63485"
"21.08.2017 15:30 - 21.08.2017 15:45","60266","63129"
"21.08.2017 15:45 - 21.08.2017 16:00","59772","62708"
"21.08.2017 16:00 - 21.08.2017 16:15","59010","62343"
"21.08.2017 16:15 - 21.08.2017 16:30","58519","62191"
"21.08.2017 16:30 - 21.08.2017 16:45","57824","61910"
"21.08.2017 16:45 - 21.08.2017 17:00","58433","61748"
"21.08.2017 17:00 - 21.08.2017 17:15","58156","61304"
"21.08.2017 17:15 - 21.08.2017 17:30","58278","61042"
"21.08.2017 17:30 - 21.08.2017 17:45","57506","60989"
"21.08.2017 17:45 - 21.08.2017 18:00","57888","61054"
"21.08.2017 18:00 - 21.08.2017 18:15","57478","60811"
"21.08.2017 18:15 - 21.08.2017 18:30","56866","60394"
"21.08.2017 18:30 - 21.08.2017 18:45","57253","60505"
"21.08.2017 18:45 - 21.08.2017 19:00","57301","60610"
"21.08.2017 19:00 - 21.08.2017 19:15","56771","60423"
"21.08.2017 19:15 - 21.08.2017 19:30","56251","59674"
"21.08.2017 19:30 - 21.08.2017 19:45","55990","59505"
"21.08.2017 19:45 - 21.08.2017 20:00","55929","59444"
"21.08.2017 20:00 - 21.08.2017 20:15","55243","59007"
"21.08.2017 20:15 - 21.08.2017 20:30","54236","58455"
"21.08.2017 20:30 - 21.08.2017 20:45","54205","58348"
"21.08.2017 20:45 - 21.08.2017 21:00","53758","58295"
"21.08.2017 21:00 - 21.08.2017 21:15","54329","58121"
"21.08.2017 21:15 - 21.08.2017 21:30","54108","57617"
"21.08.2017 21:30 - 21.08.2017 21:45","54147","56740"
"21.08.2017 21:45 - 21.08.2017 22:00","52003","55215"
"21.08.2017 22:00 - 21.08.2017 22:15","50595","54224"
"21.08.2017 22:15 - 21.08.2017 22:30","49701","53107"
"21.08.2017 22:30 - 21.08.2017 22:45","48442","51869"
"21.08.2017 22:45 - 21.08.2017 23:00","47602","50481"
"21.08.2017 23:00 - 21.08.2017 23:15","46592","49582"
"21.08.2017 23:15 - 21.08.2017 23:30","45798","48520"
"21.08.2017 23:30 - 21.08.2017 23:45","45004","47800"
"21.08.2017 23:45 - 22.08.2017 00:00","44101","46834"
"22.08.2017 00:00 - 22.08.2017 00:15","43323","45831"
"22.08.2017 00:15 - 22.08.2017 00:30","43008","45330"
"22.08.2017 00:30 - 22.08.2017 00:45","42586","44969"
"22.08.2017 00:45 - 22.08.2017 01:00","42273","44490"
"22.08.2017 01:00 - 22.08.2017 01:15","41665","44095"
"22.08.2017 01:15 - 22.08.2017 01:30","41361","43729"
"22.08.2017 01:30 - 22.08.2017 01:45","41068","43465"
"22.08.2017 01:45 - 22.08.2017 02:00","40835","43174"
"22.08.2017 02:00 - 22.08.2017 02:15","40630","42562"
"22.08.2017 02:15 - 22.08.2017 02:30","40389","42519"
"22.08.2017 02:30 - 22.08.2017 02:45","40410","42559"
"22.08.2017 02:45 - 22.08.2017 03:00","40505","42606"
"22.08.2017 03:00 - 22.08.2017 03:15","40541","42546"
"22.08.2017 03:15 - 22.08.2017 03:30","40629","42592"
"22.08.2017 03:30 - 22.08.2017 03:45","40716","42879"
"22.08.2017 03:45 - 22.08.2017 04:00","40996","42657"
"22.08.2017 04:00 - 22.08.2017 04:15","41199","42959"
"22.08.2017 04:15 - 22.08.2017 04:30","41611","43594"
"22.08.2017 04:30 - 22.08.2017 04:45","41978","43968"
"22.08.2017 04:45 - 22.08.2017 05:00","42332","44611"
"22.08.2017 05:00 - 22.08.2017 05:15","43687","45774"
"22.08.2017 05:15 - 22.08.2017 05:30","44317","46440"
"22.08.2017 05:30 - 22.08.2017 05:45","45550","48109"
"22.08.2017 05:45 - 22.08.2017 06:00","47023","49613"
"22.08.2017 06:00 - 22.08.2017 06:15","49814","52171"
"22.08.2017 06:15 - 22.08.2017 06:30","51548","53824"
"22.08.2017 06:30 - 22.08.2017 06:45","52930","55267"
"22.08.2017 06:45 - 22.08.2017 07:00","54274","56781"
"22.08.2017 07:00 - 22.08.2017 07:15","55970","58150"
"22.08.2017 07:15 - 22.08.2017 07:30","57182","59482"
"22.08.2017 07:30 - 22.08.2017 07:45","57148","60295"
"22.08.2017 07:45 - 22.08.2017 08:00","58276","61336"
"22.08.2017 08:00 - 22.08.2017 08:15","59616","62293"
"22.08.2017 08:15 - 22.08.2017 08:30","60030","62814"
"22.08.2017 08:30 - 22.08.2017 08:45","60645","63209"
"22.08.2017 08:45 - 22.08.2017 09:00","60857","63386"
"22.08.2017 09:00 - 22.08.2017 09:15","60876","63326"
"22.08.2017 09:15 - 22.08.2017 09:30","61342","63501"
"22.08.2017 09:30 - 22.08.2017 09:45","61855","63856"
"22.08.2017 09:45 - 22.08.2017 10:00","62409","64120"
"22.08.2017 10:00 - 22.08.2017 10:15","62715","64611"
"22.08.2017 10:15 - 22.08.2017 10:30","63067","64887"
"22.08.2017 10:30 - 22.08.2017 10:45","63435","65216"
"22.08.2017 10:45 - 22.08.2017 11:00","63802","65630"
"22.08.2017 11:00 - 22.08.2017 11:15","64104","66068"
"22.08.2017 11:15 - 22.08.2017 11:30","64425","66636"
"22.08.2017 11:30 - 22.08.2017 11:45","64747","66809"
"22.08.2017 11:45 - 22.08.2017 12:00","64599","66844"
"22.08.2017 12:00 - 22.08.2017 12:15","64434","66532"
"22.08.2017 12:15 - 22.08.2017 12:30","64256","66123"
"22.08.2017 12:30 - 22.08.2017 12:45","64065","66126"
"22.08.2017 12:45 - 22.08.2017 13:00","64095","65976"
"22.08.2017 13:00 - 22.08.2017 13:15","63741","65948"
"22.08.2017 13:15 - 22.08.2017 13:30","63570","65605"
"22.08.2017 13:30 - 22.08.2017 13:45","63127","65064"
"22.08.2017 13:45 - 22.08.2017 14:00","62573","64335"
"22.08.2017 14:00 - 22.08.2017 14:15","62081","64285"
"22.08.2017 14:15 - 22.08.2017 14:30","61578","64278"
"22.08.2017 14:30 - 22.08.2017 14:45","61482","63880"
"22.08.2017 14:45 - 22.08.2017 15:00","61516","63529"
"22.08.2017 15:00 - 22.08.2017 15:15","61421","63106"
"22.08.2017 15:15 - 22.08.2017 15:30","60978","62889"
"22.08.2017 15:30 - 22.08.2017 15:45","60807","62340"
"22.08.2017 15:45 - 22.08.2017 16:00","60400","62120"
"22.08.2017 16:00 - 22.08.2017 16:15","60210","61781"
"22.08.2017 16:15 - 22.08.2017 16:30","60133","61374"
"22.08.2017 16:30 - 22.08.2017 16:45","59572","60949"
"22.08.2017 16:45 - 22.08.2017 17:00","59374","60828"
"22.08.2017 17:00 - 22.08.2017 17:15","59371","60611"
"22.08.2017 17:15 - 22.08.2017 17:30","59240","60770"
"22.08.2017 17:30 - 22.08.2017 17:45","59362","60850"
"22.08.2017 17:45 - 22.08.2017 18:00","59350","60883"
"22.08.2017 18:00 - 22.08.2017 18:15","58891","60484"
"22.08.2017 18:15 - 22.08.2017 18:30","58536","60294"
"22.08.2017 18:30 - 22.08.2017 18:45","58744","60302"
"22.08.2017 18:45 - 22.08.2017 19:00","58728","60338"
"22.08.2017 19:00 - 22.08.2017 19:15","58607","60212"
"22.08.2017 19:15 - 22.08.2017 19:30","57856","59641"
"22.08.2017 19:30 - 22.08.2017 19:45","57413","59626"
"22.08.2017 19:45 - 22.08.2017 20:00","57026","59494"
"22.08.2017 20:00 - 22.08.2017 20:15","56241","58798"
"22.08.2017 20:15 - 22.08.2017 20:30","55477","58430"
"22.08.2017 20:30 - 22.08.2017 20:45","55258","58359"
"22.08.2017 20:45 - 22.08.2017 21:00","55212","58620"
"22.08.2017 21:00 - 22.08.2017 21:15","54720","58379"
"22.08.2017 21:15 - 22.08.2017 21:30","54485","57757"
"22.08.2017 21:30 - 22.08.2017 21:45","53985","56590"
"22.08.2017 21:45 - 22.08.2017 22:00","52783","55250"
"22.08.2017 22:00 - 22.08.2017 22:15","51639","53739"
"22.08.2017 22:15 - 22.08.2017 22:30","50812","52767"
"22.08.2017 22:30 - 22.08.2017 22:45","49574","51563"
"22.08.2017 22:45 - 22.08.2017 23:00","48470","50398"
"22.08.2017 23:00 - 22.08.2017 23:15","47373","48915"
"22.08.2017 23:15 - 22.08.2017 23:30","46360","47955"
"22.08.2017 23:30 - 22.08.2017 23:45","45437","47165"
"22.08.2017 23:45 - 23.08.2017 00:00","44691","46500"
"23.08.2017 00:00 - 23.08.2017 00:15","44370","45715"
"23.08.2017 00:15 - 23.08.2017 00:30","44025","45107"
"23.08.2017 00:30 - 23.08.2017 00:45","43664","44655"
"23.08.2017 00:45 - 23.08.2017 01:00","43167","44027"
"23.08.2017 01:00 - 23.08.2017 01:15","42716","43758"
"23.08.2017 01:15 - 23.08.2017 01:30","42260","43533"
"23.08.2017 01:30 - 23.08.2017 01:45","41945","43298"
"23.08.2017 01:45 - 23.08.2017 02:00","41570","42728"
"23.08.2017 02:00 - 23.08.2017 02:15","41219","42338"
"23.08.2017 02:15 - 23.08.2017 02:30","41102","42018"
"23.08.2017 02:30 - 23.08.2017 02:45","41054","42247"
"23.08.2017 02:45 - 23.08.2017 03:00","41120","42227"
"23.08.2017 03:00 - 23.08.2017 03:15","41287","42141"
"23.08.2017 03:15 - 23.08.2017 03:30","41394","42222"
"23.08.2017 03:30 - 23.08.2017 03:45","41442","42267"
"23.08.2017 03:45 - 23.08.2017 04:00","41441","42468"
"23.08.2017 04:00 - 23.08.2017 04:15","41856","42903"
"23.08.2017 04:15 - 23.08.2017 04:30","42271","43199"
"23.08.2017 04:30 - 23.08.2017 04:45","42736","43519"
"23.08.2017 04:45 - 23.08.2017 05:00","43173","44180"
"23.08.2017 05:00 - 23.08.2017 05:15","44480","45620"
"23.08.2017 05:15 - 23.08.2017 05:30","45104","46656"
"23.08.2017 05:30 - 23.08.2017 05:45","46255","47871"
"23.08.2017 05:45 - 23.08.2017 06:00","47654","49259"
"23.08.2017 06:00 - 23.08.2017 06:15","50325","51915"
"23.08.2017 06:15 - 23.08.2017 06:30","52070","53725"
"23.08.2017 06:30 - 23.08.2017 06:45","53618","55078"
"23.08.2017 06:45 - 23.08.2017 07:00","54584","56431"
"23.08.2017 07:00 - 23.08.2017 07:15","56576","57968"
"23.08.2017 07:15 - 23.08.2017 07:30","57874","59177"
"23.08.2017 07:30 - 23.08.2017 07:45","58772","60353"
"23.08.2017 07:45 - 23.08.2017 08:00","59725","61331"
"23.08.2017 08:00 - 23.08.2017 08:15","60562","62095"
"23.08.2017 08:15 - 23.08.2017 08:30","61395","62845"
"23.08.2017 08:30 - 23.08.2017 08:45","62044","63241"
"23.08.2017 08:45 - 23.08.2017 09:00","62283","63645"
"23.08.2017 09:00 - 23.08.2017 09:15","62110","63414"
"23.08.2017 09:15 - 23.08.2017 09:30","62631","63755"
"23.08.2017 09:30 - 23.08.2017 09:45","63367","64392"
"23.08.2017 09:45 - 23.08.2017 10:00","63694","64551"
"23.08.2017 10:00 - 23.08.2017 10:15","64133","64701"
"23.08.2017 10:15 - 23.08.2017 10:30","64655","64884"
"23.08.2017 10:30 - 23.08.2017 10:45","64902","64835"
"23.08.2017 10:45 - 23.08.2017 11:00","65268","65072"
"23.08.2017 11:00 - 23.08.2017 11:15","65844","65611"
"23.08.2017 11:15 - 23.08.2017 11:30","66264","65998"
"23.08.2017 11:30 - 23.08.2017 11:45","66519","66251"
"23.08.2017 11:45 - 23.08.2017 12:00","65776","66018"
"23.08.2017 12:00 - 23.08.2017 12:15","65917","65332"
"23.08.2017 12:15 - 23.08.2017 12:30","65866","65189"
"23.08.2017 12:30 - 23.08.2017 12:45","65728","64992"
"23.08.2017 12:45 - 23.08.2017 13:00","65703","65000"
"23.08.2017 13:00 - 23.08.2017 13:15","65297","64747"
"23.08.2017 13:15 - 23.08.2017 13:30","65233","64703"
"23.08.2017 13:30 - 23.08.2017 13:45","64860","64502"
