"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"09.05.2015 20:15 - 09.05.2015 20:30","48146","50044"
"09.05.2015 20:30 - 09.05.2015 20:45","47549","49510"
"09.05.2015 20:45 - 09.05.2015 21:00","47668","49501"
"09.05.2015 21:00 - 09.05.2015 21:15","47740","50091"
"09.05.2015 21:15 - 09.05.2015 21:30","47610","50144"
"09.05.2015 21:30 - 09.05.2015 21:45","47302","49991"
"09.05.2015 21:45 - 09.05.2015 22:00","46988","49573"
"09.05.2015 22:00 - 09.05.2015 22:15","46915","49272"
"09.05.2015 22:15 - 09.05.2015 22:30","46476","48490"
"09.05.2015 22:30 - 09.05.2015 22:45","45589","47264"
"09.05.2015 22:45 - 09.05.2015 23:00","44710","46995"
"09.05.2015 23:00 - 09.05.2015 23:15","43735","46091"
"09.05.2015 23:15 - 09.05.2015 23:30","42868","45141"
"09.05.2015 23:30 - 09.05.2015 23:45","42048","44094"
"09.05.2015 23:45 - 10.05.2015 00:00","41248","43043"
"10.05.2015 00:00 - 10.05.2015 00:15","40421","42531"
"10.05.2015 00:15 - 10.05.2015 00:30","39513","41393"
"10.05.2015 00:30 - 10.05.2015 00:45","38850","40723"
"10.05.2015 00:45 - 10.05.2015 01:00","38220","40491"
"10.05.2015 01:00 - 10.05.2015 01:15","37598","39535"
"10.05.2015 01:15 - 10.05.2015 01:30","37174","39027"
"10.05.2015 01:30 - 10.05.2015 01:45","36849","38626"
"10.05.2015 01:45 - 10.05.2015 02:00","36667","38222"
"10.05.2015 02:00 - 10.05.2015 02:15","36335","37971"
"10.05.2015 02:15 - 10.05.2015 02:30","36050","37742"
"10.05.2015 02:30 - 10.05.2015 02:45","35908","37545"
"10.05.2015 02:45 - 10.05.2015 03:00","35707","37569"
"10.05.2015 03:00 - 10.05.2015 03:15","35865","37391"
"10.05.2015 03:15 - 10.05.2015 03:30","35612","37367"
"10.05.2015 03:30 - 10.05.2015 03:45","35954","37194"
"10.05.2015 03:45 - 10.05.2015 04:00","35798","37399"
"10.05.2015 04:00 - 10.05.2015 04:15","35958","37318"
"10.05.2015 04:15 - 10.05.2015 04:30","36150","37495"
"10.05.2015 04:30 - 10.05.2015 04:45","36105","37613"
"10.05.2015 04:45 - 10.05.2015 05:00","36407","37733"
"10.05.2015 05:00 - 10.05.2015 05:15","36758","38059"
"10.05.2015 05:15 - 10.05.2015 05:30","36573","37898"
"10.05.2015 05:30 - 10.05.2015 05:45","36713","37588"
"10.05.2015 05:45 - 10.05.2015 06:00","36450","37322"
"10.05.2015 06:00 - 10.05.2015 06:15","36484","37417"
"10.05.2015 06:15 - 10.05.2015 06:30","36678","37819"
"10.05.2015 06:30 - 10.05.2015 06:45","37029","37910"
"10.05.2015 06:45 - 10.05.2015 07:00","37281","38538"
"10.05.2015 07:00 - 10.05.2015 07:15","37831","39539"
"10.05.2015 07:15 - 10.05.2015 07:30","38582","40464"
"10.05.2015 07:30 - 10.05.2015 07:45","39345","41168"
"10.05.2015 07:45 - 10.05.2015 08:00","40375","42136"
"10.05.2015 08:00 - 10.05.2015 08:15","41316","43229"
"10.05.2015 08:15 - 10.05.2015 08:30","42110","44446"
"10.05.2015 08:30 - 10.05.2015 08:45","43052","45252"
"10.05.2015 08:45 - 10.05.2015 09:00","43764","46034"
"10.05.2015 09:00 - 10.05.2015 09:15","44465","47109"
"10.05.2015 09:15 - 10.05.2015 09:30","45502","47766"
"10.05.2015 09:30 - 10.05.2015 09:45","46008","48414"
"10.05.2015 09:45 - 10.05.2015 10:00","46639","48877"
"10.05.2015 10:00 - 10.05.2015 10:15","47421","49652"
"10.05.2015 10:15 - 10.05.2015 10:30","48287","50052"
"10.05.2015 10:30 - 10.05.2015 10:45","48545","50300"
"10.05.2015 10:45 - 10.05.2015 11:00","49434","50716"
"10.05.2015 11:00 - 10.05.2015 11:15","50283","51280"
"10.05.2015 11:15 - 10.05.2015 11:30","51104","52116"
"10.05.2015 11:30 - 10.05.2015 11:45","51668","52544"
"10.05.2015 11:45 - 10.05.2015 12:00","51851","52461"
"10.05.2015 12:00 - 10.05.2015 12:15","51648","52011"
"10.05.2015 12:15 - 10.05.2015 12:30","51369","51319"
"10.05.2015 12:30 - 10.05.2015 12:45","50975","50823"
"10.05.2015 12:45 - 10.05.2015 13:00","50402","50539"
"10.05.2015 13:00 - 10.05.2015 13:15","50164","50047"
"10.05.2015 13:15 - 10.05.2015 13:30","49747","49603"
"10.05.2015 13:30 - 10.05.2015 13:45","49257","48728"
"10.05.2015 13:45 - 10.05.2015 14:00","48899","47899"
"10.05.2015 14:00 - 10.05.2015 14:15","48350","47589"
"10.05.2015 14:15 - 10.05.2015 14:30","47852","47094"
"10.05.2015 14:30 - 10.05.2015 14:45","47448","46715"
"10.05.2015 14:45 - 10.05.2015 15:00","47235","46213"
"10.05.2015 15:00 - 10.05.2015 15:15","47211","46463"
"10.05.2015 15:15 - 10.05.2015 15:30","47037","46132"
"10.05.2015 15:30 - 10.05.2015 15:45","46862","45537"
"10.05.2015 15:45 - 10.05.2015 16:00","46486","45114"
"10.05.2015 16:00 - 10.05.2015 16:15","46364","45021"
"10.05.2015 16:15 - 10.05.2015 16:30","46403","44900"
"10.05.2015 16:30 - 10.05.2015 16:45","46496","44870"
"10.05.2015 16:45 - 10.05.2015 17:00","46697","44987"
"10.05.2015 17:00 - 10.05.2015 17:15","46984","45459"
"10.05.2015 17:15 - 10.05.2015 17:30","47269","45787"
"10.05.2015 17:30 - 10.05.2015 17:45","47719","46311"
"10.05.2015 17:45 - 10.05.2015 18:00","47991","46716"
"10.05.2015 18:00 - 10.05.2015 18:15","48717","47022"
"10.05.2015 18:15 - 10.05.2015 18:30","49076","47252"
"10.05.2015 18:30 - 10.05.2015 18:45","49342","47493"
"10.05.2015 18:45 - 10.05.2015 19:00","49443","47757"
"10.05.2015 19:00 - 10.05.2015 19:15","49309","47971"
"10.05.2015 19:15 - 10.05.2015 19:30","48949","48056"
"10.05.2015 19:30 - 10.05.2015 19:45","48970","48425"
"10.05.2015 19:45 - 10.05.2015 20:00","48794","48340"
"10.05.2015 20:00 - 10.05.2015 20:15","48814","48797"
"10.05.2015 20:15 - 10.05.2015 20:30","48422","48690"
"10.05.2015 20:30 - 10.05.2015 20:45","47933","48626"
"10.05.2015 20:45 - 10.05.2015 21:00","47854","48576"
"10.05.2015 21:00 - 10.05.2015 21:15","47957","49895"
"10.05.2015 21:15 - 10.05.2015 21:30","47871","50507"
"10.05.2015 21:30 - 10.05.2015 21:45","47618","50542"
"10.05.2015 21:45 - 10.05.2015 22:00","47759","50627"
"10.05.2015 22:00 - 10.05.2015 22:15","47916","50963"
"10.05.2015 22:15 - 10.05.2015 22:30","47441","50263"
"10.05.2015 22:30 - 10.05.2015 22:45","46479","49132"
"10.05.2015 22:45 - 10.05.2015 23:00","45473","48218"
"10.05.2015 23:00 - 10.05.2015 23:15","44553","47452"
"10.05.2015 23:15 - 10.05.2015 23:30","43385","46411"
"10.05.2015 23:30 - 10.05.2015 23:45","42497","45418"
"10.05.2015 23:45 - 11.05.2015 00:00","41770","44434"
"11.05.2015 00:00 - 11.05.2015 00:15","41932","44008"
"11.05.2015 00:15 - 11.05.2015 00:30","41400","43379"
"11.05.2015 00:30 - 11.05.2015 00:45","40923","42607"
"11.05.2015 00:45 - 11.05.2015 01:00","40372","42436"
"11.05.2015 01:00 - 11.05.2015 01:15","39915","42022"
"11.05.2015 01:15 - 11.05.2015 01:30","39681","41653"
"11.05.2015 01:30 - 11.05.2015 01:45","39385","41308"
"11.05.2015 01:45 - 11.05.2015 02:00","39124","41135"
"11.05.2015 02:00 - 11.05.2015 02:15","38949","41109"
"11.05.2015 02:15 - 11.05.2015 02:30","38722","40760"
"11.05.2015 02:30 - 11.05.2015 02:45","38916","40636"
"11.05.2015 02:45 - 11.05.2015 03:00","38937","40928"
"11.05.2015 03:00 - 11.05.2015 03:15","39020","40938"
"11.05.2015 03:15 - 11.05.2015 03:30","38915","41199"
"11.05.2015 03:30 - 11.05.2015 03:45","39519","41420"
"11.05.2015 03:45 - 11.05.2015 04:00","39532","41673"
"11.05.2015 04:00 - 11.05.2015 04:15","40126","42094"
"11.05.2015 04:15 - 11.05.2015 04:30","40432","42643"
"11.05.2015 04:30 - 11.05.2015 04:45","41249","43570"
"11.05.2015 04:45 - 11.05.2015 05:00","41851","44391"
"11.05.2015 05:00 - 11.05.2015 05:15","43399","45647"
"11.05.2015 05:15 - 11.05.2015 05:30","44038","46502"
"11.05.2015 05:30 - 11.05.2015 05:45","45443","47461"
"11.05.2015 05:45 - 11.05.2015 06:00","47103","49105"
"11.05.2015 06:00 - 11.05.2015 06:15","50301","52390"
"11.05.2015 06:15 - 11.05.2015 06:30","52670","54749"
"11.05.2015 06:30 - 11.05.2015 06:45","54692","56782"
"11.05.2015 06:45 - 11.05.2015 07:00","56139","58207"
"11.05.2015 07:00 - 11.05.2015 07:15","58033","60427"
"11.05.2015 07:15 - 11.05.2015 07:30","59255","61752"
"11.05.2015 07:30 - 11.05.2015 07:45","60425","62882"
"11.05.2015 07:45 - 11.05.2015 08:00","61233","64109"
"11.05.2015 08:00 - 11.05.2015 08:15","62671","65218"
"11.05.2015 08:15 - 11.05.2015 08:30","63258","65787"
"11.05.2015 08:30 - 11.05.2015 08:45","63505","66075"
"11.05.2015 08:45 - 11.05.2015 09:00","63832","66283"
"11.05.2015 09:00 - 11.05.2015 09:15","63762","66166"
"11.05.2015 09:15 - 11.05.2015 09:30","64268","66299"
"11.05.2015 09:30 - 11.05.2015 09:45","64605","66619"
"11.05.2015 09:45 - 11.05.2015 10:00","65011","67084"
"11.05.2015 10:00 - 11.05.2015 10:15","65364","67731"
"11.05.2015 10:15 - 11.05.2015 10:30","65932","68147"
"11.05.2015 10:30 - 11.05.2015 10:45","66408","68519"
"11.05.2015 10:45 - 11.05.2015 11:00","66719","68757"
"11.05.2015 11:00 - 11.05.2015 11:15","67310","69696"
"11.05.2015 11:15 - 11.05.2015 11:30","67107","69932"
"11.05.2015 11:30 - 11.05.2015 11:45","67554","70211"
"11.05.2015 11:45 - 11.05.2015 12:00","67471","70115"
"11.05.2015 12:00 - 11.05.2015 12:15","66992","69476"
"11.05.2015 12:15 - 11.05.2015 12:30","66956","69208"
"11.05.2015 12:30 - 11.05.2015 12:45","67112","69152"
"11.05.2015 12:45 - 11.05.2015 13:00","67243","69344"
"11.05.2015 13:00 - 11.05.2015 13:15","66829","69303"
"11.05.2015 13:15 - 11.05.2015 13:30","66578","68960"
"11.05.2015 13:30 - 11.05.2015 13:45","66086","68335"
"11.05.2015 13:45 - 11.05.2015 14:00","65045","67875"
"11.05.2015 14:00 - 11.05.2015 14:15","63235","67459"
"11.05.2015 14:15 - 11.05.2015 14:30","63198","67185"
"11.05.2015 14:30 - 11.05.2015 14:45","62477","67144"
"11.05.2015 14:45 - 11.05.2015 15:00","62128","66919"
"11.05.2015 15:00 - 11.05.2015 15:15","61956","66843"
"11.05.2015 15:15 - 11.05.2015 15:30","61246","66219"
"11.05.2015 15:30 - 11.05.2015 15:45","61185","65787"
"11.05.2015 15:45 - 11.05.2015 16:00","60068","65067"
"11.05.2015 16:00 - 11.05.2015 16:15","60089","64569"
"11.05.2015 16:15 - 11.05.2015 16:30","59598","63917"
"11.05.2015 16:30 - 11.05.2015 16:45","59466","63415"
"11.05.2015 16:45 - 11.05.2015 17:00","59302","63323"
"11.05.2015 17:00 - 11.05.2015 17:15","59168","63249"
"11.05.2015 17:15 - 11.05.2015 17:30","59614","63186"
"11.05.2015 17:30 - 11.05.2015 17:45","59731","63154"
"11.05.2015 17:45 - 11.05.2015 18:00","59670","63016"
"11.05.2015 18:00 - 11.05.2015 18:15","59560","62600"
"11.05.2015 18:15 - 11.05.2015 18:30","59386","62620"
"11.05.2015 18:30 - 11.05.2015 18:45","59597","62665"
"11.05.2015 18:45 - 11.05.2015 19:00","59745","62737"
"11.05.2015 19:00 - 11.05.2015 19:15","59751","62820"
"11.05.2015 19:15 - 11.05.2015 19:30","59374","62486"
"11.05.2015 19:30 - 11.05.2015 19:45","59105","62248"
"11.05.2015 19:45 - 11.05.2015 20:00","58864","61914"
"11.05.2015 20:00 - 11.05.2015 20:15","58358","61347"
"11.05.2015 20:15 - 11.05.2015 20:30","57756","60509"
"11.05.2015 20:30 - 11.05.2015 20:45","57065","60095"
"11.05.2015 20:45 - 11.05.2015 21:00","56773","59699"
"11.05.2015 21:00 - 11.05.2015 21:15","56757","59851"
"11.05.2015 21:15 - 11.05.2015 21:30","56206","59832"
"11.05.2015 21:30 - 11.05.2015 21:45","55648","59778"
"11.05.2015 21:45 - 11.05.2015 22:00","54817","58611"
"11.05.2015 22:00 - 11.05.2015 22:15","54314","57902"
"11.05.2015 22:15 - 11.05.2015 22:30","53419","56795"
"11.05.2015 22:30 - 11.05.2015 22:45","52198","55397"
"11.05.2015 22:45 - 11.05.2015 23:00","50193","53714"
"11.05.2015 23:00 - 11.05.2015 23:15","49375","52475"
"11.05.2015 23:15 - 11.05.2015 23:30","48241","51187"
"11.05.2015 23:30 - 11.05.2015 23:45","47211","50511"
"11.05.2015 23:45 - 12.05.2015 00:00","46323","49403"
"12.05.2015 00:00 - 12.05.2015 00:15","46035","48199"
"12.05.2015 00:15 - 12.05.2015 00:30","45177","47456"
"12.05.2015 00:30 - 12.05.2015 00:45","44580","46746"
"12.05.2015 00:45 - 12.05.2015 01:00","43928","46081"
"12.05.2015 01:00 - 12.05.2015 01:15","43255","45697"
"12.05.2015 01:15 - 12.05.2015 01:30","42987","45291"
"12.05.2015 01:30 - 12.05.2015 01:45","42606","44920"
"12.05.2015 01:45 - 12.05.2015 02:00","42445","44576"
"12.05.2015 02:00 - 12.05.2015 02:15","41966","43968"
"12.05.2015 02:15 - 12.05.2015 02:30","41830","43759"
"12.05.2015 02:30 - 12.05.2015 02:45","41943","43701"
"12.05.2015 02:45 - 12.05.2015 03:00","41885","43847"
"12.05.2015 03:00 - 12.05.2015 03:15","41976","43785"
"12.05.2015 03:15 - 12.05.2015 03:30","42002","44022"
"12.05.2015 03:30 - 12.05.2015 03:45","42480","44057"
"12.05.2015 03:45 - 12.05.2015 04:00","42562","43995"
"12.05.2015 04:00 - 12.05.2015 04:15","42825","44535"
"12.05.2015 04:15 - 12.05.2015 04:30","43364","45069"
"12.05.2015 04:30 - 12.05.2015 04:45","43900","45584"
"12.05.2015 04:45 - 12.05.2015 05:00","44385","46173"
"12.05.2015 05:00 - 12.05.2015 05:15","45533","47555"
"12.05.2015 05:15 - 12.05.2015 05:30","46007","48024"
"12.05.2015 05:30 - 12.05.2015 05:45","47513","49097"
"12.05.2015 05:45 - 12.05.2015 06:00","48857","50362"
"12.05.2015 06:00 - 12.05.2015 06:15","51926","53560"
"12.05.2015 06:15 - 12.05.2015 06:30","54203","55853"
"12.05.2015 06:30 - 12.05.2015 06:45","56115","57473"
"12.05.2015 06:45 - 12.05.2015 07:00","57445","58906"
"12.05.2015 07:00 - 12.05.2015 07:15","59168","60919"
"12.05.2015 07:15 - 12.05.2015 07:30","60514","62081"
"12.05.2015 07:30 - 12.05.2015 07:45","61673","63214"
"12.05.2015 07:45 - 12.05.2015 08:00","62578","64045"
"12.05.2015 08:00 - 12.05.2015 08:15","63862","64823"
"12.05.2015 08:15 - 12.05.2015 08:30","64503","65288"
"12.05.2015 08:30 - 12.05.2015 08:45","64651","65817"
"12.05.2015 08:45 - 12.05.2015 09:00","64895","66112"
"12.05.2015 09:00 - 12.05.2015 09:15","64701","65676"
"12.05.2015 09:15 - 12.05.2015 09:30","64975","65886"
"12.05.2015 09:30 - 12.05.2015 09:45","65394","66525"
"12.05.2015 09:45 - 12.05.2015 10:00","65630","67280"
"12.05.2015 10:00 - 12.05.2015 10:15","65757","67296"
"12.05.2015 10:15 - 12.05.2015 10:30","66151","67390"
"12.05.2015 10:30 - 12.05.2015 10:45","66858","68130"
"12.05.2015 10:45 - 12.05.2015 11:00","66995","68296"
"12.05.2015 11:00 - 12.05.2015 11:15","67706","68773"
"12.05.2015 11:15 - 12.05.2015 11:30","67847","69110"
"12.05.2015 11:30 - 12.05.2015 11:45","68303","69460"
"12.05.2015 11:45 - 12.05.2015 12:00","68243","69467"
"12.05.2015 12:00 - 12.05.2015 12:15","67863","69114"
"12.05.2015 12:15 - 12.05.2015 12:30","67497","69059"
"12.05.2015 12:30 - 12.05.2015 12:45","67451","68879"
"12.05.2015 12:45 - 12.05.2015 13:00","67903","68927"
"12.05.2015 13:00 - 12.05.2015 13:15","67662","69390"
"12.05.2015 13:15 - 12.05.2015 13:30","67354","69215"
"12.05.2015 13:30 - 12.05.2015 13:45","66895","68768"
"12.05.2015 13:45 - 12.05.2015 14:00","64554","67885"
"12.05.2015 14:00 - 12.05.2015 14:15","64345","67963"
"12.05.2015 14:15 - 12.05.2015 14:30","63947","67687"
"12.05.2015 14:30 - 12.05.2015 14:45","63403","67630"
"12.05.2015 14:45 - 12.05.2015 15:00","63158","67318"
"12.05.2015 15:00 - 12.05.2015 15:15","62927","66699"
"12.05.2015 15:15 - 12.05.2015 15:30","62475","66390"
"12.05.2015 15:30 - 12.05.2015 15:45","62007","66473"
"12.05.2015 15:45 - 12.05.2015 16:00","61337","65934"
"12.05.2015 16:00 - 12.05.2015 16:15","60924","65074"
"12.05.2015 16:15 - 12.05.2015 16:30","60757","64679"
"12.05.2015 16:30 - 12.05.2015 16:45","60619","64717"
"12.05.2015 16:45 - 12.05.2015 17:00","60746","64265"
"12.05.2015 17:00 - 12.05.2015 17:15","60327","64315"
"12.05.2015 17:15 - 12.05.2015 17:30","60666","64261"
"12.05.2015 17:30 - 12.05.2015 17:45","60680","64222"
"12.05.2015 17:45 - 12.05.2015 18:00","60492","64467"
"12.05.2015 18:00 - 12.05.2015 18:15","60289","64096"
"12.05.2015 18:15 - 12.05.2015 18:30","60145","64012"
"12.05.2015 18:30 - 12.05.2015 18:45","60311","64057"
"12.05.2015 18:45 - 12.05.2015 19:00","60476","64311"
"12.05.2015 19:00 - 12.05.2015 19:15","60255","64378"
"12.05.2015 19:15 - 12.05.2015 19:30","59719","63752"
"12.05.2015 19:30 - 12.05.2015 19:45","59387","63510"
"12.05.2015 19:45 - 12.05.2015 20:00","59300","63299"
"12.05.2015 20:00 - 12.05.2015 20:15","58758","62449"
"12.05.2015 20:15 - 12.05.2015 20:30","58059","61870"
"12.05.2015 20:30 - 12.05.2015 20:45","57397","61327"
"12.05.2015 20:45 - 12.05.2015 21:00","57082","60739"
"12.05.2015 21:00 - 12.05.2015 21:15","57025","60489"
"12.05.2015 21:15 - 12.05.2015 21:30","56565","60396"
"12.05.2015 21:30 - 12.05.2015 21:45","55857","60436"
"12.05.2015 21:45 - 12.05.2015 22:00","55021","59271"
"12.05.2015 22:00 - 12.05.2015 22:15","54314","58365"
"12.05.2015 22:15 - 12.05.2015 22:30","53418","57016"
"12.05.2015 22:30 - 12.05.2015 22:45","52222","55884"
"12.05.2015 22:45 - 12.05.2015 23:00","50705","54834"
"12.05.2015 23:00 - 12.05.2015 23:15","49317","53378"
"12.05.2015 23:15 - 12.05.2015 23:30","48273","52095"
"12.05.2015 23:30 - 12.05.2015 23:45","47240","50792"
"12.05.2015 23:45 - 13.05.2015 00:00","46415","49685"
"13.05.2015 00:00 - 13.05.2015 00:15","45592","48797"
"13.05.2015 00:15 - 13.05.2015 00:30","44653","48271"
"13.05.2015 00:30 - 13.05.2015 00:45","43946","47748"
"13.05.2015 00:45 - 13.05.2015 01:00","43256","46770"
"13.05.2015 01:00 - 13.05.2015 01:15","42687","46426"
"13.05.2015 01:15 - 13.05.2015 01:30","42401","45813"
"13.05.2015 01:30 - 13.05.2015 01:45","41947","45538"
"13.05.2015 01:45 - 13.05.2015 02:00","41695","44914"
"13.05.2015 02:00 - 13.05.2015 02:15","41363","44471"
"13.05.2015 02:15 - 13.05.2015 02:30","41075","44079"
"13.05.2015 02:30 - 13.05.2015 02:45","41142","44103"
"13.05.2015 02:45 - 13.05.2015 03:00","41107","44286"
"13.05.2015 03:00 - 13.05.2015 03:15","41164","44559"
"13.05.2015 03:15 - 13.05.2015 03:30","41236","44613"
"13.05.2015 03:30 - 13.05.2015 03:45","41622","44663"
"13.05.2015 03:45 - 13.05.2015 04:00","41592","44873"
"13.05.2015 04:00 - 13.05.2015 04:15","41853","45019"
"13.05.2015 04:15 - 13.05.2015 04:30","42214","45592"
"13.05.2015 04:30 - 13.05.2015 04:45","42958","46122"
"13.05.2015 04:45 - 13.05.2015 05:00","43331","46727"
"13.05.2015 05:00 - 13.05.2015 05:15","44135","47843"
"13.05.2015 05:15 - 13.05.2015 05:30","44541","48513"
"13.05.2015 05:30 - 13.05.2015 05:45","45686","49136"
"13.05.2015 05:45 - 13.05.2015 06:00","46835","50725"
"13.05.2015 06:00 - 13.05.2015 06:15","49489","54150"
"13.05.2015 06:15 - 13.05.2015 06:30","51506","56006"
"13.05.2015 06:30 - 13.05.2015 06:45","53007","58006"
"13.05.2015 06:45 - 13.05.2015 07:00","54054","59528"
"13.05.2015 07:00 - 13.05.2015 07:15","55984","61469"
"13.05.2015 07:15 - 13.05.2015 07:30","57054","62605"
"13.05.2015 07:30 - 13.05.2015 07:45","57859","63546"
"13.05.2015 07:45 - 13.05.2015 08:00","58398","64235"
"13.05.2015 08:00 - 13.05.2015 08:15","59415","65067"
"13.05.2015 08:15 - 13.05.2015 08:30","60091","65495"
"13.05.2015 08:30 - 13.05.2015 08:45","60676","65812"
"13.05.2015 08:45 - 13.05.2015 09:00","60966","66016"
"13.05.2015 09:00 - 13.05.2015 09:15","60905","65964"
"13.05.2015 09:15 - 13.05.2015 09:30","61260","66373"
"13.05.2015 09:30 - 13.05.2015 09:45","61834","66545"
"13.05.2015 09:45 - 13.05.2015 10:00","61982","66934"
"13.05.2015 10:00 - 13.05.2015 10:15","62247","67447"
"13.05.2015 10:15 - 13.05.2015 10:30","62857","67775"
"13.05.2015 10:30 - 13.05.2015 10:45","62901","67775"
"13.05.2015 10:45 - 13.05.2015 11:00","63057","68020"
"13.05.2015 11:00 - 13.05.2015 11:15","63680","68554"
"13.05.2015 11:15 - 13.05.2015 11:30","64409","68602"
"13.05.2015 11:30 - 13.05.2015 11:45","64771","68737"
"13.05.2015 11:45 - 13.05.2015 12:00","64036","68725"
"13.05.2015 12:00 - 13.05.2015 12:15","63673","68163"
"13.05.2015 12:15 - 13.05.2015 12:30","63754","68052"
"13.05.2015 12:30 - 13.05.2015 12:45","63364","67966"
"13.05.2015 12:45 - 13.05.2015 13:00","63758","67789"
"13.05.2015 13:00 - 13.05.2015 13:15","63684","67875"
"13.05.2015 13:15 - 13.05.2015 13:30","63372","67518"
"13.05.2015 13:30 - 13.05.2015 13:45","62760","67014"
"13.05.2015 13:45 - 13.05.2015 14:00","61323","66304"
"13.05.2015 14:00 - 13.05.2015 14:15","59906","66046"
"13.05.2015 14:15 - 13.05.2015 14:30","59620","66302"
"13.05.2015 14:30 - 13.05.2015 14:45","59295","66279"
"13.05.2015 14:45 - 13.05.2015 15:00","58971","65959"
"13.05.2015 15:00 - 13.05.2015 15:15","58569","65506"
"13.05.2015 15:15 - 13.05.2015 15:30","57940","64823"
"13.05.2015 15:30 - 13.05.2015 15:45","57644","64076"
"13.05.2015 15:45 - 13.05.2015 16:00","56966","63344"
"13.05.2015 16:00 - 13.05.2015 16:15","56964","62723"
"13.05.2015 16:15 - 13.05.2015 16:30","56729","62437"
"13.05.2015 16:30 - 13.05.2015 16:45","56541","62161"
"13.05.2015 16:45 - 13.05.2015 17:00","56419","61912"
"13.05.2015 17:00 - 13.05.2015 17:15","56144","61906"
"13.05.2015 17:15 - 13.05.2015 17:30","56520","61963"
"13.05.2015 17:30 - 13.05.2015 17:45","56573","62070"
"13.05.2015 17:45 - 13.05.2015 18:00","56474","62055"
"13.05.2015 18:00 - 13.05.2015 18:15","56407","61765"
"13.05.2015 18:15 - 13.05.2015 18:30","56251","61410"
"13.05.2015 18:30 - 13.05.2015 18:45","56491","61248"
"13.05.2015 18:45 - 13.05.2015 19:00","56481","61252"
"13.05.2015 19:00 - 13.05.2015 19:15","56312","61063"
"13.05.2015 19:15 - 13.05.2015 19:30","55990","60926"
"13.05.2015 19:30 - 13.05.2015 19:45","55633","60643"
"13.05.2015 19:45 - 13.05.2015 20:00","55553","60244"
"13.05.2015 20:00 - 13.05.2015 20:15","54904","59688"
"13.05.2015 20:15 - 13.05.2015 20:30","54215","58888"
"13.05.2015 20:30 - 13.05.2015 20:45","53582","58038"
"13.05.2015 20:45 - 13.05.2015 21:00","53238","57730"
"13.05.2015 21:00 - 13.05.2015 21:15","53157","57625"
"13.05.2015 21:15 - 13.05.2015 21:30","52879","57503"
"13.05.2015 21:30 - 13.05.2015 21:45","52368","56964"
"13.05.2015 21:45 - 13.05.2015 22:00","51696","56053"
"13.05.2015 22:00 - 13.05.2015 22:15","51154","55340"
"13.05.2015 22:15 - 13.05.2015 22:30","50344","54478"
"13.05.2015 22:30 - 13.05.2015 22:45","49424","53108"
"13.05.2015 22:45 - 13.05.2015 23:00","48157","51783"
"13.05.2015 23:00 - 13.05.2015 23:15","47237","50540"
"13.05.2015 23:15 - 13.05.2015 23:30","46269","49422"
"13.05.2015 23:30 - 13.05.2015 23:45","45398","48627"
"13.05.2015 23:45 - 14.05.2015 00:00","44417","47563"
"14.05.2015 00:00 - 14.05.2015 00:15","44513","46303"
"14.05.2015 00:15 - 14.05.2015 00:30","43715","45410"
"14.05.2015 00:30 - 14.05.2015 00:45","43118","44627"
"14.05.2015 00:45 - 14.05.2015 01:00","42284","43985"
"14.05.2015 01:00 - 14.05.2015 01:15","41694","43438"
"14.05.2015 01:15 - 14.05.2015 01:30","41103","43000"
"14.05.2015 01:30 - 14.05.2015 01:45","40695","42395"
"14.05.2015 01:45 - 14.05.2015 02:00","40277","42025"
"14.05.2015 02:00 - 14.05.2015 02:15","39906","41648"
"14.05.2015 02:15 - 14.05.2015 02:30","39560","41390"
"14.05.2015 02:30 - 14.05.2015 02:45","39603","41135"
"14.05.2015 02:45 - 14.05.2015 03:00","39212","41104"
"14.05.2015 03:00 - 14.05.2015 03:15","39335","41132"
"14.05.2015 03:15 - 14.05.2015 03:30","39158","40982"
"14.05.2015 03:30 - 14.05.2015 03:45","39345","40879"
"14.05.2015 03:45 - 14.05.2015 04:00","39064","40884"
"14.05.2015 04:00 - 14.05.2015 04:15","39154","40904"
"14.05.2015 04:15 - 14.05.2015 04:30","39158","40822"
"14.05.2015 04:30 - 14.05.2015 04:45","39415","40964"
"14.05.2015 04:45 - 14.05.2015 05:00","39371","40709"
"14.05.2015 05:00 - 14.05.2015 05:15","39513","40862"
"14.05.2015 05:15 - 14.05.2015 05:30","39209","40139"
"14.05.2015 05:30 - 14.05.2015 05:45","38730","39579"
"14.05.2015 05:45 - 14.05.2015 06:00","38290","38976"
"14.05.2015 06:00 - 14.05.2015 06:15","38659","38815"
"14.05.2015 06:15 - 14.05.2015 06:30","39061","38895"
"14.05.2015 06:30 - 14.05.2015 06:45","39177","39402"
"14.05.2015 06:45 - 14.05.2015 07:00","39590","39951"
"14.05.2015 07:00 - 14.05.2015 07:15","40353","40783"
"14.05.2015 07:15 - 14.05.2015 07:30","40932","41678"
"14.05.2015 07:30 - 14.05.2015 07:45","41694","42614"
"14.05.2015 07:45 - 14.05.2015 08:00","42528","43707"
"14.05.2015 08:00 - 14.05.2015 08:15","43497","44682"
"14.05.2015 08:15 - 14.05.2015 08:30","44226","45374"
"14.05.2015 08:30 - 14.05.2015 08:45","45051","46312"
"14.05.2015 08:45 - 14.05.2015 09:00","45597","46940"
