"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"31.05.2019 07:00 - 31.05.2019 07:15","48656","50551"
"31.05.2019 07:15 - 31.05.2019 07:30","49686","51490"
"31.05.2019 07:30 - 31.05.2019 07:45","50877","52603"
"31.05.2019 07:45 - 31.05.2019 08:00","51884","53346"
"31.05.2019 08:00 - 31.05.2019 08:15","52973","54673"
"31.05.2019 08:15 - 31.05.2019 08:30","53145","55271"
"31.05.2019 08:30 - 31.05.2019 08:45","53936","55716"
"31.05.2019 08:45 - 31.05.2019 09:00","54326","55992"
"31.05.2019 09:00 - 31.05.2019 09:15","54406","55945"
"31.05.2019 09:15 - 31.05.2019 09:30","54572","56236"
"31.05.2019 09:30 - 31.05.2019 09:45","55086","56752"
"31.05.2019 09:45 - 31.05.2019 10:00","55307","57025"
"31.05.2019 10:00 - 31.05.2019 10:15","56005","57357"
"31.05.2019 10:15 - 31.05.2019 10:30","56441","57247"
"31.05.2019 10:30 - 31.05.2019 10:45","56369","57328"
"31.05.2019 10:45 - 31.05.2019 11:00","56839","57536"
"31.05.2019 11:00 - 31.05.2019 11:15","57473","58056"
"31.05.2019 11:15 - 31.05.2019 11:30","57650","58266"
"31.05.2019 11:30 - 31.05.2019 11:45","57734","58702"
"31.05.2019 11:45 - 31.05.2019 12:00","58088","58796"
"31.05.2019 12:00 - 31.05.2019 12:15","57476","58574"
"31.05.2019 12:15 - 31.05.2019 12:30","57512","58674"
"31.05.2019 12:30 - 31.05.2019 12:45","57321","58769"
"31.05.2019 12:45 - 31.05.2019 13:00","57236","58350"
"31.05.2019 13:00 - 31.05.2019 13:15","57074","57752"
"31.05.2019 13:15 - 31.05.2019 13:30","56675","57248"
"31.05.2019 13:30 - 31.05.2019 13:45","56476","56887"
"31.05.2019 13:45 - 31.05.2019 14:00","55846","56129"
"31.05.2019 14:00 - 31.05.2019 14:15","55231","56032"
"31.05.2019 14:15 - 31.05.2019 14:30","55065","56041"
"31.05.2019 14:30 - 31.05.2019 14:45","54559","55776"
"31.05.2019 14:45 - 31.05.2019 15:00","55673","55285"
"31.05.2019 15:00 - 31.05.2019 15:15","55877","55339"
"31.05.2019 15:15 - 31.05.2019 15:30","54691","54846"
"31.05.2019 15:30 - 31.05.2019 15:45","54529","54712"
"31.05.2019 15:45 - 31.05.2019 16:00","53861","54066"
"31.05.2019 16:00 - 31.05.2019 16:15","53983","54216"
"31.05.2019 16:15 - 31.05.2019 16:30","53968","53819"
"31.05.2019 16:30 - 31.05.2019 16:45","53670","53669"
"31.05.2019 16:45 - 31.05.2019 17:00","52825","53652"
"31.05.2019 17:00 - 31.05.2019 17:15","53212","54339"
"31.05.2019 17:15 - 31.05.2019 17:30","53219","54139"
"31.05.2019 17:30 - 31.05.2019 17:45","53556","54251"
"31.05.2019 17:45 - 31.05.2019 18:00","53243","54379"
"31.05.2019 18:00 - 31.05.2019 18:15","52912","54322"
"31.05.2019 18:15 - 31.05.2019 18:30","53007","54224"
"31.05.2019 18:30 - 31.05.2019 18:45","52661","54107"
"31.05.2019 18:45 - 31.05.2019 19:00","52531","54078"
"31.05.2019 19:00 - 31.05.2019 19:15","52377","53725"
"31.05.2019 19:15 - 31.05.2019 19:30","51780","53569"
"31.05.2019 19:30 - 31.05.2019 19:45","51573","53300"
"31.05.2019 19:45 - 31.05.2019 20:00","51495","52843"
"31.05.2019 20:00 - 31.05.2019 20:15","50879","52519"
"31.05.2019 20:15 - 31.05.2019 20:30","49872","51840"
"31.05.2019 20:30 - 31.05.2019 20:45","49576","51372"
"31.05.2019 20:45 - 31.05.2019 21:00","49220","50942"
"31.05.2019 21:00 - 31.05.2019 21:15","48400","50593"
"31.05.2019 21:15 - 31.05.2019 21:30","48300","50371"
"31.05.2019 21:30 - 31.05.2019 21:45","48595","50172"
"31.05.2019 21:45 - 31.05.2019 22:00","47680","50153"
"31.05.2019 22:00 - 31.05.2019 22:15","47358","49949"
"31.05.2019 22:15 - 31.05.2019 22:30","46538","49367"
"31.05.2019 22:30 - 31.05.2019 22:45","45739","48549"
"31.05.2019 22:45 - 31.05.2019 23:00","44872","47683"
"31.05.2019 23:00 - 31.05.2019 23:15","43811","46520"
"31.05.2019 23:15 - 31.05.2019 23:30","43015","45613"
"31.05.2019 23:30 - 31.05.2019 23:45","42322","44975"
"31.05.2019 23:45 - 01.06.2019 00:00","41757","44214"
"01.06.2019 00:00 - 01.06.2019 00:15","41921","43493"
"01.06.2019 00:15 - 01.06.2019 00:30","41673","42601"
"01.06.2019 00:30 - 01.06.2019 00:45","41145","41731"
"01.06.2019 00:45 - 01.06.2019 01:00","40747","41578"
"01.06.2019 01:00 - 01.06.2019 01:15","40059","40853"
"01.06.2019 01:15 - 01.06.2019 01:30","39581","40158"
"01.06.2019 01:30 - 01.06.2019 01:45","39194","39661"
"01.06.2019 01:45 - 01.06.2019 02:00","38860","39239"
"01.06.2019 02:00 - 01.06.2019 02:15","38471","39204"
"01.06.2019 02:15 - 01.06.2019 02:30","38192","39086"
"01.06.2019 02:30 - 01.06.2019 02:45","37989","38785"
"01.06.2019 02:45 - 01.06.2019 03:00","37977","38680"
"01.06.2019 03:00 - 01.06.2019 03:15","37897","38669"
"01.06.2019 03:15 - 01.06.2019 03:30","37784","38479"
"01.06.2019 03:30 - 01.06.2019 03:45","37632","38236"
"01.06.2019 03:45 - 01.06.2019 04:00","37438","38490"
"01.06.2019 04:00 - 01.06.2019 04:15","37724","38558"
"01.06.2019 04:15 - 01.06.2019 04:30","37714","38688"
"01.06.2019 04:30 - 01.06.2019 04:45","37678","38885"
"01.06.2019 04:45 - 01.06.2019 05:00","37756","38837"
"01.06.2019 05:00 - 01.06.2019 05:15","38199","38714"
"01.06.2019 05:15 - 01.06.2019 05:30","38010","38581"
"01.06.2019 05:30 - 01.06.2019 05:45","38015","38824"
"01.06.2019 05:45 - 01.06.2019 06:00","38191","39351"
"01.06.2019 06:00 - 01.06.2019 06:15","38817","40327"
"01.06.2019 06:15 - 01.06.2019 06:30","39435","40932"
"01.06.2019 06:30 - 01.06.2019 06:45","39992","41519"
"01.06.2019 06:45 - 01.06.2019 07:00","40770","42114"
"01.06.2019 07:00 - 01.06.2019 07:15","41800","43214"
"01.06.2019 07:15 - 01.06.2019 07:30","42591","44115"
"01.06.2019 07:30 - 01.06.2019 07:45","43704","45055"
"01.06.2019 07:45 - 01.06.2019 08:00","44993","46054"
"01.06.2019 08:00 - 01.06.2019 08:15","45798","47196"
"01.06.2019 08:15 - 01.06.2019 08:30","46617","48235"
"01.06.2019 08:30 - 01.06.2019 08:45","47326","49276"
"01.06.2019 08:45 - 01.06.2019 09:00","47991","50120"
"01.06.2019 09:00 - 01.06.2019 09:15","48768","51139"
"01.06.2019 09:15 - 01.06.2019 09:30","49341","51516"
"01.06.2019 09:30 - 01.06.2019 09:45","49883","52067"
"01.06.2019 09:45 - 01.06.2019 10:00","50442","52650"
"01.06.2019 10:00 - 01.06.2019 10:15","50959","53104"
"01.06.2019 10:15 - 01.06.2019 10:30","51401","53251"
"01.06.2019 10:30 - 01.06.2019 10:45","51695","53693"
"01.06.2019 10:45 - 01.06.2019 11:00","52039","53827"
"01.06.2019 11:00 - 01.06.2019 11:15","52513","54018"
"01.06.2019 11:15 - 01.06.2019 11:30","52886","54382"
"01.06.2019 11:30 - 01.06.2019 11:45","53257","54194"
"01.06.2019 11:45 - 01.06.2019 12:00","53117","54018"
"01.06.2019 12:00 - 01.06.2019 12:15","52823","53940"
"01.06.2019 12:15 - 01.06.2019 12:30","52681","53759"
"01.06.2019 12:30 - 01.06.2019 12:45","52006","53225"
"01.06.2019 12:45 - 01.06.2019 13:00","51763","53329"
"01.06.2019 13:00 - 01.06.2019 13:15","51171","52883"
"01.06.2019 13:15 - 01.06.2019 13:30","51152","52504"
"01.06.2019 13:30 - 01.06.2019 13:45","50754","51970"
"01.06.2019 13:45 - 01.06.2019 14:00","50010","51754"
"01.06.2019 14:00 - 01.06.2019 14:15","49804","51358"
"01.06.2019 14:15 - 01.06.2019 14:30","49278","51404"
"01.06.2019 14:30 - 01.06.2019 14:45","49195","50908"
"01.06.2019 14:45 - 01.06.2019 15:00","49189","50526"
"01.06.2019 15:00 - 01.06.2019 15:15","49216","50491"
"01.06.2019 15:15 - 01.06.2019 15:30","48431","50254"
"01.06.2019 15:30 - 01.06.2019 15:45","48274","50103"
"01.06.2019 15:45 - 01.06.2019 16:00","47873","49820"
"01.06.2019 16:00 - 01.06.2019 16:15","47954","49977"
"01.06.2019 16:15 - 01.06.2019 16:30","48323","49923"
"01.06.2019 16:30 - 01.06.2019 16:45","48537","49406"
"01.06.2019 16:45 - 01.06.2019 17:00","47588","49837"
"01.06.2019 17:00 - 01.06.2019 17:15","48030","49693"
"01.06.2019 17:15 - 01.06.2019 17:30","48138","49876"
"01.06.2019 17:30 - 01.06.2019 17:45","48530","50136"
"01.06.2019 17:45 - 01.06.2019 18:00","48467","50167"
"01.06.2019 18:00 - 01.06.2019 18:15","48497","50418"
"01.06.2019 18:15 - 01.06.2019 18:30","48588","50385"
"01.06.2019 18:30 - 01.06.2019 18:45","48525","50113"
"01.06.2019 18:45 - 01.06.2019 19:00","48456","50303"
"01.06.2019 19:00 - 01.06.2019 19:15","48318","50078"
"01.06.2019 19:15 - 01.06.2019 19:30","48134","49723"
"01.06.2019 19:30 - 01.06.2019 19:45","47898","49694"
"01.06.2019 19:45 - 01.06.2019 20:00","47157","49138"
"01.06.2019 20:00 - 01.06.2019 20:15","47026","48863"
"01.06.2019 20:15 - 01.06.2019 20:30","46312","48112"
"01.06.2019 20:30 - 01.06.2019 20:45","45515","47866"
"01.06.2019 20:45 - 01.06.2019 21:00","45355","47535"
"01.06.2019 21:00 - 01.06.2019 21:15","44459","47252"
"01.06.2019 21:15 - 01.06.2019 21:30","44460","46993"
"01.06.2019 21:30 - 01.06.2019 21:45","44918","46720"
"01.06.2019 21:45 - 01.06.2019 22:00","44497","46881"
"01.06.2019 22:00 - 01.06.2019 22:15","44655","47166"
"01.06.2019 22:15 - 01.06.2019 22:30","44146","46536"
"01.06.2019 22:30 - 01.06.2019 22:45","43380","45599"
"01.06.2019 22:45 - 01.06.2019 23:00","42540","44852"
"01.06.2019 23:00 - 01.06.2019 23:15","41317","44021"
"01.06.2019 23:15 - 01.06.2019 23:30","40624","43392"
"01.06.2019 23:30 - 01.06.2019 23:45","40001","42654"
"01.06.2019 23:45 - 02.06.2019 00:00","39363","41737"
"02.06.2019 00:00 - 02.06.2019 00:15","39046","41037"
"02.06.2019 00:15 - 02.06.2019 00:30","38866","40433"
"02.06.2019 00:30 - 02.06.2019 00:45","38372","40090"
"02.06.2019 00:45 - 02.06.2019 01:00","38081","39299"
"02.06.2019 01:00 - 02.06.2019 01:15","37366","38881"
"02.06.2019 01:15 - 02.06.2019 01:30","36995","38453"
"02.06.2019 01:30 - 02.06.2019 01:45","36735","38127"
"02.06.2019 01:45 - 02.06.2019 02:00","36549","37919"
"02.06.2019 02:00 - 02.06.2019 02:15","36167","37402"
"02.06.2019 02:15 - 02.06.2019 02:30","36001","36765"
"02.06.2019 02:30 - 02.06.2019 02:45","35776","36705"
"02.06.2019 02:45 - 02.06.2019 03:00","35718","36554"
"02.06.2019 03:00 - 02.06.2019 03:15","35706","36602"
"02.06.2019 03:15 - 02.06.2019 03:30","35645","36416"
"02.06.2019 03:30 - 02.06.2019 03:45","35459","36487"
"02.06.2019 03:45 - 02.06.2019 04:00","35290","36311"
"02.06.2019 04:00 - 02.06.2019 04:15","35515","36355"
"02.06.2019 04:15 - 02.06.2019 04:30","35471","36317"
"02.06.2019 04:30 - 02.06.2019 04:45","35469","36292"
"02.06.2019 04:45 - 02.06.2019 05:00","35542","36247"
"02.06.2019 05:00 - 02.06.2019 05:15","35710","35922"
"02.06.2019 05:15 - 02.06.2019 05:30","35221","35543"
"02.06.2019 05:30 - 02.06.2019 05:45","35142","35731"
"02.06.2019 05:45 - 02.06.2019 06:00","34965","35837"
"02.06.2019 06:00 - 02.06.2019 06:15","35420","36355"
"02.06.2019 06:15 - 02.06.2019 06:30","35553","36551"
"02.06.2019 06:30 - 02.06.2019 06:45","36042","37110"
"02.06.2019 06:45 - 02.06.2019 07:00","36505","37480"
"02.06.2019 07:00 - 02.06.2019 07:15","36746","38184"
"02.06.2019 07:15 - 02.06.2019 07:30","37571","38889"
"02.06.2019 07:30 - 02.06.2019 07:45","38776","40007"
"02.06.2019 07:45 - 02.06.2019 08:00","40121","40940"
"02.06.2019 08:00 - 02.06.2019 08:15","40930","42083"
"02.06.2019 08:15 - 02.06.2019 08:30","41473","42956"
"02.06.2019 08:30 - 02.06.2019 08:45","42650","43683"
"02.06.2019 08:45 - 02.06.2019 09:00","43188","44657"
"02.06.2019 09:00 - 02.06.2019 09:15","44104","45441"
"02.06.2019 09:15 - 02.06.2019 09:30","45153","46022"
"02.06.2019 09:30 - 02.06.2019 09:45","45558","46949"
"02.06.2019 09:45 - 02.06.2019 10:00","46015","47098"
"02.06.2019 10:00 - 02.06.2019 10:15","46549","47439"
"02.06.2019 10:15 - 02.06.2019 10:30","47369","47815"
"02.06.2019 10:30 - 02.06.2019 10:45","47908","48239"
"02.06.2019 10:45 - 02.06.2019 11:00","48246","48651"
"02.06.2019 11:00 - 02.06.2019 11:15","48940","49046"
"02.06.2019 11:15 - 02.06.2019 11:30","49822","49445"
"02.06.2019 11:30 - 02.06.2019 11:45","50139","49722"
"02.06.2019 11:45 - 02.06.2019 12:00","50247","49654"
"02.06.2019 12:00 - 02.06.2019 12:15","49765","49605"
"02.06.2019 12:15 - 02.06.2019 12:30","49711","49286"
"02.06.2019 12:30 - 02.06.2019 12:45","48906","49029"
"02.06.2019 12:45 - 02.06.2019 13:00","48912","48629"
"02.06.2019 13:00 - 02.06.2019 13:15","48205","48531"
"02.06.2019 13:15 - 02.06.2019 13:30","48056","48065"
"02.06.2019 13:30 - 02.06.2019 13:45","47460","47452"
"02.06.2019 13:45 - 02.06.2019 14:00","46738","46967"
"02.06.2019 14:00 - 02.06.2019 14:15","46686","46908"
"02.06.2019 14:15 - 02.06.2019 14:30","46292","46553"
"02.06.2019 14:30 - 02.06.2019 14:45","46084","46431"
"02.06.2019 14:45 - 02.06.2019 15:00","46226","45956"
"02.06.2019 15:00 - 02.06.2019 15:15","46725","46099"
"02.06.2019 15:15 - 02.06.2019 15:30","45760","46040"
"02.06.2019 15:30 - 02.06.2019 15:45","45854","45911"
"02.06.2019 15:45 - 02.06.2019 16:00","45598","45748"
"02.06.2019 16:00 - 02.06.2019 16:15","45788","45807"
"02.06.2019 16:15 - 02.06.2019 16:30","45855","45985"
"02.06.2019 16:30 - 02.06.2019 16:45","46445","46171"
"02.06.2019 16:45 - 02.06.2019 17:00","45570","46203"
"02.06.2019 17:00 - 02.06.2019 17:15","46085","46877"
"02.06.2019 17:15 - 02.06.2019 17:30","46355","47367"
"02.06.2019 17:30 - 02.06.2019 17:45","46805","47184"
"02.06.2019 17:45 - 02.06.2019 18:00","46726","47373"
"02.06.2019 18:00 - 02.06.2019 18:15","47154","48254"
"02.06.2019 18:15 - 02.06.2019 18:30","47454","48406"
"02.06.2019 18:30 - 02.06.2019 18:45","47297","48285"
"02.06.2019 18:45 - 02.06.2019 19:00","47318","48434"
"02.06.2019 19:00 - 02.06.2019 19:15","47342","48626"
"02.06.2019 19:15 - 02.06.2019 19:30","47166","48750"
"02.06.2019 19:30 - 02.06.2019 19:45","46983","48854"
"02.06.2019 19:45 - 02.06.2019 20:00","46740","49053"
"02.06.2019 20:00 - 02.06.2019 20:15","46688","48843"
"02.06.2019 20:15 - 02.06.2019 20:30","46510","48822"
"02.06.2019 20:30 - 02.06.2019 20:45","45667","48371"
"02.06.2019 20:45 - 02.06.2019 21:00","45562","48397"
"02.06.2019 21:00 - 02.06.2019 21:15","45033","48155"
"02.06.2019 21:15 - 02.06.2019 21:30","44916","47621"
"02.06.2019 21:30 - 02.06.2019 21:45","45448","47336"
"02.06.2019 21:45 - 02.06.2019 22:00","45307","47806"
"02.06.2019 22:00 - 02.06.2019 22:15","45686","48566"
"02.06.2019 22:15 - 02.06.2019 22:30","45192","48606"
"02.06.2019 22:30 - 02.06.2019 22:45","44288","47795"
"02.06.2019 22:45 - 02.06.2019 23:00","43495","47359"
"02.06.2019 23:00 - 02.06.2019 23:15","42297","46305"
"02.06.2019 23:15 - 02.06.2019 23:30","41624","45251"
"02.06.2019 23:30 - 02.06.2019 23:45","40977","44725"
"02.06.2019 23:45 - 03.06.2019 00:00","40440","44487"
"03.06.2019 00:00 - 03.06.2019 00:15","40576","44090"
"03.06.2019 00:15 - 03.06.2019 00:30","40419","43315"
"03.06.2019 00:30 - 03.06.2019 00:45","39959","42971"
"03.06.2019 00:45 - 03.06.2019 01:00","39835","42313"
"03.06.2019 01:00 - 03.06.2019 01:15","39060","41620"
"03.06.2019 01:15 - 03.06.2019 01:30","38788","41351"
"03.06.2019 01:30 - 03.06.2019 01:45","38533","41416"
"03.06.2019 01:45 - 03.06.2019 02:00","38252","41305"
"03.06.2019 02:00 - 03.06.2019 02:15","37979","40813"
"03.06.2019 02:15 - 03.06.2019 02:30","37959","40690"
"03.06.2019 02:30 - 03.06.2019 02:45","37811","40706"
"03.06.2019 02:45 - 03.06.2019 03:00","37912","40556"
"03.06.2019 03:00 - 03.06.2019 03:15","38079","40783"
"03.06.2019 03:15 - 03.06.2019 03:30","37945","40732"
"03.06.2019 03:30 - 03.06.2019 03:45","38016","40292"
"03.06.2019 03:45 - 03.06.2019 04:00","38023","40146"
"03.06.2019 04:00 - 03.06.2019 04:15","38806","40368"
"03.06.2019 04:15 - 03.06.2019 04:30","39183","40359"
"03.06.2019 04:30 - 03.06.2019 04:45","39700","40522"
"03.06.2019 04:45 - 03.06.2019 05:00","40211","40954"
"03.06.2019 05:00 - 03.06.2019 05:15","41829","42287"
"03.06.2019 05:15 - 03.06.2019 05:30","42149","43231"
"03.06.2019 05:30 - 03.06.2019 05:45","43209","44502"
"03.06.2019 05:45 - 03.06.2019 06:00","44880","46486"
"03.06.2019 06:00 - 03.06.2019 06:15","48128","50024"
"03.06.2019 06:15 - 03.06.2019 06:30","50280","52710"
"03.06.2019 06:30 - 03.06.2019 06:45","52286","54536"
"03.06.2019 06:45 - 03.06.2019 07:00","53645","56239"
"03.06.2019 07:00 - 03.06.2019 07:15","55298","58345"
"03.06.2019 07:15 - 03.06.2019 07:30","56284","59517"
"03.06.2019 07:30 - 03.06.2019 07:45","57463","60687"
"03.06.2019 07:45 - 03.06.2019 08:00","58393","61880"
"03.06.2019 08:00 - 03.06.2019 08:15","59133","62560"
"03.06.2019 08:15 - 03.06.2019 08:30","59817","63297"
"03.06.2019 08:30 - 03.06.2019 08:45","59897","63794"
"03.06.2019 08:45 - 03.06.2019 09:00","60104","64482"
"03.06.2019 09:00 - 03.06.2019 09:15","60101","63968"
"03.06.2019 09:15 - 03.06.2019 09:30","60741","64445"
"03.06.2019 09:30 - 03.06.2019 09:45","61396","64995"
"03.06.2019 09:45 - 03.06.2019 10:00","61647","65476"
"03.06.2019 10:00 - 03.06.2019 10:15","62112","65650"
"03.06.2019 10:15 - 03.06.2019 10:30","62452","66036"
"03.06.2019 10:30 - 03.06.2019 10:45","63088","66481"
"03.06.2019 10:45 - 03.06.2019 11:00","63406","66878"
"03.06.2019 11:00 - 03.06.2019 11:15","63805","67264"
"03.06.2019 11:15 - 03.06.2019 11:30","64286","67713"
"03.06.2019 11:30 - 03.06.2019 11:45","64424","68149"
"03.06.2019 11:45 - 03.06.2019 12:00","64622","68242"
"03.06.2019 12:00 - 03.06.2019 12:15","63649","67669"
"03.06.2019 12:15 - 03.06.2019 12:30","62889","67601"
"03.06.2019 12:30 - 03.06.2019 12:45","63251","67366"
"03.06.2019 12:45 - 03.06.2019 13:00","62870","67229"
"03.06.2019 13:00 - 03.06.2019 13:15","63436","67341"
"03.06.2019 13:15 - 03.06.2019 13:30","63152","66890"
"03.06.2019 13:30 - 03.06.2019 13:45","62527","66688"
"03.06.2019 13:45 - 03.06.2019 14:00","62502","66009"
"03.06.2019 14:00 - 03.06.2019 14:15","62401","65693"
"03.06.2019 14:15 - 03.06.2019 14:30","62168","65730"
"03.06.2019 14:30 - 03.06.2019 14:45","61784","65439"
"03.06.2019 14:45 - 03.06.2019 15:00","61571","65256"
"03.06.2019 15:00 - 03.06.2019 15:15","61039","65470"
"03.06.2019 15:15 - 03.06.2019 15:30","61256","65428"
"03.06.2019 15:30 - 03.06.2019 15:45","60954","65195"
"03.06.2019 15:45 - 03.06.2019 16:00","60512","64835"
"03.06.2019 16:00 - 03.06.2019 16:15","59773","64936"
"03.06.2019 16:15 - 03.06.2019 16:30","59203","64511"
"03.06.2019 16:30 - 03.06.2019 16:45","58614","63898"
"03.06.2019 16:45 - 03.06.2019 17:00","59289","63780"
"03.06.2019 17:00 - 03.06.2019 17:15","59136","63924"
"03.06.2019 17:15 - 03.06.2019 17:30","59182","63732"
"03.06.2019 17:30 - 03.06.2019 17:45","58681","63864"
"03.06.2019 17:45 - 03.06.2019 18:00","59029","63738"
"03.06.2019 18:00 - 03.06.2019 18:15","58780","63620"
"03.06.2019 18:15 - 03.06.2019 18:30","58192","63385"
"03.06.2019 18:30 - 03.06.2019 18:45","58343","63213"
"03.06.2019 18:45 - 03.06.2019 19:00","58303","63183"
"03.06.2019 19:00 - 03.06.2019 19:15","57652","63134"
"03.06.2019 19:15 - 03.06.2019 19:30","57213","62666"
"03.06.2019 19:30 - 03.06.2019 19:45","56833","62608"
"03.06.2019 19:45 - 03.06.2019 20:00","56913","62287"
"03.06.2019 20:00 - 03.06.2019 20:15","56113","61506"
"03.06.2019 20:15 - 03.06.2019 20:30","55250","60334"
"03.06.2019 20:30 - 03.06.2019 20:45","55079","59763"
"03.06.2019 20:45 - 03.06.2019 21:00","53989","59355"
"03.06.2019 21:00 - 03.06.2019 21:15","53995","58892"
"03.06.2019 21:15 - 03.06.2019 21:30","53496","58376"
"03.06.2019 21:30 - 03.06.2019 21:45","53141","57835"
"03.06.2019 21:45 - 03.06.2019 22:00","51773","57159"
"03.06.2019 22:00 - 03.06.2019 22:15","51606","56122"
"03.06.2019 22:15 - 03.06.2019 22:30","50779","55203"
"03.06.2019 22:30 - 03.06.2019 22:45","49718","54322"
"03.06.2019 22:45 - 03.06.2019 23:00","48811","53273"
"03.06.2019 23:00 - 03.06.2019 23:15","47802","51781"
"03.06.2019 23:15 - 03.06.2019 23:30","47066","51027"
"03.06.2019 23:30 - 03.06.2019 23:45","46119","50228"
"03.06.2019 23:45 - 04.06.2019 00:00","45450","49430"
"04.06.2019 00:00 - 04.06.2019 00:15","44225","48236"
"04.06.2019 00:15 - 04.06.2019 00:30","44201","47527"
"04.06.2019 00:30 - 04.06.2019 00:45","43602","47194"
"04.06.2019 00:45 - 04.06.2019 01:00","43245","46710"
"04.06.2019 01:00 - 04.06.2019 01:15","42658","46344"
"04.06.2019 01:15 - 04.06.2019 01:30","42232","45913"
"04.06.2019 01:30 - 04.06.2019 01:45","42011","45608"
"04.06.2019 01:45 - 04.06.2019 02:00","41742","45408"
"04.06.2019 02:00 - 04.06.2019 02:15","41370","44776"
"04.06.2019 02:15 - 04.06.2019 02:30","41163","44729"
"04.06.2019 02:30 - 04.06.2019 02:45","41108","44664"
"04.06.2019 02:45 - 04.06.2019 03:00","41176","44818"
"04.06.2019 03:00 - 04.06.2019 03:15","41297","44869"
"04.06.2019 03:15 - 04.06.2019 03:30","41335","44922"
"04.06.2019 03:30 - 04.06.2019 03:45","41339","45034"
"04.06.2019 03:45 - 04.06.2019 04:00","41296","45028"
"04.06.2019 04:00 - 04.06.2019 04:15","41886","45380"
"04.06.2019 04:15 - 04.06.2019 04:30","42284","45532"
"04.06.2019 04:30 - 04.06.2019 04:45","42802","45968"
"04.06.2019 04:45 - 04.06.2019 05:00","43293","46523"
"04.06.2019 05:00 - 04.06.2019 05:15","44338","47655"
"04.06.2019 05:15 - 04.06.2019 05:30","44947","48256"
"04.06.2019 05:30 - 04.06.2019 05:45","45760","49310"
"04.06.2019 05:45 - 04.06.2019 06:00","47066","50729"
"04.06.2019 06:00 - 04.06.2019 06:15","49761","53692"
"04.06.2019 06:15 - 04.06.2019 06:30","51531","55924"
"04.06.2019 06:30 - 04.06.2019 06:45","53390","57466"
"04.06.2019 06:45 - 04.06.2019 07:00","54787","59052"
"04.06.2019 07:00 - 04.06.2019 07:15","56440","61015"
"04.06.2019 07:15 - 04.06.2019 07:30","57550","62080"
"04.06.2019 07:30 - 04.06.2019 07:45","57940","63305"
"04.06.2019 07:45 - 04.06.2019 08:00","58648","64233"
"04.06.2019 08:00 - 04.06.2019 08:15","59478","65019"
"04.06.2019 08:15 - 04.06.2019 08:30","60060","65409"
"04.06.2019 08:30 - 04.06.2019 08:45","60100","65678"
"04.06.2019 08:45 - 04.06.2019 09:00","60213","66186"
"04.06.2019 09:00 - 04.06.2019 09:15","60299","65777"
"04.06.2019 09:15 - 04.06.2019 09:30","60683","66088"
"04.06.2019 09:30 - 04.06.2019 09:45","61235","66542"
"04.06.2019 09:45 - 04.06.2019 10:00","61604","67275"
"04.06.2019 10:00 - 04.06.2019 10:15","61850","67186"
"04.06.2019 10:15 - 04.06.2019 10:30","62207","67277"
"04.06.2019 10:30 - 04.06.2019 10:45","62585","67658"
"04.06.2019 10:45 - 04.06.2019 11:00","62746","68124"
"04.06.2019 11:00 - 04.06.2019 11:15","63233","68037"
"04.06.2019 11:15 - 04.06.2019 11:30","63715","68320"
"04.06.2019 11:30 - 04.06.2019 11:45","63825","68520"
"04.06.2019 11:45 - 04.06.2019 12:00","63533","68751"
"04.06.2019 12:00 - 04.06.2019 12:15","63266","68172"
"04.06.2019 12:15 - 04.06.2019 12:30","63009","68020"
"04.06.2019 12:30 - 04.06.2019 12:45","62930","68024"
"04.06.2019 12:45 - 04.06.2019 13:00","63070","68107"
"04.06.2019 13:00 - 04.06.2019 13:15","62750","67999"
"04.06.2019 13:15 - 04.06.2019 13:30","62828","67738"
"04.06.2019 13:30 - 04.06.2019 13:45","62339","67662"
"04.06.2019 13:45 - 04.06.2019 14:00","61881","67104"
"04.06.2019 14:00 - 04.06.2019 14:15","61804","66758"
"04.06.2019 14:15 - 04.06.2019 14:30","61533","66894"
"04.06.2019 14:30 - 04.06.2019 14:45","61466","66752"
"04.06.2019 14:45 - 04.06.2019 15:00","61575","66422"
"04.06.2019 15:00 - 04.06.2019 15:15","61689","66282"
"04.06.2019 15:15 - 04.06.2019 15:30","60954","65751"
"04.06.2019 15:30 - 04.06.2019 15:45","60644","65330"
"04.06.2019 15:45 - 04.06.2019 16:00","60203","64862"
"04.06.2019 16:00 - 04.06.2019 16:15","59920","64741"
"04.06.2019 16:15 - 04.06.2019 16:30","59731","64373"
"04.06.2019 16:30 - 04.06.2019 16:45","59722","64030"
"04.06.2019 16:45 - 04.06.2019 17:00","58831","63926"
"04.06.2019 17:00 - 04.06.2019 17:15","58692","64164"
"04.06.2019 17:15 - 04.06.2019 17:30","58807","63816"
"04.06.2019 17:30 - 04.06.2019 17:45","58805","63917"
"04.06.2019 17:45 - 04.06.2019 18:00","58713","64020"
"04.06.2019 18:00 - 04.06.2019 18:15","58383","63467"
"04.06.2019 18:15 - 04.06.2019 18:30","58284","63282"
"04.06.2019 18:30 - 04.06.2019 18:45","58170","63439"
"04.06.2019 18:45 - 04.06.2019 19:00","58163","63599"
"04.06.2019 19:00 - 04.06.2019 19:15","57790","63176"
"04.06.2019 19:15 - 04.06.2019 19:30","57284","62701"
"04.06.2019 19:30 - 04.06.2019 19:45","56974","62564"
