"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"23.08.2021 05:45 - 23.08.2021 06:00","47108","47058"
"23.08.2021 06:00 - 23.08.2021 06:15","49640","50239"
"23.08.2021 06:15 - 23.08.2021 06:30","51306","52029"
"23.08.2021 06:30 - 23.08.2021 06:45","52311","53237"
"23.08.2021 06:45 - 23.08.2021 07:00","53216","54494"
"23.08.2021 07:00 - 23.08.2021 07:15","55033","56427"
"23.08.2021 07:15 - 23.08.2021 07:30","56100","57407"
"23.08.2021 07:30 - 23.08.2021 07:45","57170","58741"
"23.08.2021 07:45 - 23.08.2021 08:00","58155","59787"
"23.08.2021 08:00 - 23.08.2021 08:15","59042","61026"
"23.08.2021 08:15 - 23.08.2021 08:30","59982","61870"
"23.08.2021 08:30 - 23.08.2021 08:45","61057","62379"
"23.08.2021 08:45 - 23.08.2021 09:00","61619","63198"
"23.08.2021 09:00 - 23.08.2021 09:15","61649","63281"
"23.08.2021 09:15 - 23.08.2021 09:30","62825","63690"
"23.08.2021 09:30 - 23.08.2021 09:45","63771","64166"
"23.08.2021 09:45 - 23.08.2021 10:00","64306","64610"
"23.08.2021 10:00 - 23.08.2021 10:15","64389","65018"
"23.08.2021 10:15 - 23.08.2021 10:30","64874","65348"
"23.08.2021 10:30 - 23.08.2021 10:45","65374","65803"
"23.08.2021 10:45 - 23.08.2021 11:00","66167","66266"
"23.08.2021 11:00 - 23.08.2021 11:15","66817","66774"
"23.08.2021 11:15 - 23.08.2021 11:30","67112","67145"
"23.08.2021 11:30 - 23.08.2021 11:45","67618","67460"
"23.08.2021 11:45 - 23.08.2021 12:00","67769","67744"
"23.08.2021 12:00 - 23.08.2021 12:15","67531","66983"
"23.08.2021 12:15 - 23.08.2021 12:30","67837","66855"
"23.08.2021 12:30 - 23.08.2021 12:45","67944","66733"
"23.08.2021 12:45 - 23.08.2021 13:00","67768","66501"
"23.08.2021 13:00 - 23.08.2021 13:15","67668","66597"
"23.08.2021 13:15 - 23.08.2021 13:30","67713","66216"
"23.08.2021 13:30 - 23.08.2021 13:45","66662","65886"
"23.08.2021 13:45 - 23.08.2021 14:00","65958","65223"
"23.08.2021 14:00 - 23.08.2021 14:15","66086","64733"
"23.08.2021 14:15 - 23.08.2021 14:30","66037","64363"
"23.08.2021 14:30 - 23.08.2021 14:45","65734","64220"
"23.08.2021 14:45 - 23.08.2021 15:00","65312","63887"
"23.08.2021 15:00 - 23.08.2021 15:15","65169","63731"
"23.08.2021 15:15 - 23.08.2021 15:30","64411","63251"
"23.08.2021 15:30 - 23.08.2021 15:45","63244","63015"
"23.08.2021 15:45 - 23.08.2021 16:00","62730","62752"
"23.08.2021 16:00 - 23.08.2021 16:15","62697","62240"
"23.08.2021 16:15 - 23.08.2021 16:30","62418","61904"
"23.08.2021 16:30 - 23.08.2021 16:45","62237","61685"
"23.08.2021 16:45 - 23.08.2021 17:00","62243","61683"
"23.08.2021 17:00 - 23.08.2021 17:15","62447","62022"
"23.08.2021 17:15 - 23.08.2021 17:30","62307","61775"
"23.08.2021 17:30 - 23.08.2021 17:45","62190","61835"
"23.08.2021 17:45 - 23.08.2021 18:00","61963","62057"
"23.08.2021 18:00 - 23.08.2021 18:15","61700","62219"
"23.08.2021 18:15 - 23.08.2021 18:30","61392","61848"
"23.08.2021 18:30 - 23.08.2021 18:45","61230","61748"
"23.08.2021 18:45 - 23.08.2021 19:00","60753","61699"
"23.08.2021 19:00 - 23.08.2021 19:15","60924","61659"
"23.08.2021 19:15 - 23.08.2021 19:30","60177","61002"
"23.08.2021 19:30 - 23.08.2021 19:45","59987","60584"
"23.08.2021 19:45 - 23.08.2021 20:00","59301","60411"
"23.08.2021 20:00 - 23.08.2021 20:15","58847","59817"
"23.08.2021 20:15 - 23.08.2021 20:30","58284","59131"
"23.08.2021 20:30 - 23.08.2021 20:45","58182","59113"
"23.08.2021 20:45 - 23.08.2021 21:00","57802","59207"
"23.08.2021 21:00 - 23.08.2021 21:15","56959","58873"
"23.08.2021 21:15 - 23.08.2021 21:30","56294","57722"
"23.08.2021 21:30 - 23.08.2021 21:45","55549","56654"
"23.08.2021 21:45 - 23.08.2021 22:00","54677","56090"
"23.08.2021 22:00 - 23.08.2021 22:15","53877","54885"
"23.08.2021 22:15 - 23.08.2021 22:30","52947","53887"
"23.08.2021 22:30 - 23.08.2021 22:45","51913","53273"
"23.08.2021 22:45 - 23.08.2021 23:00","51113","52120"
"23.08.2021 23:00 - 23.08.2021 23:15","50167","51060"
"23.08.2021 23:15 - 23.08.2021 23:30","49441","50181"
"23.08.2021 23:30 - 23.08.2021 23:45","48809","49352"
"23.08.2021 23:45 - 24.08.2021 00:00","48512","48715"
"24.08.2021 00:00 - 24.08.2021 00:15","44630","47685"
"24.08.2021 00:15 - 24.08.2021 00:30","44216","46901"
"24.08.2021 00:30 - 24.08.2021 00:45","44110","46370"
"24.08.2021 00:45 - 24.08.2021 01:00","43762","45866"
"24.08.2021 01:00 - 24.08.2021 01:15","43308","45191"
"24.08.2021 01:15 - 24.08.2021 01:30","43211","45046"
"24.08.2021 01:30 - 24.08.2021 01:45","42915","44587"
"24.08.2021 01:45 - 24.08.2021 02:00","42738","44052"
"24.08.2021 02:00 - 24.08.2021 02:15","42423","44132"
"24.08.2021 02:15 - 24.08.2021 02:30","42397","43855"
"24.08.2021 02:30 - 24.08.2021 02:45","42250","44018"
"24.08.2021 02:45 - 24.08.2021 03:00","42266","43725"
"24.08.2021 03:00 - 24.08.2021 03:15","42321","43879"
"24.08.2021 03:15 - 24.08.2021 03:30","42392","43974"
"24.08.2021 03:30 - 24.08.2021 03:45","42492","43789"
"24.08.2021 03:45 - 24.08.2021 04:00","42674","43664"
"24.08.2021 04:00 - 24.08.2021 04:15","43044","44668"
"24.08.2021 04:15 - 24.08.2021 04:30","43264","44885"
"24.08.2021 04:30 - 24.08.2021 04:45","43751","45364"
"24.08.2021 04:45 - 24.08.2021 05:00","44258","45695"
"24.08.2021 05:00 - 24.08.2021 05:15","45338","46983"
"24.08.2021 05:15 - 24.08.2021 05:30","46304","47620"
"24.08.2021 05:30 - 24.08.2021 05:45","47461","48329"
"24.08.2021 05:45 - 24.08.2021 06:00","48818","49823"
"24.08.2021 06:00 - 24.08.2021 06:15","51251","52902"
"24.08.2021 06:15 - 24.08.2021 06:30","52735","54461"
"24.08.2021 06:30 - 24.08.2021 06:45","53557","55485"
"24.08.2021 06:45 - 24.08.2021 07:00","54727","56432"
"24.08.2021 07:00 - 24.08.2021 07:15","56060","57770"
"24.08.2021 07:15 - 24.08.2021 07:30","56864","58768"
"24.08.2021 07:30 - 24.08.2021 07:45","57730","59718"
"24.08.2021 07:45 - 24.08.2021 08:00","58681","60394"
"24.08.2021 08:00 - 24.08.2021 08:15","59504","61268"
"24.08.2021 08:15 - 24.08.2021 08:30","60283","61878"
"24.08.2021 08:30 - 24.08.2021 08:45","61212","62344"
"24.08.2021 08:45 - 24.08.2021 09:00","61772","62705"
"24.08.2021 09:00 - 24.08.2021 09:15","61964","62547"
"24.08.2021 09:15 - 24.08.2021 09:30","63091","63092"
"24.08.2021 09:30 - 24.08.2021 09:45","63608","63432"
"24.08.2021 09:45 - 24.08.2021 10:00","64053","63883"
"24.08.2021 10:00 - 24.08.2021 10:15","64008","64001"
"24.08.2021 10:15 - 24.08.2021 10:30","64519","64299"
"24.08.2021 10:30 - 24.08.2021 10:45","65213","64527"
"24.08.2021 10:45 - 24.08.2021 11:00","66127","65016"
"24.08.2021 11:00 - 24.08.2021 11:15","66788","64881"
"24.08.2021 11:15 - 24.08.2021 11:30","66894","65236"
"24.08.2021 11:30 - 24.08.2021 11:45","67203","65627"
"24.08.2021 11:45 - 24.08.2021 12:00","67376","66159"
"24.08.2021 12:00 - 24.08.2021 12:15","66888","65487"
"24.08.2021 12:15 - 24.08.2021 12:30","67083","65242"
"24.08.2021 12:30 - 24.08.2021 12:45","67267","65418"
"24.08.2021 12:45 - 24.08.2021 13:00","67183","65657"
"24.08.2021 13:00 - 24.08.2021 13:15","67173","65428"
"24.08.2021 13:15 - 24.08.2021 13:30","67196","64962"
"24.08.2021 13:30 - 24.08.2021 13:45","65895","64853"
"24.08.2021 13:45 - 24.08.2021 14:00","65244","64323"
"24.08.2021 14:00 - 24.08.2021 14:15","65255","63481"
"24.08.2021 14:15 - 24.08.2021 14:30","65195","63085"
"24.08.2021 14:30 - 24.08.2021 14:45","64884","62925"
"24.08.2021 14:45 - 24.08.2021 15:00","64636","62505"
"24.08.2021 15:00 - 24.08.2021 15:15","64421","62575"
"24.08.2021 15:15 - 24.08.2021 15:30","63805","62138"
"24.08.2021 15:30 - 24.08.2021 15:45","62946","61835"
"24.08.2021 15:45 - 24.08.2021 16:00","62725","61684"
"24.08.2021 16:00 - 24.08.2021 16:15","62709","61636"
"24.08.2021 16:15 - 24.08.2021 16:30","62519","61300"
"24.08.2021 16:30 - 24.08.2021 16:45","62485","61036"
"24.08.2021 16:45 - 24.08.2021 17:00","62395","60733"
"24.08.2021 17:00 - 24.08.2021 17:15","62592","61101"
"24.08.2021 17:15 - 24.08.2021 17:30","62436","60927"
"24.08.2021 17:30 - 24.08.2021 17:45","62175","60666"
"24.08.2021 17:45 - 24.08.2021 18:00","61825","60638"
"24.08.2021 18:00 - 24.08.2021 18:15","61743","60643"
"24.08.2021 18:15 - 24.08.2021 18:30","61507","60358"
"24.08.2021 18:30 - 24.08.2021 18:45","61314","60056"
"24.08.2021 18:45 - 24.08.2021 19:00","60897","60201"
"24.08.2021 19:00 - 24.08.2021 19:15","61018","60112"
"24.08.2021 19:15 - 24.08.2021 19:30","60180","59615"
"24.08.2021 19:30 - 24.08.2021 19:45","59957","59754"
"24.08.2021 19:45 - 24.08.2021 20:00","59258","59353"
"24.08.2021 20:00 - 24.08.2021 20:15","58750","58525"
"24.08.2021 20:15 - 24.08.2021 20:30","58298","58202"
"24.08.2021 20:30 - 24.08.2021 20:45","58269","58152"
"24.08.2021 20:45 - 24.08.2021 21:00","57845","58187"
"24.08.2021 21:00 - 24.08.2021 21:15","56901","57756"
"24.08.2021 21:15 - 24.08.2021 21:30","56281","56974"
"24.08.2021 21:30 - 24.08.2021 21:45","55560","56276"
"24.08.2021 21:45 - 24.08.2021 22:00","54616","54957"
"24.08.2021 22:00 - 24.08.2021 22:15","53909","53994"
"24.08.2021 22:15 - 24.08.2021 22:30","52972","53522"
"24.08.2021 22:30 - 24.08.2021 22:45","52113","52373"
"24.08.2021 22:45 - 24.08.2021 23:00","51286","51159"
"24.08.2021 23:00 - 24.08.2021 23:15","50429","49875"
"24.08.2021 23:15 - 24.08.2021 23:30","49738","49197"
"24.08.2021 23:30 - 24.08.2021 23:45","49014","48212"
"24.08.2021 23:45 - 25.08.2021 00:00","48593","47699"
"25.08.2021 00:00 - 25.08.2021 00:15","45909","46610"
"25.08.2021 00:15 - 25.08.2021 00:30","45304","46205"
"25.08.2021 00:30 - 25.08.2021 00:45","45012","45642"
"25.08.2021 00:45 - 25.08.2021 01:00","44801","45012"
"25.08.2021 01:00 - 25.08.2021 01:15","44381","44218"
"25.08.2021 01:15 - 25.08.2021 01:30","44313","43934"
"25.08.2021 01:30 - 25.08.2021 01:45","44069","43827"
"25.08.2021 01:45 - 25.08.2021 02:00","43794","43434"
"25.08.2021 02:00 - 25.08.2021 02:15","43529","42840"
"25.08.2021 02:15 - 25.08.2021 02:30","43456","42638"
"25.08.2021 02:30 - 25.08.2021 02:45","43445","42936"
"25.08.2021 02:45 - 25.08.2021 03:00","43499","42896"
"25.08.2021 03:00 - 25.08.2021 03:15","43336","42879"
"25.08.2021 03:15 - 25.08.2021 03:30","43311","42960"
"25.08.2021 03:30 - 25.08.2021 03:45","43315","43215"
"25.08.2021 03:45 - 25.08.2021 04:00","43501","43166"
"25.08.2021 04:00 - 25.08.2021 04:15","43691","43539"
"25.08.2021 04:15 - 25.08.2021 04:30","43933","43861"
"25.08.2021 04:30 - 25.08.2021 04:45","44272","44180"
"25.08.2021 04:45 - 25.08.2021 05:00","44645","44759"
"25.08.2021 05:00 - 25.08.2021 05:15","45301","46071"
"25.08.2021 05:15 - 25.08.2021 05:30","46124","46956"
"25.08.2021 05:30 - 25.08.2021 05:45","46900","48337"
"25.08.2021 05:45 - 25.08.2021 06:00","48239","49970"
"25.08.2021 06:00 - 25.08.2021 06:15","51278","53165"
"25.08.2021 06:15 - 25.08.2021 06:30","52848","54669"
"25.08.2021 06:30 - 25.08.2021 06:45","53448","55838"
"25.08.2021 06:45 - 25.08.2021 07:00","54080","56648"
"25.08.2021 07:00 - 25.08.2021 07:15","55792","58179"
"25.08.2021 07:15 - 25.08.2021 07:30","57148","59117"
"25.08.2021 07:30 - 25.08.2021 07:45","57904","60168"
"25.08.2021 07:45 - 25.08.2021 08:00","58629","61427"
"25.08.2021 08:00 - 25.08.2021 08:15","59059","62493"
"25.08.2021 08:15 - 25.08.2021 08:30","59645","63074"
"25.08.2021 08:30 - 25.08.2021 08:45","60187","63666"
"25.08.2021 08:45 - 25.08.2021 09:00","60682","64098"
"25.08.2021 09:00 - 25.08.2021 09:15","60591","63914"
"25.08.2021 09:15 - 25.08.2021 09:30","61107","64337"
"25.08.2021 09:30 - 25.08.2021 09:45","61813","64693"
"25.08.2021 09:45 - 25.08.2021 10:00","62229","65249"
"25.08.2021 10:00 - 25.08.2021 10:15","62396","65156"
"25.08.2021 10:15 - 25.08.2021 10:30","62910","65257"
"25.08.2021 10:30 - 25.08.2021 10:45","63393","65469"
"25.08.2021 10:45 - 25.08.2021 11:00","63875","66022"
"25.08.2021 11:00 - 25.08.2021 11:15","64290","66116"
"25.08.2021 11:15 - 25.08.2021 11:30","64609","66608"
"25.08.2021 11:30 - 25.08.2021 11:45","64986","66664"
"25.08.2021 11:45 - 25.08.2021 12:00","65275","66740"
"25.08.2021 12:00 - 25.08.2021 12:15","64863","66379"
"25.08.2021 12:15 - 25.08.2021 12:30","64523","66049"
"25.08.2021 12:30 - 25.08.2021 12:45","64785","65952"
"25.08.2021 12:45 - 25.08.2021 13:00","64635","65748"
"25.08.2021 13:00 - 25.08.2021 13:15","64228","65817"
"25.08.2021 13:15 - 25.08.2021 13:30","63978","65256"
"25.08.2021 13:30 - 25.08.2021 13:45","63618","64950"
"25.08.2021 13:45 - 25.08.2021 14:00","63202","64534"
"25.08.2021 14:00 - 25.08.2021 14:15","63079","64137"
"25.08.2021 14:15 - 25.08.2021 14:30","62970","63855"
"25.08.2021 14:30 - 25.08.2021 14:45","62646","63833"
"25.08.2021 14:45 - 25.08.2021 15:00","62185","63772"
"25.08.2021 15:00 - 25.08.2021 15:15","62336","63518"
"25.08.2021 15:15 - 25.08.2021 15:30","62031","63368"
"25.08.2021 15:30 - 25.08.2021 15:45","61661","63160"
"25.08.2021 15:45 - 25.08.2021 16:00","61284","62886"
"25.08.2021 16:00 - 25.08.2021 16:15","61074","62631"
"25.08.2021 16:15 - 25.08.2021 16:30","60601","62568"
"25.08.2021 16:30 - 25.08.2021 16:45","60590","62550"
"25.08.2021 16:45 - 25.08.2021 17:00","60249","62692"
"25.08.2021 17:00 - 25.08.2021 17:15","60266","62809"
"25.08.2021 17:15 - 25.08.2021 17:30","60143","62777"
"25.08.2021 17:30 - 25.08.2021 17:45","59916","62623"
"25.08.2021 17:45 - 25.08.2021 18:00","59862","62243"
"25.08.2021 18:00 - 25.08.2021 18:15","59861","62153"
"25.08.2021 18:15 - 25.08.2021 18:30","59502","62018"
"25.08.2021 18:30 - 25.08.2021 18:45","59218","61820"
"25.08.2021 18:45 - 25.08.2021 19:00","58997","62028"
"25.08.2021 19:00 - 25.08.2021 19:15","59283","62073"
"25.08.2021 19:15 - 25.08.2021 19:30","58461","61365"
"25.08.2021 19:30 - 25.08.2021 19:45","58158","61492"
"25.08.2021 19:45 - 25.08.2021 20:00","57578","61431"
"25.08.2021 20:00 - 25.08.2021 20:15","56733","60762"
"25.08.2021 20:15 - 25.08.2021 20:30","56404","60323"
"25.08.2021 20:30 - 25.08.2021 20:45","56795","60481"
"25.08.2021 20:45 - 25.08.2021 21:00","56681","60239"
"25.08.2021 21:00 - 25.08.2021 21:15","55815","59474"
"25.08.2021 21:15 - 25.08.2021 21:30","55154","58115"
"25.08.2021 21:30 - 25.08.2021 21:45","54331","56591"
"25.08.2021 21:45 - 25.08.2021 22:00","53499","55303"
"25.08.2021 22:00 - 25.08.2021 22:15","52336","54134"
"25.08.2021 22:15 - 25.08.2021 22:30","51445","53523"
"25.08.2021 22:30 - 25.08.2021 22:45","50594","52667"
"25.08.2021 22:45 - 25.08.2021 23:00","49651","51461"
"25.08.2021 23:00 - 25.08.2021 23:15","48657","50826"
"25.08.2021 23:15 - 25.08.2021 23:30","47776","50291"
"25.08.2021 23:30 - 25.08.2021 23:45","47122","49749"
"25.08.2021 23:45 - 26.08.2021 00:00","46721","49106"
"26.08.2021 00:00 - 26.08.2021 00:15","45904","48256"
"26.08.2021 00:15 - 26.08.2021 00:30","45516","47602"
"26.08.2021 00:30 - 26.08.2021 00:45","45151","46853"
"26.08.2021 00:45 - 26.08.2021 01:00","44807","46482"
"26.08.2021 01:00 - 26.08.2021 01:15","44324","45971"
"26.08.2021 01:15 - 26.08.2021 01:30","44130","45894"
"26.08.2021 01:30 - 26.08.2021 01:45","43894","45721"
"26.08.2021 01:45 - 26.08.2021 02:00","43601","45112"
"26.08.2021 02:00 - 26.08.2021 02:15","43069","44669"
"26.08.2021 02:15 - 26.08.2021 02:30","42980","44511"
"26.08.2021 02:30 - 26.08.2021 02:45","42850","44316"
"26.08.2021 02:45 - 26.08.2021 03:00","43043","44302"
"26.08.2021 03:00 - 26.08.2021 03:15","43053","44485"
"26.08.2021 03:15 - 26.08.2021 03:30","43023","44419"
"26.08.2021 03:30 - 26.08.2021 03:45","43206","44476"
"26.08.2021 03:45 - 26.08.2021 04:00","43356","44575"
"26.08.2021 04:00 - 26.08.2021 04:15","43969","44583"
"26.08.2021 04:15 - 26.08.2021 04:30","44204","44857"
"26.08.2021 04:30 - 26.08.2021 04:45","44502","45204"
"26.08.2021 04:45 - 26.08.2021 05:00","44807","45552"
"26.08.2021 05:00 - 26.08.2021 05:15","46088","46832"
"26.08.2021 05:15 - 26.08.2021 05:30","46960","47729"
"26.08.2021 05:30 - 26.08.2021 05:45","48021","48773"
"26.08.2021 05:45 - 26.08.2021 06:00","49383","50150"
"26.08.2021 06:00 - 26.08.2021 06:15","52153","52768"
"26.08.2021 06:15 - 26.08.2021 06:30","53721","54455"
"26.08.2021 06:30 - 26.08.2021 06:45","54432","55485"
"26.08.2021 06:45 - 26.08.2021 07:00","55288","56355"
"26.08.2021 07:00 - 26.08.2021 07:15","57115","58110"
"26.08.2021 07:15 - 26.08.2021 07:30","57562","58881"
"26.08.2021 07:30 - 26.08.2021 07:45","58301","59652"
"26.08.2021 07:45 - 26.08.2021 08:00","59050","60495"
"26.08.2021 08:00 - 26.08.2021 08:15","59777","61940"
"26.08.2021 08:15 - 26.08.2021 08:30","60338","62508"
"26.08.2021 08:30 - 26.08.2021 08:45","60809","62999"
"26.08.2021 08:45 - 26.08.2021 09:00","61346","63563"
"26.08.2021 09:00 - 26.08.2021 09:15","61114","63274"
"26.08.2021 09:15 - 26.08.2021 09:30","61854","63830"
"26.08.2021 09:30 - 26.08.2021 09:45","62230","64545"
"26.08.2021 09:45 - 26.08.2021 10:00","62558","64994"
"26.08.2021 10:00 - 26.08.2021 10:15","62910","65303"
"26.08.2021 10:15 - 26.08.2021 10:30","63308","65677"
"26.08.2021 10:30 - 26.08.2021 10:45","64032","66248"
"26.08.2021 10:45 - 26.08.2021 11:00","64610","66756"
"26.08.2021 11:00 - 26.08.2021 11:15","64806","67413"
"26.08.2021 11:15 - 26.08.2021 11:30","65131","67346"
"26.08.2021 11:30 - 26.08.2021 11:45","65291","67522"
"26.08.2021 11:45 - 26.08.2021 12:00","65602","67725"
"26.08.2021 12:00 - 26.08.2021 12:15","65410","67004"
"26.08.2021 12:15 - 26.08.2021 12:30","65383","66933"
"26.08.2021 12:30 - 26.08.2021 12:45","65322","67004"
"26.08.2021 12:45 - 26.08.2021 13:00","65435","67010"
"26.08.2021 13:00 - 26.08.2021 13:15","65298","66192"
"26.08.2021 13:15 - 26.08.2021 13:30","64983","66109"
"26.08.2021 13:30 - 26.08.2021 13:45","64587","65657"
"26.08.2021 13:45 - 26.08.2021 14:00","63943","65213"
"26.08.2021 14:00 - 26.08.2021 14:15","63727","64856"
"26.08.2021 14:15 - 26.08.2021 14:30","63623","64840"
"26.08.2021 14:30 - 26.08.2021 14:45","63399","64351"
"26.08.2021 14:45 - 26.08.2021 15:00","62861","64162"
"26.08.2021 15:00 - 26.08.2021 15:15","62764","64049"
"26.08.2021 15:15 - 26.08.2021 15:30","62301","63749"
"26.08.2021 15:30 - 26.08.2021 15:45","61887","63248"
"26.08.2021 15:45 - 26.08.2021 16:00","61546","63007"
"26.08.2021 16:00 - 26.08.2021 16:15","61182","62667"
"26.08.2021 16:15 - 26.08.2021 16:30","60983","62602"
"26.08.2021 16:30 - 26.08.2021 16:45","60732","62340"
"26.08.2021 16:45 - 26.08.2021 17:00","60630","62114"
"26.08.2021 17:00 - 26.08.2021 17:15","60372","62215"
"26.08.2021 17:15 - 26.08.2021 17:30","60157","61945"
"26.08.2021 17:30 - 26.08.2021 17:45","60180","61616"
"26.08.2021 17:45 - 26.08.2021 18:00","60005","61300"
"26.08.2021 18:00 - 26.08.2021 18:15","59835","61621"
"26.08.2021 18:15 - 26.08.2021 18:30","59399","61301"
"26.08.2021 18:30 - 26.08.2021 18:45","59084","61179"
"26.08.2021 18:45 - 26.08.2021 19:00","58950","61149"
"26.08.2021 19:00 - 26.08.2021 19:15","58882","61100"
"26.08.2021 19:15 - 26.08.2021 19:30","58294","60503"
"26.08.2021 19:30 - 26.08.2021 19:45","57877","60422"
"26.08.2021 19:45 - 26.08.2021 20:00","57453","60065"
"26.08.2021 20:00 - 26.08.2021 20:15","56949","59632"
"26.08.2021 20:15 - 26.08.2021 20:30","56589","59143"
"26.08.2021 20:30 - 26.08.2021 20:45","56730","59244"
"26.08.2021 20:45 - 26.08.2021 21:00","56611","58615"
"26.08.2021 21:00 - 26.08.2021 21:15","56004","58017"
"26.08.2021 21:15 - 26.08.2021 21:30","55191","57182"
"26.08.2021 21:30 - 26.08.2021 21:45","54570","55986"
"26.08.2021 21:45 - 26.08.2021 22:00","53849","55199"
"26.08.2021 22:00 - 26.08.2021 22:15","52647","54440"
"26.08.2021 22:15 - 26.08.2021 22:30","51939","53748"
"26.08.2021 22:30 - 26.08.2021 22:45","51094","52609"
"26.08.2021 22:45 - 26.08.2021 23:00","50189","51481"
"26.08.2021 23:00 - 26.08.2021 23:15","48968","49793"
"26.08.2021 23:15 - 26.08.2021 23:30","47947","49250"
"26.08.2021 23:30 - 26.08.2021 23:45","47417","48623"
"26.08.2021 23:45 - 27.08.2021 00:00","46866","47921"
"27.08.2021 00:00 - 27.08.2021 00:15","47905","46987"
"27.08.2021 00:15 - 27.08.2021 00:30","47439","46184"
"27.08.2021 00:30 - 27.08.2021 00:45","47035","46052"
"27.08.2021 00:45 - 27.08.2021 01:00","46768","45608"
"27.08.2021 01:00 - 27.08.2021 01:15","46051","45460"
"27.08.2021 01:15 - 27.08.2021 01:30","45947","45048"
"27.08.2021 01:30 - 27.08.2021 01:45","45624","44784"
"27.08.2021 01:45 - 27.08.2021 02:00","45176","44682"
"27.08.2021 02:00 - 27.08.2021 02:15","44646","44162"
"27.08.2021 02:15 - 27.08.2021 02:30","44492","43986"
"27.08.2021 02:30 - 27.08.2021 02:45","44233","43884"
"27.08.2021 02:45 - 27.08.2021 03:00","44411","43916"
"27.08.2021 03:00 - 27.08.2021 03:15","44561","43896"
"27.08.2021 03:15 - 27.08.2021 03:30","44520","43518"
"27.08.2021 03:30 - 27.08.2021 03:45","44659","43787"
"27.08.2021 03:45 - 27.08.2021 04:00","44758","44000"
"27.08.2021 04:00 - 27.08.2021 04:15","45105","44485"
"27.08.2021 04:15 - 27.08.2021 04:30","45386","44856"
"27.08.2021 04:30 - 27.08.2021 04:45","45551","45239"
"27.08.2021 04:45 - 27.08.2021 05:00","45948","45895"
"27.08.2021 05:00 - 27.08.2021 05:15","46995","47324"
"27.08.2021 05:15 - 27.08.2021 05:30","47593","47938"
"27.08.2021 05:30 - 27.08.2021 05:45","48559","49039"
"27.08.2021 05:45 - 27.08.2021 06:00","49785","50377"
"27.08.2021 06:00 - 27.08.2021 06:15","52413","52958"
"27.08.2021 06:15 - 27.08.2021 06:30","53608","54233"
"27.08.2021 06:30 - 27.08.2021 06:45","54235","55119"
"27.08.2021 06:45 - 27.08.2021 07:00","54995","56202"
"27.08.2021 07:00 - 27.08.2021 07:15","56639","58029"
"27.08.2021 07:15 - 27.08.2021 07:30","57711","58946"
"27.08.2021 07:30 - 27.08.2021 07:45","58631","60056"
"27.08.2021 07:45 - 27.08.2021 08:00","59588","60705"
"27.08.2021 08:00 - 27.08.2021 08:15","60392","61750"
"27.08.2021 08:15 - 27.08.2021 08:30","61042","62610"
"27.08.2021 08:30 - 27.08.2021 08:45","61574","63057"
"27.08.2021 08:45 - 27.08.2021 09:00","62149","63396"
"27.08.2021 09:00 - 27.08.2021 09:15","61925","63348"
"27.08.2021 09:15 - 27.08.2021 09:30","62481","63941"
"27.08.2021 09:30 - 27.08.2021 09:45","62665","64653"
"27.08.2021 09:45 - 27.08.2021 10:00","63347","65059"
"27.08.2021 10:00 - 27.08.2021 10:15","63719","64970"
"27.08.2021 10:15 - 27.08.2021 10:30","64196","65317"
"27.08.2021 10:30 - 27.08.2021 10:45","64704","65685"
"27.08.2021 10:45 - 27.08.2021 11:00","65029","65878"
"27.08.2021 11:00 - 27.08.2021 11:15","65192","66188"
"27.08.2021 11:15 - 27.08.2021 11:30","65791","66453"
"27.08.2021 11:30 - 27.08.2021 11:45","65955","66435"
"27.08.2021 11:45 - 27.08.2021 12:00","66146","65991"
"27.08.2021 12:00 - 27.08.2021 12:15","66176","65611"
"27.08.2021 12:15 - 27.08.2021 12:30","65919","65302"
"27.08.2021 12:30 - 27.08.2021 12:45","66234","65027"
"27.08.2021 12:45 - 27.08.2021 13:00","65954","64975"
"27.08.2021 13:00 - 27.08.2021 13:15","65744","64454"
"27.08.2021 13:15 - 27.08.2021 13:30","65287","64138"
"27.08.2021 13:30 - 27.08.2021 13:45","64919","63452"
"27.08.2021 13:45 - 27.08.2021 14:00","64484","62510"
"27.08.2021 14:00 - 27.08.2021 14:15","64641","62354"
"27.08.2021 14:15 - 27.08.2021 14:30","64266","62079"
"27.08.2021 14:30 - 27.08.2021 14:45","64171","61613"
"27.08.2021 14:45 - 27.08.2021 15:00","63601","61145"
"27.08.2021 15:00 - 27.08.2021 15:15","63218","61105"
"27.08.2021 15:15 - 27.08.2021 15:30","62916","60871"
"27.08.2021 15:30 - 27.08.2021 15:45","62722","60397"
"27.08.2021 15:45 - 27.08.2021 16:00","62146","60047"
"27.08.2021 16:00 - 27.08.2021 16:15","61943","60364"
"27.08.2021 16:15 - 27.08.2021 16:30","61616","60390"
"27.08.2021 16:30 - 27.08.2021 16:45","61278","60290"
"27.08.2021 16:45 - 27.08.2021 17:00","61174","59927"
"27.08.2021 17:00 - 27.08.2021 17:15","61073","59908"
"27.08.2021 17:15 - 27.08.2021 17:30","60895","59938"
"27.08.2021 17:30 - 27.08.2021 17:45","60594","59772"
"27.08.2021 17:45 - 27.08.2021 18:00","60361","60082"
"27.08.2021 18:00 - 27.08.2021 18:15","60029","60560"
"27.08.2021 18:15 - 27.08.2021 18:30","59481","60276"
