"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"14.04.2022 03:30 - 14.04.2022 03:45","46382","45455"
"14.04.2022 03:45 - 14.04.2022 04:00","46591","45540"
"14.04.2022 04:00 - 14.04.2022 04:15","47044","46135"
"14.04.2022 04:15 - 14.04.2022 04:30","47387","46400"
"14.04.2022 04:30 - 14.04.2022 04:45","47885","46915"
"14.04.2022 04:45 - 14.04.2022 05:00","48355","47702"
"14.04.2022 05:00 - 14.04.2022 05:15","49191","48977"
"14.04.2022 05:15 - 14.04.2022 05:30","49874","49674"
"14.04.2022 05:30 - 14.04.2022 05:45","50875","49956"
"14.04.2022 05:45 - 14.04.2022 06:00","52132","51026"
"14.04.2022 06:00 - 14.04.2022 06:15","54801","53672"
"14.04.2022 06:15 - 14.04.2022 06:30","56463","55159"
"14.04.2022 06:30 - 14.04.2022 06:45","57454","56090"
"14.04.2022 06:45 - 14.04.2022 07:00","58255","56872"
"14.04.2022 07:00 - 14.04.2022 07:15","59699","58632"
"14.04.2022 07:15 - 14.04.2022 07:30","60956","59953"
"14.04.2022 07:30 - 14.04.2022 07:45","61926","60651"
"14.04.2022 07:45 - 14.04.2022 08:00","62749","61342"
"14.04.2022 08:00 - 14.04.2022 08:15","63361","62686"
"14.04.2022 08:15 - 14.04.2022 08:30","63932","63495"
"14.04.2022 08:30 - 14.04.2022 08:45","64414","63691"
"14.04.2022 08:45 - 14.04.2022 09:00","64691","63812"
"14.04.2022 09:00 - 14.04.2022 09:15","64716","64008"
"14.04.2022 09:15 - 14.04.2022 09:30","65032","64207"
"14.04.2022 09:30 - 14.04.2022 09:45","65465","64889"
"14.04.2022 09:45 - 14.04.2022 10:00","65727","64900"
"14.04.2022 10:00 - 14.04.2022 10:15","66095","64771"
"14.04.2022 10:15 - 14.04.2022 10:30","66408","65000"
"14.04.2022 10:30 - 14.04.2022 10:45","66709","64959"
"14.04.2022 10:45 - 14.04.2022 11:00","67016","65285"
"14.04.2022 11:00 - 14.04.2022 11:15","67252","65090"
"14.04.2022 11:15 - 14.04.2022 11:30","67652","65147"
"14.04.2022 11:30 - 14.04.2022 11:45","67925","65374"
"14.04.2022 11:45 - 14.04.2022 12:00","67826","65592"
"14.04.2022 12:00 - 14.04.2022 12:15","67725","65343"
"14.04.2022 12:15 - 14.04.2022 12:30","67610","64966"
"14.04.2022 12:30 - 14.04.2022 12:45","67737","64746"
"14.04.2022 12:45 - 14.04.2022 13:00","67465","64450"
"14.04.2022 13:00 - 14.04.2022 13:15","67307","64015"
"14.04.2022 13:15 - 14.04.2022 13:30","66965","63383"
"14.04.2022 13:30 - 14.04.2022 13:45","66364","62921"
"14.04.2022 13:45 - 14.04.2022 14:00","65644","62596"
"14.04.2022 14:00 - 14.04.2022 14:15","65275","62535"
"14.04.2022 14:15 - 14.04.2022 14:30","65335","62131"
"14.04.2022 14:30 - 14.04.2022 14:45","65094","61606"
"14.04.2022 14:45 - 14.04.2022 15:00","64821","61759"
"14.04.2022 15:00 - 14.04.2022 15:15","64588","61675"
"14.04.2022 15:15 - 14.04.2022 15:30","64000","61251"
"14.04.2022 15:30 - 14.04.2022 15:45","63505","60850"
"14.04.2022 15:45 - 14.04.2022 16:00","62996","60345"
"14.04.2022 16:00 - 14.04.2022 16:15","62907","60100"
"14.04.2022 16:15 - 14.04.2022 16:30","62388","59532"
"14.04.2022 16:30 - 14.04.2022 16:45","62173","59398"
"14.04.2022 16:45 - 14.04.2022 17:00","62137","59541"
"14.04.2022 17:00 - 14.04.2022 17:15","62217","59965"
"14.04.2022 17:15 - 14.04.2022 17:30","62409","60103"
"14.04.2022 17:30 - 14.04.2022 17:45","62620","59952"
"14.04.2022 17:45 - 14.04.2022 18:00","62569","59741"
"14.04.2022 18:00 - 14.04.2022 18:15","62478","59717"
"14.04.2022 18:15 - 14.04.2022 18:30","62480","59666"
"14.04.2022 18:30 - 14.04.2022 18:45","62561","59752"
"14.04.2022 18:45 - 14.04.2022 19:00","62697","59655"
"14.04.2022 19:00 - 14.04.2022 19:15","62591","59870"
"14.04.2022 19:15 - 14.04.2022 19:30","62519","59711"
"14.04.2022 19:30 - 14.04.2022 19:45","62602","59835"
"14.04.2022 19:45 - 14.04.2022 20:00","62402","59409"
"14.04.2022 20:00 - 14.04.2022 20:15","62165","58924"
"14.04.2022 20:15 - 14.04.2022 20:30","61722","58353"
"14.04.2022 20:30 - 14.04.2022 20:45","61285","58021"
"14.04.2022 20:45 - 14.04.2022 21:00","60806","57580"
"14.04.2022 21:00 - 14.04.2022 21:15","60195","57031"
"14.04.2022 21:15 - 14.04.2022 21:30","59431","55836"
"14.04.2022 21:30 - 14.04.2022 21:45","58359","54605"
"14.04.2022 21:45 - 14.04.2022 22:00","57596","53980"
"14.04.2022 22:00 - 14.04.2022 22:15","57105","53068"
"14.04.2022 22:15 - 14.04.2022 22:30","56438","51962"
"14.04.2022 22:30 - 14.04.2022 22:45","55370","50766"
"14.04.2022 22:45 - 14.04.2022 23:00","54461","49693"
"14.04.2022 23:00 - 14.04.2022 23:15","53408","48819"
"14.04.2022 23:15 - 14.04.2022 23:30","52505","48052"
"14.04.2022 23:30 - 14.04.2022 23:45","51816","46988"
"14.04.2022 23:45 - 15.04.2022 00:00","51126","46119"
"15.04.2022 00:00 - 15.04.2022 00:15","47956","45139"
"15.04.2022 00:15 - 15.04.2022 00:30","47452","44562"
"15.04.2022 00:30 - 15.04.2022 00:45","47053","44181"
"15.04.2022 00:45 - 15.04.2022 01:00","46551","43424"
"15.04.2022 01:00 - 15.04.2022 01:15","45894","42875"
"15.04.2022 01:15 - 15.04.2022 01:30","45573","42641"
"15.04.2022 01:30 - 15.04.2022 01:45","45460","42111"
"15.04.2022 01:45 - 15.04.2022 02:00","45319","41835"
"15.04.2022 02:00 - 15.04.2022 02:15","44408","41446"
"15.04.2022 02:15 - 15.04.2022 02:30","44603","40998"
"15.04.2022 02:30 - 15.04.2022 02:45","44221","40855"
"15.04.2022 02:45 - 15.04.2022 03:00","44415","40666"
"15.04.2022 03:00 - 15.04.2022 03:15","43882","40447"
"15.04.2022 03:15 - 15.04.2022 03:30","43785","40508"
"15.04.2022 03:30 - 15.04.2022 03:45","43804","40670"
"15.04.2022 03:45 - 15.04.2022 04:00","43868","40629"
"15.04.2022 04:00 - 15.04.2022 04:15","44197","41019"
"15.04.2022 04:15 - 15.04.2022 04:30","44258","40860"
"15.04.2022 04:30 - 15.04.2022 04:45","44410","41026"
"15.04.2022 04:45 - 15.04.2022 05:00","44452","41078"
"15.04.2022 05:00 - 15.04.2022 05:15","44485","41499"
"15.04.2022 05:15 - 15.04.2022 05:30","44325","41076"
"15.04.2022 05:30 - 15.04.2022 05:45","44205","41166"
"15.04.2022 05:45 - 15.04.2022 06:00","44163","41088"
"15.04.2022 06:00 - 15.04.2022 06:15","44039","41358"
"15.04.2022 06:15 - 15.04.2022 06:30","44703","41054"
"15.04.2022 06:30 - 15.04.2022 06:45","44636","41084"
"15.04.2022 06:45 - 15.04.2022 07:00","44783","41296"
"15.04.2022 07:00 - 15.04.2022 07:15","45005","42212"
"15.04.2022 07:15 - 15.04.2022 07:30","45792","42983"
"15.04.2022 07:30 - 15.04.2022 07:45","46498","43761"
"15.04.2022 07:45 - 15.04.2022 08:00","47283","44390"
"15.04.2022 08:00 - 15.04.2022 08:15","48173","45095"
"15.04.2022 08:15 - 15.04.2022 08:30","48816","46119"
"15.04.2022 08:30 - 15.04.2022 08:45","49596","46992"
"15.04.2022 08:45 - 15.04.2022 09:00","50446","48011"
"15.04.2022 09:00 - 15.04.2022 09:15","51077","48541"
"15.04.2022 09:15 - 15.04.2022 09:30","51329","49488"
"15.04.2022 09:30 - 15.04.2022 09:45","52260","50106"
"15.04.2022 09:45 - 15.04.2022 10:00","52786","50641"
"15.04.2022 10:00 - 15.04.2022 10:15","53126","51031"
"15.04.2022 10:15 - 15.04.2022 10:30","53615","51405"
"15.04.2022 10:30 - 15.04.2022 10:45","54359","51762"
"15.04.2022 10:45 - 15.04.2022 11:00","55268","51933"
"15.04.2022 11:00 - 15.04.2022 11:15","56086","52893"
"15.04.2022 11:15 - 15.04.2022 11:30","56704","53654"
"15.04.2022 11:30 - 15.04.2022 11:45","57221","54120"
"15.04.2022 11:45 - 15.04.2022 12:00","57201","53758"
"15.04.2022 12:00 - 15.04.2022 12:15","56989","53489"
"15.04.2022 12:15 - 15.04.2022 12:30","56829","53484"
"15.04.2022 12:30 - 15.04.2022 12:45","56735","53260"
"15.04.2022 12:45 - 15.04.2022 13:00","56716","52634"
"15.04.2022 13:00 - 15.04.2022 13:15","55603","52252"
"15.04.2022 13:15 - 15.04.2022 13:30","55044","51375"
"15.04.2022 13:30 - 15.04.2022 13:45","54431","51092"
"15.04.2022 13:45 - 15.04.2022 14:00","53649","50654"
"15.04.2022 14:00 - 15.04.2022 14:15","52777","49805"
"15.04.2022 14:15 - 15.04.2022 14:30","52336","49190"
"15.04.2022 14:30 - 15.04.2022 14:45","52033","49069"
"15.04.2022 14:45 - 15.04.2022 15:00","51383","48732"
"15.04.2022 15:00 - 15.04.2022 15:15","51273","48915"
"15.04.2022 15:15 - 15.04.2022 15:30","51110","48698"
"15.04.2022 15:30 - 15.04.2022 15:45","50930","48439"
"15.04.2022 15:45 - 15.04.2022 16:00","51368","48170"
"15.04.2022 16:00 - 15.04.2022 16:15","51264","47935"
"15.04.2022 16:15 - 15.04.2022 16:30","50826","47777"
"15.04.2022 16:30 - 15.04.2022 16:45","50936","47642"
"15.04.2022 16:45 - 15.04.2022 17:00","51222","47497"
"15.04.2022 17:00 - 15.04.2022 17:15","51759","47726"
"15.04.2022 17:15 - 15.04.2022 17:30","52107","48029"
"15.04.2022 17:30 - 15.04.2022 17:45","52246","48434"
"15.04.2022 17:45 - 15.04.2022 18:00","52216","48576"
"15.04.2022 18:00 - 15.04.2022 18:15","52848","49201"
"15.04.2022 18:15 - 15.04.2022 18:30","53031","49263"
"15.04.2022 18:30 - 15.04.2022 18:45","53252","49703"
"15.04.2022 18:45 - 15.04.2022 19:00","53452","49526"
"15.04.2022 19:00 - 15.04.2022 19:15","53774","50143"
"15.04.2022 19:15 - 15.04.2022 19:30","53377","50125"
"15.04.2022 19:30 - 15.04.2022 19:45","53798","50260"
"15.04.2022 19:45 - 15.04.2022 20:00","53581","50366"
"15.04.2022 20:00 - 15.04.2022 20:15","53724","50279"
"15.04.2022 20:15 - 15.04.2022 20:30","53539","50117"
"15.04.2022 20:30 - 15.04.2022 20:45","53447","49781"
"15.04.2022 20:45 - 15.04.2022 21:00","53175","49786"
"15.04.2022 21:00 - 15.04.2022 21:15","52550","49570"
"15.04.2022 21:15 - 15.04.2022 21:30","52248","49025"
"15.04.2022 21:30 - 15.04.2022 21:45","51722","48712"
"15.04.2022 21:45 - 15.04.2022 22:00","51197","48237"
"15.04.2022 22:00 - 15.04.2022 22:15","51095","47921"
"15.04.2022 22:15 - 15.04.2022 22:30","50812","47230"
"15.04.2022 22:30 - 15.04.2022 22:45","50241","46670"
"15.04.2022 22:45 - 15.04.2022 23:00","49541","46572"
"15.04.2022 23:00 - 15.04.2022 23:15","48642","45734"
"15.04.2022 23:15 - 15.04.2022 23:30","47867","44984"
"15.04.2022 23:30 - 15.04.2022 23:45","47178","44261"
"15.04.2022 23:45 - 16.04.2022 00:00","46635","43624"
"16.04.2022 00:00 - 16.04.2022 00:15","46477","42844"
"16.04.2022 00:15 - 16.04.2022 00:30","46027","42031"
"16.04.2022 00:30 - 16.04.2022 00:45","45671","41155"
"16.04.2022 00:45 - 16.04.2022 01:00","45376","40688"
"16.04.2022 01:00 - 16.04.2022 01:15","44954","40560"
"16.04.2022 01:15 - 16.04.2022 01:30","44652","40020"
"16.04.2022 01:30 - 16.04.2022 01:45","44363","39900"
"16.04.2022 01:45 - 16.04.2022 02:00","44202","39554"
"16.04.2022 02:00 - 16.04.2022 02:15","43743","39430"
"16.04.2022 02:15 - 16.04.2022 02:30","43849","39320"
"16.04.2022 02:30 - 16.04.2022 02:45","43334","39359"
"16.04.2022 02:45 - 16.04.2022 03:00","43596","39630"
"16.04.2022 03:00 - 16.04.2022 03:15","43256","39531"
"16.04.2022 03:15 - 16.04.2022 03:30","43220","39535"
"16.04.2022 03:30 - 16.04.2022 03:45","43300","39426"
"16.04.2022 03:45 - 16.04.2022 04:00","43232","39674"
"16.04.2022 04:00 - 16.04.2022 04:15","43773","40205"
"16.04.2022 04:15 - 16.04.2022 04:30","43798","40328"
"16.04.2022 04:30 - 16.04.2022 04:45","43710","40286"
"16.04.2022 04:45 - 16.04.2022 05:00","43823","40521"
"16.04.2022 05:00 - 16.04.2022 05:15","44246","40996"
"16.04.2022 05:15 - 16.04.2022 05:30","44215","40841"
"16.04.2022 05:30 - 16.04.2022 05:45","44642","41183"
"16.04.2022 05:45 - 16.04.2022 06:00","44894","41611"
"16.04.2022 06:00 - 16.04.2022 06:15","45091","42160"
"16.04.2022 06:15 - 16.04.2022 06:30","45566","42423"
"16.04.2022 06:30 - 16.04.2022 06:45","45538","42621"
"16.04.2022 06:45 - 16.04.2022 07:00","45890","43131"
"16.04.2022 07:00 - 16.04.2022 07:15","46610","43967"
"16.04.2022 07:15 - 16.04.2022 07:30","47042","44778"
"16.04.2022 07:30 - 16.04.2022 07:45","47697","45545"
"16.04.2022 07:45 - 16.04.2022 08:00","48553","46012"
"16.04.2022 08:00 - 16.04.2022 08:15","49510","46672"
"16.04.2022 08:15 - 16.04.2022 08:30","50301","47694"
"16.04.2022 08:30 - 16.04.2022 08:45","51235","48817"
"16.04.2022 08:45 - 16.04.2022 09:00","51936","49424"
"16.04.2022 09:00 - 16.04.2022 09:15","52677","50429"
"16.04.2022 09:15 - 16.04.2022 09:30","53381","50891"
"16.04.2022 09:30 - 16.04.2022 09:45","53775","51167"
"16.04.2022 09:45 - 16.04.2022 10:00","54290","51707"
"16.04.2022 10:00 - 16.04.2022 10:15","54730","52013"
"16.04.2022 10:15 - 16.04.2022 10:30","54873","52522"
"16.04.2022 10:30 - 16.04.2022 10:45","55495","52922"
"16.04.2022 10:45 - 16.04.2022 11:00","55726","53329"
"16.04.2022 11:00 - 16.04.2022 11:15","56027","53732"
"16.04.2022 11:15 - 16.04.2022 11:30","56582","53845"
"16.04.2022 11:30 - 16.04.2022 11:45","56566","53838"
"16.04.2022 11:45 - 16.04.2022 12:00","56448","53557"
"16.04.2022 12:00 - 16.04.2022 12:15","56973","53263"
"16.04.2022 12:15 - 16.04.2022 12:30","56854","52623"
"16.04.2022 12:30 - 16.04.2022 12:45","56693","52485"
"16.04.2022 12:45 - 16.04.2022 13:00","56056","52237"
"16.04.2022 13:00 - 16.04.2022 13:15","55385","52050"
"16.04.2022 13:15 - 16.04.2022 13:30","54629","51601"
"16.04.2022 13:30 - 16.04.2022 13:45","53896","51008"
"16.04.2022 13:45 - 16.04.2022 14:00","53399","50512"
"16.04.2022 14:00 - 16.04.2022 14:15","52699","50351"
"16.04.2022 14:15 - 16.04.2022 14:30","52291","49972"
"16.04.2022 14:30 - 16.04.2022 14:45","52355","49823"
"16.04.2022 14:45 - 16.04.2022 15:00","52211","49464"
"16.04.2022 15:00 - 16.04.2022 15:15","52159","49073"
"16.04.2022 15:15 - 16.04.2022 15:30","51892","49014"
"16.04.2022 15:30 - 16.04.2022 15:45","51879","49079"
"16.04.2022 15:45 - 16.04.2022 16:00","51796","48739"
"16.04.2022 16:00 - 16.04.2022 16:15","51611","48482"
"16.04.2022 16:15 - 16.04.2022 16:30","51722","48315"
"16.04.2022 16:30 - 16.04.2022 16:45","51391","48114"
"16.04.2022 16:45 - 16.04.2022 17:00","51570","48183"
"16.04.2022 17:00 - 16.04.2022 17:15","51791","48600"
"16.04.2022 17:15 - 16.04.2022 17:30","51587","48842"
"16.04.2022 17:30 - 16.04.2022 17:45","52159","49146"
"16.04.2022 17:45 - 16.04.2022 18:00","52347","49634"
"16.04.2022 18:00 - 16.04.2022 18:15","52852","49750"
"16.04.2022 18:15 - 16.04.2022 18:30","52906","49804"
"16.04.2022 18:30 - 16.04.2022 18:45","53198","49956"
"16.04.2022 18:45 - 16.04.2022 19:00","53259","50097"
"16.04.2022 19:00 - 16.04.2022 19:15","53617","50093"
"16.04.2022 19:15 - 16.04.2022 19:30","53126","50167"
"16.04.2022 19:30 - 16.04.2022 19:45","53160","50379"
"16.04.2022 19:45 - 16.04.2022 20:00","52939","50536"
"16.04.2022 20:00 - 16.04.2022 20:15","52649","50403"
"16.04.2022 20:15 - 16.04.2022 20:30","52328","49845"
"16.04.2022 20:30 - 16.04.2022 20:45","51999","49953"
"16.04.2022 20:45 - 16.04.2022 21:00","51768","49870"
"16.04.2022 21:00 - 16.04.2022 21:15","51023","49434"
"16.04.2022 21:15 - 16.04.2022 21:30","50604","48914"
"16.04.2022 21:30 - 16.04.2022 21:45","50039","48628"
"16.04.2022 21:45 - 16.04.2022 22:00","49635","48300"
"16.04.2022 22:00 - 16.04.2022 22:15","49884","48317"
"16.04.2022 22:15 - 16.04.2022 22:30","49460","47962"
"16.04.2022 22:30 - 16.04.2022 22:45","48540","46958"
"16.04.2022 22:45 - 16.04.2022 23:00","47836","46333"
"16.04.2022 23:00 - 16.04.2022 23:15","47068","45641"
"16.04.2022 23:15 - 16.04.2022 23:30","46664","44900"
"16.04.2022 23:30 - 16.04.2022 23:45","46036","44280"
"16.04.2022 23:45 - 17.04.2022 00:00","45551","43223"
"17.04.2022 00:00 - 17.04.2022 00:15","43778","42464"
"17.04.2022 00:15 - 17.04.2022 00:30","43308","41802"
"17.04.2022 00:30 - 17.04.2022 00:45","42683","41099"
"17.04.2022 00:45 - 17.04.2022 01:00","42227","40502"
"17.04.2022 01:00 - 17.04.2022 01:15","41746","40077"
"17.04.2022 01:15 - 17.04.2022 01:30","41434","39618"
"17.04.2022 01:30 - 17.04.2022 01:45","41198","39092"
"17.04.2022 01:45 - 17.04.2022 02:00","40736","38690"
"17.04.2022 02:00 - 17.04.2022 02:15","40067","38359"
"17.04.2022 02:15 - 17.04.2022 02:30","40222","38318"
"17.04.2022 02:30 - 17.04.2022 02:45","39918","38446"
"17.04.2022 02:45 - 17.04.2022 03:00","40034","38436"
"17.04.2022 03:00 - 17.04.2022 03:15","39624","38505"
"17.04.2022 03:15 - 17.04.2022 03:30","39506","38431"
"17.04.2022 03:30 - 17.04.2022 03:45","39428","38551"
"17.04.2022 03:45 - 17.04.2022 04:00","39391","38567"
"17.04.2022 04:00 - 17.04.2022 04:15","39781","38631"
"17.04.2022 04:15 - 17.04.2022 04:30","39648","38775"
"17.04.2022 04:30 - 17.04.2022 04:45","39569","38916"
"17.04.2022 04:45 - 17.04.2022 05:00","39496","39021"
"17.04.2022 05:00 - 17.04.2022 05:15","39486","39138"
"17.04.2022 05:15 - 17.04.2022 05:30","39443","39146"
"17.04.2022 05:30 - 17.04.2022 05:45","39263","39384"
"17.04.2022 05:45 - 17.04.2022 06:00","39267","39341"
"17.04.2022 06:00 - 17.04.2022 06:15","38698","38905"
"17.04.2022 06:15 - 17.04.2022 06:30","38808","38801"
"17.04.2022 06:30 - 17.04.2022 06:45","37972","38992"
"17.04.2022 06:45 - 17.04.2022 07:00","38090","39117"
"17.04.2022 07:00 - 17.04.2022 07:15","37970","39617"
"17.04.2022 07:15 - 17.04.2022 07:30","38759","40305"
"17.04.2022 07:30 - 17.04.2022 07:45","39278","41057"
"17.04.2022 07:45 - 17.04.2022 08:00","39819","41967"
"17.04.2022 08:00 - 17.04.2022 08:15","40728","43162"
"17.04.2022 08:15 - 17.04.2022 08:30","41641","43922"
"17.04.2022 08:30 - 17.04.2022 08:45","42590","44922"
"17.04.2022 08:45 - 17.04.2022 09:00","43167","45380"
"17.04.2022 09:00 - 17.04.2022 09:15","44181","46194"
"17.04.2022 09:15 - 17.04.2022 09:30","44941","46421"
"17.04.2022 09:30 - 17.04.2022 09:45","45525","46606"
"17.04.2022 09:45 - 17.04.2022 10:00","45989","46753"
"17.04.2022 10:00 - 17.04.2022 10:15","46328","46819"
"17.04.2022 10:15 - 17.04.2022 10:30","46632","47321"
"17.04.2022 10:30 - 17.04.2022 10:45","47222","47801"
"17.04.2022 10:45 - 17.04.2022 11:00","47771","47885"
"17.04.2022 11:00 - 17.04.2022 11:15","48772","48263"
"17.04.2022 11:15 - 17.04.2022 11:30","49737","48663"
"17.04.2022 11:30 - 17.04.2022 11:45","49994","48866"
"17.04.2022 11:45 - 17.04.2022 12:00","49756","48546"
"17.04.2022 12:00 - 17.04.2022 12:15","49339","48401"
"17.04.2022 12:15 - 17.04.2022 12:30","49272","47667"
"17.04.2022 12:30 - 17.04.2022 12:45","48881","47075"
"17.04.2022 12:45 - 17.04.2022 13:00","48337","46528"
"17.04.2022 13:00 - 17.04.2022 13:15","47357","46020"
"17.04.2022 13:15 - 17.04.2022 13:30","46635","45433"
"17.04.2022 13:30 - 17.04.2022 13:45","46070","44714"
"17.04.2022 13:45 - 17.04.2022 14:00","45244","44134"
"17.04.2022 14:00 - 17.04.2022 14:15","44957","43712"
"17.04.2022 14:15 - 17.04.2022 14:30","44280","43394"
"17.04.2022 14:30 - 17.04.2022 14:45","44133","43132"
"17.04.2022 14:45 - 17.04.2022 15:00","44001","42583"
"17.04.2022 15:00 - 17.04.2022 15:15","43470","42697"
"17.04.2022 15:15 - 17.04.2022 15:30","43362","42622"
"17.04.2022 15:30 - 17.04.2022 15:45","43390","42410"
"17.04.2022 15:45 - 17.04.2022 16:00","43780","42218"
"17.04.2022 16:00 - 17.04.2022 16:15","44122","42130"
"17.04.2022 16:15 - 17.04.2022 16:30","43867","42212"
"17.04.2022 16:30 - 17.04.2022 16:45","44363","42780"
"17.04.2022 16:45 - 17.04.2022 17:00","44617","42538"
"17.04.2022 17:00 - 17.04.2022 17:15","44817","42968"
"17.04.2022 17:15 - 17.04.2022 17:30","45162","43148"
"17.04.2022 17:30 - 17.04.2022 17:45","45387","43358"
"17.04.2022 17:45 - 17.04.2022 18:00","45670","43392"
"17.04.2022 18:00 - 17.04.2022 18:15","46445","44458"
"17.04.2022 18:15 - 17.04.2022 18:30","46596","44653"
"17.04.2022 18:30 - 17.04.2022 18:45","46785","45148"
"17.04.2022 18:45 - 17.04.2022 19:00","46799","44729"
"17.04.2022 19:00 - 17.04.2022 19:15","47193","45395"
"17.04.2022 19:15 - 17.04.2022 19:30","46905","45658"
"17.04.2022 19:30 - 17.04.2022 19:45","47310","45802"
"17.04.2022 19:45 - 17.04.2022 20:00","47262","46321"
"17.04.2022 20:00 - 17.04.2022 20:15","47586","46461"
"17.04.2022 20:15 - 17.04.2022 20:30","47704","46480"
"17.04.2022 20:30 - 17.04.2022 20:45","47802","46374"
"17.04.2022 20:45 - 17.04.2022 21:00","47604","46409"
"17.04.2022 21:00 - 17.04.2022 21:15","47057","46718"
"17.04.2022 21:15 - 17.04.2022 21:30","46855","46086"
"17.04.2022 21:30 - 17.04.2022 21:45","46731","45416"
"17.04.2022 21:45 - 17.04.2022 22:00","46509","45377"
"17.04.2022 22:00 - 17.04.2022 22:15","46540","45515"
"17.04.2022 22:15 - 17.04.2022 22:30","46235","44985"
"17.04.2022 22:30 - 17.04.2022 22:45","45919","44234"
"17.04.2022 22:45 - 17.04.2022 23:00","45440","43485"
"17.04.2022 23:00 - 17.04.2022 23:15","44637","42999"
"17.04.2022 23:15 - 17.04.2022 23:30","44073","42253"
"17.04.2022 23:30 - 17.04.2022 23:45","43537","41735"
"17.04.2022 23:45 - 18.04.2022 00:00","42871","41000"
"18.04.2022 00:00 - 18.04.2022 00:15","44984","40357"
"18.04.2022 00:15 - 18.04.2022 00:30","44686","39943"
"18.04.2022 00:30 - 18.04.2022 00:45","44458","39404"
"18.04.2022 00:45 - 18.04.2022 01:00","44182","38828"
"18.04.2022 01:00 - 18.04.2022 01:15","43167","38530"
"18.04.2022 01:15 - 18.04.2022 01:30","42866","38144"
"18.04.2022 01:30 - 18.04.2022 01:45","42666","37976"
"18.04.2022 01:45 - 18.04.2022 02:00","42472","37552"
"18.04.2022 02:00 - 18.04.2022 02:15","42005","37198"
"18.04.2022 02:15 - 18.04.2022 02:30","42063","37017"
"18.04.2022 02:30 - 18.04.2022 02:45","41673","37122"
"18.04.2022 02:45 - 18.04.2022 03:00","41588","37154"
"18.04.2022 03:00 - 18.04.2022 03:15","41411","36999"
"18.04.2022 03:15 - 18.04.2022 03:30","41175","36978"
"18.04.2022 03:30 - 18.04.2022 03:45","41353","37379"
"18.04.2022 03:45 - 18.04.2022 04:00","41435","37613"
"18.04.2022 04:00 - 18.04.2022 04:15","41752","37704"
"18.04.2022 04:15 - 18.04.2022 04:30","41849","37773"
"18.04.2022 04:30 - 18.04.2022 04:45","42041","38110"
"18.04.2022 04:45 - 18.04.2022 05:00","42002","38128"
"18.04.2022 05:00 - 18.04.2022 05:15","42306","38796"
"18.04.2022 05:15 - 18.04.2022 05:30","42428","38603"
"18.04.2022 05:30 - 18.04.2022 05:45","42503","39032"
"18.04.2022 05:45 - 18.04.2022 06:00","42934","38754"
"18.04.2022 06:00 - 18.04.2022 06:15","42346","38669"
"18.04.2022 06:15 - 18.04.2022 06:30","42973","38770"
"18.04.2022 06:30 - 18.04.2022 06:45","42700","38938"
"18.04.2022 06:45 - 18.04.2022 07:00","42810","39187"
"18.04.2022 07:00 - 18.04.2022 07:15","42715","39469"
"18.04.2022 07:15 - 18.04.2022 07:30","43112","39947"
"18.04.2022 07:30 - 18.04.2022 07:45","43828","40572"
"18.04.2022 07:45 - 18.04.2022 08:00","44403","41334"
"18.04.2022 08:00 - 18.04.2022 08:15","45290","42354"
"18.04.2022 08:15 - 18.04.2022 08:30","46083","43266"
"18.04.2022 08:30 - 18.04.2022 08:45","46823","43922"
"18.04.2022 08:45 - 18.04.2022 09:00","48006","44686"
"18.04.2022 09:00 - 18.04.2022 09:15","49088","45562"
"18.04.2022 09:15 - 18.04.2022 09:30","49680","46072"
"18.04.2022 09:30 - 18.04.2022 09:45","50221","46459"
"18.04.2022 09:45 - 18.04.2022 10:00","50718","46601"
"18.04.2022 10:00 - 18.04.2022 10:15","51464","47113"
"18.04.2022 10:15 - 18.04.2022 10:30","51671","47452"
"18.04.2022 10:30 - 18.04.2022 10:45","52205","47665"
"18.04.2022 10:45 - 18.04.2022 11:00","53202","47939"
"18.04.2022 11:00 - 18.04.2022 11:15","54068","48078"
"18.04.2022 11:15 - 18.04.2022 11:30","54968","48600"
"18.04.2022 11:30 - 18.04.2022 11:45","55371","49163"
"18.04.2022 11:45 - 18.04.2022 12:00","55200","49159"
"18.04.2022 12:00 - 18.04.2022 12:15","55144","48465"
"18.04.2022 12:15 - 18.04.2022 12:30","55073","48173"
"18.04.2022 12:30 - 18.04.2022 12:45","54834","47876"
"18.04.2022 12:45 - 18.04.2022 13:00","54158","47315"
"18.04.2022 13:00 - 18.04.2022 13:15","53263","46771"
"18.04.2022 13:15 - 18.04.2022 13:30","52747","46084"
"18.04.2022 13:30 - 18.04.2022 13:45","52264","45750"
"18.04.2022 13:45 - 18.04.2022 14:00","51600","45209"
"18.04.2022 14:00 - 18.04.2022 14:15","51114","44824"
"18.04.2022 14:15 - 18.04.2022 14:30","50948","44380"
"18.04.2022 14:30 - 18.04.2022 14:45","50736","44184"
"18.04.2022 14:45 - 18.04.2022 15:00","50586","44025"
"18.04.2022 15:00 - 18.04.2022 15:15","50152","43563"
"18.04.2022 15:15 - 18.04.2022 15:30","50084","43544"
"18.04.2022 15:30 - 18.04.2022 15:45","49976","43330"
"18.04.2022 15:45 - 18.04.2022 16:00","50180","43286"
"18.04.2022 16:00 - 18.04.2022 16:15","50163","42824"
