,residuals_2015,fitted_2015,residuals_2016,fitted_2016,residuals_2017,fitted_2017,residuals_2018,fitted_2018,residuals_2019,fitted_2019,residuals_2020,fitted_2020,residuals_2021,fitted_2021,load_2021,covid_shock,contre_covid,low_shock,high_shock
2000-09-09 2:00,-7530.878641,51543.12864,-7290.295436,51636.29544,-9893.167035,52110.16703,-15481.41835,52588.91835,-12176.79844,51227.54844,-5539.722676,49697.22268,-7503.431173,52022.43117,44519,44519,44519,-7503.431173,-7503.431173
2000-09-09 3:00,-6039.378641,51543.12864,-6284.295436,51636.29544,-10109.91703,52110.16703,-15373.91835,52588.91835,-10628.54844,51227.54844,-4724.472676,49697.22268,-6582.931173,52022.43117,45439.5,45439.5,45439.5,-6582.931173,-6582.931173
2000-09-09 4:00,-1938.628641,51543.12864,-2758.545436,51636.29544,-8891.167035,52110.16703,-14913.41835,52588.91835,-5710.798442,51227.54844,-1624.222676,49697.22268,-2942.431173,52022.43117,49080,49080,49080,-2942.431173,-2942.431173
2000-09-09 5:00,6090.371359,51543.12864,5208.704564,51636.29544,-6814.917035,52110.16703,-13876.91835,52588.91835,3656.201558,51227.54844,6260.777324,49697.22268,4256.068827,52022.43117,56278.5,56278.5,56278.5,4256.068827,4256.068827
2000-09-09 6:00,11093.37136,51543.12864,10369.45456,51636.29544,-4357.667035,52110.16703,-12142.91835,52588.91835,9450.451558,51227.54844,11022.77732,49697.22268,8665.818827,52022.43117,60688.25,60688.25,60688.25,8665.818827,8665.818827
2000-09-09 7:00,13724.37136,51543.12864,13427.45456,51636.29544,-473.4170345,52110.16703,-8711.168351,52588.91835,12446.20156,51227.54844,13947.52732,49697.22268,11257.31883,52022.43117,63279.75,63279.75,63279.75,11257.31883,11257.31883
2000-09-09 8:00,14542.12136,51543.12864,14241.20456,51636.29544,2344.582965,52110.16703,-6139.168351,52588.91835,13471.70156,51227.54844,15160.52732,49697.22268,12102.06883,52022.43117,64124.5,64124.5,64124.5,12102.06883,12102.06883
2000-09-09 9:00,5925.224951,61592.02505,5565.058156,61685.19184,6336.948126,50589.05187,-2519.80319,51067.80319,4800.305151,61276.44485,6879.130917,59746.11908,3377.672419,62071.32758,65449,65449,65449,3377.672419,3377.672419
2000-09-09 10:00,7503.974951,61592.02505,6667.058156,61685.19184,7291.448126,50589.05187,-773.0531898,51067.80319,5966.805151,61276.44485,8503.630917,59746.11908,4509.672419,62071.32758,66581,66581,66581,4509.672419,4509.672419
2000-09-09 11:00,6692.474951,61592.02505,5625.058156,61685.19184,6274.698126,50589.05187,-1051.55319,51067.80319,5214.555151,61276.44485,7948.380917,59746.11908,4720.422419,62071.32758,66791.75,66791.75,66791.75,4720.422419,4720.422419
2000-09-09 12:00,5547.974951,61592.02505,4354.058156,61685.19184,4127.198126,50589.05187,-3040.30319,51067.80319,4406.305151,61276.44485,7307.630917,59746.11908,3360.922419,62071.32758,65432.25,65432.25,65432.25,3360.922419,3360.922419
2000-09-09 13:00,3914.224951,61592.02505,2503.558156,61685.19184,2796.698126,50589.05187,-4379.05319,51067.80319,3209.305151,61276.44485,5870.130917,59746.11908,2504.922419,62071.32758,64576.25,64576.25,64576.25,2504.922419,2504.922419
2000-09-09 14:00,2492.724951,61592.02505,1139.308156,61685.19184,1853.698126,50589.05187,-4791.30319,51067.80319,2277.055151,61276.44485,5361.880917,59746.11908,1518.672419,62071.32758,63590,63590,63590,1518.672419,1518.672419
2000-09-09 15:00,11078.12136,51543.12864,9954.954564,51636.29544,-394.1670345,52110.16703,-6494.418351,52588.91835,10648.70156,51227.54844,13709.52732,49697.22268,10520.56883,52022.43117,62543,62543,62543,10520.56883,10520.56883
2000-09-09 16:00,10598.12136,51543.12864,9438.954564,51636.29544,200.3329655,52110.16703,-5623.668351,52588.91835,10423.95156,51227.54844,13059.77732,49697.22268,10507.81883,52022.43117,62530.25,62530.25,62530.25,10507.81883,10507.81883
2000-09-09 17:00,10449.87136,51543.12864,8436.954564,51636.29544,1161.082965,52110.16703,-4078.418351,52588.91835,10408.45156,51227.54844,12886.77732,49697.22268,10396.56883,52022.43117,62419,62419,62419,10396.56883,10396.56883
2000-09-09 18:00,10420.37136,51543.12864,8076.704564,51636.29544,933.3329655,52110.16703,-2760.168351,52588.91835,10534.70156,51227.54844,12779.52732,49697.22268,9927.068827,52022.43117,61949.5,61949.5,61949.5,9927.068827,9927.068827
2000-09-09 19:00,681.9749512,61592.02505,-2166.941844,61685.19184,1337.448126,50589.05187,609.6968102,51067.80319,-228.4448494,61276.44485,2410.880917,59746.11908,-836.8275808,62071.32758,61234.5,61234.5,61234.5,-836.8275808,-836.8275808
2000-09-09 20:00,-2957.525049,61592.02505,-6080.191844,61685.19184,-1556.051874,50589.05187,-1307.80319,51067.80319,-4512.944849,61276.44485,-1467.869083,59746.11908,-4110.077581,62071.32758,57961.25,57961.25,57961.25,-4110.077581,-4110.077581
2000-09-09 21:00,-7336.525049,61592.02505,-10320.94184,61685.19184,-3999.801874,50589.05187,-3094.05319,51067.80319,-8639.694849,61276.44485,-5129.119083,59746.11908,-8236.327581,62071.32758,53835,53835,53835,-8236.327581,-8236.327581
2000-09-09 22:00,-11688.02505,61592.02505,-14398.19184,61685.19184,-7137.551874,50589.05187,-6196.05319,51067.80319,-13169.44485,61276.44485,-8701.119083,59746.11908,-12000.32758,62071.32758,50071,50071,50071,-12000.32758,-12000.32758
2000-09-09 23:00,-1053.408447,47821.90845,-3536.075242,47915.07524,-11908.66703,52110.16703,-9434.918351,52588.91835,-2546.828248,47506.32825,1463.747518,45976.00248,-966.9609794,48301.21098,47334.25,47334.25,47334.25,-966.9609794,-966.9609794
2000-09-10 0:00,-6444.878641,51543.12864,-8928.295436,51636.29544,-13705.66703,52110.16703,-10912.41835,52588.91835,-7633.548442,51227.54844,-3694.472676,49697.22268,-6337.181173,52022.43117,45685.25,45685.25,45685.25,-6337.181173,-6337.181173
2000-09-10 1:00,-7304.128641,51543.12864,-10158.79544,51636.29544,-14903.91703,52110.16703,-11650.66835,52588.91835,-8152.548442,51227.54844,-4854.472676,49697.22268,-7171.931173,52022.43117,44850.5,44850.5,44850.5,-7171.931173,-7171.931173
2000-09-10 2:00,-7186.378641,51543.12864,-10536.29544,51636.29544,-15433.16703,52110.16703,-11400.91835,52588.91835,-7571.298442,51227.54844,-4782.472676,49697.22268,-7418.931173,52022.43117,44603.5,44603.5,44603.5,-7418.931173,-7418.931173
2000-09-10 3:00,-5759.128641,51543.12864,-10544.04544,51636.29544,-15142.16703,52110.16703,-9695.918351,52588.91835,-6181.048442,51227.54844,-4188.972676,49697.22268,-6155.181173,52022.43117,45867.25,45867.25,45867.25,-6155.181173,-6155.181173
2000-09-10 4:00,-1915.878641,51543.12864,-9837.795436,51636.29544,-14711.66703,52110.16703,-5057.918351,52588.91835,-2119.298442,51227.54844,-279.9726756,49697.22268,-2558.181173,52022.43117,49464.25,49464.25,49464.25,-2558.181173,-2558.181173
2000-09-10 5:00,6154.371359,51543.12864,-7839.795436,51636.29544,-13816.41703,52110.16703,3763.831649,52588.91835,6177.701558,51227.54844,8036.277324,49697.22268,4495.818827,52022.43117,56518.25,56518.25,56518.25,4495.818827,4495.818827
2000-09-10 6:00,11034.87136,51543.12864,-5367.045436,51636.29544,-12119.16703,52110.16703,8880.331649,52588.91835,11167.95156,51227.54844,12140.52732,49697.22268,8957.568827,52022.43117,60980,60980,60980,8957.568827,8957.568827
2000-09-10 7:00,13767.37136,51543.12864,-1611.795436,51636.29544,-8562.417035,52110.16703,11956.08165,52588.91835,13556.45156,51227.54844,14331.02732,49697.22268,12247.31883,52022.43117,64269.75,64269.75,64269.75,12247.31883,12247.31883
2000-09-10 8:00,14523.37136,51543.12864,1185.704564,51636.29544,-5226.917035,52110.16703,12968.33165,52588.91835,14243.70156,51227.54844,14871.02732,49697.22268,13352.81883,52022.43117,65375.25,65375.25,65375.25,13352.81883,13352.81883
2000-09-10 9:00,5574.974951,61592.02505,4429.069725,50115.18028,-1393.801874,50589.05187,4178.935242,62637.81476,5722.305151,61276.44485,6171.130917,59746.11908,4196.422419,62071.32758,66267.75,66267.75,66267.75,4196.422419,4196.422419
2000-09-10 10:00,6388.724951,61592.02505,5553.569725,50115.18028,866.9481263,50589.05187,5549.935242,62637.81476,7122.305151,61276.44485,7091.630917,59746.11908,4916.172419,62071.32758,66987.5,66987.5,66987.5,4916.172419,4916.172419
2000-09-10 11:00,5626.224951,61592.02505,4781.569725,50115.18028,-23.55187365,50589.05187,5194.685242,62637.81476,6732.805151,61276.44485,6618.380917,59746.11908,4225.922419,62071.32758,66297.25,66297.25,66297.25,4225.922419,4225.922419
2000-09-10 12:00,5066.974951,61592.02505,3210.319725,50115.18028,-1655.301874,50589.05187,4544.435242,62637.81476,5649.305151,61276.44485,6028.380917,59746.11908,2621.672419,62071.32758,64693,64693,64693,2621.672419,2621.672419
2000-09-10 13:00,3956.474951,61592.02505,1550.319725,50115.18028,-3229.051874,50589.05187,3487.185242,62637.81476,4450.305151,61276.44485,4333.880917,59746.11908,376.9224192,62071.32758,62448.25,62448.25,62448.25,376.9224192,376.9224192
2000-09-10 14:00,2708.224951,61592.02505,466.0697248,50115.18028,-4058.051874,50589.05187,2446.935242,62637.81476,3320.305151,61276.44485,2696.380917,59746.11908,-820.8275808,62071.32758,61250.5,61250.5,61250.5,-820.8275808,-820.8275808
2000-09-10 15:00,11209.12136,51543.12864,-1613.295436,51636.29544,-5689.417035,52110.16703,10863.08165,52588.91835,11603.70156,51227.54844,10784.77732,49697.22268,8448.318827,52022.43117,60470.75,60470.75,60470.75,8448.318827,8448.318827
2000-09-10 16:00,10587.62136,51543.12864,-1468.045436,51636.29544,-4655.417035,52110.16703,10864.83165,52588.91835,11010.70156,51227.54844,10376.27732,49697.22268,8686.818827,52022.43117,60709.25,60709.25,60709.25,8686.818827,8686.818827
2000-09-10 17:00,10729.87136,51543.12864,-1249.795436,51636.29544,-2949.667035,52110.16703,10698.08165,52588.91835,10612.45156,51227.54844,10229.52732,49697.22268,8310.318827,52022.43117,60332.75,60332.75,60332.75,8310.318827,8310.318827
2000-09-10 18:00,11852.62136,51543.12864,-1408.545436,51636.29544,-1890.667035,52110.16703,11122.08165,52588.91835,10468.95156,51227.54844,10486.77732,49697.22268,7801.818827,52022.43117,59824.25,59824.25,59824.25,7801.818827,7801.818827
2000-09-10 19:00,1904.474951,61592.02505,272.0697248,50115.18028,798.1981263,50589.05187,379.1852417,62637.81476,376.5551506,61276.44485,162.3809168,59746.11908,-3667.077581,62071.32758,58404.25,58404.25,58404.25,-3667.077581,-3667.077581
2000-09-10 20:00,-2477.025049,61592.02505,-2134.430275,50115.18028,-1129.301874,50589.05187,-4027.814758,62637.81476,-3496.444849,61276.44485,-4184.619083,59746.11908,-7652.077581,62071.32758,54419.25,54419.25,54419.25,-7652.077581,-7652.077581
2000-09-10 21:00,-6870.275049,61592.02505,-4849.430275,50115.18028,-2587.801874,50589.05187,-8562.314758,62637.81476,-8023.694849,61276.44485,-8596.619083,59746.11908,-11343.82758,62071.32758,50727.5,50727.5,50727.5,-11343.82758,-11343.82758
2000-09-10 22:00,-11293.02505,61592.02505,-7696.180275,50115.18028,-5514.051874,50589.05187,-12597.56476,62637.81476,-12375.19485,61276.44485,-12335.11908,59746.11908,-15067.57758,62071.32758,47003.75,47003.75,47003.75,-15067.57758,-15067.57758
2000-09-10 23:00,-513.6584474,47821.90845,-11575.04544,51636.29544,-9329.167035,52110.16703,-1818.948157,48867.69816,-1773.078248,47506.32825,-1092.252482,45976.00248,-4612.960979,48301.21098,43688.25,43688.25,43688.25,-4612.960979,-4612.960979
2000-09-11 0:00,-6208.878641,51543.12864,-12966.79544,51636.29544,-10270.66703,52110.16703,-7087.168351,52588.91835,-7031.298442,51227.54844,-6326.222676,49697.22268,-10172.18117,52022.43117,41850.25,41850.25,41850.25,-10172.18117,-10172.18117
2000-09-11 1:00,-7285.378641,51543.12864,-14007.04544,51636.29544,-10922.91703,52110.16703,-7845.668351,52588.91835,-7618.798442,51227.54844,-6965.472676,49697.22268,-10918.18117,52022.43117,41104.25,41104.25,41104.25,-10918.18117,-10918.18117
2000-09-11 2:00,-6977.128641,51543.12864,-14493.79544,51636.29544,-10762.66703,52110.16703,-7535.668351,52588.91835,-7482.798442,51227.54844,-6798.222676,49697.22268,-11102.43117,52022.43117,40920,40920,40920,-11102.43117,-11102.43117
2000-09-11 3:00,-5798.878641,51543.12864,-14678.04544,51636.29544,-8894.417035,52110.16703,-6155.668351,52588.91835,-6150.798442,51227.54844,-5639.972676,49697.22268,-11321.93117,52022.43117,40700.5,40700.5,40700.5,-11321.93117,-11321.93117
2000-09-11 4:00,-1939.628641,51543.12864,-14169.79544,51636.29544,-4181.667035,52110.16703,-1616.668351,52588.91835,-2075.548442,51227.54844,-2531.722676,49697.22268,-10739.43117,52022.43117,41283,41283,41283,-10739.43117,-10739.43117
2000-09-11 5:00,6311.121359,51543.12864,-13269.29544,51636.29544,5085.582965,52110.16703,7455.831649,52588.91835,6972.201558,51227.54844,4523.777324,49697.22268,-8731.931173,52022.43117,43290.5,43290.5,43290.5,-8731.931173,-8731.931173
2000-09-11 6:00,11396.37136,51543.12864,-11909.04544,51636.29544,10521.83297,52110.16703,12330.58165,52588.91835,11899.95156,51227.54844,8831.777324,49697.22268,-6297.431173,52022.43117,45725,45725,45725,-6297.431173,-6297.431173
2000-09-11 7:00,13894.37136,51543.12864,-8801.045436,51636.29544,13328.58297,52110.16703,15319.58165,52588.91835,14023.45156,51227.54844,11759.52732,49697.22268,-2467.931173,52022.43117,49554.5,49554.5,49554.5,-2467.931173,-2467.931173
2000-09-11 8:00,14644.12136,51543.12864,-6165.545436,51636.29544,13979.58297,52110.16703,16474.83165,52588.91835,14224.95156,51227.54844,12722.52732,49697.22268,214.5688268,52022.43117,52237,52237,52237,214.5688268,214.5688268
2000-09-11 9:00,5562.474951,61592.02505,-1869.930275,50115.18028,5627.936558,62159.06344,8050.685242,62637.81476,5191.805151,61276.44485,3645.630917,59746.11908,3118.433988,50501.31601,53619.75,53619.75,53619.75,3118.433988,3118.433988
2000-09-11 10:00,6418.724951,61592.02505,233.8197248,50115.18028,6780.186558,62159.06344,8862.935242,62637.81476,6209.555151,61276.44485,4579.130917,59746.11908,4529.433988,50501.31601,55030.75,55030.75,55030.75,4529.433988,4529.433988
2000-09-11 11:00,5495.724951,61592.02505,-346.9302752,50115.18028,6536.186558,62159.06344,7936.935242,62637.81476,6584.305151,61276.44485,4614.880917,59746.11908,4461.933988,50501.31601,54963.25,54963.25,54963.25,4461.933988,4461.933988
2000-09-11 12:00,4138.224951,61592.02505,-1800.680275,50115.18028,5876.936558,62159.06344,8168.935242,62637.81476,6206.055151,61276.44485,3395.880917,59746.11908,3370.933988,50501.31601,53872.25,53872.25,53872.25,3370.933988,3370.933988
2000-09-11 13:00,2894.724951,61592.02505,-3309.680275,50115.18028,4547.936558,62159.06344,7128.935242,62637.81476,4986.805151,61276.44485,1558.630917,59746.11908,2130.933988,50501.31601,52632.25,52632.25,52632.25,2130.933988,2130.933988
2000-09-11 14:00,1837.474951,61592.02505,-3981.180275,50115.18028,3551.436558,62159.06344,6179.185242,62637.81476,4142.305151,61276.44485,179.6309168,59746.11908,1539.433988,50501.31601,52040.75,52040.75,52040.75,1539.433988,1539.433988
2000-09-11 15:00,10470.62136,51543.12864,-5610.795436,51636.29544,11951.58297,52110.16703,14405.33165,52588.91835,12462.20156,51227.54844,8483.027324,49697.22268,-855.9311732,52022.43117,51166.5,51166.5,51166.5,-855.9311732,-855.9311732
2000-09-11 16:00,10167.62136,51543.12864,-5109.295436,51636.29544,12017.33297,52110.16703,14012.08165,52588.91835,12330.70156,51227.54844,8453.777324,49697.22268,-672.1811732,52022.43117,51350.25,51350.25,51350.25,-672.1811732,-672.1811732
2000-09-11 17:00,9854.621359,51543.12864,-3903.045436,51636.29544,12198.83297,52110.16703,13410.58165,52588.91835,12528.45156,51227.54844,8396.277324,49697.22268,-284.1811732,52022.43117,51738.25,51738.25,51738.25,-284.1811732,-284.1811732
2000-09-11 18:00,9826.121359,51543.12864,-2980.295436,51636.29544,11995.33297,52110.16703,13138.33165,52588.91835,13137.95156,51227.54844,8471.527324,49697.22268,-554.4311732,52022.43117,51468,51468,51468,-554.4311732,-554.4311732
2000-09-11 19:00,-147.0250488,61592.02505,244.3197248,50115.18028,1340.186558,62159.06344,2615.685242,62637.81476,2563.055151,61276.44485,-2288.869083,59746.11908,268.1839877,50501.31601,50769.5,50769.5,50769.5,268.1839877,268.1839877
2000-09-11 20:00,-3983.025049,61592.02505,-1835.930275,50115.18028,-2238.563442,62159.06344,-1453.064758,62637.81476,-1695.194849,61276.44485,-6895.619083,59746.11908,-2790.316012,50501.31601,47711,47711,47711,-2790.316012,-2790.316012
2000-09-11 21:00,-8077.775049,61592.02505,-3638.180275,50115.18028,-6262.563442,62159.06344,-6323.314758,62637.81476,-6296.444849,61276.44485,-11119.36908,59746.11908,-5111.066012,50501.31601,45390.25,45390.25,45390.25,-5111.066012,-5111.066012
2000-09-11 22:00,-12313.52505,61592.02505,-6300.430275,50115.18028,-10906.06344,62159.06344,-10999.81476,62637.81476,-10555.19485,61276.44485,-14870.11908,59746.11908,-7883.566012,50501.31601,42617.75,42617.75,42617.75,-7883.566012,-7883.566012
2000-09-11 23:00,-2292.908447,47821.90845,-9837.545436,51636.29544,-581.4468408,48388.94684,-328.9481569,48867.69816,631.9217519,47506.32825,-3538.002482,45976.00248,-12031.93117,52022.43117,39990.5,39990.5,39990.5,-12031.93117,-12031.93117
2000-09-12 0:00,-7924.878641,51543.12864,-11081.04544,51636.29544,-6119.167035,52110.16703,-5722.918351,52588.91835,-5149.048442,51227.54844,-8896.722676,49697.22268,-12996.43117,52022.43117,39026,39026,39026,-12996.43117,-12996.43117
2000-09-12 1:00,-9067.628641,51543.12864,-11792.54544,51636.29544,-7209.917035,52110.16703,-6569.918351,52588.91835,-6125.798442,51227.54844,-9934.972676,49697.22268,-13580.43117,52022.43117,38442,38442,38442,-13580.43117,-13580.43117
2000-09-12 2:00,-9357.628641,51543.12864,-11545.04544,51636.29544,-7105.667035,52110.16703,-6112.418351,52588.91835,-6222.048442,51227.54844,-10306.97268,49697.22268,-13997.68117,52022.43117,38024.75,38024.75,38024.75,-13997.68117,-13997.68117
2000-09-12 3:00,-9419.628641,51543.12864,-10102.04544,51636.29544,-5949.417035,52110.16703,-4853.918351,52588.91835,-5426.298442,51227.54844,-10101.22268,49697.22268,-14116.93117,52022.43117,37905.5,37905.5,37905.5,-14116.93117,-14116.93117
2000-09-12 4:00,-8684.628641,51543.12864,-5812.045436,51636.29544,-1742.667035,52110.16703,-1302.168351,52588.91835,-1568.048442,51227.54844,-9304.472676,49697.22268,-13823.93117,52022.43117,38198.5,38198.5,38198.5,-13823.93117,-13823.93117
2000-09-12 5:00,-6492.878641,51543.12864,3284.954564,51636.29544,6911.832965,52110.16703,6822.331649,52588.91835,7056.451558,51227.54844,-7055.722676,49697.22268,-12252.68117,52022.43117,39769.75,39769.75,39769.75,-12252.68117,-12252.68117
2000-09-12 6:00,-3563.378641,51543.12864,8770.204564,51636.29544,12207.58297,52110.16703,11477.83165,52588.91835,12054.20156,51227.54844,-4053.972676,49697.22268,-11029.93117,52022.43117,40992.5,40992.5,40992.5,-11029.93117,-11029.93117
2000-09-12 7:00,433.1213588,51543.12864,11838.95456,51636.29544,15033.33297,52110.16703,14070.33165,52588.91835,14210.20156,51227.54844,90.27732443,49697.22268,-7948.931173,52022.43117,44073.5,44073.5,44073.5,-7948.931173,-7948.931173
2000-09-12 8:00,3168.621359,51543.12864,12981.20456,51636.29544,15585.83297,52110.16703,14876.83165,52588.91835,14477.20156,51227.54844,2832.027324,49697.22268,-4546.931173,52022.43117,47475.5,47475.5,47475.5,-4546.931173,-4546.931173
2000-09-12 9:00,6228.98652,50022.01348,4962.808156,61685.19184,6890.436558,62159.06344,5779.185242,62637.81476,5594.555151,61276.44485,5997.642485,48176.10751,-393.0660123,50501.31601,50108.25,50108.25,50108.25,-393.0660123,-393.0660123
2000-09-12 10:00,7733.98652,50022.01348,6413.058156,61685.19184,7928.436558,62159.06344,7214.935242,62637.81476,6573.305151,61276.44485,7723.642485,48176.10751,1434.433988,50501.31601,51935.75,51935.75,51935.75,1434.433988,1434.433988
2000-09-12 11:00,6518.48652,50022.01348,6127.808156,61685.19184,7259.436558,62159.06344,6379.435242,62637.81476,6090.805151,61276.44485,7950.892485,48176.10751,1116.683988,50501.31601,51618,51618,51618,1116.683988,1116.683988
2000-09-12 12:00,4418.48652,50022.01348,5691.308156,61685.19184,6564.686558,62159.06344,6057.435242,62637.81476,5616.055151,61276.44485,6320.642485,48176.10751,-1228.566012,50501.31601,49272.75,49272.75,49272.75,-1228.566012,-1228.566012
2000-09-12 13:00,3491.48652,50022.01348,4793.808156,61685.19184,5110.436558,62159.06344,4839.935242,62637.81476,4378.805151,61276.44485,5001.892485,48176.10751,-2513.816012,50501.31601,47987.5,47987.5,47987.5,-2513.816012,-2513.816012
2000-09-12 14:00,2983.73652,50022.01348,3736.308156,61685.19184,3965.936558,62159.06344,3923.435242,62637.81476,3246.305151,61276.44485,4336.392485,48176.10751,-3108.316012,50501.31601,47393,47393,47393,-3108.316012,-3108.316012
2000-09-12 15:00,552.6213588,51543.12864,12156.95456,51636.29544,12648.33297,52110.16703,12613.33165,52588.91835,12129.95156,51227.54844,1716.277324,49697.22268,-4401.431173,52022.43117,47621,47621,47621,-4401.431173,-4401.431173
2000-09-12 16:00,870.8713588,51543.12864,11409.70456,51636.29544,11751.33297,52110.16703,12417.58165,52588.91835,11600.45156,51227.54844,2022.777324,49697.22268,-3169.931173,52022.43117,48852.5,48852.5,48852.5,-3169.931173,-3169.931173
2000-09-12 17:00,1238.871359,51543.12864,11270.20456,51636.29544,11870.83297,52110.16703,12339.58165,52588.91835,11306.70156,51227.54844,2423.527324,49697.22268,-2002.931173,52022.43117,50019.5,50019.5,50019.5,-2002.931173,-2002.931173
2000-09-12 18:00,1988.371359,51543.12864,11464.70456,51636.29544,12129.58297,52110.16703,12394.58165,52588.91835,11348.45156,51227.54844,2492.777324,49697.22268,-1382.431173,52022.43117,50640,50640,50640,-1382.431173,-1382.431173
2000-09-12 19:00,3393.48652,50022.01348,1400.308156,61685.19184,1585.186558,62159.06344,1405.435242,62637.81476,1132.055151,61276.44485,3383.392485,48176.10751,691.1839877,50501.31601,51192.5,51192.5,51192.5,691.1839877,691.1839877
2000-09-12 20:00,368.2365197,50022.01348,-2518.191844,61685.19184,-2620.813442,62159.06344,-3225.314758,62637.81476,-2845.944849,61276.44485,352.6424853,48176.10751,-1549.066012,50501.31601,48952.25,48952.25,48952.25,-1549.066012,-1549.066012
2000-09-12 21:00,-2529.76348,50022.01348,-7188.441844,61685.19184,-7152.063442,62159.06344,-7951.814758,62637.81476,-7417.694849,61276.44485,-2126.607515,48176.10751,-3248.316012,50501.31601,47253,47253,47253,-3248.316012,-3248.316012
2000-09-12 22:00,-5877.51348,50022.01348,-11333.69184,61685.19184,-11546.56344,62159.06344,-12309.56476,62637.81476,-11383.69485,61276.44485,-5346.357515,48176.10751,-5906.566012,50501.31601,44594.75,44594.75,44594.75,-5906.566012,-5906.566012
2000-09-12 23:00,-10565.37864,51543.12864,-533.5752423,47915.07524,-887.4468408,48388.94684,-1225.448157,48867.69816,-512.8282481,47506.32825,-10148.22268,49697.22268,-8890.931173,52022.43117,43131.5,43131.5,43131.5,-8890.931173,-8890.931173
2000-09-13 0:00,-12697.62864,51543.12864,-6264.045436,51636.29544,-6459.167035,52110.16703,-6722.418351,52588.91835,-5147.548442,51227.54844,-11758.97268,49697.22268,-9889.931173,52022.43117,42132.5,42132.5,42132.5,-9889.931173,-9889.931173
2000-09-13 1:00,-13799.37864,51543.12864,-7334.795436,51636.29544,-7675.167035,52110.16703,-7953.168351,52588.91835,-5519.048442,51227.54844,-12454.47268,49697.22268,-10636.93117,52022.43117,41385.5,41385.5,41385.5,-10636.93117,-10636.93117
2000-09-13 2:00,-14223.12864,51543.12864,-7239.295436,51636.29544,-7165.417035,52110.16703,-7852.668351,52588.91835,-5163.548442,51227.54844,-13233.22268,49697.22268,-10758.18117,52022.43117,41264.25,41264.25,41264.25,-10758.18117,-10758.18117
2000-09-13 3:00,-14232.37864,51543.12864,-6432.045436,51636.29544,-5402.417035,52110.16703,-7072.918351,52588.91835,-4218.548442,51227.54844,-13186.47268,49697.22268,-9909.681173,52022.43117,42112.75,42112.75,42112.75,-9909.681173,-9909.681173
2000-09-13 4:00,-13691.12864,51543.12864,-2636.545436,51636.29544,-668.9170345,52110.16703,-3308.418351,52588.91835,-305.7984419,51227.54844,-12423.47268,49697.22268,-6248.931173,52022.43117,45773.5,45773.5,45773.5,-6248.931173,-6248.931173
2000-09-13 5:00,-12695.37864,51543.12864,6018.454564,51636.29544,8081.582965,52110.16703,5470.081649,52588.91835,8307.951558,51227.54844,-11594.72268,49697.22268,2309.568827,52022.43117,54332,54332,54332,2309.568827,2309.568827
2000-09-13 6:00,-11363.62864,51543.12864,10848.70456,51636.29544,13871.58297,52110.16703,10557.58165,52588.91835,12871.45156,51227.54844,-9978.472676,49697.22268,7189.318827,52022.43117,59211.75,59211.75,59211.75,7189.318827,7189.318827
2000-09-13 7:00,-7788.378641,51543.12864,13407.20456,51636.29544,17216.83297,52110.16703,13023.33165,52588.91835,15185.70156,51227.54844,-6638.222676,49697.22268,9942.318827,52022.43117,61964.75,61964.75,61964.75,9942.318827,9942.318827
2000-09-13 8:00,-4226.628641,51543.12864,14319.95456,51636.29544,17932.33297,52110.16703,13251.58165,52588.91835,15913.70156,51227.54844,-3638.222676,49697.22268,11375.56883,52022.43117,63398,63398,63398,11375.56883,11375.56883
2000-09-13 9:00,-366.5134803,50022.01348,6084.808156,61685.19184,9113.686558,62159.06344,4472.935242,62637.81476,7312.055151,61276.44485,611.1424853,48176.10751,2465.672419,62071.32758,64537,64537,64537,2465.672419,2465.672419
2000-09-13 10:00,1980.73652,50022.01348,7600.558156,61685.19184,10237.93656,62159.06344,5342.435242,62637.81476,8211.805151,61276.44485,3060.892485,48176.10751,3587.422419,62071.32758,65658.75,65658.75,65658.75,3587.422419,3587.422419
2000-09-13 11:00,2026.48652,50022.01348,7752.808156,61685.19184,9290.686558,62159.06344,4885.435242,62637.81476,6859.555151,61276.44485,2753.142485,48176.10751,3037.422419,62071.32758,65108.75,65108.75,65108.75,3037.422419,3037.422419
2000-09-13 12:00,-23.51348031,50022.01348,7079.808156,61685.19184,7869.186558,62159.06344,4354.185242,62637.81476,5493.055151,61276.44485,819.8924853,48176.10751,1953.672419,62071.32758,64025,64025,64025,1953.672419,1953.672419
2000-09-13 13:00,-1347.51348,50022.01348,5885.558156,61685.19184,7420.186558,62159.06344,3666.435242,62637.81476,3913.305151,61276.44485,-662.1075147,48176.10751,338.1724192,62071.32758,62409.5,62409.5,62409.5,338.1724192,338.1724192
2000-09-13 14:00,-2712.76348,50022.01348,4435.308156,61685.19184,5861.436558,62159.06344,2924.435242,62637.81476,2171.555151,61276.44485,-1652.607515,48176.10751,-201.5775808,62071.32758,61869.75,61869.75,61869.75,-201.5775808,-201.5775808
2000-09-13 15:00,-4421.628641,51543.12864,12304.20456,51636.29544,13911.08297,52110.16703,11151.08165,52588.91835,10738.45156,51227.54844,-3645.222676,49697.22268,8361.068827,52022.43117,60383.5,60383.5,60383.5,8361.068827,8361.068827
2000-09-13 16:00,-3202.378641,51543.12864,11656.20456,51636.29544,13638.58297,52110.16703,10984.33165,52588.91835,10097.45156,51227.54844,-3098.472676,49697.22268,8425.068827,52022.43117,60447.5,60447.5,60447.5,8425.068827,8425.068827
