labels,2015,2016,2017,2018,2019,2020,2021,low_shock,high_shock
2748,21071.5,19706.5,20341.75,14886.5,14622.75,13778.75,14676.75,21071.5,14886.5
2749,20188.75,19899.75,20072.5,14430.25,14318.25,13736.5,14250.75,20188.75,14430.25
2750,20006.5,20132.75,20092.25,14250,14664,13876.5,14125.5,20006.5,14250
2751,20403,20420.75,19508,14365,15303.75,13873,14463,20403,14365
2752,20510.25,20323.25,19815.25,15472.25,16646.25,14682,15087.75,20510.25,15472.25
2753,20612.25,20569.75,20493.75,16670.25,18850.75,17372.25,15612.75,20612.25,16670.25
2754,21223.75,20104.25,22430.25,19072,20438.25,19488.25,16172.75,21223.75,19072
2755,21603,20439.25,22027.5,20042.25,18766.75,19887.75,17335.5,21603,20042.25
2756,22414.5,20296.5,21590.25,18352,16024.75,18805,16275.25,22414.5,18352
2757,22337,19936.75,21096.75,16253.5,14689.25,17407,16320,22337,16253.5
2758,22169.75,18738,20884.5,14959.5,14469,16755.5,16336.25,22169.75,14959.5
2759,21524.5,17741,19763.75,14783.5,14363.25,15237.75,15590.5,21524.5,14783.5
2760,20263,17980,19577,14569.25,14472.75,14501,15400.25,20263,14569.25
2761,19767.75,18351.25,19175.75,14419.5,14542,14444.25,15426,19767.75,14419.5
2762,19910.5,17884.75,19322,14414.75,14302,14711.75,15438,19910.5,14414.75
2763,20091,18660.75,19951,14429.5,14262.25,14807.25,15639.75,20091,14429.5
2764,18948,19690.25,20321.25,14576.5,14335.5,14724.25,16189,18948,14576.5
2765,18750.5,22433.25,22905.5,16478.25,15390,14385.75,17566.5,18750.5,16478.25
2766,19098.25,25071.25,25314.5,20080,18243.25,14438.5,18358.25,19098.25,20080
2767,19132.25,25070.25,27202.5,20441.75,20648.25,14342.75,18018.25,19132.25,20441.75
2768,19822.75,23263.5,25143.5,17671.25,19350.5,14223.25,16422.25,19822.75,17671.25
2769,20865.25,21967.5,24033,16398.5,16313,14158.5,15505.5,20865.25,16398.5
2770,21661,21455.25,24457,15334.75,16499.25,14081,15080.25,21661,15334.75
2771,20882.75,20728.5,23396.25,14801.5,15379.25,14336.75,14983.5,20882.75,14801.5
2772,20554.5,20983.5,23171,14703.25,14727,13999.5,14951,20554.5,14703.25
2773,20725.75,20142.5,23092,14704.5,15488.5,13744.75,14914.25,20725.75,14704.5
2774,20821.75,19747.75,22998.75,14624.75,15321.25,13940.25,14964.5,20821.75,14624.75
2775,21488.5,19888.75,22366.75,14524,15128.75,14113.5,14936,21488.5,14524
2776,21594,19687.75,22700.25,14896.25,15732.25,14280,15305.25,21594,14896.25
2777,21691.75,21234.75,22563,15405.75,17294.25,15294,17205,21691.75,15405.75
2778,21543.75,21177,23520,17496,18172.5,18284.75,18471.5,21543.75,17496
2779,21229,21244,23432.25,18605,17942.75,19394.25,18920,21229,18605
2780,22304,21590.5,22531,17515.75,16288.75,18216.25,17788.5,22304,17515.75
2781,21934.5,20910.5,22607,16092.25,15459.75,15990.75,16628.25,21934.5,16092.25
2782,22287,19159.5,21364.75,14632.75,15413.25,15112.25,16025,22287,14632.75
2783,21903.5,18643,20516.5,14425.75,15283.5,14367.75,15651,21903.5,14425.75
2784,20866.75,18219,20901.25,14563,14910.5,14081.25,15561,20866.75,14563
2785,20110.25,18108.5,20437.25,14478,14868.5,14104.25,15536,20110.25,14478
2786,19291.75,17967.25,20445.75,14382.25,14882.25,14203.5,15526.75,19291.75,14382.25
2787,20038.5,18830.75,20829.25,14447,14878.25,14189.75,15694.75,20038.5,14447
2788,20927.5,18301.5,21601,14657.5,14878.25,14177.75,15809.5,20927.5,14657.5
2789,22860.25,19811.5,23266.5,15681.25,14804.25,14966.5,17089,22860.25,15681.25
2790,24904.75,20810.5,25630.25,18573.75,14723.25,17354.75,18030.25,24904.75,18573.75
2791,25161.25,21726.25,25919,17912,15525.75,16924.75,18491.75,25161.25,17912
2792,24355,21841,24109.5,16810.5,15162.25,16247.5,17421,24355,16810.5
2793,24910.5,20689.25,23226,15018.75,15088,14416.25,15416.5,24910.5,15018.75
2794,25799.75,19966,23545.25,14694.5,15222.25,14130.75,14951.5,25799.75,14694.5
2795,24410.5,19260.75,23105,14479.75,15193.75,14334,14902.75,24410.5,14479.75
2796,24870.5,18934.25,22417.75,14498.5,14627.5,14166,14917.5,24870.5,14498.5
2797,24870,19066.25,22114,14584.5,14591,14135.5,15005.5,24870,14584.5
2798,23699.75,19127.25,21715,14618.5,14656.75,14165.5,15541.5,23699.75,14618.5
2799,23734.5,19801,21347.75,14692.25,15386,14023.25,15628,23734.5,14692.25
2800,24487.75,20438,21605.25,16022.25,16453.25,15019.5,15602.25,24487.75,16022.25
2801,24391.5,21268.25,23116.25,18244,16730.25,17765.5,17573,24391.5,18244
2802,25239,21965.5,25243.5,20023,17794.25,19883.75,19757,25239,20023
2803,24359.5,22314,24095.75,20335,18170.25,20738.75,19769.5,24359.5,20335
2804,24122.75,21757.25,23366.75,18655.75,16868.75,18506.25,17960.75,24122.75,18655.75
2805,23023.25,20670.75,22533.5,15581,15820,16225.75,16148.25,23023.25,15581
2806,22148.75,19812.5,21436.75,14557.25,14971.5,15064,15765.5,22148.75,14557.25
2807,21855.75,19363.75,21064.5,14554.5,14735.25,14003.5,15762.25,21855.75,14554.5
2808,21533.25,19127.5,20475,14479.75,14962.75,13965,15605.75,21533.25,14479.75
2809,21487.25,18989,20194.5,14493.25,14760,14019.75,15530.25,21487.25,14493.25
2810,21108.5,18509.25,20764.25,14451.25,14639.5,13861.25,15508.5,21108.5,14451.25
2811,21164.25,18927.25,20430,14586.5,14716.5,13890.75,15590.25,21164.25,14586.5
2812,22786,19688,20978.25,14482.75,14732.25,14175.75,15800.5,22786,14482.75
2813,24803.5,21217.5,23289.5,14569.5,14922,16232.25,17558,24803.5,14569.5
2814,26450.25,22799.25,25622.25,14680,15053.25,18164.5,17764.5,26450.25,14680
2815,27022.25,22221.75,26256.75,16077.5,15139,17727.25,18120,27022.25,16077.5
2816,25738.75,21332,24628,16165.25,15565,16046.5,17574.5,25738.75,16165.25
2817,24951.75,21784.25,23883.5,15049.25,15639,14902,16180,24951.75,15049.25
2818,25519.25,21272.75,25457,14932,15981,14834.75,15296,25519.25,14932
2819,25189.25,20230.5,24546.5,14416,15830.75,14326.25,15357.75,25189.25,14416
2820,24656,19420.25,22497,14403,15160.25,14266.5,15360,24656,14403
2821,23800.75,20484.25,22525.5,14488.25,15042.5,14216,15383.75,23800.75,14488.25
2822,23417.5,19585.25,23025.5,14229,14977.75,14861.5,15490,23417.5,14229
2823,23408.5,20426.25,22895,14796.5,14995.25,16002.25,15780,23408.5,14796.5
2824,23981.75,21232.25,22870,16201.5,15054.25,17094.25,16123.25,23981.75,16201.5
2825,24026,22261.5,22985,17710.25,15324.25,17667,17231.5,24026,17710.25
2826,24366,23381,23613.75,19307.5,16820,19327.75,18300.25,24366,19307.5
2827,24682.25,23502.5,23210,19340.25,18082.75,17832.5,18672.5,24682.25,19340.25
2828,24960.25,23705,23311.75,19123.25,17715.25,16038.25,16741.75,24960.25,19123.25
2829,23746.5,22511,22600.25,17625.5,15811.75,14690.5,16251.75,23746.5,17625.5
2830,22797.5,20517.5,21608.75,16444.75,15370.75,14298.75,15504.5,22797.5,16444.75
2831,21872,19432,20105.25,14731.5,15047.5,14125,15098.25,21872,14731.5
2832,21132.75,19016,18831,14906,14776,13985,15059.75,21132.75,14906
2833,21396,17900.25,18729.25,14501.5,14784.5,14003.5,15040.75,21396,14501.5
2834,21340.25,18338.75,18589.5,14347,14842.75,14555,14980.25,21340.25,14347
2835,21855.75,18500.25,18366,14371,14975.25,14348,15050.5,21855.75,14371
2836,22562.25,19110.25,18618.75,14520,15071,14500.75,15295,22562.25,14520
2837,24080.25,21104.75,18929,14554.75,16220.25,15005,16445.25,24080.25,14554.75
2838,24363.75,22081.75,19509.25,14334,19929.75,18798,18873.5,24363.75,14334
2839,24486,22354.5,18685.25,14874.5,19883,19977.5,19454.5,24486,14874.5
2840,24033.5,19955.25,17479.5,14732.25,18369.25,18230.5,17851.5,24033.5,14732.25
2841,22754,19406.25,16881.75,14447.75,17336.75,15941.75,16358.75,22754,14447.75
2842,22353.5,19269,17066,14975,16612,15747.5,16160.25,22353.5,14975
2843,21710,20326.25,16174.25,14567.25,17112.5,14777.5,15316.5,21710,14567.25
2844,22340.5,19265.5,16184.25,13987.5,16814,14360,15305.25,22340.5,13987.5
2845,22220.25,19625.75,15720.75,13726,15397.25,14125.5,15664.25,22220.25,13726
2846,22250.75,18412.25,15638.25,13788,15121.25,13875.25,15531.25,22250.75,13788
2847,22493.5,18764,15861.75,13821.75,15251.75,13932.75,15492.75,22493.5,13821.75
2848,25074.75,19559,17115.25,14791.25,15794.25,14090.5,15685,25074.75,14791.25
2849,25021,20979.25,19154.5,17087.75,16110.5,15358.25,15975.25,25021,17087.75
2850,25468.5,22606.5,21613.25,18175.5,16834,18673.5,17527.25,25468.5,18175.5
2851,25714.5,23056.25,21936.5,16505.5,17300.75,17978.5,17321.75,25714.5,16505.5
2852,24473,21962.5,20290,14976.25,16414.5,16419.75,16708.75,24473,14976.25
2853,23121.75,20800.25,19516,14206.75,15362,15149.5,15733.5,23121.75,14206.75
2854,22887,19646,18852.25,13718.75,15065.5,14461,15384.75,22887,13718.75
2855,22326,18159.5,18760.25,15169,14998.75,14189.75,15420,22326,15169
2856,21461.25,17843.25,18299.5,13519.75,14823.5,14164,15635,21461.25,13519.75
2857,20676.75,17000.25,18872.25,13449.5,14768.25,14059.75,15626.25,20676.75,13449.5
2858,21202,17139.75,18532.5,13479.75,14761,13953.5,15717.5,21202,13479.75
2859,21011.25,16779.5,18308.75,13637,14832.25,13963.25,15751.5,21011.25,13637
2860,21750.25,16528,18096.25,14486.25,14806.25,14017.5,15885.75,21750.25,14486.25
2861,24060,16879.5,17869.5,14500,16657.75,14712.75,16658.75,24060,14500
2862,25218.5,17125.5,18196.5,17679.5,21189,16768.75,19150.25,25218.5,17679.5
2863,25278.25,17273.25,18185.75,19090,21908.5,17375,19678.5,25278.25,19090
2864,23687.25,17518.25,17806.5,16756.25,19925.5,15966.25,18537.5,23687.25,16756.25
2865,23603.5,16875,15542.5,15215.5,16036,14671,16917,23603.5,15215.5
2866,23353.75,17285,14799.75,14347,15300.5,13945.5,16415.75,23353.75,14347
2867,22285.5,17141.25,15200,14210.5,15148.5,13982.25,16228.75,22285.5,14210.5
2868,22451.5,17305,14770.25,13904.25,15216,14276.5,15923.5,22451.5,13904.25
2869,22351.5,17366,14441.75,13637,15168.5,14351,15850.5,22351.5,13637
2870,22076.75,17150.5,14462.5,13779.25,14979.75,14086.5,15956.75,22076.75,13779.25
2871,22414.75,16915.5,15074,13971.5,15035.25,14636.25,16230.5,22414.75,13971.5
2872,23326,16874.25,14752,14121.75,15239.75,15796.75,16733,23326,14121.75
2873,24422.25,17656,15390,15549.25,15700.75,19546.5,17737.25,24422.25,15549.25
2874,24229.25,18122.25,19350.5,18777.25,16471.75,19334.25,18023.75,24229.25,18777.25
2875,24666,18243,21726.25,20594.25,17225.5,19569.75,17831.75,24666,20594.25
2876,24702,18716.5,21169.25,20689,15204.75,18069.25,16926.5,24702,20689
2877,25651.5,19021,19788.5,18856,15323.5,15261.5,16360.75,25651.5,18856
2878,24675.25,17975.75,18046.25,16317.5,15871.25,14527,15951.75,24675.25,16317.5
2879,22877,17315.75,16633,16499.75,16411,14357.25,15778.5,22877,16499.75
2880,21195.5,17459,16275.25,14169.75,16058,14240.25,15662.5,21195.5,14169.75
2881,20497.25,16629.75,15962.25,13486.25,15262.5,13857.75,15486.25,20497.25,13486.25
2882,19928.25,16457.25,15964.75,13217.75,14910.75,13959.5,15138.25,19928.25,13217.75
2883,20643.75,16644,16316.5,12980.75,14998.25,13850.5,14921.75,20643.75,12980.75
2884,20127.5,16636.25,15900.25,12852.5,14657,13825.5,14852.5,20127.5,12852.5
2885,19906,16602.25,15288.25,12903.75,14656.75,13843.25,14832,19906,12903.75
2886,20236.5,17197.75,15030.25,13154.75,14676.25,13970.25,15111.25,20236.5,13154.75
2887,19943.5,16984.75,15641.25,13307.25,14806.5,13766.75,14945.25,19943.5,13307.25
2888,20629,17045.75,17128,13224.5,14666.5,13383,14967,20629,13224.5
2889,21199,17005.5,16921.25,13366.75,14711.5,12968.75,14945.25,21199,13366.75
2890,21287.5,16484,17214.75,13303.75,14632.5,13975.75,14928.5,21287.5,13303.75
2891,20889,16224.25,17783.5,12891,14526.25,13970.25,14976.5,20889,12891
2892,19999.5,15734.5,17349,12544.5,13790.25,13643.25,14866.25,19999.5,12544.5
2893,20075.25,15805.75,16818,12553.5,13239.5,14161.25,14880.25,20075.25,12553.5
2894,19862.25,15829.5,16482.75,12643.5,12960,14096.25,14851.25,19862.25,12643.5
2895,19897.25,15903,17467.25,12877.75,13191.25,14365.75,15123.75,19897.25,12877.75
2896,20355.75,16372,18470.5,14150,14171.5,14517.5,15353,20355.75,14150
2897,21326.25,17743.75,20160.75,15058.5,14739,15419,16752.25,21326.25,15058.5
2898,21983.75,17974.75,20761,16781,14984,17717.5,17265,21983.75,16781
2899,21983.25,18630,20479.75,18784,15292,19166.25,17524.5,21983.25,18784
2900,22253.25,18329.25,20246,19003.25,15866.5,18078.5,17537,22253.25,19003.25
2901,23131,18117,19066,18849.75,15927,16293.75,16987.75,23131,18849.75
2902,22587.25,17688.75,18255.75,16655.5,14850.5,15302.75,15908.75,22587.25,16655.5
2903,21279.75,17109.5,17568.5,15138,14564.5,14133.5,15062.5,21279.75,15138
2904,20755.5,16687,18044.5,15316.25,14933.25,13835.25,14891.75,20755.5,15316.25
2905,19866.25,17018.5,17536.5,15522,14493.5,13873.75,14906,19866.25,15522
2906,19768.5,16688.25,17709,15661.5,14457,13864.25,14902,19768.5,15661.5
2907,19765.25,16832.25,17906,15643.75,14677.5,13854.75,14720.75,19765.25,15643.75
2908,19967.75,16812.5,17632.25,15730,14998,14181.5,14754.5,19967.75,15730
2909,19857.5,20113.5,19663,16682.75,15310.25,15507.25,15057.5,19857.5,16682.75
2910,19994.25,22765.75,21396,18807.25,19260.5,16029.5,14976,19994.25,18807.25
2911,20028,22313.25,22604.75,20863.75,19712.25,16194.75,14999.5,20028,20863.75
2912,20281.75,20985.25,22374.5,19711.5,17428.5,15669,14998,20281.75,19711.5
2913,19825.25,19479,21181.75,17302,14989.75,14085,15023,19825.25,17302
2914,20399.75,19262.5,20384.25,16257,14627.75,14078.25,15242.25,20399.75,16257
2915,20624.25,18761.75,20013.5,16113.25,14341.75,14027.25,15238,20624.25,16113.25
2916,20804.25,18334.5,20314.25,15950.25,14702.75,14076.25,15031.75,20804.25,15950.25
2917,20945.5,18039.25,19776,15971.75,14311.75,14465.5,14875.5,20945.5,15971.75
2918,21117.5,18616.5,20186.25,16062.75,14641.5,14221,14661,21117.5,16062.75
2919,21115,18437.5,20587,15984.25,14507.5,14300,14653.25,21115,15984.25
2920,20422.25,19499.5,20766.25,16227,15341.75,14721.25,14929.75,20422.25,16227
2921,20929.25,20431,20250,17647.75,17179,16797.5,14781.25,20929.25,17647.75
2922,21289.75,22218,21578,19443.75,17649.25,17327,15176,21289.75,19443.75
2923,20871,22245,21296,18841.25,17053.25,18792.75,16012.25,20871,18841.25
2924,20701,20888.75,20545.25,17876.25,16741,18370.5,16076.75,20701,17876.25
2925,21207.25,19985,19830,15579.25,16010.25,17920,16059,21207.25,15579.25
2926,20949.75,18800.5,18606.75,14781.25,14858.25,16848.25,15330.25,20949.75,14781.25
2927,20212.75,18080,17891.75,17823.5,14618.5,17157.5,14810.25,20212.75,17823.5
2928,19643.25,17143.75,17793.25,14474,14608.25,16160,14465.75,19643.25,14474
2929,19493.5,16878.25,17964,14503.25,14724.5,14925.5,14563.75,19493.5,14503.25
2930,19613.75,17359,18000.5,14587.75,14782,14406.75,14604,19613.75,14587.75
2931,19367.5,17288.75,18727.75,14549,14797.5,14211.25,14727,19367.5,14549
2932,18894,17937.25,18890.5,14462.75,14853.5,14182.5,14758.5,18894,14462.75
2933,19066.25,19779,20708,15151.5,16774.5,14105.75,15874.5,19066.25,15151.5
2934,19450.5,21094.5,22586.75,18748.5,20206,14205.25,16971.5,19450.5,18748.5
2935,19997.5,21195.25,23129.25,19536,19844,14250,16369,19997.5,19536
2936,19942.25,20525.75,22591.75,17605.75,17328.75,14086.5,15695.75,19942.25,17605.75
2937,19654,19889.25,20832.5,15591.25,16243,14121,15519.5,19654,15591.25
2938,19458.25,19500.75,20918.25,15334.5,16165.75,14908.5,15266,19458.25,15334.5
2939,19793.25,19228.25,20657,14609.75,15736.25,14393.5,15117.75,19793.25,14609.75
2940,19543.25,19481.25,20690.5,14576,15181.75,14015.5,14847,19543.25,14576
2941,20830,18547.75,20749.5,14570.5,15511.25,14119.25,14797.75,20830,14570.5
2942,21136.5,18249,20026,14841.75,15296.25,14110.25,14959.5,21136.5,14841.75
2943,21038.25,18932.75,19294.25,15116.75,15084.75,14228.5,15197.5,21038.25,15116.75
2944,21613.5,18672,19786.25,15421.75,15554,14752.75,15706,21613.5,15421.75
2945,21641.5,19259.25,20875.5,15845.5,18167.75,15913.5,15986,21641.5,15845.5
2946,21583.25,20083,22977,17894.25,18845.75,18400.25,17314,21583.25,17894.25
2947,21854.75,20231.75,21947,17772.25,17512.25,19637.75,18511,21854.75,17772.25
2948,21526,21374.75,21165.75,16235.5,15864.25,19181.75,17126,21526,16235.5
2949,21888,20930.75,20412.25,14862.25,15815.5,17452,15652.5,21888,14862.25
2950,21774,18789,19881.25,14575,15211.25,15511,15067.75,21774,14575
2951,21083.75,17939,18935.25,14609,15075.75,14408.75,14539.75,21083.75,14609
2952,20757.25,17198.25,18413.25,14614.5,14561.25,14226.75,14383,20757.25,14614.5
2953,20189.75,17532.75,18022.75,14642.25,14381.25,14239.25,14281,20189.75,14642.25
2954,20322.5,17511.75,18469.5,14580.75,14429.25,14183,14039.75,20322.5,14580.75
2955,19859.5,17449.25,18422,14604,14395.25,14145.25,13883.25,19859.5,14604
2956,19870.75,18067.25,19481.5,14737,14331,14517.5,14217.5,19870.75,14737
2957,22916.75,21404.25,21378.75,16807,14479,16337.5,15177.75,22916.75,16807
2958,23434.5,22354.5,22489,19476,14743.5,18862,16458.5,23434.5,19476
2959,23416.75,23349.75,23887.75,19563.5,14748,19123.25,16820.5,23416.75,19563.5
2960,22337.75,21297.25,23631.75,17448.75,15406.25,17610,15665.75,22337.75,17448.75
2961,22445,20496.5,21800,15842,15171.75,16004.25,14654.25,22445,15842
2962,22393.25,20142.5,21045.5,15374,15495.75,15673,14513.5,22393.25,15374
2963,22248.75,18978.5,21477.75,15175.25,14974.75,14753,14380.25,22248.75,15175.25
2964,21801.25,18776.25,21631.25,15225.75,14656.75,14432,14531.25,21801.25,15225.75
2965,21934,18593.25,20512.25,14650.25,14452.75,14177.25,14207,21934,14650.25
2966,22113.5,18258,20386,14585.5,14440,14338.5,14115,22113.5,14585.5
2967,22069.5,18196.5,20449.25,14892.5,14491,14185.25,13920,22069.5,14892.5
2968,23903.75,18954.25,21201.75,15129,14680.25,14608.25,14814.75,23903.75,15129
2969,23835.5,19871,21493.75,16094.25,15289.75,16035.5,15912.25,23835.5,16094.25
2970,24868.75,20961.75,22021.25,18774,16577.25,16830.75,17284.5,24868.75,18774
2971,24812.5,20471.75,21679.5,18412,18681.25,16820,16907.75,24812.5,18412
2972,24517.5,20523,21120,16295.25,17886.75,16208.75,16071,24517.5,16295.25
2973,22691.5,20170.5,20351,15074,17414.25,15308,15899.75,22691.5,15074
2974,21869.5,18783,19174.75,14761.75,15093,14506,15026,21869.5,14761.75
2975,21602,17586.5,19426.75,14762.75,14943,14343,14763.5,21602,14762.75
2976,21119.75,17108,18809.75,14611.5,14691.5,14520.75,14232,21119.75,14611.5
2977,20586.5,16506.5,18380.75,14620.75,14688,14512,14037,20586.5,14620.75
2978,19773.75,16638.5,18373.5,14596.75,14772.75,14462,14166.5,19773.75,14596.75
2979,19431.5,16556.75,18378.5,14746.25,15007,14302.5,14271.75,19431.5,14746.25
2980,20378.5,16997.75,19093.75,15053,14685.25,14364.25,14460,20378.5,15053
2981,21834,16826.5,21447.75,14821.75,14701.75,15316,16198.75,21834,14821.75
2982,24457.5,17464.5,23769,15399,14768,17490.5,16700.5,24457.5,15399
2983,25287.5,18012,24941,17736.5,15293.75,17284.5,15328.5,25287.5,17736.5
2984,24203.75,17216.75,22785.25,16639.25,14935.25,15192.5,14533.5,24203.75,16639.25
2985,23245.25,16315.5,22388.25,14939.75,14754.5,15139,15252.5,23245.25,14939.75
2986,21588.5,16077.75,23752,15219.75,15866.25,15222,15052.75,21588.5,15219.75
2987,21591,16498,21803.25,14688.25,14959.5,14958.5,15079,21591,14688.25
2988,21783.25,16143.75,20939.75,14601.5,14710,14564.5,14407.5,21783.25,14601.5
2989,21521.25,15885.75,20546,14514,14642,14483.75,14284.5,21521.25,14514
2990,21230.25,15610.5,20286.75,14426.5,14453.75,14360.25,14099.5,21230.25,14426.5
2991,20937.5,16085.5,20057.75,14447.75,14441.75,14353,14419.5,20937.5,14447.75
2992,20491.75,17267.75,20507.25,14597.25,15145.25,14373.5,14847.25,20491.75,14597.25
2993,20684,17773.5,20441.25,16336,15047.5,15719.5,15436.75,20684,16336
2994,21537,18883,20925,19234.75,15430.25,17183.75,16894.5,21537,19234.75
2995,22391,19723.75,21052.5,17880.75,17650.75,18601.75,19158.5,22391,17880.75
2996,24066,19421.75,21238.5,16652,18145.5,18000,17628,24066,16652
2997,23505.25,18621.75,20923.25,15936.5,17180,16371.5,15777,23505.25,15936.5
2998,22195,17381,20295.25,14603.75,15773,14998,15062,22195,14603.75
2999,21049.25,16885.75,18761,16829.75,14821.75,14364.75,15072,21049.25,16829.75
3000,20219.75,17142,19167,14307.25,14605.5,14347.5,15031.5,20219.75,14307.25
3001,19862.25,16859,18394.25,14342.25,14650.5,14303.25,14748.25,19862.25,14342.25
3002,19594.25,16973,18704.25,14315,14694,14337.5,14738.75,19594.25,14315
3003,19807.75,17020.75,18783.5,14278,14925.5,14494.5,14613,19807.75,14278
3004,19961,17487.5,18330.5,14257,15343.75,14522.5,14657.75,19961,14257
