labels,2015,2016,2017,2018,2019,2020,2021,2022
3581,19.95963889,13.97833333,15.57604167,22.98554167,11.41954167,7.564930556,25.07233333,92.59385417
3582,19.94983333,13.992,15.56125,22.96525,11.40825,7.674583333,25.075,92.668125
3583,19.94002778,14.00566667,15.54645833,22.94495833,11.39695833,7.784236111,25.07766667,92.74239583
3584,19.93022222,14.01933333,15.53166667,22.92466667,11.38566667,7.893888889,25.08033333,92.81666667
3585,19.92041667,14.033,15.516875,22.904375,11.374375,8.003541667,25.083,92.8909375
3586,19.91061111,14.04666667,15.50208333,22.88408333,11.36308333,8.113194444,25.08566667,92.96520833
3587,19.90080556,14.06033333,15.48729167,22.86379167,11.35179167,8.222847222,25.08833333,93.03947917
3588,19.891,14.074,15.4725,22.8435,11.3405,8.3325,25.091,93.11375
3589,19.88119444,14.08766667,15.45770833,22.82320833,11.32920833,8.442152778,25.09366667,93.18802083
3590,19.87138889,14.10133333,15.44291667,22.80291667,11.31791667,8.551805556,25.09633333,93.26229167
3591,19.86158333,14.115,15.428125,22.782625,11.306625,8.661458333,25.099,93.3365625
3592,19.85177778,14.12866667,15.41333333,22.76233333,11.29533333,8.771111111,25.10166667,93.41083333
3593,19.84197222,14.14233333,15.39854167,22.74204167,11.28404167,8.880763889,25.10433333,93.48510417
3594,19.83216667,14.156,15.38375,22.72175,11.27275,8.990416667,25.107,93.559375
3595,19.82236111,14.16966667,15.36895833,22.70145833,11.26145833,9.100069444,25.10966667,93.63364583
3596,19.81255556,14.18333333,15.35416667,22.68116667,11.25016667,9.209722222,25.11233333,93.70791667
3597,19.80275,14.197,15.339375,22.660875,11.238875,9.319375,25.115,93.7821875
3598,19.79294444,14.21066667,15.32458333,22.64058333,11.22758333,9.429027778,25.11766667,93.85645833
3599,19.78313889,14.22433333,15.30979167,22.62029167,11.21629167,9.538680556,25.12033333,93.93072917
3600,19.77333333,14.238,15.295,22.6,11.205,9.648333333,25.123,94.005
3601,19.76352778,14.275,15.43033333,22.5011875,11.36564583,9.757986111,24.80804167,94.10895833
3602,19.75372222,14.312,15.56566667,22.402375,11.52629167,9.867638889,24.49308333,94.21291667
3603,19.74391667,14.349,15.701,22.3035625,11.6869375,9.977291667,24.178125,94.316875
3604,19.73411111,14.386,15.83633333,22.20475,11.84758333,10.08694444,23.86316667,94.42083333
3605,19.72430556,14.423,15.97166667,22.1059375,12.00822917,10.19659722,23.54820833,94.52479167
3606,19.7145,14.46,16.107,22.007125,12.168875,10.30625,23.23325,94.62875
3607,19.70469444,14.497,16.24233333,21.9083125,12.32952083,10.41590278,22.91829167,94.73270833
3608,19.69488889,14.534,16.37766667,21.8095,12.49016667,10.52555556,22.60333333,94.83666667
3609,19.68508333,14.571,16.513,21.7106875,12.6508125,10.63520833,22.288375,94.940625
3610,19.67527778,14.608,16.64833333,21.611875,12.81145833,10.74486111,21.97341667,95.04458333
3611,19.66547222,14.645,16.78366667,21.5130625,12.97210417,10.85451389,21.65845833,95.14854167
3612,19.65566667,14.682,16.919,21.41425,13.13275,10.96416667,21.3435,95.2525
3613,19.64586111,14.719,17.05433333,21.3154375,13.29339583,11.07381944,21.02854167,95.35645833
3614,19.63605556,14.756,17.18966667,21.216625,13.45404167,11.18347222,20.71358333,95.46041667
3615,19.62625,14.793,17.325,21.1178125,13.6146875,11.293125,20.398625,95.564375
3616,19.61644444,14.83,17.46033333,21.019,13.77533333,11.40277778,20.08366667,95.66833333
3617,19.60663889,14.867,17.59566667,20.9201875,13.93597917,11.51243056,19.76870833,95.77229167
3618,19.59683333,14.904,17.731,20.821375,14.096625,11.62208333,19.45375,95.87625
3619,19.58702778,14.941,17.86633333,20.7225625,14.25727083,11.73173611,19.13879167,95.98020833
3620,19.57722222,14.978,18.00166667,20.62375,14.41791667,11.84138889,18.82383333,96.08416667
3621,19.56741667,15.015,18.137,20.5249375,14.5785625,11.95104167,18.508875,96.188125
3622,19.55761111,15.052,18.27233333,20.426125,14.73920833,12.06069444,18.19391667,96.29208333
3623,19.54780556,15.089,18.40766667,20.3273125,14.89985417,12.17034722,17.87895833,96.39604167
3624,19.538,15.126,18.543,20.2285,15.0605,12.28,17.564,96.5
3625,19.59929167,15.07425,18.684625,20.1296875,15.22114583,12.14954167,17.59479167,96.64291667
3626,19.66058333,15.0225,18.82625,20.030875,15.38179167,12.01908333,17.62558333,96.78583333
3627,19.721875,14.97075,18.967875,19.9320625,15.5424375,11.888625,17.656375,96.92875
3628,19.78316667,14.919,19.1095,19.83325,15.70308333,11.75816667,17.68716667,97.07166667
3629,19.84445833,14.86725,19.251125,19.7344375,15.86372917,11.62770833,17.71795833,97.21458333
3630,19.90575,14.8155,19.39275,19.635625,16.024375,11.49725,17.74875,97.3575
3631,19.96704167,14.76375,19.534375,19.5368125,16.18502083,11.36679167,17.77954167,97.50041667
3632,20.02833333,14.712,19.676,19.438,16.34566667,11.23633333,17.81033333,97.64333333
3633,20.089625,14.66025,19.817625,19.3391875,16.5063125,11.105875,17.841125,97.78625
3634,20.15091667,14.6085,19.95925,19.240375,16.66695833,10.97541667,17.87191667,97.92916667
3635,20.21220833,14.55675,20.100875,19.1415625,16.82760417,10.84495833,17.90270833,98.07208333
3636,20.2735,14.505,20.2425,19.04275,16.98825,10.7145,17.9335,98.215
3637,20.33479167,14.45325,20.384125,18.9439375,17.14889583,10.58404167,17.96429167,98.35791667
3638,20.39608333,14.4015,20.52575,18.845125,17.30954167,10.45358333,17.99508333,98.50083333
3639,20.457375,14.34975,20.667375,18.7463125,17.4701875,10.323125,18.025875,98.64375
3640,20.51866667,14.298,20.809,18.6475,17.63083333,10.19266667,18.05666667,98.78666667
3641,20.57995833,14.24625,20.950625,18.5486875,17.79147917,10.06220833,18.08745833,98.92958333
3642,20.64125,14.1945,21.09225,18.449875,17.952125,9.93175,18.11825,99.0725
3643,20.70254167,14.14275,21.233875,18.3510625,18.11277083,9.801291667,18.14904167,99.21541667
3644,20.76383333,14.091,21.3755,18.25225,18.27341667,9.670833333,18.17983333,99.35833333
3645,20.825125,14.03925,21.517125,18.1534375,18.4340625,9.540375,18.210625,99.50125
3646,20.88641667,13.9875,21.65875,18.054625,18.59470833,9.409916667,18.24141667,99.64416667
3647,20.94770833,13.93575,21.800375,17.9558125,18.75535417,9.279458333,18.27220833,99.78708333
3648,21.009,13.884,21.942,17.857,18.916,9.149,18.303,99.93
3649,21.00858333,13.83225,21.72,17.85508333,18.82995833,9.128083333,18.33379167,100.0729167
3650,21.00816667,13.7805,21.498,17.85316667,18.74391667,9.107166667,18.36458333,100.2158333
3651,21.00775,13.72875,21.276,17.85125,18.657875,9.08625,18.395375,100.35875
3652,21.00733333,13.677,21.054,17.84933333,18.57183333,9.065333333,18.42616667,100.5016667
3653,21.00691667,13.62525,20.832,17.84741667,18.48579167,9.044416667,18.45695833,100.6445833
3654,21.0065,13.5735,20.61,17.8455,18.39975,9.0235,18.48775,100.7875
3655,21.00608333,13.52175,20.388,17.84358333,18.31370833,9.002583333,18.51854167,100.9304167
3656,21.00566667,13.47,20.166,17.84166667,18.22766667,8.981666667,18.54933333,101.0733333
3657,21.00525,13.41825,19.944,17.83975,18.141625,8.96075,18.580125,101.21625
3658,21.00483333,13.3665,19.722,17.83783333,18.05558333,8.939833333,18.61091667,101.3591667
3659,21.00441667,13.31475,19.5,17.83591667,17.96954167,8.918916667,18.64170833,101.5020833
3660,21.004,13.263,19.278,17.834,17.8835,8.898,18.6725,101.645
3661,21.00358333,13.21125,19.056,17.83208333,17.79745833,8.877083333,18.70329167,101.7879167
3662,21.00316667,13.1595,18.834,17.83016667,17.71141667,8.856166667,18.73408333,101.9308333
3663,21.00275,13.10775,18.612,17.82825,17.625375,8.83525,18.764875,102.07375
3664,21.00233333,13.056,18.39,17.82633333,17.53933333,8.814333333,18.79566667,102.2166667
3665,21.00191667,13.00425,18.168,17.82441667,17.45329167,8.793416667,18.82645833,102.3595833
3666,21.0015,12.9525,17.946,17.8225,17.36725,8.7725,18.85725,102.5025
3667,21.00108333,12.90075,17.724,17.82058333,17.28120833,8.751583333,18.88804167,102.6454167
3668,21.00066667,12.849,17.502,17.81866667,17.19516667,8.730666667,18.91883333,102.7883333
3669,21.00025,12.79725,17.28,17.81675,17.109125,8.70975,18.949625,102.93125
3670,20.99983333,12.7455,17.058,17.81483333,17.02308333,8.688833333,18.98041667,103.0741667
3671,20.99941667,12.69375,16.836,17.81291667,16.93704167,8.667916667,19.01120833,103.2170833
3672,20.999,12.642,16.614,17.811,16.851,8.647,19.042,103.36
3673,21.03558333,12.59025,16.59466667,17.8255,16.79858333,8.590333333,19.07279167,103.5029167
3674,21.07216667,12.5385,16.57533333,17.84,16.74616667,8.533666667,19.10358333,103.6458333
3675,21.10875,12.48675,16.556,17.8545,16.69375,8.477,19.134375,103.78875
3676,21.14533333,12.435,16.53666667,17.869,16.64133333,8.420333333,19.16516667,103.9316667
3677,21.18191667,12.38325,16.51733333,17.8835,16.58891667,8.363666667,19.19595833,104.0745833
3678,21.2185,12.3315,16.498,17.898,16.5365,8.307,19.22675,104.2175
3679,21.25508333,12.27975,16.47866667,17.9125,16.48408333,8.250333333,19.25754167,104.3604167
3680,21.29166667,12.228,16.45933333,17.927,16.43166667,8.193666667,19.28833333,104.5033333
3681,21.32825,12.17625,16.44,17.9415,16.37925,8.137,19.319125,104.64625
3682,21.36483333,12.1245,16.42066667,17.956,16.32683333,8.080333333,19.34991667,104.7891667
3683,21.40141667,12.07275,16.40133333,17.9705,16.27441667,8.023666667,19.38070833,104.9320833
3684,21.438,12.021,16.382,17.985,16.222,7.967,19.4115,105.075
3685,21.47458333,11.96925,16.36266667,17.9995,16.16958333,7.910333333,19.44229167,105.2179167
3686,21.51116667,11.9175,16.34333333,18.014,16.11716667,7.853666667,19.47308333,105.3608333
3687,21.54775,11.86575,16.324,18.0285,16.06475,7.797,19.503875,105.50375
3688,21.58433333,11.814,16.30466667,18.043,16.01233333,7.740333333,19.53466667,105.6466667
3689,21.62091667,11.76225,16.28533333,18.0575,15.95991667,7.683666667,19.56545833,105.7895833
3690,21.6575,11.7105,16.266,18.072,15.9075,7.627,19.59625,105.9325
3691,21.69408333,11.65875,16.24666667,18.0865,15.85508333,7.570333333,19.62704167,106.0754167
3692,21.73066667,11.607,16.22733333,18.101,15.80266667,7.513666667,19.65783333,106.2183333
3693,21.76725,11.55525,16.208,18.1155,15.75025,7.457,19.688625,106.36125
3694,21.80383333,11.5035,16.18866667,18.13,15.69783333,7.400333333,19.71941667,106.5041667
3695,21.84041667,11.45175,16.16933333,18.1445,15.64541667,7.343666667,19.75020833,106.6470833
3696,21.877,11.4,16.15,18.159,15.593,7.287,19.781,106.79
3697,21.81325,11.46145833,16.12283333,18.22466667,15.54058333,7.2235,19.97054167,106.5783333
3698,21.7495,11.52291667,16.09566667,18.29033333,15.48816667,7.16,20.16008333,106.3666667
3699,21.68575,11.584375,16.0685,18.356,15.43575,7.0965,20.349625,106.155
3700,21.622,11.64583333,16.04133333,18.42166667,15.38333333,7.033,20.53916667,105.9433333
3701,21.55825,11.70729167,16.01416667,18.48733333,15.33091667,6.9695,20.72870833,105.7316667
3702,21.4945,11.76875,15.987,18.553,15.2785,6.906,20.91825,105.52
3703,21.43075,11.83020833,15.95983333,18.61866667,15.22608333,6.8425,21.10779167,105.3083333
3704,21.367,11.89166667,15.93266667,18.68433333,15.17366667,6.779,21.29733333,105.0966667
3705,21.30325,11.953125,15.9055,18.75,15.12125,6.7155,21.486875,104.885
3706,21.2395,12.01458333,15.87833333,18.81566667,15.06883333,6.652,21.67641667,104.6733333
3707,21.17575,12.07604167,15.85116667,18.88133333,15.01641667,6.5885,21.86595833,104.4616667
3708,21.112,12.1375,15.824,18.947,14.964,6.525,22.0555,104.25
3709,21.04825,12.19895833,15.79683333,19.01266667,14.91158333,6.4615,22.24504167,104.0383333
3710,20.9845,12.26041667,15.76966667,19.07833333,14.85916667,6.398,22.43458333,103.8266667
3711,20.92075,12.321875,15.7425,19.144,14.80675,6.3345,22.624125,103.615
3712,20.857,12.38333333,15.71533333,19.20966667,14.75433333,6.271,22.81366667,103.4033333
3713,20.79325,12.44479167,15.68816667,19.27533333,14.70191667,6.2075,23.00320833,103.1916667
3714,20.7295,12.50625,15.661,19.341,14.6495,6.144,23.19275,102.98
3715,20.66575,12.56770833,15.63383333,19.40666667,14.59708333,6.0805,23.38229167,102.7683333
3716,20.602,12.62916667,15.60666667,19.47233333,14.54466667,6.017,23.57183333,102.5566667
3717,20.53825,12.690625,15.5795,19.538,14.49225,5.9535,23.761375,102.345
3718,20.4745,12.75208333,15.55233333,19.60366667,14.43983333,5.89,23.95091667,102.1333333
3719,20.41075,12.81354167,15.52516667,19.66933333,14.38741667,5.8265,24.14045833,101.9216667
3720,20.347,12.875,15.498,19.735,14.335,5.763,24.33,101.71
3721,20.35479167,12.94254167,15.47083333,19.80066667,14.20033333,5.7699375,24.53364583,100.9120833
3722,20.36258333,13.01008333,15.44366667,19.86633333,14.06566667,5.776875,24.73729167,100.1141667
3723,20.370375,13.077625,15.4165,19.932,13.931,5.7838125,24.9409375,99.31625
3724,20.37816667,13.14516667,15.38933333,19.99766667,13.79633333,5.79075,25.14458333,98.51833333
3725,20.38595833,13.21270833,15.36216667,20.06333333,13.66166667,5.7976875,25.34822917,97.72041667
3726,20.39375,13.28025,15.335,20.129,13.527,5.804625,25.551875,96.9225
3727,20.40154167,13.34779167,15.30783333,20.19466667,13.39233333,5.8115625,25.75552083,96.12458333
3728,20.40933333,13.41533333,15.28066667,20.26033333,13.25766667,5.8185,25.95916667,95.32666667
3729,20.417125,13.482875,15.2535,20.326,13.123,5.8254375,26.1628125,94.52875
3730,20.42491667,13.55041667,15.22633333,20.39166667,12.98833333,5.832375,26.36645833,93.73083333
3731,20.43270833,13.61795833,15.19916667,20.45733333,12.85366667,5.8393125,26.57010417,92.93291667
3732,20.4405,13.6855,15.172,20.523,12.719,5.84625,26.77375,92.135
3733,20.44829167,13.75304167,15.14483333,20.58866667,12.58433333,5.8531875,26.97739583,91.33708333
3734,20.45608333,13.82058333,15.11766667,20.65433333,12.44966667,5.860125,27.18104167,90.53916667
3735,20.463875,13.888125,15.0905,20.72,12.315,5.8670625,27.3846875,89.74125
3736,20.47166667,13.95566667,15.06333333,20.78566667,12.18033333,5.874,27.58833333,88.94333333
3737,20.47945833,14.02320833,15.03616667,20.85133333,12.04566667,5.8809375,27.79197917,88.14541667
3738,20.48725,14.09075,15.009,20.917,11.911,5.887875,27.995625,87.3475
3739,20.49504167,14.15829167,14.98183333,20.98266667,11.77633333,5.8948125,28.19927083,86.54958333
3740,20.50283333,14.22583333,14.95466667,21.04833333,11.64166667,5.90175,28.40291667,85.75166667
3741,20.510625,14.293375,14.9275,21.114,11.507,5.9086875,28.6065625,84.95375
3742,20.51841667,14.36091667,14.90033333,21.17966667,11.37233333,5.915625,28.81020833,84.15583333
3743,20.52620833,14.42845833,14.87316667,21.24533333,11.23766667,5.9225625,29.01385417,83.35791667
3744,20.534,14.496,14.846,21.311,11.103,5.9295,29.2175,82.56
3745,20.54179167,14.48208333,14.85254167,21.35454167,11.09985417,5.9364375,29.42114583,86.245
3746,20.54958333,14.46816667,14.85908333,21.39808333,11.09670833,5.943375,29.62479167,89.93
3747,20.557375,14.45425,14.865625,21.441625,11.0935625,5.9503125,29.8284375,93.615
3748,20.56516667,14.44033333,14.87216667,21.48516667,11.09041667,5.95725,30.03208333,97.3
3749,20.57295833,14.42641667,14.87870833,21.52870833,11.08727083,5.9641875,30.23572917,100.985
3750,20.58075,14.4125,14.88525,21.57225,11.084125,5.971125,30.439375,104.67
3751,20.58854167,14.39858333,14.89179167,21.61579167,11.08097917,5.9780625,30.64302083,108.355
3752,20.59633333,14.38466667,14.89833333,21.65933333,11.07783333,5.985,30.84666667,112.04
3753,20.604125,14.37075,14.904875,21.702875,11.0746875,5.9919375,31.0503125,115.725
3754,20.61191667,14.35683333,14.91141667,21.74641667,11.07154167,5.998875,31.25395833,119.41
3755,20.61970833,14.34291667,14.91795833,21.78995833,11.06839583,6.0058125,31.45760417,123.095
3756,20.6275,14.329,14.9245,21.8335,11.06525,6.01275,31.66125,126.78
3757,20.63529167,14.31508333,14.93104167,21.87704167,11.06210417,6.0196875,31.86489583,130.465
3758,20.64308333,14.30116667,14.93758333,21.92058333,11.05895833,6.026625,32.06854167,134.15
3759,20.650875,14.28725,14.944125,21.964125,11.0558125,6.0335625,32.2721875,137.835
3760,20.65866667,14.27333333,14.95066667,22.00766667,11.05266667,6.0405,32.47583333,141.52
3761,20.66645833,14.25941667,14.95720833,22.05120833,11.04952083,6.0474375,32.67947917,145.205
3762,20.67425,14.2455,14.96375,22.09475,11.046375,6.054375,32.883125,148.89
3763,20.68204167,14.23158333,14.97029167,22.13829167,11.04322917,6.0613125,33.08677083,152.575
3764,20.68983333,14.21766667,14.97683333,22.18183333,11.04008333,6.06825,33.29041667,156.26
3765,20.697625,14.20375,14.983375,22.225375,11.0369375,6.0751875,33.4940625,159.945
3766,20.70541667,14.18983333,14.98991667,22.26891667,11.03379167,6.082125,33.69770833,163.63
3767,20.71320833,14.17591667,14.99645833,22.31245833,11.03064583,6.0890625,33.90135417,167.315
3768,20.721,14.162,15.003,22.356,11.0275,6.096,34.105,171
3769,20.7025,14.12477083,15.041,22.362,11.02435417,6.172833333,34.48054167,172.4341667
3770,20.684,14.08754167,15.079,22.368,11.02120833,6.249666667,34.85608333,173.8683333
3771,20.6655,14.0503125,15.117,22.374,11.0180625,6.3265,35.231625,175.3025
3772,20.647,14.01308333,15.155,22.38,11.01491667,6.403333333,35.60716667,176.7366667
3773,20.6285,13.97585417,15.193,22.386,11.01177083,6.480166667,35.98270833,178.1708333
3774,20.61,13.938625,15.231,22.392,11.008625,6.557,36.35825,179.605
3775,20.5915,13.90139583,15.269,22.398,11.00547917,6.633833333,36.73379167,181.0391667
3776,20.573,13.86416667,15.307,22.404,11.00233333,6.710666667,37.10933333,182.4733333
3777,20.5545,13.8269375,15.345,22.41,10.9991875,6.7875,37.484875,183.9075
3778,20.536,13.78970833,15.383,22.416,10.99604167,6.864333333,37.86041667,185.3416667
3779,20.5175,13.75247917,15.421,22.422,10.99289583,6.941166667,38.23595833,186.7758333
3780,20.499,13.71525,15.459,22.428,10.98975,7.018,38.6115,188.21
3781,20.4805,13.67802083,15.497,22.434,10.98660417,7.094833333,38.98704167,189.6441667
3782,20.462,13.64079167,15.535,22.44,10.98345833,7.171666667,39.36258333,191.0783333
3783,20.4435,13.6035625,15.573,22.446,10.9803125,7.2485,39.738125,192.5125
3784,20.425,13.56633333,15.611,22.452,10.97716667,7.325333333,40.11366667,193.9466667
3785,20.4065,13.52910417,15.649,22.458,10.97402083,7.402166667,40.48920833,195.3808333
3786,20.388,13.491875,15.687,22.464,10.970875,7.479,40.86475,196.815
3787,20.3695,13.45464583,15.725,22.47,10.96772917,7.555833333,41.24029167,198.2491667
3788,20.351,13.41741667,15.763,22.476,10.96458333,7.632666667,41.61583333,199.6833333
3789,20.3325,13.3801875,15.801,22.482,10.9614375,7.7095,41.991375,201.1175
3790,20.314,13.34295833,15.839,22.488,10.95829167,7.786333333,42.36691667,202.5516667
3791,20.2955,13.30572917,15.877,22.494,10.95514583,7.863166667,42.74245833,203.9858333
3792,20.277,13.2685,15.915,22.5,10.952,7.94,43.118,205.42
3793,20.24745833,13.23127083,15.953,22.70641667,11.01029167,8.0518125,43.5245,206.8541667
3794,20.21791667,13.19404167,15.991,22.91283333,11.06858333,8.163625,43.931,208.2883333
3795,20.188375,13.1568125,16.029,23.11925,11.126875,8.2754375,44.3375,209.7225
3796,20.15883333,13.11958333,16.067,23.32566667,11.18516667,8.38725,44.744,211.1566667
3797,20.12929167,13.08235417,16.105,23.53208333,11.24345833,8.4990625,45.1505,212.5908333
3798,20.09975,13.045125,16.143,23.7385,11.30175,8.610875,45.557,214.025
3799,20.07020833,13.00789583,16.181,23.94491667,11.36004167,8.7226875,45.9635,215.4591667
3800,20.04066667,12.97066667,16.219,24.15133333,11.41833333,8.8345,46.37,216.8933333
3801,20.011125,12.9334375,16.257,24.35775,11.476625,8.9463125,46.7765,218.3275
3802,19.98158333,12.89620833,16.295,24.56416667,11.53491667,9.058125,47.183,219.7616667
3803,19.95204167,12.85897917,16.333,24.77058333,11.59320833,9.1699375,47.5895,221.1958333
3804,19.9225,12.82175,16.371,24.977,11.6515,9.28175,47.996,222.63
3805,19.89295833,12.78452083,16.409,25.18341667,11.70979167,9.3935625,48.4025,224.0641667
3806,19.86341667,12.74729167,16.447,25.38983333,11.76808333,9.505375,48.809,225.4983333
3807,19.833875,12.7100625,16.485,25.59625,11.826375,9.6171875,49.2155,226.9325
3808,19.80433333,12.67283333,16.523,25.80266667,11.88466667,9.729,49.622,228.3666667
3809,19.77479167,12.63560417,16.561,26.00908333,11.94295833,9.8408125,50.0285,229.8008333
3810,19.74525,12.598375,16.599,26.2155,12.00125,9.952625,50.435,231.235
3811,19.71570833,12.56114583,16.637,26.42191667,12.05954167,10.0644375,50.8415,232.6691667
3812,19.68616667,12.52391667,16.675,26.62833333,12.11783333,10.17625,51.248,234.1033333
3813,19.656625,12.4866875,16.713,26.83475,12.176125,10.2880625,51.6545,235.5375
3814,19.62708333,12.44945833,16.751,27.04116667,12.23441667,10.399875,52.061,236.9716667
3815,19.59754167,12.41222917,16.789,27.24758333,12.29270833,10.5116875,52.4675,238.4058333
3816,19.568,12.375,16.827,27.454,12.351,10.6235,52.874,239.84
3817,19.53845833,12.54429167,16.87791667,27.379875,12.432875,10.7353125,55.178875,237.1679167
3818,19.50891667,12.71358333,16.92883333,27.30575,12.51475,10.847125,57.48375,234.4958333
3819,19.479375,12.882875,16.97975,27.231625,12.596625,10.9589375,59.788625,231.82375
3820,19.44983333,13.05216667,17.03066667,27.1575,12.6785,11.07075,62.0935,229.1516667
3821,19.42029167,13.22145833,17.08158333,27.083375,12.760375,11.1825625,64.398375,226.4795833
3822,19.39075,13.39075,17.1325,27.00925,12.84225,11.294375,66.70325,223.8075
3823,19.36120833,13.56004167,17.18341667,26.935125,12.924125,11.4061875,69.008125,221.1354167
3824,19.33166667,13.72933333,17.23433333,26.861,13.006,11.518,71.313,218.4633333
3825,19.302125,13.898625,17.28525,26.786875,13.087875,11.6298125,73.617875,215.79125
3826,19.27258333,14.06791667,17.33616667,26.71275,13.16975,11.741625,75.92275,213.1191667
3827,19.24304167,14.23720833,17.38708333,26.638625,13.251625,11.8534375,78.227625,210.4470833
3828,19.2135,14.4065,17.438,26.5645,13.3335,11.96525,80.5325,207.775
3829,19.18395833,14.57579167,17.48891667,26.490375,13.415375,12.0770625,82.837375,205.1029167
3830,19.15441667,14.74508333,17.53983333,26.41625,13.49725,12.188875,85.14225,202.4308333
3831,19.124875,14.914375,17.59075,26.342125,13.579125,12.3006875,87.447125,199.75875
3832,19.09533333,15.08366667,17.64166667,26.268,13.661,12.4125,89.752,197.0866667
3833,19.06579167,15.25295833,17.69258333,26.193875,13.742875,12.5243125,92.056875,194.4145833
3834,19.03625,15.42225,17.7435,26.11975,13.82475,12.636125,94.36175,191.7425
3835,19.00670833,15.59154167,17.79441667,26.045625,13.906625,12.7479375,96.666625,189.0704167
3836,18.97716667,15.76083333,17.84533333,25.9715,13.9885,12.85975,98.9715,186.3983333
3837,18.947625,15.930125,17.89625,25.897375,14.070375,12.9715625,101.276375,183.72625
3838,18.91808333,16.09941667,17.94716667,25.82325,14.15225,13.083375,103.58125,181.0541667
3839,18.88854167,16.26870833,17.99808333,25.749125,14.234125,13.1951875,105.886125,178.3820833
3840,18.859,16.438,18.049,25.675,14.316,13.307,108.191,175.71
3841,18.81783333,16.43545833,18.082625,25.600875,14.397875,13.33179167,107.3641146,174.9345833
3842,18.77666667,16.43291667,18.11625,25.52675,14.47975,13.35658333,106.5372292,174.1591667
3843,18.7355,16.430375,18.149875,25.452625,14.561625,13.381375,105.7103438,173.38375
3844,18.69433333,16.42783333,18.1835,25.3785,14.6435,13.40616667,104.8834583,172.6083333
3845,18.65316667,16.42529167,18.217125,25.304375,14.725375,13.43095833,104.0565729,171.8329167
3846,18.612,16.42275,18.25075,25.23025,14.80725,13.45575,103.2296875,171.0575
3847,18.57083333,16.42020833,18.284375,25.156125,14.889125,13.48054167,102.4028021,170.2820833
3848,18.52966667,16.41766667,18.318,25.082,14.971,13.50533333,101.5759167,169.5066667
3849,18.4885,16.415125,18.351625,25.007875,15.052875,13.530125,100.7490313,168.73125
3850,18.44733333,16.41258333,18.38525,24.93375,15.13475,13.55491667,99.92214583,167.9558333
3851,18.40616667,16.41004167,18.418875,24.859625,15.216625,13.57970833,99.09526042,167.1804167
3852,18.365,16.4075,18.4525,24.7855,15.2985,13.6045,98.268375,166.405
3853,18.32383333,16.40495833,18.486125,24.711375,15.380375,13.62929167,97.44148958,165.6295833
3854,18.28266667,16.40241667,18.51975,24.63725,15.46225,13.65408333,96.61460417,164.8541667
3855,18.2415,16.399875,18.553375,24.563125,15.544125,13.678875,95.78771875,164.07875
3856,18.20033333,16.39733333,18.587,24.489,15.626,13.70366667,94.96083333,163.3033333
3857,18.15916667,16.39479167,18.620625,24.414875,15.707875,13.72845833,94.13394792,162.5279167
3858,18.118,16.39225,18.65425,24.34075,15.78975,13.75325,93.3070625,161.7525
3859,18.07683333,16.38970833,18.687875,24.266625,15.871625,13.77804167,92.48017708,160.9770833
3860,18.03566667,16.38716667,18.7215,24.1925,15.9535,13.80283333,91.65329167,160.2016667
3861,17.9945,16.384625,18.755125,24.118375,16.035375,13.827625,90.82640625,159.42625
3862,17.95333333,16.38208333,18.78875,24.04425,16.11725,13.85241667,89.99952083,158.6508333
3863,17.91216667,16.37954167,18.822375,23.970125,16.199125,13.87720833,89.17263542,157.8754167
3864,17.871,16.377,18.856,23.896,16.281,13.902,88.34575,157.1
3865,17.893625,16.37445833,18.952625,23.86558333,16.2335,13.81464583,87.51886458,156.3245833
3866,17.91625,16.37191667,19.04925,23.83516667,16.186,13.72729167,86.69197917,155.5491667
3867,17.938875,16.369375,19.145875,23.80475,16.1385,13.6399375,85.86509375,154.77375
3868,17.9615,16.36683333,19.2425,23.77433333,16.091,13.55258333,85.03820833,153.9983333
3869,17.984125,16.36429167,19.339125,23.74391667,16.0435,13.46522917,84.21132292,153.2229167
3870,18.00675,16.36175,19.43575,23.7135,15.996,13.377875,83.3844375,152.4475
3871,18.029375,16.35920833,19.532375,23.68308333,15.9485,13.29052083,82.55755208,151.6720833
3872,18.052,16.35666667,19.629,23.65266667,15.901,13.20316667,81.73066667,150.8966667
3873,18.074625,16.354125,19.725625,23.62225,15.8535,13.1158125,80.90378125,150.12125
3874,18.09725,16.35158333,19.82225,23.59183333,15.806,13.02845833,80.07689583,149.3458333
3875,18.119875,16.34904167,19.918875,23.56141667,15.7585,12.94110417,79.25001042,148.5704167
3876,18.1425,16.3465,20.0155,23.531,15.711,12.85375,78.423125,147.795
3877,18.165125,16.34395833,20.112125,23.50058333,15.6635,12.76639583,77.59623958,147.0195833
3878,18.18775,16.34141667,20.20875,23.47016667,15.616,12.67904167,76.76935417,146.2441667
3879,18.210375,16.338875,20.305375,23.43975,15.5685,12.5916875,75.94246875,145.46875
3880,18.233,16.33633333,20.402,23.40933333,15.521,12.50433333,75.11558333,144.6933333
3881,18.255625,16.33379167,20.498625,23.37891667,15.4735,12.41697917,74.28869792,143.9179167
3882,18.27825,16.33125,20.59525,23.3485,15.426,12.329625,73.4618125,143.1425
3883,18.300875,16.32870833,20.691875,23.31808333,15.3785,12.24227083,72.63492708,142.3670833
3884,18.3235,16.32616667,20.7885,23.28766667,15.331,12.15491667,71.80804167,141.5916667
