time,2015,2016,2017,2018,2019,favorable,adverse
06-20 00:00,47061.0,42697.0,49184.0,50499.0,46439.0,44909.0,44909.0
06-20 01:00,43152.0,40982.0,46547.0,48115.0,44613.0,42472.0,42472.0
06-20 02:00,41576.0,40021.0,45307.0,46833.0,43522.0,41501.0,41501.0
06-20 03:00,41041.0,40445.0,45439.0,46553.0,43203.0,41243.0,41243.0
06-20 04:00,40838.0,42362.0,46319.0,47988.0,43166.0,40224.0,40224.0
06-20 05:00,40835.0,47618.0,50759.0,51846.0,42931.0,40305.0,40305.0
06-20 06:00,43601.0,56089.0,59390.0,60955.0,45767.0,42781.0,42781.0
06-20 07:00,47988.0,61691.0,64503.0,65776.0,49270.0,45263.0,45263.0
06-20 08:00,51694.0,65137.0,66748.0,68051.0,51637.0,47704.0,47704.0
06-20 09:00,54836.0,65674.0,67925.0,69688.0,53545.0,50052.0,50052.0
06-20 10:00,56108.0,67549.0,69303.0,70958.0,55166.0,52439.0,52439.0
06-20 11:00,56628.0,68286.0,70365.0,71720.0,56585.0,54746.0,54746.0
06-20 12:00,56146.0,67678.0,69972.0,70810.0,56417.0,54277.0,54277.0
06-20 13:00,54486.0,67717.0,69920.0,70830.0,55412.0,52909.0,52909.0
06-20 14:00,52046.0,66015.0,68697.0,69651.0,53966.0,50522.0,50522.0
06-20 15:00,51057.0,65320.0,68316.0,69253.0,53308.0,49319.0,49319.0
06-20 16:00,51331.0,63601.0,66766.0,67698.0,52321.0,49539.0,49539.0
06-20 17:00,51612.0,63306.0,65822.0,67164.0,52621.0,50901.0,50901.0
06-20 18:00,51787.0,63073.0,65003.0,66830.0,53271.0,51360.0,51360.0
06-20 19:00,51728.0,62799.0,64509.0,65978.0,52479.0,51447.0,51447.0
06-20 20:00,50024.0,60577.0,62722.0,64096.0,51303.0,50641.0,50641.0
06-20 21:00,47923.0,57901.0,59641.0,61110.0,49702.0,49635.0,49635.0
06-20 22:00,47492.0,56025.0,57649.0,58718.0,49686.0,49754.0,49754.0
06-20 23:00,44791.0,51670.0,54132.0,54828.0,46832.0,47877.0,47877.0
06-21 00:00,41704.0,46978.0,49832.0,50931.0,43564.0,46338.0,46338.0
06-21 01:00,39072.0,45040.0,47403.0,48450.0,41266.0,43446.0,43446.0
06-21 02:00,37512.0,43729.0,45782.0,46445.0,40712.0,42347.0,42347.0
06-21 03:00,36750.0,43595.0,45775.0,46321.0,40470.0,43711.0,43711.0
06-21 04:00,36530.0,44946.0,46682.0,47372.0,41561.0,45329.0,45329.0
06-21 05:00,36234.0,49032.0,50419.0,51614.0,44558.0,49021.0,49021.0
06-21 06:00,37865.0,57875.0,59427.0,60665.0,51020.0,57700.0,57700.0
06-21 07:00,40978.0,62929.0,64523.0,66131.0,55671.0,62962.0,62962.0
06-21 08:00,44186.0,65311.0,66432.0,69217.0,58436.0,66722.0,66722.0
06-21 09:00,47204.0,66654.0,67523.0,70680.0,59761.0,68607.0,68607.0
06-21 10:00,49981.0,68115.0,68652.0,72472.0,60835.0,69670.0,69670.0
06-21 11:00,52143.0,69169.0,70136.0,73172.0,61719.0,70531.0,70531.0
06-21 12:00,51940.0,68080.0,69313.0,72653.0,61505.0,69998.0,69998.0
06-21 13:00,49696.0,67589.0,69203.0,72278.0,60678.0,69212.0,69212.0
06-21 14:00,47845.0,66041.0,67796.0,70980.0,59333.0,67775.0,67775.0
06-21 15:00,47119.0,65275.0,67042.0,70217.0,58984.0,66822.0,66822.0
06-21 16:00,46550.0,63467.0,65310.0,68926.0,57776.0,65261.0,65261.0
06-21 17:00,48458.0,63486.0,64645.0,68580.0,56805.0,64987.0,64987.0
06-21 18:00,49606.0,62660.0,63700.0,67778.0,56686.0,65098.0,65098.0
06-21 19:00,49509.0,61408.0,63312.0,67068.0,55912.0,64071.0,64071.0
06-21 20:00,49326.0,58708.0,61391.0,64377.0,54106.0,62567.0,62567.0
06-21 21:00,48165.0,56173.0,58800.0,61035.0,50977.0,60299.0,60299.0
06-21 22:00,48871.0,54534.0,56718.0,59038.0,49689.0,57980.0,57980.0
06-21 23:00,46823.0,50087.0,53450.0,55212.0,46819.0,53962.0,53962.0
06-22 00:00,43581.0,45987.0,49678.0,50919.0,43702.0,50329.0,50329.0
06-22 01:00,41651.0,44351.0,47471.0,48246.0,41563.0,48304.0,48304.0
06-22 02:00,40455.0,43070.0,46063.0,46888.0,39505.0,47238.0,47238.0
06-22 03:00,40901.0,43411.0,46353.0,47050.0,38883.0,47268.0,47268.0
06-22 04:00,42810.0,44777.0,47404.0,48410.0,39223.0,48086.0,48086.0
06-22 05:00,47802.0,49153.0,51439.0,52284.0,39589.0,51422.0,51422.0
06-22 06:00,57230.0,57885.0,59413.0,60531.0,42705.0,59018.0,59018.0
06-22 07:00,62716.0,63522.0,64297.0,65219.0,46442.0,63735.0,63735.0
06-22 08:00,64771.0,65713.0,67241.0,68244.0,49848.0,66188.0,66188.0
06-22 09:00,65913.0,66972.0,68613.0,69239.0,52436.0,67717.0,67717.0
06-22 10:00,67001.0,68558.0,70169.0,69799.0,53775.0,68204.0,68204.0
06-22 11:00,68377.0,69611.0,71819.0,70584.0,54579.0,69364.0,69364.0
06-22 12:00,67789.0,68965.0,71230.0,69612.0,54383.0,69058.0,69058.0
06-22 13:00,67966.0,68229.0,70776.0,68888.0,52708.0,68247.0,68247.0
06-22 14:00,66067.0,66586.0,69972.0,66901.0,51390.0,66760.0,66760.0
06-22 15:00,65393.0,66025.0,69203.0,66760.0,50828.0,65642.0,65642.0
06-22 16:00,63810.0,64203.0,66950.0,64794.0,50244.0,64229.0,64229.0
06-22 17:00,63490.0,63465.0,66160.0,64733.0,50165.0,64188.0,64188.0
06-22 18:00,63088.0,62655.0,65774.0,64236.0,50550.0,63306.0,63306.0
06-22 19:00,62357.0,62355.0,65324.0,63186.0,49975.0,62971.0,62971.0
06-22 20:00,60395.0,60029.0,63020.0,61226.0,48349.0,60999.0,60999.0
06-22 21:00,57784.0,57585.0,59875.0,57635.0,46280.0,58455.0,58455.0
06-22 22:00,55640.0,55928.0,57676.0,55885.0,45520.0,56384.0,56384.0
06-22 23:00,50388.0,51913.0,53872.0,52080.0,43683.0,52448.0,52448.0
06-23 00:00,46654.0,47159.0,51028.0,48223.0,40319.0,49302.0,49302.0
06-23 01:00,44536.0,45030.0,48785.0,45889.0,38195.0,47072.0,47072.0
06-23 02:00,43319.0,43623.0,47550.0,44195.0,37056.0,45645.0,45645.0
06-23 03:00,43585.0,43971.0,47859.0,43828.0,37043.0,45670.0,45670.0
06-23 04:00,45403.0,44897.0,49132.0,43712.0,36264.0,46838.0,46838.0
06-23 05:00,49019.0,49005.0,52934.0,43561.0,35562.0,50593.0,50593.0
06-23 06:00,57996.0,57333.0,60940.0,46526.0,37514.0,57699.0,57699.0
06-23 07:00,63529.0,63241.0,65001.0,50193.0,40109.0,62026.0,62026.0
06-23 08:00,65104.0,65926.0,67551.0,53987.0,43469.0,64510.0,64510.0
06-23 09:00,67772.0,67416.0,68798.0,56097.0,46173.0,65823.0,65823.0
06-23 10:00,68883.0,69456.0,70465.0,57629.0,47930.0,66950.0,66950.0
06-23 11:00,70272.0,70959.0,70978.0,58664.0,49356.0,67813.0,67813.0
06-23 12:00,69051.0,70302.0,70361.0,58165.0,49601.0,67123.0,67123.0
06-23 13:00,68515.0,70368.0,69522.0,56162.0,48189.0,65946.0,65946.0
06-23 14:00,67111.0,68756.0,68229.0,54121.0,46756.0,64744.0,64744.0
06-23 15:00,66431.0,67915.0,66741.0,52931.0,46189.0,63773.0,63773.0
06-23 16:00,65451.0,65943.0,65396.0,52252.0,46272.0,61983.0,61983.0
06-23 17:00,64604.0,64692.0,64823.0,53065.0,47226.0,61486.0,61486.0
06-23 18:00,63829.0,64047.0,63656.0,53145.0,48365.0,61172.0,61172.0
06-23 19:00,63660.0,63577.0,62076.0,52346.0,48792.0,60856.0,60856.0
06-23 20:00,61214.0,61300.0,59954.0,49653.0,48212.0,58556.0,58556.0
06-23 21:00,58704.0,58694.0,57109.0,47428.0,47460.0,56116.0,56116.0
06-23 22:00,57029.0,56860.0,55010.0,46673.0,48106.0,54514.0,54514.0
06-23 23:00,52936.0,52862.0,51953.0,45167.0,45891.0,51761.0,51761.0
06-24 00:00,49287.0,48742.0,48327.0,41887.0,43063.0,48144.0,48144.0
06-24 01:00,46915.0,46346.0,46081.0,40077.0,41491.0,46542.0,46542.0
06-24 02:00,45589.0,45213.0,44719.0,38382.0,40424.0,45030.0,45030.0
06-24 03:00,45755.0,44886.0,44051.0,37863.0,40577.0,44538.0,44538.0
06-24 04:00,47575.0,45772.0,43698.0,37678.0,42676.0,46078.0,46078.0
06-24 05:00,51589.0,49317.0,43941.0,36996.0,47290.0,49369.0,49369.0
06-24 06:00,60253.0,58557.0,47055.0,37780.0,56679.0,56747.0,56747.0
06-24 07:00,65431.0,64162.0,51258.0,40727.0,62173.0,61286.0,61286.0
06-24 08:00,67211.0,66865.0,54419.0,43774.0,64813.0,63500.0,63500.0
06-24 09:00,68467.0,68709.0,56833.0,46695.0,66176.0,64989.0,64989.0
06-24 10:00,70036.0,70288.0,58379.0,48851.0,67465.0,66252.0,66252.0
06-24 11:00,70512.0,70770.0,58925.0,51147.0,68428.0,67247.0,67247.0
06-24 12:00,69623.0,69847.0,58554.0,50781.0,68170.0,66726.0,66726.0
06-24 13:00,68279.0,68633.0,57204.0,49341.0,68054.0,65707.0,65707.0
06-24 14:00,66519.0,66619.0,55069.0,47733.0,66845.0,64679.0,64679.0
06-24 15:00,65740.0,66149.0,54373.0,47471.0,66126.0,63877.0,63877.0
06-24 16:00,63830.0,64878.0,53450.0,46738.0,65572.0,62418.0,62418.0
06-24 17:00,62949.0,64064.0,54168.0,48786.0,64870.0,62324.0,62324.0
06-24 18:00,62462.0,63327.0,54032.0,49703.0,64668.0,61840.0,61840.0
06-24 19:00,62178.0,62447.0,53479.0,49996.0,64076.0,61493.0,61493.0
06-24 20:00,60745.0,60008.0,51512.0,49245.0,62268.0,59389.0,59389.0
06-24 21:00,58078.0,56411.0,49512.0,48189.0,59432.0,56507.0,56507.0
06-24 22:00,56416.0,54873.0,48538.0,48834.0,57575.0,54550.0,54550.0
06-24 23:00,52520.0,51205.0,46409.0,46109.0,53597.0,51273.0,51273.0
06-25 00:00,48433.0,47266.0,43281.0,43546.0,49643.0,47867.0,47867.0
06-25 01:00,46054.0,45027.0,40979.0,41936.0,47643.0,46078.0,46078.0
06-25 02:00,44856.0,43329.0,39789.0,41043.0,46424.0,44718.0,44718.0
06-25 03:00,44617.0,42457.0,38596.0,41829.0,46085.0,45056.0,45056.0
06-25 04:00,46168.0,41938.0,38481.0,43614.0,46902.0,46442.0,46442.0
06-25 05:00,49890.0,42237.0,37911.0,48618.0,51198.0,49690.0,49690.0
06-25 06:00,58937.0,45225.0,39316.0,58171.0,59232.0,56861.0,56861.0
06-25 07:00,63741.0,49552.0,42458.0,63589.0,64426.0,62097.0,62097.0
06-25 08:00,65976.0,53280.0,45952.0,66388.0,66776.0,63950.0,63950.0
06-25 09:00,66827.0,56356.0,48931.0,67296.0,68175.0,65132.0,65132.0
06-25 10:00,68029.0,58099.0,50746.0,68031.0,69391.0,66012.0,66012.0
06-25 11:00,69196.0,59299.0,52715.0,69082.0,70191.0,66752.0,66752.0
06-25 12:00,68483.0,58711.0,52463.0,68828.0,69917.0,66074.0,66074.0
06-25 13:00,68119.0,57231.0,51158.0,68461.0,69855.0,65286.0,65286.0
06-25 14:00,66510.0,55481.0,49606.0,67266.0,68421.0,62784.0,62784.0
06-25 15:00,65801.0,54230.0,48902.0,66028.0,67861.0,61781.0,61781.0
06-25 16:00,63631.0,53345.0,48555.0,64822.0,66778.0,60164.0,60164.0
06-25 17:00,63133.0,53408.0,49749.0,64309.0,65777.0,60116.0,60116.0
06-25 18:00,62321.0,53398.0,50178.0,64316.0,64767.0,59793.0,59793.0
06-25 19:00,62137.0,52536.0,50059.0,63934.0,64665.0,59012.0,59012.0
06-25 20:00,60305.0,50641.0,49875.0,62140.0,62979.0,56772.0,56772.0
06-25 21:00,57613.0,48538.0,48714.0,59346.0,60187.0,53851.0,53851.0
06-25 22:00,55922.0,47845.0,49594.0,57210.0,58360.0,52309.0,52309.0
06-25 23:00,51720.0,45614.0,47066.0,52904.0,54485.0,48938.0,48938.0
06-26 00:00,47822.0,42797.0,44607.0,48797.0,50680.0,45871.0,45871.0
06-26 01:00,45256.0,39905.0,42979.0,46578.0,48226.0,43645.0,43645.0
06-26 02:00,43771.0,38501.0,41853.0,44894.0,46433.0,42089.0,42089.0
06-26 03:00,43876.0,37951.0,41771.0,45101.0,46264.0,41313.0,41313.0
06-26 04:00,45498.0,37371.0,43621.0,46136.0,47780.0,41001.0,41001.0
06-26 05:00,49563.0,36859.0,48521.0,50156.0,51317.0,41171.0,41171.0
06-26 06:00,58136.0,38107.0,57827.0,59131.0,60009.0,43922.0,43922.0
06-26 07:00,63301.0,41183.0,63736.0,64256.0,65405.0,47782.0,47782.0
06-26 08:00,65667.0,44851.0,66405.0,66357.0,68026.0,51673.0,51673.0
06-26 09:00,66347.0,47730.0,67525.0,67393.0,69027.0,53618.0,53618.0
06-26 10:00,67928.0,49677.0,68980.0,68412.0,70304.0,54561.0,54561.0
06-26 11:00,69036.0,51626.0,70205.0,69199.0,71080.0,55494.0,55494.0
06-26 12:00,68202.0,51432.0,69440.0,68442.0,70418.0,55282.0,55282.0
06-26 13:00,67126.0,50088.0,69485.0,68407.0,70101.0,53918.0,53918.0
06-26 14:00,64775.0,48421.0,67370.0,66671.0,68834.0,52530.0,52530.0
06-26 15:00,64021.0,47834.0,66435.0,65850.0,68651.0,51575.0,51575.0
06-26 16:00,62244.0,47662.0,64771.0,65073.0,67318.0,50767.0,50767.0
06-26 17:00,61491.0,48769.0,63677.0,64561.0,66606.0,51233.0,51233.0
06-26 18:00,60687.0,48595.0,62995.0,64182.0,65611.0,51371.0,51371.0
06-26 19:00,60166.0,47979.0,62105.0,64022.0,65213.0,50833.0,50833.0
06-26 20:00,58117.0,48012.0,59888.0,61792.0,62818.0,49425.0,49425.0
06-26 21:00,55667.0,47958.0,57356.0,58969.0,60029.0,47315.0,47315.0
06-26 22:00,54149.0,48463.0,55773.0,56880.0,58267.0,47167.0,47167.0
06-26 23:00,50950.0,46285.0,52566.0,52654.0,54644.0,44552.0,44552.0
06-27 00:00,47097.0,43207.0,48525.0,49215.0,51026.0,42176.0,42176.0
06-27 01:00,44151.0,41408.0,46348.0,46613.0,48899.0,39771.0,39771.0
06-27 02:00,42528.0,40022.0,44977.0,45450.0,47705.0,38596.0,38596.0
06-27 03:00,41727.0,40549.0,45022.0,45389.0,47199.0,38124.0,38124.0
06-27 04:00,42110.0,42077.0,45910.0,46963.0,48029.0,37831.0,37831.0
06-27 05:00,41922.0,47584.0,49874.0,51217.0,51416.0,37265.0,37265.0
06-27 06:00,45175.0,56897.0,58543.0,59392.0,58935.0,38482.0,38482.0
06-27 07:00,49132.0,62889.0,63380.0,64115.0,64161.0,41954.0,41954.0
06-27 08:00,53224.0,65592.0,65249.0,66823.0,66270.0,45349.0,45349.0
06-27 09:00,56059.0,66869.0,66853.0,67640.0,67600.0,47578.0,47578.0
06-27 10:00,57653.0,68663.0,68443.0,69022.0,69402.0,49203.0,49203.0
06-27 11:00,58214.0,70213.0,69150.0,69966.0,69732.0,50581.0,50581.0
06-27 12:00,57702.0,69896.0,68449.0,69426.0,69255.0,50212.0,50212.0
06-27 13:00,55736.0,69851.0,68147.0,69082.0,68849.0,49378.0,49378.0
06-27 14:00,53912.0,68193.0,66869.0,67820.0,67353.0,47369.0,47369.0
06-27 15:00,51928.0,67425.0,66245.0,66488.0,66530.0,46888.0,46888.0
06-27 16:00,52080.0,65077.0,65079.0,64747.0,65161.0,47254.0,47254.0
06-27 17:00,52572.0,64782.0,64005.0,63642.0,64380.0,48368.0,48368.0
06-27 18:00,52421.0,63869.0,63642.0,63161.0,63717.0,49864.0,49864.0
06-27 19:00,51972.0,63640.0,63265.0,63087.0,63272.0,49718.0,49718.0
06-27 20:00,49736.0,61545.0,60768.0,61271.0,61196.0,48879.0,48879.0
06-27 21:00,47537.0,58605.0,58182.0,58405.0,58233.0,48111.0,48111.0
06-27 22:00,46797.0,56517.0,56753.0,56504.0,56581.0,48922.0,48922.0
06-27 23:00,44644.0,52489.0,52966.0,52767.0,53038.0,47145.0,47145.0
06-28 00:00,41105.0,48185.0,49376.0,49022.0,49033.0,44022.0,44022.0
06-28 01:00,38843.0,46338.0,46923.0,47095.0,46813.0,42077.0,42077.0
06-28 02:00,37204.0,44896.0,45243.0,45697.0,45632.0,41410.0,41410.0
06-28 03:00,36408.0,44833.0,45471.0,45273.0,45364.0,42293.0,42293.0
06-28 04:00,36157.0,46045.0,46697.0,46677.0,46217.0,44141.0,44141.0
06-28 05:00,35623.0,49779.0,50502.0,51032.0,49459.0,48721.0,48721.0
06-28 06:00,37192.0,58669.0,58840.0,58634.0,57538.0,57064.0,57064.0
06-28 07:00,40348.0,63822.0,63940.0,63996.0,62530.0,62469.0,62469.0
06-28 08:00,43849.0,66025.0,66025.0,66780.0,64520.0,65491.0,65491.0
06-28 09:00,46493.0,67107.0,67655.0,67719.0,65360.0,67207.0,67207.0
06-28 10:00,48655.0,68740.0,68808.0,69415.0,66514.0,68976.0,68976.0
06-28 11:00,50441.0,69738.0,69974.0,70352.0,66782.0,69813.0,69813.0
06-28 12:00,50051.0,68892.0,69122.0,69625.0,66103.0,69319.0,69319.0
06-28 13:00,48552.0,68637.0,68984.0,69538.0,65301.0,68711.0,68711.0
06-28 14:00,46518.0,67163.0,67695.0,68718.0,63539.0,67968.0,67968.0
06-28 15:00,45602.0,66448.0,67211.0,67999.0,62319.0,67250.0,67250.0
06-28 16:00,45549.0,64726.0,65896.0,66939.0,61683.0,65938.0,65938.0
06-28 17:00,47114.0,63803.0,64538.0,66555.0,61192.0,65310.0,65310.0
06-28 18:00,48314.0,63054.0,63908.0,65930.0,60851.0,65208.0,65208.0
06-28 19:00,48558.0,62421.0,63201.0,65377.0,59870.0,64847.0,64847.0
06-28 20:00,48307.0,60561.0,60871.0,63107.0,57863.0,62556.0,62556.0
06-28 21:00,47950.0,58022.0,58750.0,60016.0,55073.0,60155.0,60155.0
06-28 22:00,48615.0,56125.0,56535.0,57529.0,53216.0,58283.0,58283.0
06-28 23:00,46093.0,52233.0,52692.0,53860.0,50213.0,54674.0,54674.0
06-29 00:00,42811.0,48422.0,48582.0,49853.0,45996.0,50677.0,50677.0
06-29 01:00,41142.0,46700.0,46269.0,47622.0,43712.0,48452.0,48452.0
06-29 02:00,40179.0,45175.0,44728.0,45610.0,42261.0,47574.0,47574.0
06-29 03:00,40583.0,45486.0,44713.0,45669.0,41383.0,47474.0,47474.0
06-29 04:00,42514.0,46878.0,45781.0,46660.0,41235.0,48623.0,48623.0
06-29 05:00,47441.0,50806.0,50183.0,51285.0,41088.0,52136.0,52136.0
06-29 06:00,57022.0,59280.0,58597.0,59419.0,44147.0,59051.0,59051.0
06-29 07:00,63059.0,64749.0,63790.0,64577.0,48573.0,63786.0,63786.0
06-29 08:00,64583.0,67289.0,65634.0,66990.0,52355.0,65871.0,65871.0
06-29 09:00,65601.0,68772.0,66319.0,67937.0,54620.0,67155.0,67155.0
06-29 10:00,67198.0,70109.0,68077.0,69741.0,55334.0,68608.0,68608.0
06-29 11:00,68562.0,71097.0,69226.0,70498.0,55774.0,69718.0,69718.0
06-29 12:00,68099.0,70586.0,68583.0,69839.0,55325.0,68960.0,68960.0
06-29 13:00,67558.0,70382.0,68350.0,68857.0,54508.0,68613.0,68613.0
06-29 14:00,66435.0,68843.0,67146.0,67357.0,53058.0,67209.0,67209.0
06-29 15:00,65818.0,67813.0,66937.0,65989.0,52506.0,66640.0,66640.0
06-29 16:00,63790.0,66145.0,65224.0,64506.0,52092.0,65251.0,65251.0
06-29 17:00,62551.0,64688.0,64321.0,63852.0,51807.0,65225.0,65225.0
06-29 18:00,62149.0,63490.0,64372.0,63306.0,52058.0,63876.0,63876.0
06-29 19:00,61271.0,63221.0,63904.0,62627.0,51625.0,62334.0,62334.0
06-29 20:00,59250.0,60959.0,61636.0,60079.0,49867.0,59065.0,59065.0
06-29 21:00,56626.0,58605.0,59188.0,57197.0,47502.0,56633.0,56633.0
06-29 22:00,55056.0,56945.0,56960.0,55212.0,47140.0,55073.0,55073.0
06-29 23:00,50805.0,52831.0,53065.0,51985.0,44945.0,51852.0,51852.0
06-30 00:00,46974.0,48326.0,49130.0,48095.0,41745.0,48877.0,48877.0
06-30 01:00,44749.0,46427.0,47109.0,45279.0,39447.0,47218.0,47218.0
06-30 02:00,43126.0,44577.0,45304.0,43450.0,38256.0,45576.0,45576.0
06-30 03:00,43060.0,45060.0,45212.0,42862.0,37488.0,45837.0,45837.0
06-30 04:00,44005.0,46207.0,47475.0,42385.0,37169.0,47288.0,47288.0
06-30 05:00,48309.0,50771.0,51214.0,42098.0,37014.0,50498.0,50498.0
06-30 06:00,56963.0,59280.0,59728.0,45263.0,38760.0,57933.0,57933.0
06-30 07:00,62790.0,64303.0,64859.0,49794.0,42126.0,62090.0,62090.0
06-30 08:00,65114.0,66701.0,66908.0,53916.0,45658.0,65096.0,65096.0
06-30 09:00,66386.0,67376.0,68996.0,56426.0,48296.0,66302.0,66302.0
06-30 10:00,67903.0,69566.0,70105.0,57366.0,50181.0,67620.0,67620.0
06-30 11:00,68980.0,70231.0,70892.0,57633.0,51482.0,68817.0,68817.0
06-30 12:00,68089.0,69367.0,70831.0,57024.0,51047.0,68563.0,68563.0
06-30 13:00,67982.0,69185.0,69399.0,55323.0,49855.0,67556.0,67556.0
06-30 14:00,66279.0,67955.0,66737.0,53490.0,48843.0,66882.0,66882.0
06-30 15:00,65704.0,66696.0,65414.0,52668.0,48189.0,66712.0,66712.0
06-30 16:00,64027.0,65367.0,64494.0,52334.0,48619.0,65256.0,65256.0
06-30 17:00,62751.0,64312.0,63255.0,52698.0,49324.0,64356.0,64356.0
06-30 18:00,62031.0,63551.0,62479.0,52745.0,49974.0,64095.0,64095.0
06-30 19:00,61758.0,62908.0,61444.0,52181.0,50619.0,63477.0,63477.0
06-30 20:00,59772.0,60866.0,58575.0,50849.0,50337.0,61448.0,61448.0
06-30 21:00,57351.0,58252.0,55304.0,48734.0,49739.0,58282.0,58282.0
06-30 22:00,55331.0,56581.0,53790.0,48490.0,50552.0,56384.0,56384.0
06-30 23:00,51582.0,52839.0,50757.0,46100.0,48221.0,52393.0,52393.0
07-01 00:00,47477.0,48484.0,47279.0,42989.0,46893.0,49669.0,49669.0
07-01 01:00,45168.0,46073.0,44973.0,40473.0,44740.0,48101.0,48101.0
07-01 02:00,43899.0,44725.0,43138.0,38981.0,43454.0,46823.0,46823.0
07-01 03:00,43488.0,44744.0,42727.0,37716.0,43396.0,47256.0,47256.0
07-01 04:00,44515.0,46162.0,42482.0,37216.0,44584.0,48891.0,48891.0
07-01 05:00,48750.0,50171.0,42510.0,36856.0,49549.0,52927.0,52927.0
07-01 06:00,56526.0,58737.0,45459.0,38093.0,59241.0,59999.0,59999.0
07-01 07:00,63284.0,64143.0,49168.0,41819.0,63833.0,65076.0,65076.0
07-01 08:00,65807.0,66941.0,53322.0,45332.0,66507.0,67540.0,67540.0
07-01 09:00,68020.0,68483.0,55870.0,47700.0,68500.0,68452.0,68452.0
07-01 10:00,70089.0,69242.0,57430.0,49945.0,70605.0,70141.0,70141.0
07-01 11:00,71421.0,70112.0,58440.0,51389.0,71941.0,71383.0,71383.0
07-01 12:00,70714.0,69292.0,57546.0,51018.0,71418.0,71193.0,71193.0
07-01 13:00,70434.0,67955.0,56169.0,49585.0,71277.0,70341.0,70341.0
07-01 14:00,69072.0,66212.0,54131.0,47858.0,70265.0,68116.0,68116.0
07-01 15:00,68135.0,64623.0,53308.0,47306.0,70208.0,67367.0,67367.0
07-01 16:00,66121.0,63155.0,52358.0,47088.0,67725.0,65931.0,65931.0
07-01 17:00,64969.0,62522.0,53365.0,48333.0,67321.0,65374.0,65374.0
07-01 18:00,64451.0,61255.0,53272.0,49616.0,66582.0,64920.0,64920.0
07-01 19:00,63930.0,60307.0,52636.0,49768.0,66363.0,63600.0,63600.0
07-01 20:00,62282.0,57824.0,50690.0,49610.0,64291.0,60627.0,60627.0
07-01 21:00,59733.0,55574.0,48496.0,48566.0,60674.0,57720.0,57720.0
07-01 22:00,58061.0,53916.0,47717.0,49437.0,58109.0,55872.0,55872.0
07-01 23:00,54880.0,50928.0,45075.0,47647.0,53820.0,51919.0,51919.0
07-02 00:00,50853.0,47590.0,42165.0,44192.0,50405.0,48703.0,48703.0
07-02 01:00,48085.0,45349.0,39843.0,41937.0,48216.0,46940.0,46940.0
07-02 02:00,46707.0,43637.0,38322.0,40361.0,47086.0,45941.0,45941.0
07-02 03:00,46246.0,42546.0,37707.0,40966.0,47226.0,46256.0,46256.0
07-02 04:00,47374.0,42055.0,37660.0,42942.0,48435.0,47517.0,47517.0
07-02 05:00,51199.0,42306.0,37551.0,47461.0,52077.0,50314.0,50314.0
07-02 06:00,60005.0,45590.0,38309.0,56263.0,59673.0,57492.0,57492.0
07-02 07:00,65901.0,49727.0,41466.0,62072.0,64746.0,62128.0,62128.0
07-02 08:00,68472.0,53890.0,44873.0,65195.0,67460.0,64754.0,64754.0
07-02 09:00,70011.0,56716.0,47793.0,66865.0,68162.0,65438.0,65438.0
07-02 10:00,71485.0,57680.0,50112.0,67913.0,69072.0,66976.0,66976.0
07-02 11:00,72481.0,58596.0,52293.0,69249.0,69864.0,67501.0,67501.0
07-02 12:00,71717.0,58394.0,52196.0,69189.0,69550.0,66919.0,66919.0
07-02 13:00,71026.0,56486.0,50701.0,68858.0,69304.0,65836.0,65836.0
07-02 14:00,69392.0,53852.0,49039.0,68009.0,68361.0,63943.0,63943.0
07-02 15:00,68737.0,52693.0,48107.0,67582.0,66935.0,62893.0,62893.0
07-02 16:00,66749.0,52438.0,48010.0,65933.0,65610.0,61879.0,61879.0
07-02 17:00,65753.0,52687.0,49283.0,65390.0,64956.0,61615.0,61615.0
07-02 18:00,64699.0,52581.0,50130.0,64508.0,64406.0,60882.0,60882.0
07-02 19:00,64023.0,51896.0,50541.0,63920.0,63845.0,59622.0,59622.0
07-02 20:00,62699.0,50406.0,49588.0,61834.0,61568.0,57109.0,57109.0
07-02 21:00,60312.0,47468.0,48298.0,58999.0,58621.0,54356.0,54356.0
07-02 22:00,58953.0,47182.0,49144.0,56962.0,56015.0,52899.0,52899.0
07-02 23:00,55156.0,44913.0,46986.0,53046.0,52414.0,49596.0,49596.0
07-03 00:00,50926.0,43245.0,43693.0,49404.0,48967.0,46484.0,46484.0
07-03 01:00,48410.0,39746.0,41662.0,47194.0,47069.0,44340.0,44340.0
07-03 02:00,46615.0,37878.0,40581.0,45833.0,46015.0,42576.0,42576.0
07-03 03:00,46207.0,36798.0,41064.0,46134.0,46054.0,41628.0,41628.0
07-03 04:00,47388.0,36671.0,42757.0,47144.0,47294.0,41401.0,41401.0
07-03 05:00,50840.0,36036.0,47585.0,50826.0,51064.0,41501.0,41501.0
07-03 06:00,60134.0,37418.0,56515.0,59091.0,58564.0,43890.0,43890.0
07-03 07:00,65441.0,40103.0,61785.0,64411.0,63489.0,47750.0,47750.0
07-03 08:00,68310.0,43742.0,64410.0,66693.0,66501.0,51518.0,51518.0
07-03 09:00,69113.0,47057.0,65915.0,68060.0,67594.0,54009.0,54009.0
07-03 10:00,70077.0,49261.0,67340.0,69822.0,68815.0,55016.0,55016.0
07-03 11:00,70967.0,51266.0,68491.0,71012.0,69620.0,55724.0,55724.0
07-03 12:00,70063.0,51067.0,67931.0,70474.0,68841.0,55260.0,55260.0
