,fit_capacity_factor_2015,fit_capacity_factor_2016,fit_capacity_factor_2017,fit_capacity_factor_2018,fit_capacity_factor_2019,fit_capacity_factor_2020
2001-11-25 1:00,0.282076982,0.116238107,0.045899579,0.078728299,0.025166493,0.16500047
2001-11-25 2:00,0.25375587,0.112211578,0.044393341,0.07598755,0.019661255,0.159507353
2001-11-25 3:00,0.229526206,0.111001011,0.041802955,0.071402323,0.01798463,0.15712146
2001-11-25 4:00,0.219826148,0.112022745,0.039082515,0.068423129,0.02085025,0.157407736
2001-11-25 5:00,0.213240626,0.115341108,0.038772953,0.070174698,0.02581145,0.162083932
2001-11-25 6:00,0.201357329,0.120263224,0.040051694,0.073737836,0.0307191,0.164718532
2001-11-25 7:00,0.190649531,0.122496368,0.039052756,0.076647075,0.034821384,0.167835296
2001-11-25 8:00,0.178097261,0.126747495,0.041080739,0.076036673,0.036940843,0.171508405
2001-11-25 9:00,0.161185781,0.13130438,0.046209863,0.066109151,0.034852203,0.160072636
2001-11-25 10:00,0.148694229,0.12313114,0.056297168,0.054431732,0.028881151,0.14222362
2001-11-25 11:00,0.141296836,0.111279749,0.074562476,0.051065059,0.023568027,0.140189683
2001-11-25 12:00,0.137370468,0.100977937,0.105280257,0.056735664,0.018489965,0.126325167
2001-11-25 13:00,0.126296536,0.093043698,0.132722147,0.066108668,0.015487029,0.117752576
2001-11-25 14:00,0.110570282,0.084358707,0.15197113,0.080620155,0.014805018,0.106859346
2001-11-25 15:00,0.109364041,0.073175679,0.16837554,0.100474287,0.018788533,0.109606367
2001-11-25 16:00,0.122528169,0.089630625,0.186943376,0.132888353,0.032104767,0.152915029
2001-11-25 17:00,0.131528281,0.103686074,0.206443278,0.159279725,0.051431458,0.195233025
2001-11-25 18:00,0.132816009,0.095865294,0.21214004,0.173168055,0.067627478,0.210546626
2001-11-25 19:00,0.134329553,0.081608794,0.219801097,0.178308186,0.077498103,0.213193317
2001-11-25 20:00,0.135307504,0.067009156,0.226177301,0.181549098,0.084405562,0.207417106
2001-11-25 21:00,0.139750452,0.05550162,0.226373328,0.181972765,0.088582857,0.195723896
2001-11-25 22:00,0.147717858,0.050134912,0.229855881,0.182245446,0.092114287,0.179073044
2001-11-25 23:00,0.148921912,0.046008836,0.228190976,0.185458133,0.097986841,0.166711119
2001-11-26 0:00,0.147089376,0.041358057,0.237036473,0.184787716,0.102975853,0.153473787
2001-11-26 1:00,0.145738312,0.036378847,0.249296551,0.184537946,0.104518183,0.145693984
2001-11-26 2:00,0.145021858,0.032681884,0.261089278,0.187854566,0.106795705,0.145562683
2001-11-26 3:00,0.150086289,0.030969213,0.276100194,0.194449569,0.110823736,0.148711468
2001-11-26 4:00,0.153008929,0.029656943,0.28178973,0.195107943,0.117561465,0.147803393
2001-11-26 5:00,0.15197234,0.030521329,0.296396111,0.194293657,0.11995956,0.147869281
2001-11-26 6:00,0.144601823,0.033521022,0.317944131,0.191400672,0.130925798,0.146915245
2001-11-26 7:00,0.131879491,0.036793059,0.337056198,0.190935138,0.140011677,0.147118364
2001-11-26 8:00,0.117419729,0.041836717,0.347018364,0.185361396,0.141819005,0.14410493
2001-11-26 9:00,0.093720857,0.047039326,0.349283602,0.175676804,0.138354476,0.135242217
2001-11-26 10:00,0.068715418,0.049852426,0.362518577,0.168794507,0.128930413,0.11895048
2001-11-26 11:00,0.055858842,0.057108855,0.389193459,0.158402984,0.125577366,0.109855456
2001-11-26 12:00,0.055707271,0.069254937,0.403137326,0.14952227,0.121646703,0.10857578
2001-11-26 13:00,0.057997037,0.08145583,0.398814254,0.13983376,0.118742663,0.105315145
2001-11-26 14:00,0.057334875,0.094732747,0.379692604,0.131600264,0.113826738,0.096719661
2001-11-26 15:00,0.066866332,0.111661962,0.364083745,0.12215586,0.133171198,0.095926669
2001-11-26 16:00,0.081623177,0.136703183,0.374360987,0.136997096,0.175703277,0.099842362
2001-11-26 17:00,0.084395791,0.168635592,0.387386061,0.152497195,0.211486659,0.094199148
2001-11-26 18:00,0.081566277,0.200296165,0.380342881,0.152247315,0.229989382,0.086239759
2001-11-26 19:00,0.078234421,0.21909837,0.383775948,0.144658637,0.230837562,0.078707352
2001-11-26 20:00,0.079038842,0.232855164,0.383671335,0.135736493,0.239277413,0.070136595
2001-11-26 21:00,0.083986585,0.249288196,0.362784701,0.126636783,0.236671092,0.061865436
2001-11-26 22:00,0.088826833,0.257471957,0.358746951,0.117566271,0.224933225,0.05400302
2001-11-26 23:00,0.094696904,0.272323362,0.356263495,0.108204222,0.214268693,0.046828479
2001-11-27 0:00,0.100785561,0.279726054,0.346305092,0.096891795,0.20800534,0.041281994
2001-11-27 1:00,0.107705508,0.285742005,0.344276119,0.085696316,0.204340016,0.034700613
2001-11-27 2:00,0.112319311,0.292019328,0.340229274,0.07589221,0.200592365,0.026454953
2001-11-27 3:00,0.114807716,0.290783765,0.340234081,0.068049472,0.198593814,0.019114843
2001-11-27 4:00,0.119918412,0.285515294,0.33734299,0.062864204,0.204375529,0.014110117
2001-11-27 5:00,0.126655888,0.262247375,0.33004297,0.058525828,0.228238489,0.011609127
2001-11-27 6:00,0.135497673,0.249043929,0.345819884,0.0554548,0.258915704,0.010879488
2001-11-27 7:00,0.141883006,0.237566756,0.36424594,0.052457324,0.285396454,0.01291893
2001-11-27 8:00,0.155013107,0.22191068,0.391135932,0.050248262,0.310145474,0.016029028
2001-11-27 9:00,0.174853531,0.190028844,0.419457541,0.043455632,0.317739445,0.012828154
2001-11-27 10:00,0.184217307,0.156148267,0.470440341,0.037063134,0.309253996,0.003704777
2001-11-27 11:00,0.186637722,0.157239633,0.529462063,0.037006926,0.31608915,-0.001409697
2001-11-27 12:00,0.190669088,0.178704278,0.568459351,0.039274938,0.328220464,-0.003805662
2001-11-27 13:00,0.198244736,0.184020623,0.585515988,0.04203031,0.32664766,-0.002584845
2001-11-27 14:00,0.198102562,0.177304736,0.589558523,0.042265827,0.323870517,0.000456032
2001-11-27 15:00,0.206988896,0.179170095,0.588932352,0.041742817,0.341622425,0.010514524
2001-11-27 16:00,0.236776684,0.210425243,0.583867513,0.060888551,0.37022902,0.031215156
2001-11-27 17:00,0.264647818,0.228546859,0.568575689,0.088014081,0.396787657,0.051335694
2001-11-27 18:00,0.281355908,0.236675016,0.565584952,0.114775572,0.418486094,0.06479599
2001-11-27 19:00,0.305503177,0.242957762,0.560667174,0.136616257,0.434396679,0.06838683
2001-11-27 20:00,0.323677451,0.239989048,0.558345772,0.152694913,0.460746419,0.06571494
2001-11-27 21:00,0.337610133,0.233422939,0.553036507,0.162675975,0.476587342,0.058692362
2001-11-27 22:00,0.350223804,0.244802523,0.545844136,0.171084591,0.487039842,0.052478762
2001-11-27 23:00,0.362698179,0.252629777,0.531590344,0.175848358,0.496136205,0.049082218
2001-11-28 0:00,0.373868818,0.249796928,0.513608224,0.180951512,0.518644134,0.047770354
2001-11-28 1:00,0.375316627,0.250080834,0.495049045,0.188650591,0.535690791,0.04844407
2001-11-28 2:00,0.385049555,0.237400823,0.482837235,0.199573593,0.54653474,0.048804938
2001-11-28 3:00,0.376020887,0.222810934,0.467582618,0.210623078,0.55018927,0.048355521
2001-11-28 4:00,0.369077538,0.205590153,0.468388403,0.218327007,0.543446183,0.04564151
2001-11-28 5:00,0.375494853,0.197782608,0.468668483,0.222938575,0.544717457,0.046491452
2001-11-28 6:00,0.383838116,0.190693273,0.457333907,0.230491943,0.556200418,0.052842893
2001-11-28 7:00,0.387104146,0.182887511,0.442727009,0.241618018,0.562151733,0.061825477
2001-11-28 8:00,0.391082681,0.170459357,0.423145918,0.251953106,0.56326163,0.068128473
2001-11-28 9:00,0.382136948,0.144724396,0.40976216,0.243515703,0.554401375,0.068558352
2001-11-28 10:00,0.387478782,0.131023183,0.392225827,0.245949191,0.545818171,0.066179782
2001-11-28 11:00,0.401235454,0.155547705,0.385634119,0.287465072,0.579305163,0.066333199
2001-11-28 12:00,0.399077669,0.155138341,0.378122746,0.313684754,0.617364666,0.06227819
2001-11-28 13:00,0.396790255,0.140160144,0.359386994,0.32489422,0.613354141,0.058062015
2001-11-28 14:00,0.383674224,0.120331605,0.329071004,0.324148878,0.59140048,0.059949728
2001-11-28 15:00,0.381126462,0.108289099,0.303721822,0.345610401,0.568011435,0.06741269
2001-11-28 16:00,0.388451056,0.115918567,0.297202869,0.392635343,0.548774443,0.092103681
2001-11-28 17:00,0.388906858,0.118569648,0.288941774,0.414926619,0.526051429,0.116739544
2001-11-28 18:00,0.392654875,0.108190184,0.272336174,0.415063859,0.506105154,0.123607798
2001-11-28 19:00,0.412685832,0.094148244,0.247166344,0.419707229,0.493048747,0.119897044
2001-11-28 20:00,0.445565104,0.080146881,0.22545176,0.421374673,0.489304747,0.10910788
2001-11-28 21:00,0.477499608,0.066620242,0.20620449,0.422001678,0.480336656,0.101452761
2001-11-28 22:00,0.514226844,0.059423016,0.189426679,0.420565042,0.472400626,0.090269412
2001-11-28 23:00,0.548932439,0.05877959,0.170228697,0.42159254,0.464731939,0.081697486
2001-11-29 0:00,0.579961738,0.063890576,0.150084659,0.431358922,0.439823533,0.076029338
2001-11-29 1:00,0.598619306,0.07523058,0.133464573,0.430809825,0.427654329,0.069305651
2001-11-29 2:00,0.61632204,0.089480709,0.118144839,0.419629248,0.420558917,0.066881824
2001-11-29 3:00,0.624154252,0.104778101,0.109018268,0.41264537,0.420171786,0.06684937
2001-11-29 4:00,0.631054414,0.11453824,0.103894616,0.408782455,0.413762703,0.071143354
2001-11-29 5:00,0.638884901,0.121276711,0.098775774,0.3889929,0.401616902,0.075370285
2001-11-29 6:00,0.63816843,0.124938739,0.094515562,0.387560407,0.3986922,0.077182983
2001-11-29 7:00,0.635528112,0.129991927,0.090226321,0.387232834,0.400992658,0.075755272
2001-11-29 8:00,0.63469728,0.130352275,0.082344453,0.393592151,0.392638656,0.070077438
2001-11-29 9:00,0.621149891,0.116786362,0.061665001,0.381058427,0.380053193,0.055023953
2001-11-29 10:00,0.617230362,0.124137678,0.039177219,0.38411454,0.380261905,0.046761921
2001-11-29 11:00,0.608105671,0.127368102,0.036581564,0.408848305,0.401044285,0.042587719
2001-11-29 12:00,0.599372073,0.127486026,0.036514418,0.434870257,0.413429328,0.037847474
2001-11-29 13:00,0.61167687,0.128691096,0.032472531,0.44387305,0.407651195,0.034896642
2001-11-29 14:00,0.629564759,0.126885703,0.025861626,0.454667496,0.378347596,0.03324411
2001-11-29 15:00,0.666239399,0.139706847,0.01957974,0.496204034,0.336339977,0.034718305
2001-11-29 16:00,0.703258666,0.175693561,0.019258191,0.535801578,0.314193077,0.046151952
2001-11-29 17:00,0.734935227,0.197982827,0.021796295,0.543096265,0.297123343,0.052368776
2001-11-29 18:00,0.770244181,0.212171537,0.024876036,0.528553808,0.282717557,0.049930829
2001-11-29 19:00,0.811096065,0.22305105,0.028056815,0.5102792,0.258790369,0.043797124
2001-11-29 20:00,0.836469107,0.233688469,0.030749622,0.493328325,0.22726036,0.036823477
2001-11-29 21:00,0.856689554,0.241303382,0.032252188,0.471819478,0.201877599,0.031085916
2001-11-29 22:00,0.872816892,0.249148422,0.032213633,0.447832092,0.18344126,0.026472368
2001-11-29 23:00,0.867049179,0.260654215,0.031799925,0.430748088,0.169857271,0.023462563
2001-11-30 0:00,0.845730944,0.262454429,0.029809673,0.415716851,0.156266474,0.023709071
2001-11-30 1:00,0.814147086,0.26719975,0.027917006,0.392088346,0.144646998,0.027695191
2001-11-30 2:00,0.783736644,0.26417155,0.026732955,0.372034536,0.133133638,0.033854698
2001-11-30 3:00,0.757110789,0.273264753,0.027744615,0.350771166,0.125903657,0.043307589
2001-11-30 4:00,0.739736237,0.277897308,0.030320298,0.335054074,0.123076846,0.052662238
2001-11-30 5:00,0.735323701,0.291160811,0.033394135,0.32560899,0.119745597,0.059405163
2001-11-30 6:00,0.722678475,0.303183243,0.036072138,0.32084812,0.115389042,0.065071279
2001-11-30 7:00,0.693050766,0.314579726,0.039895763,0.315017486,0.110319476,0.071906954
2001-11-30 8:00,0.659693354,0.31980076,0.044376651,0.307349329,0.102239384,0.081408325
2001-11-30 9:00,0.628852167,0.308077326,0.041742047,0.285621023,0.096348982,0.082126416
2001-11-30 10:00,0.601849684,0.301940674,0.03895353,0.252578533,0.08943512,0.084609864
2001-11-30 11:00,0.581712837,0.317929444,0.042476182,0.223897897,0.082085987,0.108005419
2001-11-30 12:00,0.575485525,0.340558558,0.046895908,0.218742461,0.081595381,0.135414671
2001-11-30 13:00,0.554887609,0.347238653,0.047279716,0.209711816,0.076758222,0.156249504
2001-11-30 14:00,0.506129185,0.363798912,0.043618893,0.204328714,0.066331543,0.166739112
2001-11-30 15:00,0.461349575,0.391788672,0.040062273,0.2119361,0.062632289,0.188010749
2001-11-30 16:00,0.433447551,0.419894739,0.042078641,0.229951938,0.069943631,0.232691391
2001-11-30 17:00,0.448445692,0.419885565,0.043698593,0.233162587,0.075138052,0.271469178
2001-11-30 18:00,0.477733685,0.417791512,0.040948664,0.230216639,0.080842441,0.295006946
2001-11-30 19:00,0.522880728,0.429048125,0.039217083,0.226065646,0.083629177,0.312727147
2001-11-30 20:00,0.555635931,0.435519317,0.035505228,0.224024217,0.083948532,0.317861576
2001-11-30 21:00,0.581002116,0.429799056,0.031843439,0.221552084,0.080752941,0.3164743
2001-11-30 22:00,0.606045747,0.42739836,0.030891278,0.214025638,0.074476081,0.305445898
2001-11-30 23:00,0.632120534,0.426776891,0.032255367,0.199789729,0.070975469,0.288314751
2001-12-01 0:00,0.650617726,0.428497071,0.035968091,0.19041584,0.069585782,0.263689974
2001-12-01 1:00,0.638969836,0.42498943,0.041847201,0.189532003,0.067396131,0.238375187
2001-12-01 2:00,0.612952531,0.422798153,0.048815769,0.186521357,0.064206165,0.203814943
2001-12-01 3:00,0.575636866,0.417299251,0.056852993,0.190835904,0.060712514,0.178928727
2001-12-01 4:00,0.530431192,0.425560059,0.063617045,0.202972704,0.057656972,0.168113705
2001-12-01 5:00,0.464291667,0.445661294,0.067647269,0.196657667,0.053196209,0.16155024
2001-12-01 6:00,0.413422957,0.464079937,0.06916977,0.192151479,0.051193471,0.157732064
2001-12-01 7:00,0.402231613,0.472904234,0.068428644,0.196167032,0.055114918,0.153246698
2001-12-01 8:00,0.390536996,0.481552224,0.063438728,0.202985497,0.058966805,0.144352244
2001-12-01 9:00,0.366199044,0.49251258,0.049677137,0.208568879,0.050054105,0.12637118
2001-12-01 10:00,0.345942598,0.498009824,0.035324417,0.205013203,0.035047478,0.104206434
2001-12-01 11:00,0.345397969,0.512473697,0.029065686,0.201429346,0.026911518,0.084639827
2001-12-01 12:00,0.342302731,0.531128995,0.02576768,0.208145853,0.025378222,0.071276627
2001-12-01 13:00,0.331076316,0.544519763,0.024536313,0.216946694,0.026007891,0.064398857
2001-12-01 14:00,0.301238592,0.556611784,0.028121694,0.224937459,0.026293989,0.061771996
2001-12-01 15:00,0.275684453,0.569898048,0.040259091,0.240874289,0.031584885,0.064777201
2001-12-01 16:00,0.260644467,0.581232805,0.057761847,0.272528773,0.042254595,0.076219008
2001-12-01 17:00,0.249326727,0.589467208,0.06357014,0.296585646,0.051139127,0.079607428
2001-12-01 18:00,0.243382,0.596475839,0.053599396,0.313165841,0.052964053,0.079561522
2001-12-01 19:00,0.238030609,0.604808547,0.042939932,0.331684871,0.049361571,0.079998833
2001-12-01 20:00,0.251797303,0.61005077,0.030898763,0.359376802,0.042424916,0.07494644
2001-12-01 21:00,0.271007653,0.609531569,0.019342846,0.395056971,0.040375612,0.068849481
2001-12-01 22:00,0.285301342,0.609378561,0.014384522,0.398869076,0.040672534,0.063421005
2001-12-01 23:00,0.306218089,0.61276832,0.011166747,0.397275801,0.05072976,0.059622929
2001-12-02 0:00,0.332965427,0.617046129,0.00960125,0.392521541,0.070189644,0.056540506
2001-12-02 1:00,0.356382195,0.603954153,0.010869077,0.387721141,0.091497881,0.053318857
2001-12-02 2:00,0.375384833,0.582025661,0.011347832,0.390908767,0.106587056,0.050673396
2001-12-02 3:00,0.408830742,0.548517343,0.013654754,0.38753493,0.122026682,0.048789817
2001-12-02 4:00,0.4029114,0.512699356,0.015770787,0.39355814,0.130675814,0.047444098
2001-12-02 5:00,0.403747183,0.467058241,0.019511316,0.414054839,0.135224722,0.049264751
2001-12-02 6:00,0.392742453,0.403765,0.024988563,0.427089721,0.148342438,0.053894979
2001-12-02 7:00,0.375904308,0.342243139,0.032295497,0.423192504,0.169036897,0.057587647
2001-12-02 8:00,0.360919029,0.290678346,0.040958984,0.416572399,0.186822827,0.060180544
2001-12-02 9:00,0.338345372,0.226958119,0.045726824,0.39554076,0.18879525,0.054116425
2001-12-02 10:00,0.309585189,0.166657517,0.04822469,0.392488906,0.184528498,0.046521288
2001-12-02 11:00,0.285446632,0.146288954,0.051455306,0.410515296,0.199311799,0.045219855
2001-12-02 12:00,0.276687074,0.14024066,0.054757181,0.40434883,0.215325915,0.042822695
2001-12-02 13:00,0.271476781,0.128316324,0.058777432,0.409079735,0.227383128,0.035986373
2001-12-02 14:00,0.264657493,0.114530902,0.063326533,0.40867931,0.233301432,0.029251227
2001-12-02 15:00,0.284981813,0.120974388,0.070054915,0.4111192,0.237324553,0.03624472
2001-12-02 16:00,0.316426587,0.134464213,0.084195091,0.421288572,0.243781268,0.059162968
2001-12-02 17:00,0.32189237,0.136327666,0.10048735,0.420217597,0.24902642,0.081153781
2001-12-02 18:00,0.319744866,0.131210521,0.114647904,0.420743543,0.239560052,0.095606099
2001-12-02 19:00,0.319852207,0.125451844,0.125193695,0.429893498,0.216611284,0.109337079
2001-12-02 20:00,0.320535384,0.119247725,0.134203407,0.447483372,0.188510876,0.122207105
2001-12-02 21:00,0.322141826,0.109684841,0.145937959,0.436077703,0.165478926,0.128101748
2001-12-02 22:00,0.322989961,0.100898009,0.158216573,0.401462146,0.14260479,0.132627744
2001-12-02 23:00,0.319709429,0.086832497,0.164041836,0.39129299,0.122957239,0.137160608
2001-12-03 0:00,0.313473478,0.069202537,0.170647361,0.404919397,0.11184977,0.132110543
2001-12-03 1:00,0.302117924,0.052391459,0.176226965,0.406064196,0.096052311,0.129150144
2001-12-03 2:00,0.292367057,0.040273271,0.180971928,0.424049997,0.081411856,0.129291382
2001-12-03 3:00,0.290839212,0.031418596,0.185721104,0.434216027,0.071348616,0.138255564
2001-12-03 4:00,0.280083883,0.023789351,0.189182706,0.437696142,0.067526394,0.15384262
2001-12-03 5:00,0.270035015,0.018471332,0.195864057,0.455474065,0.062685678,0.171079613
2001-12-03 6:00,0.26954128,0.014654246,0.204098261,0.465174768,0.060906233,0.189244174
2001-12-03 7:00,0.261956423,0.012195669,0.210744733,0.475650418,0.064180702,0.204609336
2001-12-03 8:00,0.253089106,0.01123429,0.217804441,0.484725165,0.075346322,0.213128919
2001-12-03 9:00,0.231283631,0.008518271,0.216640834,0.474882202,0.090181284,0.215641187
2001-12-03 10:00,0.190248038,0.00623766,0.21748197,0.475334169,0.094402775,0.216547409
2001-12-03 11:00,0.170418914,0.008393336,0.235138859,0.460036448,0.101111779,0.223307212
2001-12-03 12:00,0.163373433,0.013904607,0.247141551,0.453317377,0.106956123,0.234696616
2001-12-03 13:00,0.164563506,0.016465605,0.249138073,0.459636942,0.119690951,0.245645392
2001-12-03 14:00,0.165185527,0.020049569,0.248091008,0.457948257,0.128392966,0.252606236
2001-12-03 15:00,0.202233172,0.025072355,0.253893238,0.437499088,0.143197239,0.281850258
2001-12-03 16:00,0.232840431,0.039750458,0.265421454,0.40248705,0.167677804,0.33849901
2001-12-03 17:00,0.247277691,0.054495595,0.274066008,0.366016727,0.185419145,0.381973601
2001-12-03 18:00,0.255579746,0.063423729,0.275521054,0.347739691,0.195564996,0.409273216
2001-12-03 19:00,0.261939165,0.066864236,0.286816701,0.343743741,0.198996953,0.419938082
2001-12-03 20:00,0.269258666,0.06710595,0.287768413,0.328098948,0.201837435,0.426917045
2001-12-03 21:00,0.269168589,0.066534717,0.288200458,0.333956541,0.210885352,0.439474524
2001-12-03 22:00,0.278607381,0.063438974,0.297148323,0.355995592,0.214572551,0.442179021
2001-12-03 23:00,0.286814039,0.060737759,0.29273378,0.375946936,0.220762087,0.444257298
2001-12-04 0:00,0.300046485,0.058822612,0.302779994,0.373691677,0.224770333,0.453224663
2001-12-04 1:00,0.322227466,0.056950269,0.314084034,0.376352931,0.22192131,0.458978706
2001-12-04 2:00,0.345270915,0.055163582,0.317248184,0.374929821,0.213425493,0.468006503
2001-12-04 3:00,0.383197595,0.054467937,0.332922072,0.388652676,0.209731211,0.474434191
2001-12-04 4:00,0.43013462,0.05246126,0.341878343,0.39292675,0.197004228,0.480899273
2001-12-04 5:00,0.482505384,0.050098223,0.345675097,0.384554624,0.182625481,0.482411786
2001-12-04 6:00,0.519142057,0.047372487,0.347374209,0.375063103,0.173375862,0.466179448
2001-12-04 7:00,0.540657758,0.045013586,0.348874695,0.349431134,0.162709853,0.45140662
2001-12-04 8:00,0.530387801,0.04407029,0.346286984,0.324253303,0.155322394,0.440192495
2001-12-04 9:00,0.5232335,0.04014248,0.334836628,0.30052025,0.14103154,0.406510009
2001-12-04 10:00,0.494606328,0.032194586,0.316460865,0.28525058,0.128995916,0.365198344
2001-12-04 11:00,0.466643323,0.026782279,0.301226948,0.293309559,0.127805427,0.333868246
2001-12-04 12:00,0.456966476,0.027002245,0.308045531,0.307220853,0.126100261,0.304879655
2001-12-04 13:00,0.442322733,0.028816038,0.306492182,0.303538147,0.117102495,0.272483308
2001-12-04 14:00,0.427770701,0.034329213,0.309993966,0.276250915,0.101971452,0.256193189
2001-12-04 15:00,0.412183357,0.049161135,0.314541442,0.253730494,0.094024465,0.26344495
2001-12-04 16:00,0.40557598,0.071862874,0.319291283,0.25033646,0.104538411,0.284728637
2001-12-04 17:00,0.400865585,0.091731015,0.303216016,0.242148529,0.117649549,0.282025447
2001-12-04 18:00,0.402279058,0.105191754,0.283129651,0.223950466,0.129742228,0.258512028
2001-12-04 19:00,0.396916582,0.116510739,0.268888048,0.208765283,0.136592113,0.235558855
2001-12-04 20:00,0.394215794,0.12580163,0.258476824,0.188732632,0.138277051,0.216189732
2001-12-04 21:00,0.398620979,0.129302558,0.25916152,0.166001736,0.136186924,0.181785258
2001-12-04 22:00,0.391944178,0.127250121,0.261406931,0.155957404,0.13053525,0.156615144
2001-12-04 23:00,0.389515982,0.122346637,0.260493356,0.157031419,0.125596768,0.147066401
2001-12-05 0:00,0.387955271,0.115779187,0.264085085,0.158958879,0.126012641,0.145889022
2001-12-05 1:00,0.394816768,0.10733447,0.268990121,0.154898715,0.126240773,0.149502719
2001-12-05 2:00,0.399475497,0.098467324,0.27973704,0.150981147,0.12677037,0.159381914
2001-12-05 3:00,0.403745992,0.091402832,0.29351953,0.149090136,0.125083157,0.162830391
2001-12-05 4:00,0.402860914,0.08587518,0.304922717,0.138146679,0.125315046,0.168541961
2001-12-05 5:00,0.409099359,0.081333981,0.323844585,0.129408782,0.129200364,0.18831313
2001-12-05 6:00,0.423287567,0.077666937,0.353760157,0.123203383,0.132424526,0.198383471
2001-12-05 7:00,0.442787118,0.076516363,0.368948359,0.118827263,0.133736767,0.199862497
2001-12-05 8:00,0.466137098,0.075226566,0.382386716,0.112554474,0.135116183,0.202570865
2001-12-05 9:00,0.481191976,0.058988213,0.386225379,0.103352778,0.123463099,0.183765403
2001-12-05 10:00,0.475336319,0.035644992,0.374080831,0.087518443,0.105996494,0.149551286
2001-12-05 11:00,0.501328003,0.022285954,0.368430449,0.087824976,0.113764932,0.133456843
2001-12-05 12:00,0.52407492,0.017499334,0.387013191,0.095007492,0.135604829,0.108688317
2001-12-05 13:00,0.522310471,0.01580108,0.397103528,0.100497074,0.155109971,0.099597205
2001-12-05 14:00,0.524807153,0.020323249,0.405793333,0.10134995,0.165486913,0.110453506
2001-12-05 15:00,0.53896679,0.03942474,0.421280624,0.137645116,0.199767352,0.137433623
2001-12-05 16:00,0.550872949,0.064121256,0.437976856,0.207727544,0.262732349,0.165576005
2001-12-05 17:00,0.565968514,0.087200529,0.442236041,0.264391931,0.311030858,0.166797248
2001-12-05 18:00,0.576027719,0.102399056,0.445790605,0.29766827,0.330878678,0.151484615
2001-12-05 19:00,0.58581147,0.116184003,0.44152933,0.308431606,0.34134822,0.130165222
2001-12-05 20:00,0.583214906,0.124180861,0.433789036,0.302579212,0.348428815,0.107747263
2001-12-05 21:00,0.576554644,0.129435962,0.436341835,0.306619539,0.356778981,0.087103454
2001-12-05 22:00,0.577684815,0.131252233,0.439884979,0.300336756,0.367991248,0.078070314
2001-12-05 23:00,0.581189369,0.133505673,0.457163612,0.293127989,0.384555981,0.079673029
2001-12-06 0:00,0.578983089,0.130295961,0.453995139,0.281749761,0.406171122,0.091579215
2001-12-06 1:00,0.572739301,0.127643046,0.45026713,0.266880136,0.431524355,0.09801208
2001-12-06 2:00,0.566707195,0.122095246,0.452614058,0.266379655,0.450874111,0.110501175
2001-12-06 3:00,0.563662833,0.119422374,0.457185148,0.255679173,0.468320439,0.125509036
2001-12-06 4:00,0.563844298,0.113766755,0.456945956,0.249357509,0.476345112,0.135178817
2001-12-06 5:00,0.562890058,0.110986797,0.466579473,0.246851299,0.484984764,0.139982845
2001-12-06 6:00,0.563026317,0.108585026,0.466682399,0.245973788,0.497448277,0.143786492
2001-12-06 7:00,0.564820031,0.10262106,0.46224004,0.237523116,0.49709761,0.147992013
2001-12-06 8:00,0.570754646,0.092311393,0.461961683,0.231158642,0.495727268,0.149678411
2001-12-06 9:00,0.567379267,0.071521187,0.461296649,0.222254396,0.489688929,0.137335163
2001-12-06 10:00,0.564843796,0.044599361,0.446268509,0.202025609,0.483223372,0.12783701
2001-12-06 11:00,0.595190324,0.026946468,0.452281658,0.199271834,0.49057257,0.121837087
2001-12-06 12:00,0.623993466,0.016077928,0.463188919,0.234024786,0.494651213,0.123049111
2001-12-06 13:00,0.630014214,0.012256243,0.472877512,0.259081901,0.503037446,0.126237173
2001-12-06 14:00,0.618275352,0.014747284,0.469401736,0.270613291,0.514321316,0.150070864
2001-12-06 15:00,0.603656216,0.02328544,0.465576116,0.28473036,0.543730495,0.181311547
2001-12-06 16:00,0.598282472,0.03431944,0.464675832,0.310360347,0.564568542,0.192695132
2001-12-06 17:00,0.587623905,0.041160914,0.454144668,0.328145768,0.57556229,0.183411102
2001-12-06 18:00,0.558337412,0.050322376,0.438273199,0.342757657,0.583836188,0.178300135
2001-12-06 19:00,0.538642072,0.066371274,0.421425373,0.368167898,0.580495942,0.178737823
2001-12-06 20:00,0.506860467,0.076788416,0.41497618,0.390040994,0.585111686,0.184209845
2001-12-06 21:00,0.457264804,0.079160327,0.415399701,0.393254511,0.592226935,0.186822468
2001-12-06 22:00,0.42062506,0.081844317,0.416486334,0.401809812,0.598943807,0.196779707
2001-12-06 23:00,0.37555799,0.092368529,0.416740441,0.417123082,0.592089668,0.200909289
2001-12-07 0:00,0.329772396,0.103978121,0.419275574,0.43835556,0.586290428,0.205075146
2001-12-07 1:00,0.279210305,0.105796915,0.416549978,0.444195681,0.597387585,0.212113444
2001-12-07 2:00,0.232692662,0.118046556,0.421565251,0.444568964,0.599859939,0.215753026
2001-12-07 3:00,0.19968952,0.134909013,0.419446432,0.436191612,0.592869516,0.224854226
2001-12-07 4:00,0.173247164,0.149032985,0.41994769,0.419925607,0.589685804,0.237381802
2001-12-07 5:00,0.149936554,0.15968134,0.438958304,0.401728776,0.586608976,0.245192525
2001-12-07 6:00,0.127847044,0.169221768,0.448820243,0.401322175,0.586014537,0.252812156
2001-12-07 7:00,0.110721893,0.183719599,0.454611782,0.400169697,0.572898615,0.245839022
2001-12-07 8:00,0.09775683,0.19483633,0.461015044,0.415233529,0.561795019,0.24187571
